episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-827.6,102,0,1,500,,,2.611,
2,-1044.255,128,0,1,500,,,2.538,
3,-1106.215,139,0,1,500,,,2.326,
4,-1340.928,165,0,1,500,,,2.309,
5,-1233.323,152,0,1,500,,,2.35,
6,-1510.111,187,0,1,500,,,2.321,
7,-1129.658,139,0,1,500,,,2.215,
8,-1315.596,162,0,1,500,,,2.422,
9,-1638.349,204,0,1,500,,,2.412,
10,-1209.926,218,1,0,432,,2.064,2.064,
11,-2408.614,300,0,1,500,,,2.375,
12,-1543.43,191,0,1,500,,,2.257,
13,-1927.095,239,0,1,500,,,2.144,
14,-2162.165,269,0,1,500,,,2.106,
15,-1804.569,224,0,1,500,,,2.147,
16,-989.195,122,0,1,500,,,2.127,
17,-1336.824,165,0,1,500,,,2.155,
18,-1418.979,175,0,1,500,,,2.106,
19,-958.399,117,0,1,500,,,3.11,
20,-1457.59,180,0,1,500,,,2.291,
21,-1433.542,177,0,1,500,,,2.413,
22,-1293.221,163,0,1,500,,,2.265,
23,-1607.045,199,0,1,500,,,2.174,
24,-1473.396,182,0,1,500,,,2.156,
25,-1279.549,158,0,1,500,,,2.259,
26,-1432.372,177,0,1,500,,,2.238,
27,-1541.961,191,0,1,500,,,2.185,
28,-1693.162,210,0,1,500,,,2.231,
29,-1360.981,168,0,1,500,,,2.171,
30,-1611.593,199,0,1,500,,,2.202,
31,-1673.617,207,0,1,500,,,2.206,
32,-917.828,112,0,1,500,,,2.128,
33,-2347.85,292,0,1,500,,,2.204,
34,-1177.848,145,0,1,500,,,2.158,
35,-901.477,110,0,1,500,,,2.164,
36,-1088.687,136,0,1,500,,,2.147,
37,-1086.204,133,0,1,500,,,2.178,
38,-983.49,120,0,1,500,,,2.155,
39,-890.233,109,0,1,500,,,2.121,
40,-1019.229,127,0,1,500,,,2.203,
41,-1075.853,132,0,1,500,,,2.142,
42,-1066.469,131,0,1,500,,,2.204,
43,-1138.07,140,0,1,500,,,2.152,
44,-1110.205,140,0,1,500,,,2.179,
45,-1217.854,155,0,1,500,,,2.201,
46,-377.56,113,1,0,492,,2.14,2.14,
47,-1076.31,132,0,1,500,,,2.091,
48,-1195.493,147,0,1,500,,,2.139,
49,-1366.367,172,0,1,500,,,2.248,
50,-1047.952,132,0,1,500,,,2.13,
51,-1327.368,167,0,1,500,,,2.207,
52,-906.943,115,0,1,500,,,2.137,
53,-941.963,117,0,1,500,,,2.203,
54,-1161.402,143,0,1,500,,,2.188,
55,-1228.419,152,0,1,500,,,2.15,
56,-1040.86,131,0,1,500,,,2.158,
57,-892.516,113,0,1,500,,,2.17,
58,-1009.201,126,0,1,500,,,2.187,
59,-857.495,108,0,1,500,,,2.288,
60,-814.2,99,0,1,500,,,3.024,
61,-1085.548,133,0,1,500,,,2.181,
62,-789.656,96,0,1,500,,,2.219,
63,-1228.853,151,0,1,500,,,2.152,
64,-1227.614,151,0,1,500,,,2.128,
65,7.347,66,1,0,274,,1.227,1.227,
66,-861.426,105,0,1,500,,,2.124,
67,-1031.466,130,0,1,500,,,2.209,
68,-830.728,103,0,1,500,,,2.196,
69,-911.908,115,0,1,500,,,2.128,
70,-877.548,107,0,1,500,,,2.251,
71,-995.324,125,0,1,500,,,2.144,
72,-1502.094,186,0,1,500,,,2.226,
73,-1035.692,127,0,1,500,,,2.217,
74,-996.806,122,0,1,500,,,2.147,
75,-877.232,108,0,1,500,,,2.127,
76,-1019.394,125,0,1,500,,,2.257,
77,-980.578,120,0,1,500,,,2.172,
78,-962.243,118,0,1,500,,,2.206,
79,-1235.704,152,0,1,500,,,2.136,
80,-873.838,108,0,1,500,,,2.151,
81,-844.595,107,0,1,500,,,2.298,
82,-1079.125,132,0,1,500,,,2.162,
83,-1050.749,129,0,1,500,,,2.21,
84,-1024.257,129,0,1,500,,,2.173,
85,-1692.563,213,0,1,500,,,2.186,
86,-1883.613,237,0,1,500,,,2.33,
87,-315.978,106,1,0,368,,1.543,1.543,
88,-1466.336,181,0,1,500,,,2.198,
89,-946.614,116,0,1,500,,,2.178,
90,-1279.529,158,0,1,500,,,2.345,
91,-890.385,108,0,1,500,,,2.193,
92,-937.553,117,0,1,500,,,2.141,
93,-1194.748,147,0,1,500,,,2.147,
94,-843.912,103,0,1,500,,,2.236,
95,-1330.454,164,0,1,500,,,2.273,
96,-1014.986,124,0,1,500,,,2.193,
97,-1059.153,132,0,1,500,,,2.136,
98,-1242.131,153,0,1,500,,,2.181,
99,-1263.687,156,0,1,500,,,2.181,
100,-1217.646,150,0,1,500,,,2.229,
101,-1058.912,130,0,1,500,,,2.246,
102,-936.88,118,0,1,500,,,2.146,
103,-801.545,97,0,1,500,,,2.192,
104,-1027.084,126,0,1,500,,,2.288,
105,-1005.599,123,0,1,500,,,2.213,
106,-1087.767,137,0,1,500,,,2.209,
107,-1053.602,130,0,1,500,,,2.178,
108,-1073.084,132,0,1,500,,,2.194,
109,-1195.072,147,0,1,500,,,2.142,
110,-1049.801,129,0,1,500,,,2.138,
111,-982.226,120,0,1,500,,,2.16,
112,-1163.898,143,0,1,500,,,2.23,
113,-738.242,90,0,1,500,,,2.28,
114,-1213.641,152,0,1,500,,,2.247,
115,-869.871,110,0,1,500,,,2.265,
116,-1156.833,146,0,1,500,,,2.37,
117,-1160.049,143,0,1,500,,,3.144,
118,-890.264,109,0,1,500,,,3.03,
119,-980.715,120,0,1,500,,,2.609,
120,-1057.863,132,0,1,500,,,2.373,
121,-1026.332,130,0,1,500,,,2.529,
122,-1114.18,137,0,1,500,,,2.353,
123,-1449.074,179,0,1,500,,,2.388,
124,-966.593,118,0,1,500,,,2.365,
125,-752.784,95,0,1,500,,,2.291,
126,-1017.793,125,0,1,500,,,2.184,
127,-885.252,108,0,1,500,,,2.175,
128,-976.203,123,0,1,500,,,2.246,
129,-1017.431,125,0,1,500,,,2.239,
130,-1027.573,126,0,1,500,,,2.365,
131,-988.369,121,0,1,500,,,2.31,
132,-1033.036,127,0,1,500,,,2.234,
133,-938.171,115,0,1,500,,,2.217,
134,-964.608,118,0,1,500,,,2.329,
135,-832.943,103,0,1,500,,,2.239,
136,-973.351,123,0,1,500,,,2.218,
137,-1027.82,126,0,1,500,,,2.202,
138,-1062.901,134,0,1,500,,,2.221,
139,-963.976,120,0,1,500,,,2.288,
140,-1264.341,156,0,1,500,,,2.224,
141,-1040.159,131,0,1,500,,,2.72,
142,-1003.236,123,0,1,500,,,3.019,
143,-1111.344,136,0,1,500,,,2.693,
144,-979.603,120,0,1,500,,,2.261,
145,-956.035,117,0,1,500,,,2.163,
146,-1020.825,125,0,1,500,,,2.5,
147,-1054.767,129,0,1,500,,,2.295,
148,-2147.059,266,0,1,500,,,2.2,
149,-960.735,119,0,1,500,,,2.185,
150,-899.868,110,0,1,500,,,2.177,
151,-1099.77,135,0,1,500,,,2.239,
152,-1082.713,133,0,1,500,,,2.201,
153,-905.252,111,0,1,500,,,2.18,
154,-876.525,107,0,1,500,,,2.193,
155,-899.517,110,0,1,500,,,2.247,
156,-1067.989,131,0,1,500,,,2.243,
157,-1120.889,138,0,1,500,,,2.188,
158,-989.16,121,0,1,500,,,2.134,
159,-1076.169,134,0,1,500,,,2.196,
160,-827.393,101,0,1,500,,,2.316,
161,-966.069,118,0,1,500,,,2.206,
162,-1428.259,180,0,1,500,,,2.258,
163,-1016.132,128,0,1,500,,,2.149,
164,-1279.492,158,0,1,500,,,2.253,
165,-1250.225,154,0,1,500,,,2.217,
166,-933.395,114,0,1,500,,,2.294,
167,-1069.296,131,0,1,500,,,2.172,
168,-1076.03,132,0,1,500,,,2.218,
169,-986.34,121,0,1,500,,,2.375,
170,-1081.804,133,0,1,500,,,2.173,
171,-1099.676,135,0,1,500,,,2.27,
172,-1153.984,142,0,1,500,,,2.193,
173,-1114.207,137,0,1,500,,,2.262,
174,-986.813,121,0,1,500,,,2.262,
175,-1057.811,130,0,1,500,,,2.298,
176,-988.881,121,0,1,500,,,2.173,
177,-915.33,112,0,1,500,,,2.235,
178,-1029.621,126,0,1,500,,,2.362,
179,-1130.101,139,0,1,500,,,2.524,
180,-1096.478,136,0,1,500,,,2.806,
181,-1034.704,127,0,1,500,,,2.831,
182,-899.605,110,0,1,500,,,2.932,
183,-1106.943,137,0,1,500,,,2.241,
184,-985.436,121,0,1,500,,,2.152,
185,-1028.461,126,0,1,500,,,2.11,
186,-1004.096,123,0,1,500,,,2.221,
187,-948.904,116,0,1,500,,,2.158,
188,-998.491,123,0,1,500,,,2.12,
189,-1627.311,204,0,1,500,,,2.125,
190,-1886.783,234,0,1,500,,,2.246,
191,-1052.174,129,0,1,500,,,2.204,
192,-1026.639,126,0,1,500,,,2.177,
193,-1250.835,154,0,1,500,,,2.191,
194,-1181.331,148,0,1,500,,,2.159,
195,-1250.783,154,0,1,500,,,2.295,
196,-1084.225,133,0,1,500,,,2.149,
197,-1162.586,145,0,1,500,,,2.187,
198,-914.513,112,0,1,500,,,2.237,
199,-971.128,119,0,1,500,,,2.243,
200,-1075.942,132,0,1,500,,,2.292,
201,-1098.64,135,0,1,500,,,2.28,
202,-1080.839,133,0,1,500,,,2.204,
203,-1004.301,123,0,1,500,,,2.2,
204,-828.839,101,0,1,500,,,2.258,
205,-920.741,115,0,1,500,,,2.23,
206,-1346.198,166,0,1,500,,,2.237,
207,-1169.893,144,0,1,500,,,2.324,
208,-1033.766,127,0,1,500,,,2.59,
209,-861.79,105,0,1,500,,,2.408,
210,-807.912,102,0,1,500,,,2.218,
211,-1568.963,194,0,1,500,,,2.207,
212,-930.951,114,0,1,500,,,2.313,
213,-965.392,120,0,1,500,,,2.504,
214,-1084.52,133,0,1,500,,,2.26,
215,-996.496,122,0,1,500,,,2.457,
216,-1090.565,134,0,1,500,,,2.667,
217,-1112.19,140,0,1,500,,,2.994,
218,-1107.039,137,0,1,500,,,2.771,
219,-796.574,97,0,1,500,,,2.8,
220,-955.071,117,0,1,500,,,2.393,
221,-1111.798,136,0,1,500,,,2.545,
222,-1112.853,137,0,1,500,,,2.545,
223,-1012.951,124,0,1,500,,,2.7,
224,-969.488,119,0,1,500,,,2.676,
225,-1021.343,125,0,1,500,,,2.718,
226,-1016.007,124,0,1,500,,,2.742,
227,-880.777,111,0,1,500,,,2.944,
228,-1155.48,142,0,1,500,,,2.998,
229,-980.298,120,0,1,500,,,3.012,
230,-929.908,114,0,1,500,,,3.587,
231,-1106.292,136,0,1,500,,,4.013,
232,-987.053,121,0,1,500,,,4.15,
233,-955.013,117,0,1,500,,,4.186,
234,-922.132,113,0,1,500,,,3.505,
235,-931.221,114,0,1,500,,,3.766,
236,-995.074,122,0,1,500,,,3.754,
237,-1009.031,126,0,1,500,,,3.41,
238,-1227.246,153,0,1,500,,,3.648,
239,-961.586,118,0,1,500,,,3.714,
240,-1102.331,135,0,1,500,,,3.024,
241,-822.692,100,0,1,500,,,2.257,
242,-842.15,105,0,1,500,,,2.299,
243,-970.554,119,0,1,500,,,2.231,
244,-882.19,108,0,1,500,,,2.166,
245,-1129.704,141,0,1,500,,,2.255,
246,-991.627,121,0,1,500,,,2.24,
247,-996.272,122,0,1,500,,,2.149,
248,-933.999,114,0,1,500,,,2.226,
249,-985.412,123,0,1,500,,,2.23,
250,-1094.366,134,0,1,500,,,2.343,
251,-828.604,101,0,1,500,,,2.988,
252,-928.97,115,0,1,500,,,2.826,
253,-873.221,110,0,1,500,,,3.082,
254,-1146.462,141,0,1,500,,,3.447,
255,-1091.26,134,0,1,500,,,3.521,
256,-1107.654,136,0,1,500,,,3.144,
257,-1106.166,136,0,1,500,,,2.838,
258,-1124.598,141,0,1,500,,,3.427,
259,-901.712,113,0,1,500,,,2.957,
260,-987.764,121,0,1,500,,,2.65,
261,-909.0,111,0,1,500,,,2.597,
262,-1057.152,130,0,1,500,,,2.852,
263,-1026.818,126,0,1,500,,,3.287,
264,-977.412,120,0,1,500,,,3.624,
265,-908.918,111,0,1,500,,,2.65,
266,-931.323,114,0,1,500,,,2.679,
267,-857.299,105,0,1,500,,,2.795,
268,-908.392,114,0,1,500,,,2.808,
269,-939.274,115,0,1,500,,,2.762,
270,-903.897,113,0,1,500,,,2.481,
271,-1033.206,127,0,1,500,,,2.465,
272,-1014.514,124,0,1,500,,,2.186,
273,-955.241,117,0,1,500,,,2.153,
274,-972.723,119,0,1,500,,,2.11,
275,-778.495,98,0,1,500,,,2.17,
276,-1100.343,138,0,1,500,,,2.149,
277,-994.156,122,0,1,500,,,2.183,
278,-829.442,101,0,1,500,,,2.259,
279,-927.663,113,0,1,500,,,2.16,
280,-909.563,111,0,1,500,,,2.224,
281,-898.633,110,0,1,500,,,2.226,
282,-842.823,103,0,1,500,,,2.259,
283,-831.331,104,0,1,500,,,2.739,
284,-1290.709,159,0,1,500,,,2.866,
285,-1096.82,135,0,1,500,,,2.855,
286,-1066.446,131,0,1,500,,,2.853,
287,-891.592,109,0,1,500,,,2.835,
288,-1393.619,172,0,1,500,,,2.925,
289,-967.441,118,0,1,500,,,2.833,
290,-907.249,111,0,1,500,,,2.85,
291,-883.415,108,0,1,500,,,2.879,
292,-812.473,99,0,1,500,,,2.436,
293,-874.175,107,0,1,500,,,2.577,
294,-855.483,104,0,1,500,,,2.447,
295,-1115.699,137,0,1,500,,,2.171,
296,-1009.272,124,0,1,500,,,2.171,
297,-1075.094,132,0,1,500,,,2.136,
298,-897.092,109,0,1,500,,,2.158,
299,-1035.209,129,0,1,500,,,2.181,
300,-1068.244,131,0,1,500,,,2.218,
301,-972.664,121,0,1,500,,,2.202,
302,-853.119,104,0,1,500,,,2.159,
303,-924.831,113,0,1,500,,,2.151,
304,-863.922,107,0,1,500,,,2.215,
305,-1254.799,154,0,1,500,,,2.209,
306,-1027.181,126,0,1,500,,,2.994,
307,-951.796,116,0,1,500,,,2.282,
308,-954.763,117,0,1,500,,,2.218,
309,-1194.117,147,0,1,500,,,2.425,
310,-1025.71,127,0,1,500,,,2.572,
311,-1616.333,200,0,1,500,,,2.867,
312,-1104.887,136,0,1,500,,,2.873,
313,-1050.619,129,0,1,500,,,2.864,
314,-929.879,114,0,1,500,,,2.831,
315,-930.645,114,0,1,500,,,2.835,
316,-931.707,114,0,1,500,,,2.893,
317,-962.238,118,0,1,500,,,2.77,
318,-972.944,119,0,1,500,,,2.813,
319,-943.577,115,0,1,500,,,2.822,
320,-938.003,115,0,1,500,,,2.793,
321,-932.031,116,0,1,500,,,2.824,
322,-1011.257,124,0,1,500,,,2.789,
323,-1044.922,128,0,1,500,,,2.441,
324,-899.741,110,0,1,500,,,2.102,
325,-947.156,116,0,1,500,,,2.136,
326,-986.325,121,0,1,500,,,2.19,
327,-915.012,112,0,1,500,,,2.17,
328,-996.094,122,0,1,500,,,2.356,
329,-794.752,97,0,1,500,,,2.122,
330,-989.894,121,0,1,500,,,2.125,
331,-2566.508,319,0,1,500,,,2.2,
332,-2600.257,323,0,1,500,,,2.281,
333,-1864.909,231,0,1,500,,,2.243,
334,-1060.444,130,0,1,500,,,2.214,
335,-1058.652,130,0,1,500,,,2.209,
336,-989.352,122,0,1,500,,,2.224,
337,-900.024,110,0,1,500,,,2.485,
338,-1071.808,134,0,1,500,,,2.871,
339,-938.052,115,0,1,500,,,2.833,
340,-1021.517,125,0,1,500,,,2.902,
341,-964.714,118,0,1,500,,,2.912,
342,-1107.084,136,0,1,500,,,2.931,
343,-924.888,113,0,1,500,,,2.808,
344,-1114.95,138,0,1,500,,,2.944,
345,-781.093,95,0,1,500,,,2.825,
346,-842.295,103,0,1,500,,,2.753,
347,-799.141,98,0,1,500,,,2.585,
348,-1187.641,146,0,1,500,,,2.308,
349,-826.573,101,0,1,500,,,2.36,
350,-853.205,104,0,1,500,,,2.352,
351,-893.128,109,0,1,500,,,2.179,
352,-951.371,117,0,1,500,,,2.176,
353,-1228.351,151,0,1,500,,,2.145,
354,-788.86,96,0,1,500,,,2.152,
355,-859.963,105,0,1,500,,,2.173,
356,-1077.902,132,0,1,500,,,2.59,
357,-1089.766,135,0,1,500,,,3.763,
358,-970.677,119,0,1,500,,,2.892,
359,-884.497,108,0,1,500,,,2.898,
360,-1074.99,132,0,1,500,,,2.887,
361,-932.47,114,0,1,500,,,2.845,
362,-1011.662,124,0,1,500,,,2.771,
363,-957.827,120,0,1,500,,,2.947,
364,-896.937,113,0,1,500,,,2.376,
365,-1229.602,151,0,1,500,,,2.318,
366,-1278.13,157,0,1,500,,,2.717,
367,-1363.579,168,0,1,500,,,2.165,
368,-867.748,106,0,1,500,,,2.262,
369,-1168.85,144,0,1,500,,,2.188,
370,-1183.338,146,0,1,500,,,2.109,
371,-862.241,105,0,1,500,,,2.229,
372,-979.107,120,0,1,500,,,2.223,
373,-854.573,106,0,1,500,,,2.232,
374,-1155.493,142,0,1,500,,,2.227,
375,-911.003,112,0,1,500,,,2.195,
376,-836.004,102,0,1,500,,,2.305,
377,-1163.409,146,0,1,500,,,2.183,
378,-1502.033,189,0,1,500,,,2.24,
379,-2344.205,293,0,1,500,,,2.288,
380,-1060.715,133,0,1,500,,,2.699,
381,-988.486,121,0,1,500,,,2.923,
382,-1107.729,137,0,1,500,,,2.98,
383,-1084.25,133,0,1,500,,,2.845,
384,-738.14,90,0,1,500,,,2.852,
385,-731.72,90,0,1,500,,,2.788,
386,-1232.054,152,0,1,500,,,2.844,
387,-921.883,113,0,1,500,,,2.896,
388,-779.777,95,0,1,500,,,2.761,
389,-1185.035,146,0,1,500,,,2.858,
390,-960.765,118,0,1,500,,,2.871,
391,-927.852,115,0,1,500,,,2.836,
392,-975.795,119,0,1,500,,,2.836,
393,-974.291,119,0,1,500,,,2.59,
394,-1193.083,147,0,1,500,,,2.394,
395,-1152.458,142,0,1,500,,,2.351,
396,-826.541,101,0,1,500,,,2.144,
397,-1089.8,134,0,1,500,,,2.161,
398,-1375.212,170,0,1,500,,,2.183,
399,-1738.959,215,0,1,500,,,2.238,
400,-869.555,106,0,1,500,,,2.156,
401,-946.989,116,0,1,500,,,2.21,
402,-974.777,119,0,1,500,,,2.149,
403,-981.966,120,0,1,500,,,2.251,
404,-1647.012,204,0,1,500,,,2.17,
405,-1011.981,124,0,1,500,,,2.205,
406,-1225.251,151,0,1,500,,,2.616,
407,-994.719,122,0,1,500,,,2.882,
408,-1252.163,154,0,1,500,,,2.93,
409,-869.35,106,0,1,500,,,2.84,
410,-731.311,89,0,1,500,,,2.85,
411,-859.126,105,0,1,500,,,2.974,
412,-919.684,112,0,1,500,,,2.919,
413,-991.345,121,0,1,500,,,2.82,
414,-1219.167,150,0,1,500,,,2.957,
415,-931.429,114,0,1,500,,,2.442,
416,-861.279,105,0,1,500,,,2.579,
417,-944.951,116,0,1,500,,,2.825,
418,-883.774,108,0,1,500,,,2.819,
419,-806.367,98,0,1,500,,,2.345,
420,-947.994,116,0,1,500,,,2.093,
421,-1011.519,124,0,1,500,,,2.144,
422,-739.965,90,0,1,500,,,2.234,
423,-988.07,121,0,1,500,,,2.175,
424,-1130.128,139,0,1,500,,,2.197,
425,-989.617,121,0,1,500,,,2.187,
426,-864.54,105,0,1,500,,,2.143,
427,-893.358,109,0,1,500,,,2.212,
428,-925.015,113,0,1,500,,,2.193,
429,-858.783,106,0,1,500,,,2.166,
430,-1020.425,125,0,1,500,,,2.184,
431,-877.762,107,0,1,500,,,2.206,
