episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1081.342,133,0,1,500,,,3.631,
2,-414.406,118,1,0,439,,2.408,2.408,
3,-1187.049,146,0,1,500,,,3.473,
4,-2276.282,283,0,1,500,,,4.04,
5,-1691.706,209,0,1,500,,,5.199,
6,-1656.245,205,0,1,500,,,3.751,
7,-1012.523,124,0,1,500,,,3.805,
8,-1257.124,156,0,1,500,,,3.911,
9,-1239.764,153,0,1,500,,,3.922,
10,-1788.363,221,0,1,500,,,3.987,
11,-1429.864,176,0,1,500,,,3.362,
12,-350.198,110,1,0,424,,3.608,3.608,
13,-1821.945,226,0,1,500,,,4.365,
14,-1216.189,150,0,1,500,,,4.038,
15,-948.117,120,0,1,500,,,3.831,
16,-1592.215,197,0,1,500,,,3.768,
17,-1354.057,167,0,1,500,,,4.259,
18,-923.634,113,0,1,500,,,4.457,
19,-1013.88,129,0,1,500,,,4.144,
20,-929.857,117,0,1,500,,,4.265,
21,-1156.141,143,0,1,500,,,3.779,
22,-1382.656,171,0,1,500,,,4.185,
23,-971.998,119,0,1,500,,,4.134,
24,-1111.735,136,0,1,500,,,3.84,
25,-1049.973,131,0,1,500,,,3.509,
26,-1077.313,132,0,1,500,,,3.609,
27,-977.516,120,0,1,500,,,3.592,
28,-795.553,99,0,1,500,,,3.317,
29,-1013.739,124,0,1,500,,,4.165,
30,-1553.032,192,0,1,500,,,4.56,
31,-1274.794,157,0,1,500,,,4.523,
32,-1702.519,211,0,1,500,,,4.398,
33,-1226.936,151,0,1,500,,,4.504,
34,-1374.191,169,0,1,500,,,4.159,
35,-810.556,100,0,1,500,,,4.236,
36,-1217.223,150,0,1,500,,,3.78,
37,-911.798,115,0,1,500,,,3.34,
38,-1371.725,169,0,1,500,,,3.582,
39,-1275.128,157,0,1,500,,,3.705,
40,-1178.713,145,0,1,500,,,3.711,
41,-1104.268,139,0,1,500,,,3.469,
42,-1011.705,127,0,1,500,,,3.809,
43,-938.623,119,0,1,500,,,4.109,
44,-1068.695,135,0,1,500,,,3.857,
45,-1200.269,148,0,1,500,,,3.699,
46,-1901.008,240,0,1,500,,,4.12,
47,-1259.485,158,0,1,500,,,3.832,
48,-995.735,126,0,1,500,,,3.585,
49,-1433.05,177,0,1,500,,,3.287,
50,-1263.581,156,0,1,500,,,3.108,
51,-1279.535,158,0,1,500,,,3.787,
52,-1267.36,156,0,1,500,,,4.013,
53,-1453.285,182,0,1,500,,,4.549,
54,-1178.976,145,0,1,500,,,4.42,
55,-883.141,110,0,1,500,,,4.598,
56,-979.182,120,0,1,500,,,3.635,
57,-1292.177,159,0,1,500,,,3.49,
58,-1424.233,176,0,1,500,,,3.281,
59,-1336.922,165,0,1,500,,,3.664,
60,-1449.671,179,0,1,500,,,3.772,
61,-1073.089,132,0,1,500,,,4.456,
62,-1065.263,131,0,1,500,,,4.561,
63,-1049.03,129,0,1,500,,,4.543,
64,-858.311,106,0,1,500,,,4.471,
65,-1192.794,147,0,1,500,,,4.406,
66,-1160.527,143,0,1,500,,,3.638,
67,-1160.381,143,0,1,500,,,3.984,
68,-968.341,121,0,1,500,,,3.201,
69,-1000.136,125,0,1,500,,,3.763,
70,-954.093,120,0,1,500,,,3.981,
71,-1184.378,146,0,1,500,,,4.138,
72,-1233.44,152,0,1,500,,,4.539,
73,-1274.702,157,0,1,500,,,4.435,
74,-2191.975,276,0,1,500,,,4.494,
75,-409.69,118,1,0,319,,2.906,2.906,
76,-1278.72,161,0,1,500,,,4.587,
77,-1126.461,138,0,1,500,,,4.563,
78,-889.514,112,0,1,500,,,4.535,
79,-884.887,109,0,1,500,,,4.477,
80,-1100.107,135,0,1,500,,,4.549,
81,-978.906,120,0,1,500,,,4.494,
82,-1213.447,153,0,1,500,,,4.468,
83,-988.685,121,0,1,500,,,4.381,
84,-1044.94,128,0,1,500,,,4.623,
85,-898.902,110,0,1,500,,,4.458,
86,-1004.342,126,0,1,500,,,4.465,
87,-889.787,111,0,1,500,,,4.345,
88,-917.33,113,0,1,500,,,3.895,
89,-1000.899,122,0,1,500,,,3.907,
90,-883.102,108,0,1,500,,,4.261,
91,-1095.174,135,0,1,500,,,4.538,
92,-1416.375,175,0,1,500,,,4.185,
93,-1174.184,148,0,1,500,,,4.148,
94,-1053.488,129,0,1,500,,,3.521,
95,-1076.04,132,0,1,500,,,3.743,
96,-1035.803,127,0,1,500,,,4.439,
97,-1128.96,142,0,1,500,,,3.901,
98,-1157.187,143,0,1,500,,,3.857,
99,-973.794,122,0,1,500,,,3.743,
100,-1147.039,144,0,1,500,,,3.339,
101,-946.764,116,0,1,500,,,3.84,
102,-1038.699,127,0,1,500,,,3.313,
103,-1266.778,156,0,1,500,,,3.774,
104,-1211.244,149,0,1,500,,,3.894,
105,-1114.053,137,0,1,500,,,4.222,
106,-923.573,113,0,1,500,,,4.313,
107,-1320.778,163,0,1,500,,,4.324,
108,-886.835,111,0,1,500,,,3.469,
109,-1022.489,128,0,1,500,,,4.127,
110,-1211.37,149,0,1,500,,,4.309,
111,-1107.958,136,0,1,500,,,3.539,
112,-1336.159,165,0,1,500,,,3.923,
113,-830.495,104,0,1,500,,,4.474,
114,-939.581,117,0,1,500,,,4.51,
115,-893.149,111,0,1,500,,,4.355,
116,-916.23,112,0,1,500,,,4.547,
117,-1027.7,127,0,1,500,,,4.569,
118,-868.95,106,0,1,500,,,4.555,
119,-954.452,120,0,1,500,,,4.547,
120,-877.222,107,0,1,500,,,4.471,
121,-947.843,119,0,1,500,,,4.322,
122,-1013.648,124,0,1,500,,,3.906,
123,-1115.845,137,0,1,500,,,4.283,
124,-924.861,113,0,1,500,,,4.554,
125,-1049.423,129,0,1,500,,,4.038,
126,-978.706,120,0,1,500,,,4.358,
127,-993.695,125,0,1,500,,,4.2,
128,-1176.63,145,0,1,500,,,4.458,
129,-931.293,114,0,1,500,,,4.527,
130,-1075.274,132,0,1,500,,,4.481,
131,-846.221,107,0,1,500,,,4.17,
132,-1375.161,170,0,1,500,,,4.006,
133,-987.875,121,0,1,500,,,4.482,
134,-887.996,112,0,1,500,,,3.744,
135,-945.814,116,0,1,500,,,2.986,
136,-1103.942,135,0,1,500,,,3.904,
137,-837.947,102,0,1,500,,,3.736,
138,-872.791,107,0,1,500,,,3.703,
139,-1013.396,124,0,1,500,,,4.015,
140,-1686.026,208,0,1,500,,,4.442,
141,-1514.858,188,0,1,500,,,4.418,
142,-1228.038,155,0,1,500,,,4.102,
143,-1082.006,133,0,1,500,,,4.205,
144,-935.605,114,0,1,500,,,4.324,
145,-893.396,109,0,1,500,,,4.442,
146,-742.994,90,0,1,500,,,4.433,
147,-949.76,119,0,1,500,,,4.249,
148,-1072.334,133,0,1,500,,,4.404,
149,-979.361,120,0,1,500,,,4.357,
150,-811.328,103,0,1,500,,,4.367,
151,-1275.699,157,0,1,500,,,4.55,
152,-1003.869,127,0,1,500,,,4.943,
153,-985.196,123,0,1,500,,,4.242,
154,-1084.768,134,0,1,500,,,4.347,
155,-1279.757,158,0,1,500,,,4.315,
156,-815.528,99,0,1,500,,,4.324,
157,-1018.116,126,0,1,500,,,4.31,
158,-1493.383,188,0,1,500,,,4.165,
159,-1368.605,174,0,1,500,,,4.215,
160,-1518.405,188,0,1,500,,,4.402,
161,-881.941,111,0,1,500,,,4.363,
162,-1053.167,133,0,1,500,,,4.26,
163,-1303.588,161,0,1,500,,,3.925,
164,-1010.646,124,0,1,500,,,4.111,
165,-973.225,120,0,1,500,,,4.471,
166,-920.95,115,0,1,500,,,4.083,
167,-1210.189,149,0,1,500,,,4.259,
168,-921.818,113,0,1,500,,,3.714,
169,-1434.175,177,0,1,500,,,3.544,
170,-1164.949,147,0,1,500,,,4.222,
171,-1010.978,124,0,1,500,,,4.006,
172,-1092.917,134,0,1,500,,,3.914,
173,-1021.435,125,0,1,500,,,4.412,
174,-942.792,118,0,1,500,,,4.313,
175,-1166.256,144,0,1,500,,,4.524,
176,-889.012,112,0,1,500,,,4.531,
177,-1104.027,139,0,1,500,,,4.497,
178,-892.21,110,0,1,500,,,4.474,
179,-985.961,120,0,1,500,,,4.194,
180,-934.408,114,0,1,500,,,4.099,
181,-906.144,111,0,1,500,,,4.08,
182,-970.636,119,0,1,500,,,3.566,
183,-1020.541,125,0,1,500,,,4.301,
184,-930.421,114,0,1,500,,,4.386,
185,-903.829,111,0,1,500,,,4.441,
186,-972.528,119,0,1,500,,,4.561,
187,-1147.773,141,0,1,500,,,4.214,
188,-766.553,93,0,1,500,,,4.367,
189,-1052.09,129,0,1,500,,,4.494,
190,-1156.421,142,0,1,500,,,3.768,
191,-885.714,111,0,1,500,,,3.735,
192,-1725.443,213,0,1,500,,,3.869,
193,-1033.607,127,0,1,500,,,4.234,
194,-1090.728,134,0,1,500,,,4.431,
195,-1033.82,130,0,1,500,,,4.402,
196,-1076.842,132,0,1,500,,,4.589,
197,-1041.105,128,0,1,500,,,4.529,
198,-1491.652,188,0,1,500,,,4.303,
199,-1086.733,136,0,1,500,,,4.439,
200,-837.685,102,0,1,500,,,4.336,
201,-948.078,116,0,1,500,,,4.442,
202,-828.782,101,0,1,500,,,4.396,
203,-870.031,107,0,1,500,,,4.259,
204,-984.124,121,0,1,500,,,4.432,
205,-852.922,104,0,1,500,,,4.391,
206,-776.482,95,0,1,500,,,4.455,
207,-1376.835,170,0,1,500,,,4.531,
208,-1062.671,131,0,1,500,,,4.59,
209,-751.134,91,0,1,500,,,4.363,
210,-1071.423,133,0,1,500,,,4.369,
211,-828.508,104,0,1,500,,,4.417,
212,-1052.064,129,0,1,500,,,4.536,
213,-963.183,118,0,1,500,,,4.398,
214,-946.61,116,0,1,500,,,4.523,
215,-1065.18,131,0,1,500,,,4.529,
216,-1017.183,125,0,1,500,,,4.009,
217,-994.194,122,0,1,500,,,3.765,
218,-1137.866,140,0,1,500,,,4.144,
219,-866.93,106,0,1,500,,,4.385,
220,-1010.232,124,0,1,500,,,3.404,
221,-772.457,94,0,1,500,,,3.667,
222,-915.978,112,0,1,500,,,4.027,
223,-951.144,116,0,1,500,,,4.621,
224,-830.702,101,0,1,500,,,4.576,
225,-762.899,93,0,1,500,,,4.421,
226,-959.156,118,0,1,500,,,4.475,
227,-1036.178,129,0,1,500,,,4.405,
228,-1023.534,127,0,1,500,,,4.418,
229,-923.41,113,0,1,500,,,4.465,
230,-1087.007,136,0,1,500,,,4.332,
231,-1494.449,185,0,1,500,,,4.392,
232,-1382.9,171,0,1,500,,,4.417,
233,-1154.139,142,0,1,500,,,4.322,
234,-1116.206,137,0,1,500,,,4.124,
235,-939.31,115,0,1,500,,,3.625,
236,-770.979,94,0,1,500,,,3.642,
237,-921.881,113,0,1,500,,,4.248,
238,-1050.811,129,0,1,500,,,4.004,
239,-974.264,119,0,1,500,,,3.188,
240,-918.213,112,0,1,500,,,3.642,
241,-1072.116,135,0,1,500,,,3.311,
242,-1113.133,137,0,1,500,,,4.089,
243,-1010.19,124,0,1,500,,,4.234,
244,-1049.06,129,0,1,500,,,4.523,
245,-977.379,120,0,1,500,,,4.466,
246,-874.052,107,0,1,500,,,3.414,
247,-1136.417,140,0,1,500,,,3.896,
248,-873.248,110,0,1,500,,,3.95,
249,-1407.05,174,0,1,500,,,4.443,
250,-1105.435,136,0,1,500,,,4.031,
251,-942.632,115,0,1,500,,,4.109,
252,-1512.994,187,0,1,500,,,4.459,
253,-976.688,120,0,1,500,,,4.298,
254,-1002.174,124,0,1,500,,,3.521,
255,-1175.298,145,0,1,500,,,3.683,
256,-952.023,118,0,1,500,,,3.685,
257,-950.574,116,0,1,500,,,3.471,
258,-852.607,104,0,1,500,,,4.001,
259,-846.64,106,0,1,500,,,3.598,
260,-924.96,113,0,1,500,,,3.748,
261,-1041.683,128,0,1,500,,,4.277,
262,-1126.709,139,0,1,500,,,4.351,
263,-1077.903,135,0,1,500,,,4.478,
264,-777.583,98,0,1,500,,,4.14,
265,-1069.536,131,0,1,500,,,4.04,
266,-806.631,98,0,1,500,,,4.526,
267,-843.353,107,0,1,500,,,4.558,
268,-1195.34,147,0,1,500,,,4.613,
269,-1036.856,127,0,1,500,,,4.58,
270,-1021.549,126,0,1,500,,,4.482,
271,-1006.171,123,0,1,500,,,4.622,
272,-1022.346,125,0,1,500,,,4.622,
273,-972.926,119,0,1,500,,,4.538,
274,-958.983,117,0,1,500,,,4.532,
275,-990.359,122,0,1,500,,,4.503,
276,-854.806,108,0,1,500,,,4.589,
277,-1442.503,178,0,1,500,,,4.597,
278,-917.921,116,0,1,500,,,4.291,
279,-1196.347,147,0,1,500,,,4.583,
280,-765.397,97,0,1,500,,,4.609,
281,-967.441,119,0,1,500,,,4.562,
282,-913.95,113,0,1,500,,,4.581,
283,-973.17,119,0,1,500,,,4.541,
284,-957.229,117,0,1,500,,,4.569,
285,-987.91,125,0,1,500,,,4.585,
286,-956.076,121,0,1,500,,,4.462,
287,-863.613,105,0,1,500,,,4.391,
288,-1085.565,133,0,1,500,,,4.518,
289,-879.763,109,0,1,500,,,4.411,
290,-981.755,120,0,1,500,,,4.586,
291,-876.334,107,0,1,500,,,4.142,
292,-893.886,109,0,1,500,,,3.669,
293,-1046.078,128,0,1,500,,,4.55,
294,-1164.975,148,0,1,500,,,3.989,
295,-1441.711,178,0,1,500,,,3.788,
296,-890.722,109,0,1,500,,,4.015,
