trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-31 10:37:30,PPO,U-maze,130,4.332,0,1,
2,2026-03-31 10:37:35,PPO,U-maze,155,4.355,0,1,
3,2026-03-31 10:37:39,PPO,U-maze,122,4.242,0,1,
4,2026-03-31 10:37:43,PPO,U-maze,147,4.246,0,1,
5,2026-03-31 10:37:48,PPO,U-maze,237,4.262,0,1,
6,2026-03-31 10:37:52,PPO,U-maze,124,4.238,0,1,
7,2026-03-31 10:37:56,PPO,U-maze,200,4.273,0,1,
8,2026-03-31 10:38:00,PPO,U-maze,227,4.193,0,1,
9,2026-03-31 10:38:05,PPO,U-maze,158,4.334,0,1,
10,2026-03-31 10:38:09,PPO,U-maze,133,4.198,0,1,
11,2026-03-31 10:38:13,PPO,U-maze,177,4.21,0,1,
12,2026-03-31 10:38:17,PPO,U-maze,149,4.238,0,1,
13,2026-03-31 10:38:22,PPO,U-maze,207,4.237,0,1,
14,2026-03-31 10:38:26,PPO,U-maze,212,4.217,0,1,
15,2026-03-31 10:38:30,PPO,U-maze,120,4.177,0,1,
16,2026-03-31 10:38:34,PPO,U-maze,169,4.263,0,1,
17,2026-03-31 10:38:38,PPO,U-maze,128,4.2,0,1,
18,2026-03-31 10:38:43,PPO,U-maze,131,4.255,0,1,
19,2026-03-31 10:38:47,PPO,U-maze,121,4.138,0,1,
20,2026-03-31 10:38:50,PPO,U-maze,154,3.658,1,0,
21,2026-03-31 10:38:55,PPO,U-maze,178,4.233,0,1,
22,2026-03-31 10:38:59,PPO,U-maze,153,4.213,0,1,
23,2026-03-31 10:39:03,PPO,U-maze,239,4.369,0,1,
24,2026-03-31 10:39:08,PPO,U-maze,194,4.267,0,1,
25,2026-03-31 10:39:12,PPO,U-maze,234,4.286,0,1,
26,2026-03-31 10:39:16,PPO,U-maze,159,4.276,0,1,
27,2026-03-31 10:39:20,PPO,U-maze,105,4.118,0,1,
28,2026-03-31 10:39:25,PPO,U-maze,129,4.237,0,1,
29,2026-03-31 10:39:29,PPO,U-maze,116,4.229,0,1,
30,2026-03-31 10:39:33,PPO,U-maze,220,4.229,0,1,
31,2026-03-31 10:39:37,PPO,U-maze,179,4.199,0,1,
32,2026-03-31 10:39:41,PPO,U-maze,128,4.218,0,1,
33,2026-03-31 10:39:46,PPO,U-maze,110,4.276,0,1,
34,2026-03-31 10:39:50,PPO,U-maze,115,4.158,0,1,
35,2026-03-31 10:39:54,PPO,U-maze,143,4.25,0,1,
36,2026-03-31 10:39:58,PPO,U-maze,226,4.238,0,1,
37,2026-03-31 10:40:03,PPO,U-maze,259,4.385,0,1,
38,2026-03-31 10:40:08,PPO,U-maze,336,4.986,0,1,
39,2026-03-31 10:40:12,PPO,U-maze,188,4.414,0,1,
40,2026-03-31 10:40:16,PPO,U-maze,126,3.986,0,1,
41,2026-03-31 10:40:20,PPO,U-maze,116,4.157,0,1,
42,2026-03-31 10:40:25,PPO,U-maze,153,4.255,0,1,
43,2026-03-31 10:41:24,PPO,U-maze,318,58.936,0,1,
44,2026-03-31 10:41:28,PPO,U-maze,345,4.047,0,1,
45,2026-03-31 10:41:31,PPO,U-maze,167,3.351,0,1,
46,2026-03-31 10:41:35,PPO,U-maze,151,3.967,0,1,
47,2026-03-31 10:41:39,PPO,U-maze,186,4.321,0,1,
48,2026-03-31 10:41:44,PPO,U-maze,126,4.469,0,1,
49,2026-03-31 10:41:48,PPO,U-maze,120,4.603,0,1,
50,2026-03-31 10:41:53,PPO,U-maze,139,4.574,0,1,
51,2026-03-31 10:41:57,PPO,U-maze,196,4.369,0,1,
52,2026-03-31 10:42:02,PPO,U-maze,107,4.558,0,1,
53,2026-03-31 10:42:06,PPO,U-maze,106,4.475,0,1,
54,2026-03-31 10:42:11,PPO,U-maze,125,4.477,0,1,
55,2026-03-31 10:42:15,PPO,U-maze,103,4.518,0,1,
56,2026-03-31 10:42:20,PPO,U-maze,138,4.547,0,1,
57,2026-03-31 10:42:25,PPO,U-maze,120,4.608,0,1,
58,2026-03-31 10:42:29,PPO,U-maze,141,4.458,0,1,
59,2026-03-31 10:42:34,PPO,U-maze,101,4.495,0,1,
60,2026-03-31 10:42:38,PPO,U-maze,150,4.596,0,1,
61,2026-03-31 10:42:43,PPO,U-maze,135,4.539,0,1,
62,2026-03-31 10:42:47,PPO,U-maze,110,4.469,0,1,
63,2026-03-31 10:42:52,PPO,U-maze,99,4.519,0,1,
64,2026-03-31 10:42:56,PPO,U-maze,142,4.371,0,1,
65,2026-03-31 10:43:01,PPO,U-maze,150,4.475,0,1,
66,2026-03-31 10:43:04,PPO,U-maze,119,3.631,0,1,
67,2026-03-31 10:43:08,PPO,U-maze,132,4.188,0,1,
68,2026-03-31 10:43:12,PPO,U-maze,108,3.761,1,0,
69,2026-03-31 10:43:17,PPO,U-maze,131,4.418,0,1,
70,2026-03-31 10:43:21,PPO,U-maze,143,4.453,0,1,
71,2026-03-31 10:43:25,PPO,U-maze,112,4.378,0,1,
72,2026-03-31 10:43:30,PPO,U-maze,95,4.416,0,1,
73,2026-03-31 10:43:34,PPO,U-maze,127,4.473,0,1,
74,2026-03-31 10:43:39,PPO,U-maze,108,4.495,0,1,
75,2026-03-31 10:43:43,PPO,U-maze,116,4.497,0,1,
76,2026-03-31 10:43:48,PPO,U-maze,139,4.568,0,1,
77,2026-03-31 10:43:52,PPO,U-maze,111,4.373,0,1,
78,2026-03-31 10:43:57,PPO,U-maze,148,4.262,0,1,
79,2026-03-31 10:44:01,PPO,U-maze,162,4.494,0,1,
80,2026-03-31 10:44:06,PPO,U-maze,148,4.488,0,1,
81,2026-03-31 10:44:10,PPO,U-maze,142,4.524,0,1,
82,2026-03-31 10:44:15,PPO,U-maze,132,4.492,0,1,
83,2026-03-31 10:44:19,PPO,U-maze,108,4.49,0,1,
84,2026-03-31 10:44:24,PPO,U-maze,96,4.575,0,1,
85,2026-03-31 10:44:28,PPO,U-maze,127,4.464,0,1,
