trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-01 01:47:50,PPO,U-maze,143,2.924,0,1,
2,2026-04-01 01:47:53,PPO,U-maze,150,2.917,0,1,
3,2026-04-01 01:47:55,PPO,U-maze,116,2.647,0,1,
4,2026-04-01 01:47:58,PPO,U-maze,148,2.719,0,1,
5,2026-04-01 01:48:01,PPO,U-maze,228,2.761,0,1,
6,2026-04-01 01:48:03,PPO,U-maze,131,2.574,0,1,
7,2026-04-01 01:48:06,PPO,U-maze,199,2.562,0,1,
8,2026-04-01 01:48:08,PPO,U-maze,217,2.556,0,1,
9,2026-04-01 01:48:11,PPO,U-maze,194,2.543,0,1,
10,2026-04-01 01:48:14,PPO,U-maze,226,2.557,0,1,
11,2026-04-01 01:48:16,PPO,U-maze,226,2.582,0,1,
12,2026-04-01 01:48:19,PPO,U-maze,175,2.613,0,1,
13,2026-04-01 01:48:21,PPO,U-maze,149,2.601,0,1,
14,2026-04-01 01:48:24,PPO,U-maze,135,2.616,0,1,
15,2026-04-01 01:48:27,PPO,U-maze,139,2.656,0,1,
16,2026-04-01 01:48:29,PPO,U-maze,165,2.644,0,1,
17,2026-04-01 01:48:33,PPO,U-maze,132,3.66,0,1,
18,2026-04-01 01:48:36,PPO,U-maze,140,3.326,0,1,
19,2026-04-01 01:48:39,PPO,U-maze,123,2.586,0,1,
20,2026-04-01 01:48:42,PPO,U-maze,152,2.672,0,1,
21,2026-04-01 01:48:44,PPO,U-maze,124,2.669,0,1,
22,2026-04-01 01:48:47,PPO,U-maze,166,2.665,0,1,
23,2026-04-01 01:48:50,PPO,U-maze,138,2.668,0,1,
24,2026-04-01 01:48:52,PPO,U-maze,150,2.709,0,1,
25,2026-04-01 01:48:54,PPO,U-maze,101,2.217,1,0,
26,2026-04-01 01:48:57,PPO,U-maze,157,2.687,0,1,
27,2026-04-01 01:49:00,PPO,U-maze,164,2.683,0,1,
28,2026-04-01 01:49:03,PPO,U-maze,213,2.686,0,1,
29,2026-04-01 01:49:05,PPO,U-maze,112,2.673,0,1,
30,2026-04-01 01:49:08,PPO,U-maze,242,2.615,0,1,
31,2026-04-01 01:49:11,PPO,U-maze,186,2.81,0,1,
32,2026-04-01 01:49:14,PPO,U-maze,257,2.911,0,1,
33,2026-04-01 01:49:16,PPO,U-maze,139,2.786,0,1,
34,2026-04-01 01:49:19,PPO,U-maze,128,2.706,0,1,
35,2026-04-01 01:49:22,PPO,U-maze,169,2.703,0,1,
36,2026-04-01 01:49:24,PPO,U-maze,121,2.688,0,1,
37,2026-04-01 01:49:27,PPO,U-maze,189,2.685,0,1,
38,2026-04-01 01:49:30,PPO,U-maze,150,2.597,0,1,
39,2026-04-01 01:49:33,PPO,U-maze,150,2.719,0,1,
40,2026-04-01 01:49:35,PPO,U-maze,99,2.653,0,1,
41,2026-04-01 01:49:38,PPO,U-maze,139,2.636,0,1,
42,2026-04-01 01:49:40,PPO,U-maze,145,2.623,0,1,
43,2026-04-01 01:49:43,PPO,U-maze,145,2.688,0,1,
