episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1152.911,141,0,1,500,,,7.427,
2,-1241.348,153,0,1,500,,,5.404,
3,-1338.158,165,0,1,500,,,2.805,
4,-1332.168,164,0,1,500,,,2.823,
5,-1558.224,193,0,1,500,,,2.942,
6,-1074.96,133,0,1,500,,,2.868,
7,-1033.049,126,0,1,500,,,2.803,
8,-2027.037,252,0,1,500,,,2.861,
9,-2281.295,284,0,1,500,,,2.916,
10,-2011.097,250,0,1,500,,,2.86,
11,-1519.77,188,0,1,500,,,2.918,
12,-1370.318,174,0,1,500,,,2.838,
13,-1291.074,162,0,1,500,,,2.909,
14,-1341.424,170,0,1,500,,,2.772,
15,-957.348,117,0,1,500,,,2.849,
16,-1103.746,135,0,1,500,,,2.868,
17,-1404.53,173,0,1,500,,,2.823,
18,-899.143,112,0,1,500,,,2.863,
19,-1419.124,175,0,1,500,,,2.871,
20,-881.193,111,0,1,500,,,2.904,
21,-2117.21,263,0,1,500,,,2.843,
22,-1176.665,145,0,1,500,,,2.762,
23,-1766.302,219,0,1,500,,,2.852,
24,-1407.014,174,0,1,500,,,2.887,
25,-882.641,107,0,1,500,,,2.775,
26,-1297.048,160,0,1,500,,,2.857,
27,-1115.497,137,0,1,500,,,2.867,
28,-1083.825,136,0,1,500,,,2.844,
29,-1194.34,149,0,1,500,,,2.843,
30,-954.346,117,0,1,500,,,2.851,
31,-901.934,111,0,1,500,,,2.793,
32,-1003.36,123,0,1,500,,,2.884,
33,-1023.079,128,0,1,500,,,2.791,
34,-1194.85,147,0,1,500,,,2.923,
35,-905.26,115,0,1,500,,,2.98,
36,-1710.52,212,0,1,500,,,2.816,
37,-1107.875,136,0,1,500,,,2.915,
38,-805.805,100,0,1,500,,,2.819,
39,-1024.966,128,0,1,500,,,2.793,
40,-1093.366,139,0,1,500,,,2.952,
41,-1374.988,170,0,1,500,,,2.793,
42,-1885.01,234,0,1,500,,,2.807,
43,-1050.627,129,0,1,500,,,2.794,
44,-1076.123,132,0,1,500,,,2.891,
45,-962.557,122,0,1,500,,,2.792,
46,-1157.804,146,0,1,500,,,2.725,
47,-995.751,126,0,1,500,,,2.844,
48,-1287.617,159,0,1,500,,,2.955,
49,-1089.368,135,0,1,500,,,2.814,
50,-1122.257,138,0,1,500,,,2.859,
51,-1135.125,139,0,1,500,,,2.783,
52,-1041.589,131,0,1,500,,,2.91,
53,-1025.387,127,0,1,500,,,2.914,
54,-828.281,101,0,1,500,,,2.976,
55,-1417.827,175,0,1,500,,,3.225,
56,-979.26,120,0,1,500,,,3.128,
57,-791.055,96,0,1,500,,,3.203,
58,-1027.841,129,0,1,500,,,3.008,
59,-950.953,116,0,1,500,,,3.078,
60,-943.865,120,0,1,500,,,2.864,
61,-1023.173,129,0,1,500,,,2.839,
62,-851.679,105,0,1,500,,,2.75,
63,-875.233,109,0,1,500,,,2.796,
64,-994.461,126,0,1,500,,,2.834,
65,-927.93,115,0,1,500,,,2.839,
66,-1186.824,146,0,1,500,,,2.771,
67,-1001.599,123,0,1,500,,,2.712,
68,-950.179,116,0,1,500,,,2.772,
69,-1200.058,148,0,1,500,,,2.797,
70,-1534.615,190,0,1,500,,,2.756,
71,-1033.477,130,0,1,500,,,2.878,
72,-1275.515,161,0,1,500,,,2.865,
73,-1211.412,149,0,1,500,,,2.834,
74,-982.591,126,0,1,500,,,2.814,
75,-898.301,110,0,1,500,,,2.887,
