episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1224.505,151,0,1,500,,,3.069,
2,-1057.197,130,0,1,500,,,4.951,
3,-1804.266,224,0,1,500,,,4.514,
4,-1369.443,172,0,1,500,,,5.167,
5,-1472.141,182,0,1,500,,,5.155,
6,-1327.89,164,0,1,500,,,5.059,
7,-1296.075,160,0,1,500,,,5.136,
8,-906.021,110,0,1,500,,,5.084,
9,-1226.947,151,0,1,500,,,3.9,
10,-731.904,91,0,1,500,,,3.933,
11,-962.554,122,0,1,500,,,3.619,
12,-1090.229,134,0,1,500,,,4.205,
13,-1150.218,145,0,1,500,,,4.214,
14,-1632.505,202,0,1,500,,,4.235,
15,-1352.833,167,0,1,500,,,4.065,
16,-969.229,123,0,1,500,,,4.159,
17,-1341.078,165,0,1,500,,,4.102,
18,-920.888,116,0,1,500,,,4.231,
19,-1537.829,190,0,1,500,,,4.334,
20,-1044.525,128,0,1,500,,,4.38,
21,-1457.539,180,0,1,500,,,4.201,
22,-705.091,85,0,1,500,,,4.557,
23,-2696.3,336,0,1,500,,,5.104,
24,-2626.196,327,0,1,500,,,5.157,
25,-2348.078,292,0,1,500,,,5.083,
26,-1860.183,231,0,1,500,,,4.728,
27,-1982.566,246,0,1,500,,,4.551,
28,-542.267,134,1,0,444,,5.058,5.06,
29,-995.56,122,0,1,500,,,4.637,
30,-1009.254,126,0,1,500,,,4.61,
31,-1017.49,125,0,1,500,,,5.044,
32,-997.548,123,0,1,500,,,5.115,
33,-1209.343,149,0,1,500,,,5.002,
34,-1169.95,147,0,1,500,,,5.15,
35,-942.17,115,0,1,500,,,4.344,
36,-1043.244,128,0,1,500,,,4.269,
37,-859.69,105,0,1,500,,,5.063,
38,-1435.198,177,0,1,500,,,5.103,
39,-1198.161,148,0,1,500,,,5.001,
40,-995.017,122,0,1,500,,,4.622,
41,-947.983,118,0,1,500,,,4.763,
42,-887.731,111,0,1,500,,,189.71,
43,-1290.545,159,0,1,500,,,4.161,
44,-907.099,113,0,1,500,,,3.993,
45,-1076.315,134,0,1,500,,,3.029,
46,-1110.181,140,0,1,500,,,3.028,
47,-1163.144,145,0,1,500,,,3.082,
48,-1137.189,141,0,1,500,,,4.287,
49,-444.836,122,1,0,402,,4.144,4.144,
50,-1289.821,159,0,1,500,,,4.881,
51,-872.124,108,0,1,500,,,5.114,
52,-1347.264,166,0,1,500,,,4.795,
53,-1060.379,130,0,1,500,,,4.888,
