trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-31 00:22:40,PPO,U-maze,85,7.121,0,1,
2,2026-03-31 00:22:47,PPO,U-maze,142,7.13,0,1,
3,2026-03-31 00:22:51,PPO,U-maze,119,3.441,0,1,
4,2026-03-31 00:22:53,PPO,U-maze,192,2.729,0,1,
5,2026-03-31 00:22:56,PPO,U-maze,176,2.783,0,1,
6,2026-03-31 00:22:59,PPO,U-maze,184,2.71,0,1,
7,2026-03-31 00:23:02,PPO,U-maze,205,2.897,0,1,
8,2026-03-31 00:23:05,PPO,U-maze,158,2.776,0,1,
9,2026-03-31 00:23:07,PPO,U-maze,197,2.804,0,1,
10,2026-03-31 00:23:10,PPO,U-maze,290,2.87,0,1,
11,2026-03-31 00:23:13,PPO,U-maze,183,2.91,0,1,
12,2026-03-31 00:23:16,PPO,U-maze,179,2.849,0,1,
13,2026-03-31 00:23:19,PPO,U-maze,252,2.889,0,1,
14,2026-03-31 00:23:21,PPO,U-maze,125,2.032,1,0,
15,2026-03-31 00:23:24,PPO,U-maze,251,2.91,0,1,
16,2026-03-31 00:23:27,PPO,U-maze,140,2.957,0,1,
17,2026-03-31 00:23:30,PPO,U-maze,155,2.84,0,1,
18,2026-03-31 00:23:33,PPO,U-maze,138,2.8,0,1,
19,2026-03-31 00:23:36,PPO,U-maze,107,2.939,0,1,
20,2026-03-31 00:23:38,PPO,U-maze,148,2.843,0,1,
21,2026-03-31 00:23:41,PPO,U-maze,118,2.344,1,0,
22,2026-03-31 00:23:44,PPO,U-maze,138,2.838,0,1,
23,2026-03-31 00:23:46,PPO,U-maze,132,2.914,0,1,
24,2026-03-31 00:23:49,PPO,U-maze,108,2.896,0,1,
25,2026-03-31 00:23:52,PPO,U-maze,140,2.88,0,1,
26,2026-03-31 00:23:55,PPO,U-maze,125,2.876,0,1,
27,2026-03-31 00:23:58,PPO,U-maze,196,2.98,0,1,
28,2026-03-31 00:24:01,PPO,U-maze,140,2.885,0,1,
29,2026-03-31 00:24:04,PPO,U-maze,155,2.809,0,1,
30,2026-03-31 00:24:07,PPO,U-maze,134,2.897,0,1,
31,2026-03-31 00:24:10,PPO,U-maze,196,2.907,0,1,
32,2026-03-31 00:24:13,PPO,U-maze,142,2.919,0,1,
33,2026-03-31 00:24:14,PPO,U-maze,111,1.94,1,0,
34,2026-03-31 00:24:17,PPO,U-maze,213,2.934,0,1,
35,2026-03-31 00:24:20,PPO,U-maze,184,2.891,0,1,
36,2026-03-31 00:24:23,PPO,U-maze,179,2.955,0,1,
37,2026-03-31 00:24:26,PPO,U-maze,313,3.006,0,1,
38,2026-03-31 00:24:29,PPO,U-maze,207,2.942,0,1,
39,2026-03-31 00:24:32,PPO,U-maze,110,2.457,1,0,
40,2026-03-31 00:24:35,PPO,U-maze,206,2.897,0,1,
41,2026-03-31 00:24:38,PPO,U-maze,164,2.923,0,1,
42,2026-03-31 00:24:40,PPO,U-maze,106,2.915,0,1,
43,2026-03-31 00:24:43,PPO,U-maze,163,2.888,0,1,
44,2026-03-31 00:24:46,PPO,U-maze,130,3.046,0,1,
45,2026-03-31 00:24:49,PPO,U-maze,160,3.066,0,1,
46,2026-03-31 00:24:53,PPO,U-maze,157,3.228,0,1,
47,2026-03-31 00:24:56,PPO,U-maze,118,3.292,0,1,
48,2026-03-31 00:24:59,PPO,U-maze,141,3.149,0,1,
49,2026-03-31 00:25:02,PPO,U-maze,159,3.189,0,1,
50,2026-03-31 00:25:05,PPO,U-maze,148,3.117,0,1,
51,2026-03-31 00:25:08,PPO,U-maze,145,2.867,1,0,
52,2026-03-31 00:25:12,PPO,U-maze,270,3.262,0,1,
53,2026-03-31 00:25:15,PPO,U-maze,143,3.17,0,1,
54,2026-03-31 00:25:18,PPO,U-maze,197,3.014,0,1,
55,2026-03-31 00:25:21,PPO,U-maze,114,2.907,0,1,
56,2026-03-31 00:25:24,PPO,U-maze,125,2.951,0,1,
57,2026-03-31 00:25:27,PPO,U-maze,124,2.86,0,1,
58,2026-03-31 00:25:29,PPO,U-maze,109,2.928,0,1,
59,2026-03-31 00:25:32,PPO,U-maze,142,2.939,0,1,
60,2026-03-31 00:25:35,PPO,U-maze,113,2.888,0,1,
61,2026-03-31 00:25:38,PPO,U-maze,123,2.999,0,1,
62,2026-03-31 00:25:41,PPO,U-maze,112,2.984,0,1,
63,2026-03-31 00:25:44,PPO,U-maze,124,2.83,0,1,
64,2026-03-31 00:25:47,PPO,U-maze,150,3.049,0,1,
65,2026-03-31 00:25:50,PPO,U-maze,135,3.201,0,1,
66,2026-03-31 00:25:54,PPO,U-maze,146,3.124,0,1,
67,2026-03-31 00:25:57,PPO,U-maze,149,3.245,0,1,
68,2026-03-31 00:26:00,PPO,U-maze,129,3.138,0,1,
69,2026-03-31 00:26:03,PPO,U-maze,153,3.077,0,1,
70,2026-03-31 00:26:06,PPO,U-maze,129,2.944,0,1,
