episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-925.666,113,0,1,500,,,4.767,
2,-1044.31,128,0,1,500,,,4.963,
3,-1267.016,158,0,1,500,,,3.967,
4,-1174.35,144,0,1,500,,,5.076,
5,-383.277,114,1,0,448,,5.333,5.333,
6,-2316.199,288,0,1,500,,,5.403,
7,-1306.523,161,0,1,500,,,5.322,
8,-1225.517,151,0,1,500,,,5.576,
9,-1130.47,144,0,1,500,,,5.676,
10,-1250.818,159,0,1,500,,,4.822,
11,-1577.03,195,0,1,500,,,4.251,
12,-1310.551,163,0,1,500,,,4.231,
13,-302.616,104,1,0,426,,3.642,3.643,
14,-906.54,111,0,1,500,,,4.202,
15,-945.689,116,0,1,500,,,4.271,
16,-1034.879,127,0,1,500,,,4.582,
17,-419.952,119,1,0,385,,3.41,3.41,
18,-1504.945,186,0,1,500,,,4.352,
19,-1154.115,142,0,1,500,,,4.549,
20,-1368.411,169,0,1,500,,,4.569,
21,-1020.369,126,0,1,500,,,4.507,
22,-446.803,122,1,0,443,,4.012,4.012,
23,-1891.113,238,0,1,500,,,4.633,
24,-2162.049,272,0,1,500,,,4.579,
25,-1231.042,155,0,1,500,,,4.581,
26,-1119.113,143,0,1,500,,,4.51,
27,-1116.225,137,0,1,500,,,4.548,
28,-1101.1,137,0,1,500,,,4.603,
29,-909.681,114,0,1,500,,,4.501,
30,-1272.076,156,0,1,500,,,4.597,
31,-1137.367,142,0,1,500,,,4.591,
32,-1225.54,151,0,1,500,,,4.53,
33,-1104.137,139,0,1,500,,,4.631,
34,100.1,55,1,0,172,,1.535,1.535,
35,-2917.591,364,0,1,500,,,4.691,
36,-1676.778,209,0,1,500,,,4.574,
37,-1196.144,151,0,1,500,,,4.588,
38,-1004.654,124,0,1,500,,,4.555,
39,-940.595,116,0,1,500,,,4.308,
40,-1652.987,208,0,1,500,,,4.082,
41,-1267.881,156,0,1,500,,,4.402,
42,-1384.958,171,0,1,500,,,4.433,
43,-1149.38,141,0,1,500,,,4.574,
44,-1296.712,164,0,1,500,,,4.493,
45,-1026.502,129,0,1,500,,,4.613,
46,-1320.953,163,0,1,500,,,4.59,
47,-1533.645,194,0,1,500,,,4.011,
48,-1429.769,176,0,1,500,,,4.373,
49,-859.397,107,0,1,500,,,4.557,
50,-1621.616,201,0,1,500,,,4.508,
51,-2551.597,318,0,1,500,,,4.609,
52,-1745.088,216,0,1,500,,,4.47,
53,-1037.662,130,0,1,500,,,4.468,
54,-1094.496,135,0,1,500,,,4.591,
55,-1171.024,144,0,1,500,,,4.438,
56,-1058.833,130,0,1,500,,,4.572,
57,-1026.967,126,0,1,500,,,4.064,
58,-1103.766,139,0,1,500,,,4.452,
59,-1087.985,133,0,1,500,,,4.389,
60,-920.926,113,0,1,500,,,4.293,
61,-1059.602,134,0,1,500,,,4.453,
62,-1056.92,132,0,1,500,,,4.516,
63,-1124.382,138,0,1,500,,,4.378,
64,-1081.2,136,0,1,500,,,4.377,
65,-1327.787,164,0,1,500,,,3.521,
66,-952.556,120,0,1,500,,,4.281,
67,-1037.852,130,0,1,500,,,4.367,
68,-874.175,107,0,1,500,,,4.433,
69,-934.733,114,0,1,500,,,4.448,
70,-62.36,74,1,0,390,,3.426,3.426,
71,-1394.994,172,0,1,500,,,4.541,
72,-933.765,114,0,1,500,,,4.534,
73,-1043.892,128,0,1,500,,,4.422,
74,-1039.317,127,0,1,500,,,4.412,
75,-981.945,122,0,1,500,,,4.347,
76,-957.515,118,0,1,500,,,4.489,
77,-734.517,92,0,1,500,,,4.355,
78,-912.957,111,0,1,500,,,4.403,
79,-1142.036,144,0,1,500,,,4.538,
80,-1430.517,178,0,1,500,,,4.522,
81,-980.908,120,0,1,500,,,4.483,
82,-779.115,98,0,1,500,,,4.407,
83,-940.82,115,0,1,500,,,4.42,
84,-966.341,118,0,1,500,,,4.473,
85,-1018.965,125,0,1,500,,,4.534,
86,-933.618,114,0,1,500,,,4.449,
87,-1036.18,127,0,1,500,,,4.519,
