episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-987.944,122,0,1,500,,,2.486,
2,-943.552,120,0,1,500,,,3.832,
3,-1836.13,228,0,1,500,,,4.326,
4,-1461.427,180,0,1,500,,,4.623,
5,-1375.198,170,0,1,500,,,4.578,
6,-1056.002,133,0,1,500,,,4.55,
7,-1584.787,196,0,1,500,,,4.594,
8,-1368.52,169,0,1,500,,,4.536,
9,-1186.621,146,0,1,500,,,4.465,
10,-1486.484,184,0,1,500,,,4.601,
11,-2957.163,369,0,1,500,,,4.67,
12,-2799.68,349,0,1,500,,,4.709,
13,-2408.383,300,0,1,500,,,4.602,
14,-1510.159,187,0,1,500,,,4.591,
15,-1231.151,151,0,1,500,,,4.536,
16,-1263.887,159,0,1,500,,,4.425,
17,-1486.728,183,0,1,500,,,4.535,
18,-1628.526,203,0,1,500,,,3.959,
19,-2299.294,290,0,1,500,,,3.291,
20,-1460.452,184,0,1,500,,,3.0,
21,-1199.246,151,0,1,500,,,3.018,
22,-992.28,125,0,1,500,,,2.915,
23,-753.621,94,0,1,500,,,3.776,
24,-1059.282,134,0,1,500,,,4.66,
25,-1582.682,196,0,1,500,,,4.583,
26,-1288.421,160,0,1,500,,,4.632,
27,-388.651,115,1,0,394,,3.627,3.627,
28,-1438.43,178,0,1,500,,,4.669,
29,-971.926,123,0,1,500,,,4.496,
30,-1065.794,133,0,1,500,,,4.529,
31,-1103.365,138,0,1,500,,,4.603,
32,-1226.363,151,0,1,500,,,4.572,
33,-1079.819,133,0,1,500,,,4.585,
34,-851.286,104,0,1,500,,,4.477,
35,-1211.513,149,0,1,500,,,4.287,
36,-800.946,98,0,1,500,,,4.591,
37,-1092.012,134,0,1,500,,,4.533,
38,-926.616,115,0,1,500,,,4.513,
39,-1079.397,132,0,1,500,,,4.57,
40,-1033.277,127,0,1,500,,,4.806,
41,-750.813,95,0,1,500,,,4.448,
42,-1055.795,132,0,1,500,,,4.306,
43,-1375.021,173,0,1,500,,,4.259,
44,-1302.585,164,0,1,500,,,4.303,
45,-614.679,143,1,0,464,,3.788,3.788,
46,-1127.555,139,0,1,500,,,4.941,
47,-1071.884,135,0,1,500,,,4.678,
48,-1061.789,133,0,1,500,,,4.63,
49,-1899.904,236,0,1,500,,,4.708,
50,-836.678,102,0,1,500,,,4.559,
51,-982.387,122,0,1,500,,,4.513,
52,-823.396,102,0,1,500,,,4.739,
53,-845.842,105,0,1,500,,,4.493,
54,-1123.977,141,0,1,500,,,4.46,
55,-1017.602,126,0,1,500,,,4.468,
56,-1070.058,131,0,1,500,,,4.624,
57,-987.814,121,0,1,500,,,4.508,
58,-810.78,102,0,1,500,,,4.453,
59,-1058.653,131,0,1,500,,,5.519,
60,-882.138,108,0,1,500,,,4.711,
61,-1096.821,135,0,1,500,,,4.481,
62,-900.901,110,0,1,500,,,4.655,
63,-1207.4,152,0,1,500,,,4.424,
64,-1554.591,193,0,1,500,,,4.658,
65,-705.62,87,0,1,500,,,4.602,
66,-1144.783,141,0,1,500,,,4.555,
67,-1119.818,141,0,1,500,,,4.65,
68,-1134.48,142,0,1,500,,,4.635,
69,-1486.447,184,0,1,500,,,4.61,
70,-1191.276,146,0,1,500,,,4.584,
71,-1644.86,207,0,1,500,,,4.58,
72,-2249.269,283,0,1,500,,,4.323,
73,-1287.728,162,0,1,500,,,4.511,
74,-719.627,89,0,1,500,,,4.441,
75,-987.596,123,0,1,500,,,4.622,
76,-1162.299,143,0,1,500,,,4.604,
77,-936.841,115,0,1,500,,,4.58,
78,-1060.164,130,0,1,500,,,4.619,
79,-1002.285,123,0,1,500,,,4.17,
80,-1105.967,137,0,1,500,,,4.62,
81,-1056.282,133,0,1,500,,,4.583,
82,-1004.208,125,0,1,500,,,4.51,
83,-994.415,122,0,1,500,,,4.559,
84,-888.372,110,0,1,500,,,4.475,
85,-1102.986,136,0,1,500,,,4.382,
86,-1009.587,124,0,1,500,,,3.843,
87,-937.683,115,0,1,500,,,4.223,
88,-1367.068,172,0,1,500,,,4.64,
89,-923.377,113,0,1,500,,,4.683,
90,-971.141,119,0,1,500,,,4.495,
91,-947.039,116,0,1,500,,,4.654,
92,-918.419,112,0,1,500,,,4.598,
93,-1080.67,133,0,1,500,,,4.608,
94,-1378.856,171,0,1,500,,,4.617,
95,-926.449,113,0,1,500,,,4.605,
96,-1260.58,155,0,1,500,,,4.61,
97,-939.3,115,0,1,500,,,4.587,
98,-900.105,110,0,1,500,,,4.571,
99,-1075.8,135,0,1,500,,,4.61,
100,-1106.447,136,0,1,500,,,4.661,
101,-917.441,112,0,1,500,,,4.482,
102,-1116.218,137,0,1,500,,,4.728,
103,-1041.008,128,0,1,500,,,4.336,
104,-824.339,102,0,1,500,,,3.84,
105,-944.648,118,0,1,500,,,3.141,
106,-1284.684,158,0,1,500,,,2.773,
107,-1144.676,141,0,1,500,,,2.807,
108,-1088.699,134,0,1,500,,,3.973,
109,-1038.376,131,0,1,500,,,4.47,
110,-1732.77,215,0,1,500,,,4.633,
111,-1003.168,123,0,1,500,,,4.549,
112,-980.888,120,0,1,500,,,4.66,
113,-969.658,121,0,1,500,,,4.573,
114,-939.223,115,0,1,500,,,4.523,
115,-752.377,95,0,1,500,,,4.613,
116,-974.936,119,0,1,500,,,4.659,
117,-927.188,113,0,1,500,,,4.576,
118,-978.162,120,0,1,500,,,4.531,
119,-1170.335,146,0,1,500,,,3.824,
120,-1004.214,123,0,1,500,,,2.542,
121,-929.962,114,0,1,500,,,3.85,
122,-871.362,106,0,1,500,,,4.586,
123,-1001.455,123,0,1,500,,,4.569,
124,-1139.763,140,0,1,500,,,4.635,
125,-1093.917,134,0,1,500,,,4.559,
126,-1018.854,125,0,1,500,,,4.637,
127,-926.565,113,0,1,500,,,4.542,
128,-929.633,114,0,1,500,,,4.608,
129,-1194.864,150,0,1,500,,,4.683,
130,-1083.972,133,0,1,500,,,4.63,
131,-991.727,121,0,1,500,,,4.618,
132,-882.028,110,0,1,500,,,4.456,
133,-1023.224,125,0,1,500,,,4.619,
134,-915.633,112,0,1,500,,,4.579,
135,-1101.799,135,0,1,500,,,4.552,
136,-813.992,99,0,1,500,,,4.645,
137,-956.684,117,0,1,500,,,4.627,
138,-829.712,101,0,1,500,,,4.549,
139,-998.992,122,0,1,500,,,4.561,
140,-1144.852,141,0,1,500,,,4.594,
141,-899.467,110,0,1,500,,,4.536,
142,-1165.869,143,0,1,500,,,4.585,
143,-1028.325,129,0,1,500,,,4.654,
144,-1317.207,162,0,1,500,,,4.706,
145,-865.031,109,0,1,500,,,4.636,
146,-1314.386,162,0,1,500,,,4.65,
147,-941.635,115,0,1,500,,,4.817,
148,-932.514,115,0,1,500,,,4.537,
149,-955.261,117,0,1,500,,,4.217,
150,-1156.525,142,0,1,500,,,4.479,
151,-1052.168,129,0,1,500,,,4.359,
152,-966.228,119,0,1,500,,,4.35,
153,-1004.662,123,0,1,500,,,4.497,
154,-1581.865,196,0,1,500,,,4.338,
155,-1248.055,154,0,1,500,,,4.351,
156,-1207.732,150,0,1,500,,,4.411,
157,-895.496,109,0,1,500,,,4.453,
158,-1028.591,127,0,1,500,,,4.502,
159,-1123.631,138,0,1,500,,,4.274,
160,-1258.197,155,0,1,500,,,4.439,
161,-901.195,112,0,1,500,,,4.379,
162,-1082.649,133,0,1,500,,,4.4,
163,-795.332,97,0,1,500,,,4.416,
164,-1039.459,127,0,1,500,,,4.353,
165,-1063.0,131,0,1,500,,,4.28,
166,-993.721,122,0,1,500,,,4.392,
167,-917.009,112,0,1,500,,,4.175,
168,-1129.79,139,0,1,500,,,4.326,
169,-1085.414,134,0,1,500,,,4.35,
170,-978.372,124,0,1,500,,,4.267,
171,-1561.434,193,0,1,500,,,4.365,
172,-1255.823,155,0,1,500,,,4.36,
173,-1234.752,155,0,1,500,,,4.228,
174,-1130.485,139,0,1,500,,,4.43,
175,-943.378,115,0,1,500,,,4.361,
176,-848.567,105,0,1,500,,,4.337,
177,-817.797,104,0,1,500,,,4.358,
178,-1664.84,206,0,1,500,,,4.422,
179,-931.363,114,0,1,500,,,4.167,
