episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1057.026,130,0,1,500,,,4.332,
2,-1257.264,155,0,1,500,,,4.355,
3,-968.829,122,0,1,500,,,4.242,
4,-1169.967,147,0,1,500,,,4.246,
5,-1909.033,237,0,1,500,,,4.262,
6,-985.864,124,0,1,500,,,4.238,
7,-1616.862,200,0,1,500,,,4.273,
8,-1828.326,227,0,1,500,,,4.193,
9,-1254.982,158,0,1,500,,,4.334,
10,-1082.942,133,0,1,500,,,4.198,
11,-1434.746,177,0,1,500,,,4.21,
12,-1211.634,149,0,1,500,,,4.238,
13,-1674.192,207,0,1,500,,,4.237,
14,-1709.727,212,0,1,500,,,4.217,
15,-953.218,120,0,1,500,,,4.177,
16,-1367.265,169,0,1,500,,,4.263,
17,-1037.673,128,0,1,500,,,4.2,
18,-1068.056,131,0,1,500,,,4.255,
19,-941.352,121,0,1,500,,,4.138,
20,-701.095,154,1,0,434,,3.658,3.66,
21,-1438.532,178,0,1,500,,,4.233,
22,-1215.033,153,0,1,500,,,4.213,
23,-1896.287,239,0,1,500,,,4.369,
24,-1565.931,194,0,1,500,,,4.267,
25,-1886.855,234,0,1,500,,,4.286,
26,-1289.346,159,0,1,500,,,4.276,
27,-842.381,105,0,1,500,,,4.118,
28,-1049.092,129,0,1,500,,,4.237,
29,-921.867,116,0,1,500,,,4.229,
30,-1779.849,220,0,1,500,,,4.229,
31,-1453.245,179,0,1,500,,,4.199,
32,-1043.967,128,0,1,500,,,4.218,
33,-903.649,110,0,1,500,,,4.276,
34,-941.303,115,0,1,500,,,4.158,
35,-1136.054,143,0,1,500,,,4.25,
36,-1824.519,226,0,1,500,,,4.238,
37,-2065.899,259,0,1,500,,,4.385,
38,-2694.707,336,0,1,500,,,4.986,
39,-1521.032,188,0,1,500,,,4.414,
40,-1025.48,126,0,1,500,,,3.986,
41,-944.781,116,0,1,500,,,4.157,
42,-1242.837,153,0,1,500,,,4.255,
43,-2551.621,318,0,1,500,,,58.936,
44,-2766.3,345,0,1,500,,,4.047,
45,-1352.855,167,0,1,500,,,3.351,
46,-1223.951,151,0,1,500,,,3.967,
47,-1507.59,186,0,1,500,,,4.321,
48,-1027.237,126,0,1,500,,,4.469,
49,-966.042,120,0,1,500,,,4.603,
50,-1085.642,139,0,1,500,,,4.574,
51,-1581.787,196,0,1,500,,,4.369,
52,-877.134,107,0,1,500,,,4.558,
53,-842.146,106,0,1,500,,,4.475,
54,-1002.446,125,0,1,500,,,4.477,
55,-833.742,103,0,1,500,,,4.518,
56,-1100.039,138,0,1,500,,,4.547,
57,-951.077,120,0,1,500,,,4.608,
58,-1141.412,141,0,1,500,,,4.458,
59,-825.502,101,0,1,500,,,4.495,
60,-1186.944,150,0,1,500,,,4.596,
61,-1089.166,135,0,1,500,,,4.539,
62,-888.585,110,0,1,500,,,4.469,
63,-800.532,99,0,1,500,,,4.519,
64,-1152.427,142,0,1,500,,,4.371,
65,-1219.036,150,0,1,500,,,4.475,
66,-973.211,119,0,1,500,,,3.631,
67,-1077.944,132,0,1,500,,,4.188,
68,-334.569,108,1,0,426,,3.761,3.764,
69,-1044.154,131,0,1,500,,,4.418,
70,-1126.732,143,0,1,500,,,4.453,
71,-915.647,112,0,1,500,,,4.378,
72,-759.874,95,0,1,500,,,4.416,
73,-1039.168,127,0,1,500,,,4.473,
74,-871.363,108,0,1,500,,,4.495,
75,-918.495,116,0,1,500,,,4.497,
76,-1131.179,139,0,1,500,,,4.568,
77,-879.922,111,0,1,500,,,4.373,
78,-1201.645,148,0,1,500,,,4.262,
79,-1313.1,162,0,1,500,,,4.494,
80,-1178.033,148,0,1,500,,,4.488,
81,-1155.434,142,0,1,500,,,4.524,
82,-1074.532,132,0,1,500,,,4.492,
83,-885.716,108,0,1,500,,,4.49,
84,-792.51,96,0,1,500,,,4.575,
85,-1029.063,127,0,1,500,,,4.464,
86,-868.725,107,0,1,500,,,4.535,
87,-1015.569,125,0,1,500,,,4.544,
88,-1074.984,134,0,1,500,,,4.515,
89,-996.204,122,0,1,500,,,4.429,
90,-1052.718,132,0,1,500,,,4.398,
91,-1195.183,147,0,1,500,,,4.57,
92,-1077.066,132,0,1,500,,,4.488,
93,-1020.704,125,0,1,500,,,4.538,
94,-825.004,104,0,1,500,,,4.536,
95,-771.726,98,0,1,500,,,4.529,
96,-1008.698,127,0,1,500,,,4.547,
97,-983.076,120,0,1,500,,,4.497,
98,-961.38,119,0,1,500,,,4.5,
99,-1114.099,137,0,1,500,,,4.543,
100,-757.533,92,0,1,500,,,4.576,
101,-783.948,95,0,1,500,,,4.74,
102,-1233.392,152,0,1,500,,,4.963,
103,-992.826,125,0,1,500,,,4.852,
104,-1489.64,184,0,1,500,,,4.828,
105,-732.837,89,0,1,500,,,4.805,
106,-1246.837,155,0,1,500,,,4.888,
107,-943.306,119,0,1,500,,,4.858,
108,-1066.278,131,0,1,500,,,4.9,
109,-1025.22,126,0,1,500,,,4.874,
110,-1505.355,186,0,1,500,,,4.966,
111,-1041.47,128,0,1,500,,,4.191,
112,-1001.504,123,0,1,500,,,4.301,
113,-1003.076,123,0,1,500,,,4.2,
114,-1065.151,131,0,1,500,,,4.115,
115,-1019.28,127,0,1,500,,,4.124,
116,-894.955,109,0,1,500,,,4.297,
117,-922.635,116,0,1,500,,,4.418,
118,-1043.981,128,0,1,500,,,4.485,
119,-1251.75,154,0,1,500,,,4.47,
120,-957.549,117,0,1,500,,,4.346,
121,-688.92,85,0,1,500,,,4.407,
122,-1257.543,155,0,1,500,,,4.459,
123,-1034.757,127,0,1,500,,,4.467,
124,-1044.108,128,0,1,500,,,4.549,
125,-1119.602,138,0,1,500,,,4.478,
126,-1078.916,134,0,1,500,,,4.6,
127,-1195.331,147,0,1,500,,,4.463,
128,-1004.022,123,0,1,500,,,4.64,
129,-930.949,114,0,1,500,,,4.445,
130,-933.121,114,0,1,500,,,5.045,
131,-989.893,121,0,1,500,,,4.243,
132,-927.157,117,0,1,500,,,4.214,
133,-1233.707,152,0,1,500,,,4.317,
134,-963.533,118,0,1,500,,,4.425,
135,-919.365,116,0,1,500,,,4.476,
136,-993.376,122,0,1,500,,,4.313,
137,-890.334,110,0,1,500,,,4.442,
138,-1087.21,133,0,1,500,,,4.397,
139,-1324.796,167,0,1,500,,,4.459,
140,-923.046,117,0,1,500,,,4.362,
141,-1104.766,136,0,1,500,,,4.402,
142,-932.841,114,0,1,500,,,4.366,
143,-1176.661,144,0,1,500,,,4.567,
144,-1044.406,128,0,1,500,,,4.377,
145,-1108.048,136,0,1,500,,,4.453,
146,-939.619,115,0,1,500,,,4.415,
147,-821.79,100,0,1,500,,,4.406,
148,-948.347,116,0,1,500,,,4.422,
149,-953.79,117,0,1,500,,,4.428,
150,-1077.787,135,0,1,500,,,4.458,
151,-1261.069,157,0,1,500,,,4.518,
152,-971.877,121,0,1,500,,,4.398,
153,-881.9,109,0,1,500,,,4.375,
154,-857.641,109,0,1,500,,,4.418,
155,-1148.469,141,0,1,500,,,4.478,
156,-914.15,112,0,1,500,,,4.504,
157,-1502.352,187,0,1,500,,,4.535,
158,-1165.171,146,0,1,500,,,4.297,
159,-796.632,97,0,1,500,,,4.287,
160,-1021.959,125,0,1,500,,,4.184,
161,-2054.4,258,0,1,500,,,4.556,
162,-3263.569,407,0,1,500,,,4.573,
163,-3336.478,416,0,1,500,,,4.595,
164,-3378.914,421,0,1,500,,,4.621,
165,-3140.995,391,0,1,500,,,4.56,
166,-2311.293,288,0,1,500,,,4.596,
167,-970.345,119,0,1,500,,,4.528,
168,-1054.712,130,0,1,500,,,4.307,
169,-753.902,92,0,1,500,,,4.454,
170,-899.774,110,0,1,500,,,4.497,
171,-1016.526,124,0,1,500,,,4.531,
172,-846.46,103,0,1,500,,,5.115,
173,-939.538,115,0,1,500,,,4.777,
174,-1004.645,126,0,1,500,,,4.473,
175,-1155.467,142,0,1,500,,,4.466,
176,-1332.839,165,0,1,500,,,4.217,
177,-1081.273,133,0,1,500,,,4.3,
178,-1775.474,220,0,1,500,,,4.572,
179,-1032.028,129,0,1,500,,,4.516,
180,-1192.558,147,0,1,500,,,4.45,
181,-1088.841,134,0,1,500,,,4.53,
182,-1209.658,149,0,1,500,,,4.581,
183,-1049.25,129,0,1,500,,,4.353,
184,-1107.716,136,0,1,500,,,4.372,
185,-964.604,118,0,1,500,,,4.392,
186,-130.659,83,1,0,319,,2.798,2.798,
187,-1291.113,159,0,1,500,,,4.42,
188,-862.003,109,0,1,500,,,4.566,
189,-1214.197,149,0,1,500,,,4.466,
190,-985.995,124,0,1,500,,,4.482,
191,-1195.21,147,0,1,500,,,4.498,
192,-972.8,119,0,1,500,,,4.454,
193,-1161.966,143,0,1,500,,,4.411,
194,-1021.204,126,0,1,500,,,4.497,
195,-1105.17,136,0,1,500,,,4.441,
196,-1044.225,128,0,1,500,,,4.496,
197,-1077.435,133,0,1,500,,,4.362,
198,-735.453,91,0,1,500,,,4.422,
199,-994.137,122,0,1,500,,,4.563,
200,-830.117,101,0,1,500,,,3.798,
201,-991.878,122,0,1,500,,,3.725,
202,-835.888,102,0,1,500,,,4.452,
203,-992.287,124,0,1,500,,,4.479,
204,-1128.501,139,0,1,500,,,4.435,
205,-1225.943,151,0,1,500,,,4.548,
206,-1124.471,138,0,1,500,,,4.463,
207,-1022.66,131,0,1,500,,,4.429,
208,-1140.667,141,0,1,500,,,4.492,
209,-857.112,108,0,1,500,,,4.464,
210,-1057.006,130,0,1,500,,,4.302,
211,-1140.879,140,0,1,500,,,4.386,
212,-1092.03,134,0,1,500,,,4.52,
213,-1042.695,128,0,1,500,,,4.455,
214,-1083.529,133,0,1,500,,,4.463,
215,-927.175,113,0,1,500,,,4.485,
216,-1177.668,145,0,1,500,,,4.489,
217,-979.694,120,0,1,500,,,4.448,
218,-971.443,119,0,1,500,,,4.523,
219,-1036.308,127,0,1,500,,,4.37,
220,-1211.365,149,0,1,500,,,4.387,
221,-908.924,111,0,1,500,,,4.552,
222,-897.189,113,0,1,500,,,4.436,
223,-934.163,114,0,1,500,,,4.387,
224,-985.265,122,0,1,500,,,4.407,
225,-1097.683,135,0,1,500,,,4.386,
226,-948.862,116,0,1,500,,,4.399,
227,-955.556,117,0,1,500,,,4.384,
228,-866.43,106,0,1,500,,,4.515,
229,-1025.042,125,0,1,500,,,4.179,
230,-798.48,100,0,1,500,,,4.325,
231,-990.299,124,0,1,500,,,4.35,
232,-1039.052,131,0,1,500,,,4.3,
233,-1076.642,132,0,1,500,,,4.427,
234,-1177.725,145,0,1,500,,,4.52,
235,-940.849,116,0,1,500,,,4.534,
236,-977.634,120,0,1,500,,,4.487,
237,-1065.521,131,0,1,500,,,4.525,
238,-1278.794,157,0,1,500,,,4.489,
239,-924.198,115,0,1,500,,,4.615,
240,-965.108,121,0,1,500,,,4.538,
241,-827.383,103,0,1,500,,,4.853,
242,-1083.965,133,0,1,500,,,4.376,
243,-1068.278,131,0,1,500,,,4.135,
244,-1029.537,126,0,1,500,,,3.547,
245,-900.716,112,0,1,500,,,4.122,
246,-905.694,110,0,1,500,,,3.957,
247,-849.627,108,0,1,500,,,3.091,
248,-1112.683,137,0,1,500,,,2.874,
249,-783.414,95,0,1,500,,,2.921,
250,-924.679,113,0,1,500,,,3.166,
251,-748.752,91,0,1,500,,,4.434,
252,-1316.674,165,0,1,500,,,4.618,
253,-1066.855,131,0,1,500,,,4.495,
254,-242.824,97,1,0,355,,3.097,3.097,
255,-1274.391,157,0,1,500,,,4.532,
256,-1082.309,133,0,1,500,,,4.57,
257,-1080.279,134,0,1,500,,,4.538,
258,-930.079,114,0,1,500,,,4.442,
259,-1171.205,144,0,1,500,,,4.533,
260,-891.936,109,0,1,500,,,4.491,
261,-1057.484,130,0,1,500,,,4.56,
262,-813.114,103,0,1,500,,,4.511,
263,-1006.193,123,0,1,500,,,4.014,
264,-784.66,97,0,1,500,,,4.507,
265,-799.635,97,0,1,500,,,4.423,
266,-1138.916,140,0,1,500,,,4.44,
267,-858.699,105,0,1,500,,,4.49,
268,-857.295,105,0,1,500,,,4.435,
269,-1011.85,125,0,1,500,,,4.564,
270,-898.938,111,0,1,500,,,4.461,
271,-1123.761,138,0,1,500,,,4.421,
272,-820.227,100,0,1,500,,,4.455,
273,-1019.881,125,0,1,500,,,4.521,
274,-1114.286,137,0,1,500,,,4.474,
275,-1080.825,133,0,1,500,,,4.576,
276,-1100.518,135,0,1,500,,,4.452,
277,-865.332,106,0,1,500,,,4.495,
278,-852.05,104,0,1,500,,,4.514,
279,-1185.046,146,0,1,500,,,4.509,
280,-932.276,114,0,1,500,,,4.488,
281,-1118.212,137,0,1,500,,,4.558,
282,-746.745,94,0,1,500,,,4.447,
283,-1354.377,167,0,1,500,,,4.542,
284,-890.029,111,0,1,500,,,4.536,
285,-1003.376,123,0,1,500,,,4.732,
286,-1001.937,122,0,1,500,,,4.473,
287,-751.27,93,0,1,500,,,4.436,
288,-935.166,114,0,1,500,,,4.446,
289,-1217.549,151,0,1,500,,,4.537,
290,-1422.122,177,0,1,500,,,4.271,
291,-827.411,103,0,1,500,,,4.587,
292,-1162.575,143,0,1,500,,,4.544,
293,-705.142,87,0,1,500,,,4.557,
294,-1144.115,141,0,1,500,,,4.422,
295,-1346.167,166,0,1,500,,,4.459,
296,-1217.678,150,0,1,500,,,4.478,
297,-946.842,116,0,1,500,,,4.598,
298,-766.332,95,0,1,500,,,4.616,
299,-875.865,107,0,1,500,,,4.584,
300,-1029.655,126,0,1,500,,,4.481,
301,-663.842,82,0,1,500,,,4.613,
