episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1011.766,124,0,1,500,,,2.584,
2,-843.603,104,0,1,500,,,4.148,
3,-1438.717,178,0,1,500,,,4.022,
4,-1152.146,142,0,1,500,,,4.243,
5,-1325.793,168,0,1,500,,,4.556,
6,-1268.224,156,0,1,500,,,4.491,
7,-1259.928,155,0,1,500,,,4.374,
8,-925.481,113,0,1,500,,,4.211,
9,-1630.884,202,0,1,500,,,4.181,
10,-1028.941,126,0,1,500,,,4.316,
11,-958.115,117,0,1,500,,,4.123,
12,-1070.937,131,0,1,500,,,4.421,
13,-1064.468,134,0,1,500,,,4.535,
14,-1868.108,232,0,1,500,,,4.496,
15,-2386.073,297,0,1,500,,,4.558,
16,-1621.445,201,0,1,500,,,4.498,
17,-1177.327,149,0,1,500,,,4.454,
18,-982.492,126,0,1,500,,,4.548,
19,-1238.207,153,0,1,500,,,4.252,
20,-926.82,117,0,1,500,,,4.501,
21,-869.504,106,0,1,500,,,4.505,
22,-1272.617,161,0,1,500,,,4.486,
23,-1788.384,222,0,1,500,,,4.557,
24,-956.207,117,0,1,500,,,4.492,
25,-1073.656,132,0,1,500,,,4.318,
26,-1123.587,138,0,1,500,,,4.441,
27,-1171.617,144,0,1,500,,,4.448,
28,-2599.297,324,0,1,500,,,4.601,
29,-1290.005,159,0,1,500,,,4.564,
30,-1240.754,157,0,1,500,,,4.483,
31,-1316.905,166,0,1,500,,,4.586,
32,-743.446,90,0,1,500,,,4.523,
33,-1183.044,145,0,1,500,,,4.079,
34,-1026.648,126,0,1,500,,,4.116,
35,-1028.569,126,0,1,500,,,3.976,
36,-782.967,97,0,1,500,,,3.712,
37,-1064.154,130,0,1,500,,,3.699,
38,-907.863,113,0,1,500,,,3.805,
39,-1123.265,138,0,1,500,,,5.081,
40,-1200.6,147,0,1,500,,,4.284,
41,-957.069,119,0,1,500,,,4.303,
42,-1131.22,139,0,1,500,,,4.198,
43,-1045.65,132,0,1,500,,,4.162,
