trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-01 00:28:49,PPO,U-maze,129,4.548,0,1,
2,2026-04-01 00:28:54,PPO,U-maze,149,4.663,0,1,
3,2026-04-01 00:28:58,PPO,U-maze,206,4.459,0,1,
4,2026-04-01 00:29:03,PPO,U-maze,215,4.565,0,1,
5,2026-04-01 00:29:07,PPO,U-maze,174,4.511,0,1,
6,2026-04-01 00:29:12,PPO,U-maze,147,4.47,0,1,
7,2026-04-01 00:29:16,PPO,U-maze,202,4.597,0,1,
8,2026-04-01 00:29:21,PPO,U-maze,145,4.481,0,1,
9,2026-04-01 00:29:25,PPO,U-maze,146,4.47,0,1,
10,2026-04-01 00:29:30,PPO,U-maze,136,4.604,0,1,
11,2026-04-01 00:29:33,PPO,U-maze,76,3.077,1,0,
12,2026-04-01 00:29:38,PPO,U-maze,236,4.5,0,1,
13,2026-04-01 00:29:42,PPO,U-maze,177,4.524,0,1,
14,2026-04-01 00:29:47,PPO,U-maze,158,4.587,0,1,
15,2026-04-01 00:29:51,PPO,U-maze,146,4.612,0,1,
16,2026-04-01 00:29:56,PPO,U-maze,193,4.592,0,1,
17,2026-04-01 00:30:01,PPO,U-maze,152,4.65,0,1,
18,2026-04-01 00:30:05,PPO,U-maze,139,4.575,0,1,
19,2026-04-01 00:30:10,PPO,U-maze,112,4.502,0,1,
20,2026-04-01 00:30:14,PPO,U-maze,110,4.579,0,1,
21,2026-04-01 00:30:19,PPO,U-maze,158,4.146,0,1,
22,2026-04-01 00:30:23,PPO,U-maze,208,4.608,0,1,
23,2026-04-01 00:30:28,PPO,U-maze,109,4.542,1,0,
24,2026-04-01 00:30:32,PPO,U-maze,182,4.569,0,1,
25,2026-04-01 00:30:37,PPO,U-maze,147,4.651,0,1,
26,2026-04-01 00:30:41,PPO,U-maze,109,4.523,0,1,
27,2026-04-01 00:30:46,PPO,U-maze,109,4.563,0,1,
28,2026-04-01 00:30:51,PPO,U-maze,154,4.57,0,1,
29,2026-04-01 00:30:55,PPO,U-maze,120,4.578,0,1,
30,2026-04-01 00:31:00,PPO,U-maze,166,4.657,0,1,
31,2026-04-01 00:31:04,PPO,U-maze,161,4.549,0,1,
32,2026-04-01 00:31:09,PPO,U-maze,142,4.74,0,1,
33,2026-04-01 00:31:14,PPO,U-maze,140,4.669,0,1,
34,2026-04-01 00:31:18,PPO,U-maze,117,4.546,0,1,
35,2026-04-01 00:31:23,PPO,U-maze,174,4.641,0,1,
36,2026-04-01 00:31:28,PPO,U-maze,152,4.596,0,1,
37,2026-04-01 00:31:32,PPO,U-maze,402,4.639,0,1,
38,2026-04-01 00:31:37,PPO,U-maze,396,4.802,0,1,
39,2026-04-01 00:31:42,PPO,U-maze,369,4.609,0,1,
40,2026-04-01 00:31:46,PPO,U-maze,327,4.652,0,1,
41,2026-04-01 00:31:51,PPO,U-maze,176,4.655,0,1,
42,2026-04-01 00:31:56,PPO,U-maze,210,4.583,0,1,
43,2026-04-01 00:32:00,PPO,U-maze,193,4.517,0,1,
44,2026-04-01 00:32:05,PPO,U-maze,165,4.454,0,1,
45,2026-04-01 00:32:09,PPO,U-maze,113,4.37,0,1,
46,2026-04-01 00:32:14,PPO,U-maze,124,4.54,0,1,
47,2026-04-01 00:32:18,PPO,U-maze,184,4.436,0,1,
48,2026-04-01 00:32:23,PPO,U-maze,146,4.59,0,1,
49,2026-04-01 00:32:27,PPO,U-maze,110,4.34,0,1,
50,2026-04-01 00:32:32,PPO,U-maze,110,4.62,0,1,
51,2026-04-01 00:32:36,PPO,U-maze,97,4.218,0,1,
52,2026-04-01 00:32:40,PPO,U-maze,109,4.563,0,1,
53,2026-04-01 00:32:45,PPO,U-maze,131,4.471,0,1,
54,2026-04-01 00:32:49,PPO,U-maze,120,4.525,0,1,
55,2026-04-01 00:32:54,PPO,U-maze,123,4.591,0,1,
56,2026-04-01 00:32:58,PPO,U-maze,102,4.469,0,1,
57,2026-04-01 00:33:03,PPO,U-maze,129,4.977,0,1,
58,2026-04-01 00:33:08,PPO,U-maze,129,4.93,0,1,
59,2026-04-01 00:33:13,PPO,U-maze,117,4.718,0,1,
60,2026-04-01 00:33:18,PPO,U-maze,136,4.821,0,1,
61,2026-04-01 00:33:23,PPO,U-maze,124,4.762,0,1,
62,2026-04-01 00:33:28,PPO,U-maze,132,4.861,0,1,
63,2026-04-01 00:33:32,PPO,U-maze,130,4.299,0,1,
64,2026-04-01 00:33:36,PPO,U-maze,134,4.52,0,1,
65,2026-04-01 00:33:41,PPO,U-maze,128,4.645,0,1,
66,2026-04-01 00:33:45,PPO,U-maze,148,4.317,0,1,
67,2026-04-01 00:33:50,PPO,U-maze,104,4.491,0,1,
68,2026-04-01 00:33:54,PPO,U-maze,119,4.606,0,1,
69,2026-04-01 00:33:59,PPO,U-maze,119,4.535,0,1,
70,2026-04-01 00:34:04,PPO,U-maze,128,4.568,0,1,
71,2026-04-01 00:34:08,PPO,U-maze,133,4.604,0,1,
72,2026-04-01 00:34:12,PPO,U-maze,107,4.229,1,0,
73,2026-04-01 00:34:17,PPO,U-maze,114,4.539,0,1,
74,2026-04-01 00:34:22,PPO,U-maze,143,4.67,0,1,
75,2026-04-01 00:34:26,PPO,U-maze,134,4.372,0,1,
76,2026-04-01 00:34:31,PPO,U-maze,160,4.427,0,1,
77,2026-04-01 00:34:35,PPO,U-maze,116,4.605,0,1,
78,2026-04-01 00:34:40,PPO,U-maze,112,4.607,0,1,
79,2026-04-01 00:34:44,PPO,U-maze,124,4.637,0,1,
80,2026-04-01 00:34:49,PPO,U-maze,145,4.565,0,1,
81,2026-04-01 00:34:53,PPO,U-maze,202,4.453,0,1,
82,2026-04-01 00:34:58,PPO,U-maze,110,4.592,0,1,
83,2026-04-01 00:35:02,PPO,U-maze,120,4.084,0,1,
84,2026-04-01 00:35:07,PPO,U-maze,119,4.627,0,1,
85,2026-04-01 00:35:11,PPO,U-maze,129,4.61,0,1,
86,2026-04-01 00:35:16,PPO,U-maze,105,4.504,0,1,
87,2026-04-01 00:35:21,PPO,U-maze,126,4.635,0,1,
88,2026-04-01 00:35:25,PPO,U-maze,113,4.559,0,1,
89,2026-04-01 00:35:30,PPO,U-maze,138,4.571,0,1,
90,2026-04-01 00:35:34,PPO,U-maze,122,4.666,0,1,
91,2026-04-01 00:35:39,PPO,U-maze,149,4.14,0,1,
92,2026-04-01 00:35:43,PPO,U-maze,154,4.609,0,1,
93,2026-04-01 00:35:48,PPO,U-maze,89,4.596,0,1,
94,2026-04-01 00:35:52,PPO,U-maze,105,4.526,0,1,
95,2026-04-01 00:35:57,PPO,U-maze,117,4.573,0,1,
96,2026-04-01 00:36:02,PPO,U-maze,129,4.664,0,1,
97,2026-04-01 00:36:06,PPO,U-maze,126,4.565,0,1,
98,2026-04-01 00:36:11,PPO,U-maze,125,4.651,0,1,
99,2026-04-01 00:36:15,PPO,U-maze,124,4.511,0,1,
100,2026-04-01 00:36:20,PPO,U-maze,134,4.371,0,1,
101,2026-04-01 00:36:24,PPO,U-maze,135,4.39,0,1,
102,2026-04-01 00:36:29,PPO,U-maze,129,4.473,0,1,
103,2026-04-01 00:36:33,PPO,U-maze,134,4.373,0,1,
104,2026-04-01 00:36:38,PPO,U-maze,117,5.09,0,1,
105,2026-04-01 00:36:42,PPO,U-maze,113,4.313,0,1,
106,2026-04-01 00:36:47,PPO,U-maze,113,4.548,0,1,
107,2026-04-01 00:38:32,PPO,U-maze,136,105.413,0,1,
108,2026-04-01 00:38:57,PPO,U-maze,137,25.073,0,1,
109,2026-04-01 00:39:01,PPO,U-maze,127,3.566,0,1,
110,2026-04-01 00:39:04,PPO,U-maze,126,3.104,0,1,
111,2026-04-01 00:39:08,PPO,U-maze,164,3.548,0,1,
112,2026-04-01 00:39:11,PPO,U-maze,137,3.101,0,1,
113,2026-04-01 00:39:15,PPO,U-maze,127,4.371,0,1,
