trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-03 14:19:20,Q-Learning,Z-maze,137,1.051,0,1,
2,2026-04-03 14:19:21,Q-Learning,Z-maze,108,0.877,0,1,
3,2026-04-03 14:19:22,Q-Learning,Z-maze,121,0.88,0,1,
4,2026-04-03 14:19:23,Q-Learning,Z-maze,143,0.864,0,1,
5,2026-04-03 14:19:26,Q-Learning,Z-maze,92,2.712,0,1,
6,2026-04-03 14:19:28,Q-Learning,Z-maze,140,2.568,0,1,
7,2026-04-03 14:19:30,Q-Learning,Z-maze,128,2.242,0,1,
8,2026-04-03 14:19:33,Q-Learning,Z-maze,127,2.985,0,1,
9,2026-04-03 14:19:37,Q-Learning,Z-maze,133,3.486,0,1,
10,2026-04-03 14:19:41,Q-Learning,Z-maze,84,4.086,0,1,
11,2026-04-03 14:19:44,Q-Learning,Z-maze,123,3.138,0,1,
12,2026-04-03 14:19:47,Q-Learning,Z-maze,102,2.406,0,1,
13,2026-04-03 14:19:50,Q-Learning,Z-maze,91,3.299,0,1,
14,2026-04-03 14:19:52,Q-Learning,Z-maze,105,2.36,0,1,
15,2026-04-03 14:19:56,Q-Learning,Z-maze,102,3.484,0,1,
16,2026-04-03 14:19:59,Q-Learning,Z-maze,83,3.437,0,1,
17,2026-04-03 14:20:01,Q-Learning,Z-maze,93,2.116,0,1,
18,2026-04-03 14:20:03,Q-Learning,Z-maze,87,2.077,0,1,
19,2026-04-03 14:20:06,Q-Learning,Z-maze,70,2.212,0,1,
20,2026-04-03 14:20:08,Q-Learning,Z-maze,56,1.95,0,1,
21,2026-04-03 14:20:10,Q-Learning,Z-maze,84,2.533,0,1,
22,2026-04-03 14:20:14,Q-Learning,Z-maze,95,4.111,0,1,
23,2026-04-03 14:20:16,Q-Learning,Z-maze,82,2.054,0,1,
24,2026-04-03 14:20:19,Q-Learning,Z-maze,86,2.271,0,1,
25,2026-04-03 14:20:21,Q-Learning,Z-maze,91,2.071,0,1,
26,2026-04-03 14:20:24,Q-Learning,Z-maze,119,3.444,0,1,
27,2026-04-03 14:20:28,Q-Learning,Z-maze,79,3.811,0,1,
28,2026-04-03 14:20:32,Q-Learning,Z-maze,101,3.786,0,1,
29,2026-04-03 14:20:35,Q-Learning,Z-maze,104,3.204,0,1,
30,2026-04-03 14:20:37,Q-Learning,Z-maze,57,2.188,0,1,
31,2026-04-03 14:20:39,Q-Learning,Z-maze,73,2.004,0,1,
32,2026-04-03 14:20:41,Q-Learning,Z-maze,82,2.065,0,1,
33,2026-04-03 14:20:44,Q-Learning,Z-maze,98,2.515,0,1,
34,2026-04-03 14:20:48,Q-Learning,Z-maze,80,4.022,0,1,
35,2026-04-03 14:20:51,Q-Learning,Z-maze,66,2.744,0,1,
36,2026-04-03 14:20:53,Q-Learning,Z-maze,97,2.04,0,1,
37,2026-04-03 14:20:55,Q-Learning,Z-maze,88,2.138,0,1,
38,2026-04-03 14:20:57,Q-Learning,Z-maze,100,2.033,0,1,
39,2026-04-03 14:20:59,Q-Learning,Z-maze,73,2.077,0,1,
40,2026-04-03 14:21:01,Q-Learning,Z-maze,100,2.042,0,1,
41,2026-04-03 14:21:03,Q-Learning,Z-maze,78,2.06,0,1,
42,2026-04-03 14:21:05,Q-Learning,Z-maze,93,2.033,0,1,
43,2026-04-03 14:21:07,Q-Learning,Z-maze,80,2.12,0,1,
44,2026-04-03 14:21:09,Q-Learning,Z-maze,109,1.948,0,1,
45,2026-04-03 14:21:12,Q-Learning,Z-maze,102,2.921,0,1,
46,2026-04-03 14:21:14,Q-Learning,Z-maze,97,2.362,0,1,
47,2026-04-03 14:21:17,Q-Learning,Z-maze,84,2.228,0,1,
48,2026-04-03 14:21:19,Q-Learning,Z-maze,70,2.058,0,1,
49,2026-04-03 14:21:21,Q-Learning,Z-maze,107,1.995,0,1,
50,2026-04-03 14:21:23,Q-Learning,Z-maze,79,2.069,0,1,
51,2026-04-03 14:21:25,Q-Learning,Z-maze,75,2.247,0,1,
52,2026-04-03 14:21:27,Q-Learning,Z-maze,103,1.932,0,1,
53,2026-04-03 14:21:29,Q-Learning,Z-maze,59,2.015,0,1,
54,2026-04-03 14:21:32,Q-Learning,Z-maze,104,3.29,0,1,
55,2026-04-03 14:21:35,Q-Learning,Z-maze,97,2.438,0,1,
56,2026-04-03 14:21:37,Q-Learning,Z-maze,93,1.952,0,1,
57,2026-04-03 14:21:39,Q-Learning,Z-maze,75,2.146,0,1,
58,2026-04-03 14:21:41,Q-Learning,Z-maze,109,2.04,0,1,
59,2026-04-03 14:21:43,Q-Learning,Z-maze,99,1.96,0,1,
60,2026-04-03 14:21:45,Q-Learning,Z-maze,85,2.13,0,1,
