trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-03 13:08:26,Q-Learning,Z-maze,184,0.802,0,1,
2,2026-04-03 13:08:27,Q-Learning,Z-maze,150,0.878,0,1,
3,2026-04-03 13:08:28,Q-Learning,Z-maze,131,0.891,0,1,
4,2026-04-03 13:08:29,Q-Learning,Z-maze,121,1.051,0,1,
5,2026-04-03 13:08:30,Q-Learning,Z-maze,107,0.849,0,1,
6,2026-04-03 13:08:31,Q-Learning,Z-maze,108,0.825,0,1,
7,2026-04-03 13:08:32,Q-Learning,Z-maze,164,0.819,0,1,
8,2026-04-03 13:08:33,Q-Learning,Z-maze,157,0.817,0,1,
9,2026-04-03 13:08:34,Q-Learning,Z-maze,85,1.0,0,1,
10,2026-04-03 13:08:35,Q-Learning,Z-maze,97,1.034,0,1,
11,2026-04-03 13:08:35,Q-Learning,Z-maze,116,0.895,0,1,
12,2026-04-03 13:08:36,Q-Learning,Z-maze,167,0.832,0,1,
13,2026-04-03 13:08:37,Q-Learning,Z-maze,164,0.767,0,1,
14,2026-04-03 13:08:38,Q-Learning,Z-maze,86,0.817,0,1,
15,2026-04-03 13:08:39,Q-Learning,Z-maze,108,0.825,0,1,
16,2026-04-03 13:08:40,Q-Learning,Z-maze,118,1.201,0,1,
17,2026-04-03 13:08:41,Q-Learning,Z-maze,66,1.099,0,1,
18,2026-04-03 13:08:42,Q-Learning,Z-maze,108,0.909,0,1,
19,2026-04-03 13:08:43,Q-Learning,Z-maze,153,0.805,0,1,
20,2026-04-03 13:08:46,Q-Learning,Z-maze,102,2.972,0,1,
21,2026-04-03 13:08:47,Q-Learning,Z-maze,96,1.514,0,1,
22,2026-04-03 13:08:48,Q-Learning,Z-maze,145,0.999,0,1,
23,2026-04-03 13:08:49,Q-Learning,Z-maze,67,0.89,0,1,
24,2026-04-03 13:08:50,Q-Learning,Z-maze,113,0.817,0,1,
25,2026-04-03 13:08:51,Q-Learning,Z-maze,118,0.849,0,1,
26,2026-04-03 13:08:52,Q-Learning,Z-maze,88,1.267,0,1,
27,2026-04-03 13:08:55,Q-Learning,Z-maze,70,2.436,0,1,
28,2026-04-03 13:08:58,Q-Learning,Z-maze,135,3.372,0,1,
29,2026-04-03 13:09:01,Q-Learning,Z-maze,106,3.299,0,1,
30,2026-04-03 13:09:03,Q-Learning,Z-maze,108,1.427,0,1,
31,2026-04-03 13:09:04,Q-Learning,Z-maze,94,1.053,0,1,
32,2026-04-03 13:09:05,Q-Learning,Z-maze,120,1.023,0,1,
33,2026-04-03 13:09:06,Q-Learning,Z-maze,101,1.045,0,1,
34,2026-04-03 13:09:07,Q-Learning,Z-maze,97,0.916,0,1,
35,2026-04-03 13:09:08,Q-Learning,Z-maze,107,0.883,0,1,
36,2026-04-03 13:09:09,Q-Learning,Z-maze,80,0.914,0,1,
37,2026-04-03 13:09:09,Q-Learning,Z-maze,71,0.916,0,1,
38,2026-04-03 13:09:10,Q-Learning,Z-maze,85,0.883,0,1,
39,2026-04-03 13:09:11,Q-Learning,Z-maze,79,0.861,0,1,
40,2026-04-03 13:09:12,Q-Learning,Z-maze,115,0.899,0,1,
41,2026-04-03 13:09:13,Q-Learning,Z-maze,104,0.915,0,1,
42,2026-04-03 13:09:14,Q-Learning,Z-maze,59,1.271,0,1,
43,2026-04-03 13:09:15,Q-Learning,Z-maze,74,0.894,0,1,
44,2026-04-03 13:09:16,Q-Learning,Z-maze,109,0.941,0,1,
45,2026-04-03 13:09:17,Q-Learning,Z-maze,81,1.047,0,1,
46,2026-04-03 13:09:20,Q-Learning,Z-maze,87,3.238,0,1,
47,2026-04-03 13:09:23,Q-Learning,Z-maze,83,2.752,0,1,
48,2026-04-03 13:09:27,Q-Learning,Z-maze,84,3.711,0,1,
49,2026-04-03 13:09:30,Q-Learning,Z-maze,64,3.199,0,1,
50,2026-04-03 13:09:33,Q-Learning,Z-maze,85,2.468,0,1,
51,2026-04-03 13:09:35,Q-Learning,Z-maze,63,2.38,0,1,
52,2026-04-03 13:09:38,Q-Learning,Z-maze,84,3.403,0,1,
53,2026-04-03 13:09:42,Q-Learning,Z-maze,92,3.902,0,1,
54,2026-04-03 13:09:45,Q-Learning,Z-maze,72,2.84,0,1,
55,2026-04-03 13:09:47,Q-Learning,Z-maze,88,1.994,0,1,
56,2026-04-03 13:09:49,Q-Learning,Z-maze,79,1.969,0,1,
57,2026-04-03 13:09:52,Q-Learning,Z-maze,86,2.479,0,1,
58,2026-04-03 13:09:55,Q-Learning,Z-maze,43,3.72,0,1,
59,2026-04-03 13:09:58,Q-Learning,Z-maze,67,3.072,0,1,
60,2026-04-03 13:10:01,Q-Learning,Z-maze,67,2.993,0,1,
61,2026-04-03 13:10:05,Q-Learning,Z-maze,75,3.791,0,1,
62,2026-04-03 13:10:08,Q-Learning,Z-maze,79,2.976,0,1,
63,2026-04-03 13:10:11,Q-Learning,Z-maze,67,2.468,0,1,
64,2026-04-03 13:10:13,Q-Learning,Z-maze,80,2.045,0,1,
65,2026-04-03 13:10:15,Q-Learning,Z-maze,68,2.052,0,1,
66,2026-04-03 13:10:17,Q-Learning,Z-maze,100,1.95,0,1,
67,2026-04-03 13:10:19,Q-Learning,Z-maze,69,1.826,0,1,
68,2026-04-03 13:10:21,Q-Learning,Z-maze,81,1.907,0,1,
69,2026-04-03 13:10:23,Q-Learning,Z-maze,70,2.006,0,1,
70,2026-04-03 13:10:25,Q-Learning,Z-maze,79,2.093,0,1,
71,2026-04-03 13:10:27,Q-Learning,Z-maze,75,1.931,0,1,
72,2026-04-03 13:10:29,Q-Learning,Z-maze,98,2.003,0,1,
73,2026-04-03 13:10:31,Q-Learning,Z-maze,89,1.884,0,1,
74,2026-04-03 13:10:32,Q-Learning,Z-maze,69,1.936,0,1,
75,2026-04-03 13:10:35,Q-Learning,Z-maze,82,2.049,0,1,
76,2026-04-03 13:10:37,Q-Learning,Z-maze,84,2.036,0,1,
77,2026-04-03 13:10:39,Q-Learning,Z-maze,78,2.088,0,1,
78,2026-04-03 13:10:41,Q-Learning,Z-maze,64,2.072,0,1,
79,2026-04-03 13:10:43,Q-Learning,Z-maze,59,1.991,0,1,
80,2026-04-03 13:10:45,Q-Learning,Z-maze,67,2.075,0,1,
81,2026-04-03 13:10:47,Q-Learning,Z-maze,74,1.992,0,1,
82,2026-04-03 13:10:50,Q-Learning,Z-maze,63,3.004,0,1,
83,2026-04-03 13:10:54,Q-Learning,Z-maze,95,3.71,0,1,
84,2026-04-03 13:10:57,Q-Learning,Z-maze,70,3.51,0,1,
85,2026-04-03 13:11:00,Q-Learning,Z-maze,84,3.2,0,1,
86,2026-04-03 13:11:03,Q-Learning,Z-maze,82,3.107,0,1,
87,2026-04-03 13:11:06,Q-Learning,Z-maze,62,2.765,0,1,
88,2026-04-03 13:11:09,Q-Learning,Z-maze,81,2.738,0,1,
89,2026-04-03 13:11:12,Q-Learning,Z-maze,76,3.407,0,1,
90,2026-04-03 13:11:16,Q-Learning,Z-maze,104,3.15,0,1,
91,2026-04-03 13:11:19,Q-Learning,Z-maze,84,3.741,0,1,
92,2026-04-03 13:11:23,Q-Learning,Z-maze,68,3.827,0,1,
93,2026-04-03 13:11:26,Q-Learning,Z-maze,80,2.722,0,1,
94,2026-04-03 13:11:28,Q-Learning,Z-maze,92,2.067,0,1,
95,2026-04-03 13:11:30,Q-Learning,Z-maze,76,2.075,0,1,
96,2026-04-03 13:11:32,Q-Learning,Z-maze,70,2.007,0,1,
97,2026-04-03 13:11:35,Q-Learning,Z-maze,84,3.122,0,1,
98,2026-04-03 13:11:39,Q-Learning,Z-maze,72,3.892,0,1,
99,2026-04-03 13:11:43,Q-Learning,Z-maze,52,3.681,0,1,
100,2026-04-03 13:11:45,Q-Learning,Z-maze,59,2.243,0,1,
101,2026-04-03 13:11:47,Q-Learning,Z-maze,61,2.182,0,1,
102,2026-04-03 13:11:50,Q-Learning,Z-maze,88,2.38,0,1,
103,2026-04-03 13:11:52,Q-Learning,Z-maze,68,2.707,0,1,
