episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1212.991,150,0,1,500,0.9965,,0.667,
2,-770.406,96,0,1,500,0.993,,0.626,
3,-851.021,105,0,1,500,0.9895,,0.598,
4,-736.132,93,0,1,500,0.9861,,0.598,
5,-1148.885,142,0,1,500,0.9826,,0.583,
6,-935.33,116,0,1,500,0.9792,,0.598,
7,-424.388,53,0,1,500,0.9758,,0.6,
8,-764.166,95,0,1,500,0.9723,,0.582,
9,-960.38,120,0,1,500,0.9689,,0.583,
10,-673.849,86,0,1,500,0.9655,,0.583,
11,-940.673,118,0,1,500,0.9622,,0.584,
12,-910.44,112,0,1,500,0.9588,,0.599,
13,-537.959,66,0,1,500,0.9554,,0.583,
14,-907.467,116,0,1,500,0.9521,,0.583,
15,-983.145,123,0,1,500,0.9488,,0.601,
16,-661.712,84,0,1,500,0.9454,,0.6,
17,-1098.528,138,0,1,500,0.9421,,0.583,
18,-552.02,70,0,1,500,0.9388,,0.6,
19,-801.322,102,0,1,500,0.9356,,0.583,
20,-936.129,116,0,1,500,0.9323,,0.583,
21,-863.062,109,0,1,500,0.929,,0.584,
22,-638.764,81,0,1,500,0.9258,,0.583,
23,-614.082,77,0,1,500,0.9225,,0.634,
24,-401.805,48,0,1,500,0.9193,,0.6,
25,-852.707,108,0,1,500,0.9161,,0.583,
26,-562.944,71,0,1,500,0.9129,,0.584,
27,-649.152,81,0,1,500,0.9097,,0.598,
28,-806.242,101,0,1,500,0.9065,,0.585,
29,-514.892,63,0,1,500,0.9033,,0.599,
30,-684.16,86,0,1,500,0.9002,,0.6,
31,-907.101,114,0,1,500,0.897,,0.583,
32,-370.286,47,0,1,500,0.8939,,0.65,
33,-735.761,94,0,1,500,0.8907,,0.617,
34,-865.775,109,0,1,500,0.8876,,0.58,
35,-628.428,79,0,1,500,0.8845,,0.616,
36,-846.6,107,0,1,500,0.8814,,0.567,
37,-834.155,105,0,1,500,0.8783,,0.617,
38,-906.523,114,0,1,500,0.8753,,0.633,
39,-569.38,73,0,1,500,0.8722,,0.633,
40,-768.167,96,0,1,500,0.8691,,0.617,
41,-412.215,53,0,1,500,0.8661,,0.615,
42,-734.861,92,0,1,500,0.8631,,0.617,
43,-684.158,88,0,1,500,0.8601,,0.633,
44,-679.981,87,0,1,500,0.857,,0.6,
45,-572.847,72,0,1,500,0.854,,0.6,
46,-408.897,50,0,1,500,0.8511,,0.6,
47,-560.257,72,0,1,500,0.8481,,0.6,
48,-709.396,90,0,1,500,0.8451,,0.633,
49,-930.612,118,0,1,500,0.8421,,0.567,
50,-492.41,63,0,1,500,0.8392,,0.633,
51,-745.983,95,0,1,500,0.8363,,0.583,
52,-772.935,98,0,1,500,0.8333,,0.583,
53,-768.304,98,0,1,500,0.8304,,0.6,
54,-621.209,80,0,1,500,0.8275,,0.584,
55,-669.141,85,0,1,500,0.8246,,0.6,
56,-715.098,91,0,1,500,0.8217,,0.583,
57,-776.145,99,0,1,500,0.8189,,0.6,
58,-585.097,75,0,1,500,0.816,,0.616,
59,-626.47,80,0,1,500,0.8131,,0.583,
60,-685.769,87,0,1,500,0.8103,,0.617,
61,-739.202,94,0,1,500,0.8074,,0.632,
62,-742.792,95,0,1,500,0.8046,,0.616,
63,-717.909,91,0,1,500,0.8018,,0.6,
64,-800.342,102,0,1,500,0.799,,0.6,
65,-609.737,78,0,1,500,0.7962,,0.6,
