trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-04 16:10:36,Q-Learning,Z-maze,168,0.602,0,1,
2,2026-04-04 16:10:37,Q-Learning,Z-maze,117,0.575,0,1,
3,2026-04-04 16:10:37,Q-Learning,Z-maze,159,0.556,0,1,
4,2026-04-04 16:10:38,Q-Learning,Z-maze,128,0.598,0,1,
5,2026-04-04 16:10:39,Q-Learning,Z-maze,152,0.567,0,1,
6,2026-04-04 16:10:39,Q-Learning,Z-maze,119,0.583,0,1,
7,2026-04-04 16:10:40,Q-Learning,Z-maze,116,0.633,0,1,
8,2026-04-04 16:10:40,Q-Learning,Z-maze,89,0.583,0,1,
9,2026-04-04 16:10:41,Q-Learning,Z-maze,104,0.583,0,1,
10,2026-04-04 16:10:42,Q-Learning,Z-maze,102,0.6,0,1,
11,2026-04-04 16:10:42,Q-Learning,Z-maze,105,0.583,0,1,
12,2026-04-04 16:10:43,Q-Learning,Z-maze,92,0.6,0,1,
13,2026-04-04 16:10:43,Q-Learning,Z-maze,87,0.666,0,1,
14,2026-04-04 16:10:44,Q-Learning,Z-maze,140,0.583,0,1,
15,2026-04-04 16:10:45,Q-Learning,Z-maze,131,0.6,0,1,
16,2026-04-04 16:10:45,Q-Learning,Z-maze,81,0.625,0,1,
17,2026-04-04 16:10:46,Q-Learning,Z-maze,90,0.59,0,1,
18,2026-04-04 16:10:46,Q-Learning,Z-maze,117,0.596,0,1,
19,2026-04-04 16:10:47,Q-Learning,Z-maze,71,0.6,0,1,
20,2026-04-04 16:10:48,Q-Learning,Z-maze,110,0.603,0,1,
21,2026-04-04 16:10:48,Q-Learning,Z-maze,95,0.609,0,1,
22,2026-04-04 16:10:49,Q-Learning,Z-maze,82,0.616,0,1,
23,2026-04-04 16:10:49,Q-Learning,Z-maze,100,0.583,0,1,
24,2026-04-04 16:10:50,Q-Learning,Z-maze,69,0.6,0,1,
25,2026-04-04 16:10:51,Q-Learning,Z-maze,106,0.7,0,1,
26,2026-04-04 16:10:51,Q-Learning,Z-maze,95,0.616,0,1,
27,2026-04-04 16:10:52,Q-Learning,Z-maze,102,0.614,0,1,
28,2026-04-04 16:10:53,Q-Learning,Z-maze,85,0.6,0,1,
29,2026-04-04 16:10:53,Q-Learning,Z-maze,105,0.617,0,1,
30,2026-04-04 16:10:54,Q-Learning,Z-maze,116,0.599,0,1,
31,2026-04-04 16:10:55,Q-Learning,Z-maze,54,0.65,0,1,
32,2026-04-04 16:10:55,Q-Learning,Z-maze,92,0.599,0,1,
33,2026-04-04 16:10:56,Q-Learning,Z-maze,96,0.624,0,1,
34,2026-04-04 16:10:56,Q-Learning,Z-maze,85,0.621,0,1,
35,2026-04-04 16:10:57,Q-Learning,Z-maze,88,0.614,0,1,
36,2026-04-04 16:10:58,Q-Learning,Z-maze,92,0.598,0,1,
37,2026-04-04 16:10:58,Q-Learning,Z-maze,94,0.583,0,1,
38,2026-04-04 16:10:59,Q-Learning,Z-maze,110,0.597,0,1,
39,2026-04-04 16:10:59,Q-Learning,Z-maze,66,0.615,0,1,
40,2026-04-04 16:11:00,Q-Learning,Z-maze,114,0.583,0,1,
41,2026-04-04 16:11:01,Q-Learning,Z-maze,78,0.6,0,1,
42,2026-04-04 16:11:01,Q-Learning,Z-maze,91,0.617,0,1,
43,2026-04-04 16:11:02,Q-Learning,Z-maze,93,0.605,0,1,
44,2026-04-04 16:11:02,Q-Learning,Z-maze,69,0.632,0,1,
45,2026-04-04 16:11:03,Q-Learning,Z-maze,94,0.601,0,1,
46,2026-04-04 16:11:04,Q-Learning,Z-maze,101,0.58,0,1,
47,2026-04-04 16:11:04,Q-Learning,Z-maze,98,0.6,0,1,
48,2026-04-04 16:11:05,Q-Learning,Z-maze,90,0.583,0,1,
49,2026-04-04 16:11:05,Q-Learning,Z-maze,96,0.604,0,1,
50,2026-04-04 16:11:06,Q-Learning,Z-maze,99,0.596,0,1,
51,2026-04-04 16:11:07,Q-Learning,Z-maze,93,0.617,0,1,
52,2026-04-04 16:11:07,Q-Learning,Z-maze,84,0.634,0,1,
53,2026-04-04 16:11:08,Q-Learning,Z-maze,89,0.562,0,1,
54,2026-04-04 16:11:08,Q-Learning,Z-maze,88,0.584,0,1,
55,2026-04-04 16:11:09,Q-Learning,Z-maze,74,0.633,0,1,
56,2026-04-04 16:11:10,Q-Learning,Z-maze,76,0.583,0,1,
57,2026-04-04 16:11:10,Q-Learning,Z-maze,78,0.585,0,1,
58,2026-04-04 16:11:11,Q-Learning,Z-maze,76,0.585,0,1,
59,2026-04-04 16:11:11,Q-Learning,Z-maze,84,0.615,0,1,
60,2026-04-04 16:11:12,Q-Learning,Z-maze,74,0.603,0,1,
61,2026-04-04 16:11:13,Q-Learning,Z-maze,93,0.561,0,1,
62,2026-04-04 16:11:13,Q-Learning,Z-maze,75,0.583,0,1,
63,2026-04-04 16:11:14,Q-Learning,Z-maze,82,0.583,0,1,
64,2026-04-04 16:11:14,Q-Learning,Z-maze,100,0.583,0,1,
65,2026-04-04 16:11:15,Q-Learning,Z-maze,75,0.583,0,1,
66,2026-04-04 16:11:16,Q-Learning,Z-maze,73,0.616,0,1,
67,2026-04-04 16:11:16,Q-Learning,Z-maze,97,0.583,0,1,
68,2026-04-04 16:11:17,Q-Learning,Z-maze,60,0.583,0,1,
69,2026-04-04 16:11:17,Q-Learning,Z-maze,85,0.633,0,1,
70,2026-04-04 16:11:18,Q-Learning,Z-maze,86,0.6,0,1,
71,2026-04-04 16:11:19,Q-Learning,Z-maze,97,0.566,0,1,
72,2026-04-04 16:11:19,Q-Learning,Z-maze,66,0.615,0,1,
73,2026-04-04 16:11:20,Q-Learning,Z-maze,100,0.567,0,1,
74,2026-04-04 16:11:20,Q-Learning,Z-maze,78,0.6,0,1,
75,2026-04-04 16:11:21,Q-Learning,Z-maze,99,0.6,0,1,
76,2026-04-04 16:11:22,Q-Learning,Z-maze,76,0.566,0,1,
77,2026-04-04 16:11:22,Q-Learning,Z-maze,115,0.6,0,1,
78,2026-04-04 16:11:23,Q-Learning,Z-maze,54,0.616,0,1,
79,2026-04-04 16:11:23,Q-Learning,Z-maze,101,0.583,0,1,
80,2026-04-04 16:11:24,Q-Learning,Z-maze,89,0.583,0,1,
81,2026-04-04 16:11:25,Q-Learning,Z-maze,98,0.568,0,1,
82,2026-04-04 16:11:25,Q-Learning,Z-maze,71,0.583,0,1,
83,2026-04-04 16:11:26,Q-Learning,Z-maze,87,0.618,0,1,
84,2026-04-04 16:11:26,Q-Learning,Z-maze,107,0.583,0,1,
85,2026-04-04 16:11:27,Q-Learning,Z-maze,118,0.602,0,1,
86,2026-04-04 16:11:27,Q-Learning,Z-maze,96,0.578,0,1,
87,2026-04-04 16:11:28,Q-Learning,Z-maze,87,0.583,0,1,
88,2026-04-04 16:11:29,Q-Learning,Z-maze,93,0.633,0,1,
89,2026-04-04 16:11:29,Q-Learning,Z-maze,80,0.6,0,1,
90,2026-04-04 16:11:30,Q-Learning,Z-maze,62,0.6,0,1,
91,2026-04-04 16:11:31,Q-Learning,Z-maze,68,0.617,0,1,
92,2026-04-04 16:11:31,Q-Learning,Z-maze,80,0.624,0,1,
93,2026-04-04 16:11:32,Q-Learning,Z-maze,73,0.596,0,1,
94,2026-04-04 16:11:32,Q-Learning,Z-maze,97,0.61,0,1,
95,2026-04-04 16:11:33,Q-Learning,Z-maze,64,0.6,0,1,
96,2026-04-04 16:11:34,Q-Learning,Z-maze,68,0.583,0,1,
97,2026-04-04 16:11:34,Q-Learning,Z-maze,83,0.591,0,1,
98,2026-04-04 16:11:35,Q-Learning,Z-maze,62,0.576,0,1,
99,2026-04-04 16:11:35,Q-Learning,Z-maze,94,0.631,0,1,
100,2026-04-04 16:11:36,Q-Learning,Z-maze,94,0.565,0,1,
101,2026-04-04 16:11:37,Q-Learning,Z-maze,79,0.6,0,1,
102,2026-04-04 16:11:37,Q-Learning,Z-maze,77,0.583,0,1,
103,2026-04-04 16:11:38,Q-Learning,Z-maze,62,0.583,0,1,
104,2026-04-04 16:11:38,Q-Learning,Z-maze,89,0.567,0,1,
105,2026-04-04 16:11:39,Q-Learning,Z-maze,66,0.6,0,1,
106,2026-04-04 16:11:39,Q-Learning,Z-maze,57,0.6,0,1,
107,2026-04-04 16:11:40,Q-Learning,Z-maze,83,0.596,0,1,
108,2026-04-04 16:11:41,Q-Learning,Z-maze,84,0.583,0,1,
109,2026-04-04 16:11:41,Q-Learning,Z-maze,59,0.586,0,1,
110,2026-04-04 16:11:42,Q-Learning,Z-maze,60,0.584,0,1,
111,2026-04-04 16:11:42,Q-Learning,Z-maze,85,0.6,0,1,
