trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-03 13:25:10,Q-Learning,Z-maze,173,2.46,0,1,
2,2026-04-03 13:25:13,Q-Learning,Z-maze,163,3.192,0,1,
3,2026-04-03 13:25:17,Q-Learning,Z-maze,126,3.436,0,1,
4,2026-04-03 13:25:19,Q-Learning,Z-maze,131,2.357,0,1,
5,2026-04-03 13:25:21,Q-Learning,Z-maze,132,2.181,0,1,
6,2026-04-03 13:25:23,Q-Learning,Z-maze,85,1.869,0,1,
7,2026-04-03 13:25:25,Q-Learning,Z-maze,132,1.955,0,1,
8,2026-04-03 13:25:27,Q-Learning,Z-maze,75,1.884,0,1,
9,2026-04-03 13:25:29,Q-Learning,Z-maze,80,1.954,0,1,
10,2026-04-03 13:25:31,Q-Learning,Z-maze,136,1.942,0,1,
11,2026-04-03 13:25:33,Q-Learning,Z-maze,88,1.877,0,1,
12,2026-04-03 13:25:35,Q-Learning,Z-maze,67,1.913,0,1,
13,2026-04-03 13:25:37,Q-Learning,Z-maze,157,1.879,0,1,
14,2026-04-03 13:25:39,Q-Learning,Z-maze,50,2.126,0,1,
15,2026-04-03 13:25:41,Q-Learning,Z-maze,122,1.882,0,1,
16,2026-04-03 13:25:43,Q-Learning,Z-maze,50,1.964,0,1,
17,2026-04-03 13:25:44,Q-Learning,Z-maze,105,1.925,0,1,
18,2026-04-03 13:25:46,Q-Learning,Z-maze,86,1.965,0,1,
19,2026-04-03 13:25:48,Q-Learning,Z-maze,125,1.923,0,1,
20,2026-04-03 13:25:50,Q-Learning,Z-maze,82,1.942,0,1,
21,2026-04-03 13:25:52,Q-Learning,Z-maze,68,1.932,0,1,
22,2026-04-03 13:25:54,Q-Learning,Z-maze,92,2.022,0,1,
23,2026-04-03 13:25:56,Q-Learning,Z-maze,84,1.924,0,1,
24,2026-04-03 13:25:58,Q-Learning,Z-maze,69,2.056,0,1,
25,2026-04-03 13:26:00,Q-Learning,Z-maze,90,1.864,0,1,
26,2026-04-03 13:26:02,Q-Learning,Z-maze,98,2.07,0,1,
27,2026-04-03 13:26:04,Q-Learning,Z-maze,98,1.655,0,1,
28,2026-04-03 13:26:06,Q-Learning,Z-maze,89,2.052,0,1,
29,2026-04-03 13:26:08,Q-Learning,Z-maze,111,1.985,0,1,
30,2026-04-03 13:26:10,Q-Learning,Z-maze,89,1.945,0,1,
31,2026-04-03 13:26:12,Q-Learning,Z-maze,87,1.996,0,1,
32,2026-04-03 13:26:14,Q-Learning,Z-maze,75,2.283,0,1,
33,2026-04-03 13:26:18,Q-Learning,Z-maze,74,3.903,0,1,
34,2026-04-03 13:26:22,Q-Learning,Z-maze,121,3.764,0,1,
35,2026-04-03 13:26:26,Q-Learning,Z-maze,93,4.25,0,1,
36,2026-04-03 13:26:29,Q-Learning,Z-maze,70,2.744,0,1,
37,2026-04-03 13:26:31,Q-Learning,Z-maze,108,2.014,0,1,
38,2026-04-03 13:26:33,Q-Learning,Z-maze,106,2.096,0,1,
39,2026-04-03 13:26:35,Q-Learning,Z-maze,93,2.013,0,1,
40,2026-04-03 13:26:37,Q-Learning,Z-maze,94,1.96,0,1,
41,2026-04-03 13:26:39,Q-Learning,Z-maze,61,2.168,0,1,
42,2026-04-03 13:26:41,Q-Learning,Z-maze,98,2.037,0,1,
43,2026-04-03 13:26:44,Q-Learning,Z-maze,107,2.867,0,1,
44,2026-04-03 13:26:46,Q-Learning,Z-maze,123,1.998,0,1,
45,2026-04-03 13:26:48,Q-Learning,Z-maze,65,2.128,0,1,
46,2026-04-03 13:26:50,Q-Learning,Z-maze,80,2.191,0,1,
47,2026-04-03 13:26:53,Q-Learning,Z-maze,91,2.094,0,1,
48,2026-04-03 13:26:55,Q-Learning,Z-maze,102,2.03,0,1,
49,2026-04-03 13:26:57,Q-Learning,Z-maze,79,2.062,0,1,
50,2026-04-03 13:26:59,Q-Learning,Z-maze,76,2.167,0,1,
51,2026-04-03 13:27:01,Q-Learning,Z-maze,90,2.115,0,1,
52,2026-04-03 13:27:03,Q-Learning,Z-maze,83,1.962,0,1,
53,2026-04-03 13:27:06,Q-Learning,Z-maze,98,2.692,0,1,
54,2026-04-03 13:27:09,Q-Learning,Z-maze,97,3.796,0,1,
55,2026-04-03 13:27:14,Q-Learning,Z-maze,91,4.07,0,1,
56,2026-04-03 13:27:17,Q-Learning,Z-maze,69,3.106,0,1,
57,2026-04-03 13:27:19,Q-Learning,Z-maze,96,2.399,0,1,
58,2026-04-03 13:27:21,Q-Learning,Z-maze,85,2.16,0,1,
59,2026-04-03 13:27:23,Q-Learning,Z-maze,104,2.008,0,1,
60,2026-04-03 13:27:25,Q-Learning,Z-maze,83,2.054,0,1,
61,2026-04-03 13:27:28,Q-Learning,Z-maze,79,2.225,0,1,
62,2026-04-03 13:27:30,Q-Learning,Z-maze,92,2.195,0,1,
63,2026-04-03 13:27:32,Q-Learning,Z-maze,102,2.11,0,1,
64,2026-04-03 13:27:34,Q-Learning,Z-maze,86,2.026,0,1,
65,2026-04-03 13:27:36,Q-Learning,Z-maze,78,2.039,0,1,
66,2026-04-03 13:27:38,Q-Learning,Z-maze,86,2.133,0,1,
67,2026-04-03 13:27:41,Q-Learning,Z-maze,91,2.715,0,1,
