episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1255.119,155,0,1,500,0.9965,,1.781,
2,-1016.853,126,0,1,500,0.993,,1.898,
3,-1067.514,132,0,1,500,0.9895,,1.889,
4,-1001.284,124,0,1,500,0.9861,,2.002,
5,-715.422,88,0,1,500,0.9826,,2.819,
6,-1071.939,133,0,1,500,0.9792,,2.715,
7,-855.739,106,0,1,500,0.9758,,2.113,
8,-828.683,104,0,1,500,0.9723,,2.01,
9,-1333.667,166,0,1,500,0.9689,,2.234,
10,-543.878,68,0,1,500,0.9655,,2.447,
11,-698.159,87,0,1,500,0.9622,,2.083,
12,-822.871,102,0,1,500,0.9588,,2.118,
13,-814.631,101,0,1,500,0.9554,,2.169,
14,-722.336,90,0,1,500,0.9521,,2.213,
15,-972.592,122,0,1,500,0.9488,,2.067,
16,-692.839,86,0,1,500,0.9454,,2.219,
17,-888.126,110,0,1,500,0.9421,,2.063,
18,-586.842,73,0,1,500,0.9388,,2.1,
19,-714.53,91,0,1,500,0.9356,,2.07,
20,-896.784,114,0,1,500,0.9323,,2.151,
21,-945.855,120,0,1,500,0.929,,1.93,
22,-832.157,105,0,1,500,0.9258,,2.01,
23,-792.702,99,0,1,500,0.9225,,2.582,
24,-731.298,93,0,1,500,0.9193,,2.341,
25,-592.905,74,0,1,500,0.9161,,2.08,
26,-916.786,116,0,1,500,0.9129,,2.053,
27,-582.983,73,0,1,500,0.9097,,2.145,
28,-503.916,63,0,1,500,0.9065,,2.239,
29,-728.589,93,0,1,500,0.9033,,2.146,
30,-529.607,68,0,1,500,0.9002,,2.11,
31,-709.899,90,0,1,500,0.897,,2.027,
32,-771.245,96,0,1,500,0.8939,,2.066,
33,-759.768,95,0,1,500,0.8907,,2.019,
34,-519.211,65,0,1,500,0.8876,,2.123,
35,-962.398,121,0,1,500,0.8845,,2.073,
36,-851.517,108,0,1,500,0.8814,,2.0,
37,-604.118,76,0,1,500,0.8783,,2.054,
38,-723.863,92,0,1,500,0.8753,,2.023,
39,-695.192,88,0,1,500,0.8722,,2.09,
40,-394.571,49,0,1,500,0.8691,,2.115,
41,-840.173,107,0,1,500,0.8661,,2.0,
42,-621.144,79,0,1,500,0.8631,,2.082,
43,-494.172,63,0,1,500,0.8601,,2.089,
44,-723.109,92,0,1,500,0.857,,1.989,
45,-849.89,108,0,1,500,0.854,,2.034,
46,-608.029,76,0,1,500,0.8511,,2.014,
47,-498.755,62,0,1,500,0.8481,,2.12,
48,-681.501,87,0,1,500,0.8451,,2.121,
49,-580.644,73,0,1,500,0.8421,,2.104,
50,-720.104,92,0,1,500,0.8392,,2.108,
51,-850.27,108,0,1,500,0.8363,,2.07,
52,-702.644,90,0,1,500,0.8333,,2.077,
53,-529.345,67,0,1,500,0.8304,,2.216,
54,-748.467,96,0,1,500,0.8275,,2.051,
55,-779.11,100,0,1,500,0.8246,,2.087,
56,-983.474,125,0,1,500,0.8217,,2.218,
57,-585.513,75,0,1,500,0.8189,,2.234,
58,-719.542,92,0,1,500,0.816,,2.151,
59,-716.43,92,0,1,500,0.8131,,2.108,
60,-549.857,70,0,1,500,0.8103,,2.14,
61,-720.781,92,0,1,500,0.8074,,2.039,
62,-670.15,85,0,1,500,0.8046,,2.1,
63,-675.165,85,0,1,500,0.8018,,2.191,
64,-611.85,78,0,1,500,0.799,,2.118,
65,-469.211,60,0,1,500,0.7962,,2.128,
66,-658.119,84,0,1,500,0.7934,,2.129,
67,-528.069,68,0,1,500,0.7906,,2.197,
68,-469.352,60,0,1,500,0.7879,,2.123,
69,-701.929,90,0,1,500,0.7851,,2.135,
70,-523.361,67,0,1,500,0.7824,,2.173,
71,-550.715,70,0,1,500,0.7796,,2.04,
