trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-03 11:20:43,Q-Learning,Z-maze,147,2.186,0,1,
2,2026-04-03 11:20:45,Q-Learning,Z-maze,118,2.218,0,1,
3,2026-04-03 11:20:48,Q-Learning,Z-maze,96,2.174,0,1,
4,2026-04-03 11:20:50,Q-Learning,Z-maze,146,2.124,0,1,
5,2026-04-03 11:20:52,Q-Learning,Z-maze,132,2.185,0,1,
6,2026-04-03 11:20:54,Q-Learning,Z-maze,144,2.199,0,1,
7,2026-04-03 11:20:56,Q-Learning,Z-maze,137,2.149,0,1,
8,2026-04-03 11:20:58,Q-Learning,Z-maze,85,2.182,0,1,
9,2026-04-03 11:21:01,Q-Learning,Z-maze,88,2.181,0,1,
10,2026-04-03 11:21:03,Q-Learning,Z-maze,149,2.332,0,1,
11,2026-04-03 11:21:05,Q-Learning,Z-maze,105,2.208,0,1,
12,2026-04-03 11:21:07,Q-Learning,Z-maze,152,2.141,0,1,
13,2026-04-03 11:21:09,Q-Learning,Z-maze,77,2.208,0,1,
14,2026-04-03 11:21:12,Q-Learning,Z-maze,114,2.317,0,1,
15,2026-04-03 11:21:14,Q-Learning,Z-maze,142,2.156,0,1,
16,2026-04-03 11:21:16,Q-Learning,Z-maze,118,2.218,0,1,
17,2026-04-03 11:21:19,Q-Learning,Z-maze,113,2.474,0,1,
18,2026-04-03 11:21:21,Q-Learning,Z-maze,116,2.294,0,1,
19,2026-04-03 11:21:23,Q-Learning,Z-maze,91,2.274,0,1,
20,2026-04-03 11:21:25,Q-Learning,Z-maze,102,2.224,0,1,
21,2026-04-03 11:21:28,Q-Learning,Z-maze,101,2.306,0,1,
22,2026-04-03 11:21:30,Q-Learning,Z-maze,92,2.256,0,1,
23,2026-04-03 11:21:32,Q-Learning,Z-maze,98,2.248,0,1,
24,2026-04-03 11:21:35,Q-Learning,Z-maze,77,2.234,0,1,
25,2026-04-03 11:21:37,Q-Learning,Z-maze,124,2.223,0,1,
26,2026-04-03 11:21:39,Q-Learning,Z-maze,71,2.252,0,1,
27,2026-04-03 11:21:41,Q-Learning,Z-maze,104,2.249,0,1,
28,2026-04-03 11:21:44,Q-Learning,Z-maze,97,2.27,0,1,
29,2026-04-03 11:21:46,Q-Learning,Z-maze,129,2.168,0,1,
30,2026-04-03 11:21:48,Q-Learning,Z-maze,95,2.231,0,1,
31,2026-04-03 11:21:50,Q-Learning,Z-maze,60,2.232,0,1,
32,2026-04-03 11:21:52,Q-Learning,Z-maze,59,2.249,0,1,
33,2026-04-03 11:21:55,Q-Learning,Z-maze,91,2.215,0,1,
34,2026-04-03 11:21:57,Q-Learning,Z-maze,98,2.152,0,1,
35,2026-04-03 11:21:59,Q-Learning,Z-maze,117,2.282,0,1,
36,2026-04-03 11:22:01,Q-Learning,Z-maze,61,2.333,0,1,
37,2026-04-03 11:22:04,Q-Learning,Z-maze,69,2.279,0,1,
38,2026-04-03 11:22:06,Q-Learning,Z-maze,110,2.239,0,1,
39,2026-04-03 11:22:08,Q-Learning,Z-maze,104,2.247,0,1,
40,2026-04-03 11:22:10,Q-Learning,Z-maze,84,2.23,0,1,
41,2026-04-03 11:22:13,Q-Learning,Z-maze,72,2.259,0,1,
42,2026-04-03 11:22:15,Q-Learning,Z-maze,114,2.251,0,1,
43,2026-04-03 11:22:17,Q-Learning,Z-maze,92,2.192,0,1,
44,2026-04-03 11:22:19,Q-Learning,Z-maze,89,2.176,0,1,
45,2026-04-03 11:22:22,Q-Learning,Z-maze,111,2.219,0,1,
46,2026-04-03 11:22:24,Q-Learning,Z-maze,82,2.24,0,1,
47,2026-04-03 11:22:26,Q-Learning,Z-maze,115,2.25,0,1,
48,2026-04-03 11:22:28,Q-Learning,Z-maze,81,2.253,0,1,
49,2026-04-03 11:22:31,Q-Learning,Z-maze,103,2.275,0,1,
50,2026-04-03 11:22:33,Q-Learning,Z-maze,113,2.15,0,1,
51,2026-04-03 11:22:35,Q-Learning,Z-maze,93,2.158,0,1,
52,2026-04-03 11:22:37,Q-Learning,Z-maze,84,2.299,0,1,
53,2026-04-03 11:22:39,Q-Learning,Z-maze,93,2.232,0,1,
54,2026-04-03 11:22:42,Q-Learning,Z-maze,89,2.227,0,1,
55,2026-04-03 11:22:44,Q-Learning,Z-maze,97,2.231,0,1,
56,2026-04-03 11:22:46,Q-Learning,Z-maze,67,2.19,0,1,
57,2026-04-03 11:22:48,Q-Learning,Z-maze,90,2.218,0,1,
58,2026-04-03 11:22:51,Q-Learning,Z-maze,82,2.226,0,1,
59,2026-04-03 11:22:53,Q-Learning,Z-maze,96,2.228,0,1,
60,2026-04-03 11:22:55,Q-Learning,Z-maze,93,2.278,0,1,
61,2026-04-03 11:22:57,Q-Learning,Z-maze,85,2.218,0,1,
62,2026-04-03 11:23:00,Q-Learning,Z-maze,89,2.213,0,1,
63,2026-04-03 11:23:02,Q-Learning,Z-maze,106,2.223,0,1,
64,2026-04-03 11:23:04,Q-Learning,Z-maze,93,2.238,0,1,
65,2026-04-03 11:23:06,Q-Learning,Z-maze,88,2.186,0,1,
66,2026-04-03 11:23:08,Q-Learning,Z-maze,67,2.225,0,1,
67,2026-04-03 11:23:11,Q-Learning,Z-maze,64,2.259,0,1,
68,2026-04-03 11:23:13,Q-Learning,Z-maze,87,2.218,0,1,
69,2026-04-03 11:23:15,Q-Learning,Z-maze,89,2.15,0,1,
70,2026-04-03 11:23:17,Q-Learning,Z-maze,77,2.266,0,1,
71,2026-04-03 11:23:20,Q-Learning,Z-maze,70,2.215,0,1,
72,2026-04-03 11:23:22,Q-Learning,Z-maze,104,2.335,0,1,
73,2026-04-03 11:23:24,Q-Learning,Z-maze,68,2.233,0,1,
74,2026-04-03 11:23:26,Q-Learning,Z-maze,91,2.174,0,1,
75,2026-04-03 11:23:29,Q-Learning,Z-maze,79,2.175,0,1,
76,2026-04-03 11:23:31,Q-Learning,Z-maze,95,2.215,0,1,
77,2026-04-03 11:23:33,Q-Learning,Z-maze,93,2.268,0,1,
