trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-03 10:19:16,Q-Learning,Z-maze,155,3.773,0,1,
2,2026-04-03 10:19:18,Q-Learning,Z-maze,148,2.466,0,1,
3,2026-04-03 10:19:21,Q-Learning,Z-maze,97,2.43,0,1,
4,2026-04-03 10:19:23,Q-Learning,Z-maze,119,2.384,0,1,
5,2026-04-03 10:19:26,Q-Learning,Z-maze,78,2.465,0,1,
6,2026-04-03 10:19:28,Q-Learning,Z-maze,115,2.518,0,1,
7,2026-04-03 10:19:31,Q-Learning,Z-maze,117,2.424,0,1,
8,2026-04-03 10:19:33,Q-Learning,Z-maze,142,2.369,0,1,
9,2026-04-03 10:19:36,Q-Learning,Z-maze,100,2.494,0,1,
10,2026-04-03 10:19:38,Q-Learning,Z-maze,147,2.507,0,1,
11,2026-04-03 10:19:41,Q-Learning,Z-maze,135,2.388,0,1,
12,2026-04-03 10:19:44,Q-Learning,Z-maze,59,3.475,0,1,
13,2026-04-03 10:19:48,Q-Learning,Z-maze,107,4.086,0,1,
14,2026-04-03 10:19:53,Q-Learning,Z-maze,106,5.377,0,1,
15,2026-04-03 10:19:57,Q-Learning,Z-maze,71,4.015,0,1,
16,2026-04-03 10:20:02,Q-Learning,Z-maze,78,4.006,0,1,
17,2026-04-03 10:20:06,Q-Learning,Z-maze,62,3.995,0,1,
18,2026-04-03 10:20:10,Q-Learning,Z-maze,122,4.131,0,1,
19,2026-04-03 10:20:14,Q-Learning,Z-maze,120,3.949,0,1,
20,2026-04-03 10:20:17,Q-Learning,Z-maze,123,3.84,0,1,
21,2026-04-03 10:20:21,Q-Learning,Z-maze,119,3.75,0,1,
22,2026-04-03 10:20:25,Q-Learning,Z-maze,89,3.966,0,1,
23,2026-04-03 10:20:29,Q-Learning,Z-maze,96,3.906,0,1,
24,2026-04-03 10:20:33,Q-Learning,Z-maze,107,3.874,0,1,
25,2026-04-03 10:20:37,Q-Learning,Z-maze,88,4.002,0,1,
26,2026-04-03 10:20:41,Q-Learning,Z-maze,64,3.828,0,1,
27,2026-04-03 10:20:45,Q-Learning,Z-maze,65,4.118,0,1,
28,2026-04-03 10:20:49,Q-Learning,Z-maze,87,3.882,0,1,
29,2026-04-03 10:20:53,Q-Learning,Z-maze,80,4.131,0,1,
30,2026-04-03 10:20:57,Q-Learning,Z-maze,89,4.45,0,1,
31,2026-04-03 10:21:02,Q-Learning,Z-maze,107,4.269,0,1,
32,2026-04-03 10:21:06,Q-Learning,Z-maze,115,4.415,0,1,
33,2026-04-03 10:21:10,Q-Learning,Z-maze,99,4.108,0,1,
34,2026-04-03 10:21:14,Q-Learning,Z-maze,92,3.785,0,1,
35,2026-04-03 10:21:18,Q-Learning,Z-maze,79,3.99,0,1,
36,2026-04-03 10:21:22,Q-Learning,Z-maze,114,3.96,0,1,
37,2026-04-03 10:21:26,Q-Learning,Z-maze,82,3.998,0,1,
38,2026-04-03 10:21:30,Q-Learning,Z-maze,99,3.965,0,1,
39,2026-04-03 10:21:34,Q-Learning,Z-maze,87,3.832,0,1,
40,2026-04-03 10:21:38,Q-Learning,Z-maze,81,3.732,0,1,
41,2026-04-03 10:21:40,Q-Learning,Z-maze,104,2.394,0,1,
42,2026-04-03 10:21:42,Q-Learning,Z-maze,95,2.356,0,1,
43,2026-04-03 10:21:45,Q-Learning,Z-maze,108,2.416,0,1,
44,2026-04-03 10:21:47,Q-Learning,Z-maze,91,2.441,0,1,
45,2026-04-03 10:21:50,Q-Learning,Z-maze,84,2.485,0,1,
46,2026-04-03 10:21:52,Q-Learning,Z-maze,82,2.38,0,1,
47,2026-04-03 10:21:55,Q-Learning,Z-maze,99,2.372,0,1,
48,2026-04-03 10:21:57,Q-Learning,Z-maze,100,2.322,0,1,
49,2026-04-03 10:21:59,Q-Learning,Z-maze,100,2.351,0,1,
50,2026-04-03 10:22:02,Q-Learning,Z-maze,97,2.37,0,1,
51,2026-04-03 10:22:04,Q-Learning,Z-maze,76,2.391,0,1,
52,2026-04-03 10:22:07,Q-Learning,Z-maze,81,2.502,0,1,
53,2026-04-03 10:22:09,Q-Learning,Z-maze,84,2.366,0,1,
54,2026-04-03 10:22:11,Q-Learning,Z-maze,82,2.417,0,1,
55,2026-04-03 10:22:14,Q-Learning,Z-maze,80,2.357,0,1,
56,2026-04-03 10:22:16,Q-Learning,Z-maze,69,2.41,0,1,
57,2026-04-03 10:22:19,Q-Learning,Z-maze,82,2.532,0,1,
58,2026-04-03 10:22:21,Q-Learning,Z-maze,97,2.354,0,1,
59,2026-04-03 10:22:23,Q-Learning,Z-maze,98,2.357,0,1,
60,2026-04-03 10:22:26,Q-Learning,Z-maze,75,2.474,0,1,
61,2026-04-03 10:22:28,Q-Learning,Z-maze,83,2.384,0,1,
62,2026-04-03 10:22:31,Q-Learning,Z-maze,85,2.496,0,1,
63,2026-04-03 10:22:33,Q-Learning,Z-maze,73,2.403,0,1,
64,2026-04-03 10:22:36,Q-Learning,Z-maze,72,2.417,0,1,
65,2026-04-03 10:22:38,Q-Learning,Z-maze,59,2.368,0,1,
66,2026-04-03 10:22:40,Q-Learning,Z-maze,91,2.386,0,1,
67,2026-04-03 10:22:43,Q-Learning,Z-maze,63,2.337,0,1,
68,2026-04-03 10:22:45,Q-Learning,Z-maze,96,2.348,0,1,
69,2026-04-03 10:22:47,Q-Learning,Z-maze,93,2.424,0,1,
70,2026-04-03 10:22:50,Q-Learning,Z-maze,83,2.333,0,1,
71,2026-04-03 10:22:52,Q-Learning,Z-maze,81,2.366,0,1,
72,2026-04-03 10:22:55,Q-Learning,Z-maze,75,2.385,0,1,
73,2026-04-03 10:22:57,Q-Learning,Z-maze,112,2.34,0,1,
74,2026-04-03 10:22:59,Q-Learning,Z-maze,88,2.484,0,1,
75,2026-04-03 10:23:02,Q-Learning,Z-maze,80,2.423,0,1,
76,2026-04-03 10:23:04,Q-Learning,Z-maze,76,2.375,0,1,
77,2026-04-03 10:23:07,Q-Learning,Z-maze,104,2.454,0,1,
78,2026-04-03 10:23:09,Q-Learning,Z-maze,88,2.433,0,1,
79,2026-04-03 10:23:11,Q-Learning,Z-maze,117,2.383,0,1,
80,2026-04-03 10:23:14,Q-Learning,Z-maze,84,2.383,0,1,
81,2026-04-03 10:23:16,Q-Learning,Z-maze,91,2.384,0,1,
82,2026-04-03 10:23:19,Q-Learning,Z-maze,74,2.343,0,1,
83,2026-04-03 10:23:21,Q-Learning,Z-maze,77,2.351,0,1,
84,2026-04-03 10:23:23,Q-Learning,Z-maze,78,2.433,0,1,
85,2026-04-03 10:23:26,Q-Learning,Z-maze,83,2.39,0,1,
86,2026-04-03 10:23:28,Q-Learning,Z-maze,72,2.46,0,1,
87,2026-04-03 10:23:31,Q-Learning,Z-maze,81,2.374,0,1,
