episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1404.414,174,0,1,500,0.9965,,0.602,
2,-1336.014,166,0,1,500,0.993,,0.567,
3,-739.218,93,0,1,500,0.9895,,0.601,
4,-755.073,93,0,1,500,0.9861,,0.583,
5,-1037.749,129,0,1,500,0.9826,,0.583,
6,-1199.514,148,0,1,500,0.9792,,0.55,
7,-1241.864,155,0,1,500,0.9758,,0.55,
8,-1056.962,130,0,1,500,0.9723,,0.583,
9,-1047.42,133,0,1,500,0.9689,,0.577,
10,-580.449,72,0,1,500,0.9655,,0.583,
11,-1007.252,126,0,1,500,0.9622,,0.572,
12,-1232.952,156,0,1,500,0.9588,,0.569,
13,-942.511,117,0,1,500,0.9554,,0.566,
14,-1004.541,128,0,1,500,0.9521,,0.567,
15,-791.955,101,0,1,500,0.9488,,0.584,
16,-755.656,95,0,1,500,0.9454,,0.564,
17,-962.014,122,0,1,500,0.9421,,0.583,
18,-716.866,92,0,1,500,0.9388,,0.583,
19,-1140.53,141,0,1,500,0.9356,,0.555,
20,-866.961,109,0,1,500,0.9323,,0.579,
21,-816.061,102,0,1,500,0.929,,0.583,
22,-891.931,113,0,1,500,0.9258,,0.567,
23,-1048.862,130,0,1,500,0.9225,,0.551,
24,-802.357,102,0,1,500,0.9193,,0.584,
25,-790.175,100,0,1,500,0.9161,,0.567,
26,-979.374,122,0,1,500,0.9129,,0.566,
27,-909.793,115,0,1,500,0.9097,,0.579,
28,-763.369,97,0,1,500,0.9065,,0.584,
29,-793.265,100,0,1,500,0.9033,,0.6,
30,-637.408,78,0,1,500,0.9002,,0.6,
31,-789.409,99,0,1,500,0.897,,0.583,
32,-700.955,87,0,1,500,0.8939,,0.583,
33,-644.496,82,0,1,500,0.8907,,0.567,
34,-864.546,108,0,1,500,0.8876,,0.568,
35,-706.335,90,0,1,500,0.8845,,0.6,
36,-496.889,63,0,1,500,0.8814,,0.591,
37,-405.314,51,0,1,500,0.8783,,0.608,
38,-699.872,87,0,1,500,0.8753,,0.583,
39,-874.829,111,0,1,500,0.8722,,0.584,
40,-605.613,76,0,1,500,0.8691,,0.6,
41,-921.532,117,0,1,500,0.8661,,0.578,
42,-757.834,96,0,1,500,0.8631,,0.583,
43,-745.387,95,0,1,500,0.8601,,0.582,
44,-558.847,71,0,1,500,0.857,,0.567,
45,-580.831,74,0,1,500,0.854,,0.583,
46,-728.514,93,0,1,500,0.8511,,0.619,
47,-644.468,82,0,1,500,0.8481,,0.601,
48,-475.9,61,0,1,500,0.8451,,0.614,
49,-814.816,103,0,1,500,0.8421,,0.588,
50,-497.778,63,0,1,500,0.8392,,0.579,
51,-865.119,110,0,1,500,0.8363,,0.567,
52,-549.926,70,0,1,500,0.8333,,0.585,
53,-768.726,98,0,1,500,0.8304,,0.595,
54,-941.886,120,0,1,500,0.8275,,0.57,
55,-636.988,81,0,1,500,0.8246,,0.617,
56,-558.285,71,0,1,500,0.8217,,0.6,
57,-795.194,101,0,1,500,0.8189,,0.616,
58,-436.256,56,0,1,500,0.816,,0.617,
59,-824.093,105,0,1,500,0.8131,,0.567,
60,-672.012,85,0,1,500,0.8103,,0.585,
61,-637.233,81,0,1,500,0.8074,,0.617,
62,-582.006,74,0,1,500,0.8046,,0.617,
63,-606.201,77,0,1,500,0.8018,,0.6,
64,-805.316,102,0,1,500,0.799,,0.566,
65,-868.671,111,0,1,500,0.7962,,0.6,
66,-855.551,109,0,1,500,0.7934,,0.583,
67,-544.416,70,0,1,500,0.7906,,0.617,
68,-537.59,69,0,1,500,0.7879,,0.617,
69,-776.701,99,0,1,500,0.7851,,0.566,
70,-704.575,90,0,1,500,0.7824,,0.585,
71,-633.907,81,0,1,500,0.7796,,0.598,
72,-920.989,117,0,1,500,0.7769,,0.566,
73,-825.137,105,0,1,500,0.7742,,0.583,
74,-493.127,63,0,1,500,0.7715,,0.616,
75,-665.528,84,0,1,500,0.7688,,0.616,
76,-641.906,81,0,1,500,0.7661,,0.584,
77,-633.825,81,0,1,500,0.7634,,0.583,
78,-547.019,70,0,1,500,0.7607,,0.603,
79,-570.167,73,0,1,500,0.7581,,0.58,
80,-488.872,62,0,1,500,0.7554,,0.584,
81,-643.194,82,0,1,500,0.7528,,0.584,
82,-563.485,72,0,1,500,0.7501,,0.585,
83,-812.509,103,0,1,500,0.7475,,0.566,
84,-669.445,85,0,1,500,0.7449,,0.583,
85,-688.843,88,0,1,500,0.7423,,0.6,
86,-531.225,68,0,1,500,0.7397,,0.6,
87,-574.103,73,0,1,500,0.7371,,0.583,
88,-555.639,71,0,1,500,0.7345,,0.6,
89,-611.492,78,0,1,500,0.7319,,0.583,
90,-657.52,84,0,1,500,0.7294,,0.6,
91,-569.251,73,0,1,500,0.7268,,0.583,
92,-633.393,81,0,1,500,0.7243,,0.587,
93,-671.243,86,0,1,500,0.7218,,0.579,
94,-653.033,83,0,1,500,0.7192,,0.584,
95,-659.954,84,0,1,500,0.7167,,0.582,
96,-561.737,72,0,1,500,0.7142,,0.584,
97,-547.409,70,0,1,500,0.7117,,0.633,
98,-538.036,69,0,1,500,0.7092,,0.615,
99,-447.668,58,0,1,500,0.7067,,0.6,
100,-685.747,88,0,1,500,0.7043,,0.6,
101,-688.253,88,0,1,500,0.7018,,0.6,
102,-640.578,82,0,1,500,0.6993,,0.583,
103,-571.479,73,0,1,500,0.6969,,0.583,
104,-498.326,64,0,1,500,0.6944,,0.6,
105,-653.202,83,0,1,500,0.692,,0.6,
106,-713.107,91,0,1,500,0.6896,,0.6,
107,-551.871,71,0,1,500,0.6872,,0.601,
108,-630.399,81,0,1,500,0.6848,,0.583,
109,-397.821,51,0,1,500,0.6824,,0.617,
110,-627.089,80,0,1,500,0.68,,0.633,
111,-670.691,86,0,1,500,0.6776,,0.586,
112,-505.236,65,0,1,500,0.6752,,0.599,
113,-631.84,81,0,1,500,0.6729,,0.583,
114,-621.422,79,0,1,500,0.6705,,0.567,
115,-584.841,75,0,1,500,0.6682,,0.6,
116,-419.871,54,0,1,500,0.6658,,0.583,
117,-687.404,88,0,1,500,0.6635,,0.567,
118,-569.896,73,0,1,500,0.6612,,0.65,
119,-568.823,73,0,1,500,0.6589,,0.671,
120,-508.368,65,0,1,500,0.6566,,0.795,
121,-514.582,66,0,1,500,0.6543,,0.633,
122,-551.373,70,0,1,500,0.652,,0.633,
123,-572.303,73,0,1,500,0.6497,,0.6,
124,-532.487,68,0,1,500,0.6474,,0.584,
125,-471.968,61,0,1,500,0.6452,,0.598,
126,-555.942,71,0,1,500,0.6429,,0.7,
127,-612.896,79,0,1,500,0.6406,,0.7,
128,-567.55,73,0,1,500,0.6384,,0.667,
129,-586.443,75,0,1,500,0.6362,,0.666,
130,-450.344,58,0,1,500,0.6339,,0.65,
131,-354.337,46,0,1,500,0.6317,,0.667,
132,-479.81,62,0,1,500,0.6295,,0.617,
133,-457.634,58,0,1,500,0.6273,,0.6,
134,-584.074,75,0,1,500,0.6251,,0.601,
135,-335.61,44,0,1,500,0.6229,,0.667,
136,-568.878,73,0,1,500,0.6207,,0.683,
137,-413.474,53,0,1,500,0.6186,,0.65,
138,-425.263,55,0,1,500,0.6164,,0.648,
139,269.985,35,1,0,251,0.6142,0.317,0.317,
140,-497.737,64,0,1,500,0.6121,,0.633,
141,-535.732,69,0,1,500,0.61,,0.65,
142,-558.843,72,0,1,500,0.6078,,0.633,
143,-389.356,50,0,1,500,0.6057,,0.704,
144,-395.461,51,0,1,500,0.6036,,0.758,
145,-675.174,86,0,1,500,0.6015,,0.629,
146,-356.148,46,0,1,500,0.5994,,0.653,
147,-473.576,61,0,1,500,0.5973,,0.633,
148,-467.498,60,0,1,500,0.5952,,0.634,
149,-506.086,65,0,1,500,0.5931,,0.633,
150,-589.446,75,0,1,500,0.591,,0.617,
151,-568.89,73,0,1,500,0.5889,,0.652,
152,-466.996,60,0,1,500,0.5869,,0.7,
153,-529.051,68,0,1,500,0.5848,,0.7,
154,-497.262,64,0,1,500,0.5828,,0.731,
155,-563.306,72,0,1,500,0.5807,,0.683,
156,-395.418,51,0,1,500,0.5787,,0.732,
157,-394.78,51,0,1,500,0.5767,,0.716,
158,-426.681,55,0,1,500,0.5747,,0.683,
159,-333.004,43,0,1,500,0.5727,,0.65,
160,-329.18,42,0,1,500,0.5706,,0.666,
161,-389.217,50,0,1,500,0.5687,,0.667,
162,-393.712,51,0,1,500,0.5667,,0.65,
163,-652.778,83,0,1,500,0.5647,,0.715,
164,-618.918,79,0,1,500,0.5627,,0.666,
165,-321.655,42,0,1,500,0.5607,,0.65,
166,-477.514,61,0,1,500,0.5588,,0.616,
167,-502.757,65,0,1,500,0.5568,,0.633,
168,-337.338,43,0,1,500,0.5549,,0.65,
169,-431.786,56,0,1,500,0.5529,,0.65,
170,-319.904,41,0,1,500,0.551,,0.652,
171,-495.443,64,0,1,500,0.5491,,0.616,
172,-407.322,53,0,1,500,0.5471,,0.583,
173,-533.758,68,0,1,500,0.5452,,0.583,
174,-454.556,58,0,1,500,0.5433,,0.65,
175,-563.836,72,0,1,500,0.5414,,0.6,
176,-515.147,66,0,1,500,0.5395,,0.583,
177,-639.938,82,0,1,500,0.5376,,0.6,
178,-361.263,47,0,1,500,0.5357,,0.6,
