episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1017.114,127,0,1,500,0.9965,,0.628,
2,-1088.156,138,0,1,500,0.993,,0.743,
3,-1017.539,128,0,1,500,0.9895,,0.656,
4,-931.732,116,0,1,500,0.9861,,0.791,
5,-804.588,101,0,1,500,0.9826,,0.749,
6,-750.168,94,0,1,500,0.9792,,0.794,
7,-762.597,96,0,1,500,0.9758,,0.899,
8,-799.412,102,0,1,500,0.9723,,0.883,
9,-1162.474,146,0,1,500,0.9689,,0.831,
10,-504.943,62,0,1,500,0.9655,,1.048,
11,-1213.975,150,0,1,500,0.9622,,0.783,
12,-618.969,79,0,1,500,0.9588,,0.733,
13,-958.422,120,0,1,500,0.9554,,0.664,
14,-633.796,79,0,1,500,0.9521,,0.7,
15,-828.488,103,0,1,500,0.9488,,0.716,
16,-832.244,103,0,1,500,0.9454,,0.9,
17,-639.64,80,0,1,500,0.9421,,0.8,
18,-476.611,58,0,1,500,0.9388,,0.833,
19,-481.685,60,0,1,500,0.9356,,0.783,
20,-604.184,77,0,1,500,0.9323,,0.867,
21,-632.691,80,0,1,500,0.929,,0.884,
22,-882.134,109,0,1,500,0.9258,,0.962,
23,-637.946,81,0,1,500,0.9225,,0.991,
24,-857.379,109,0,1,500,0.9193,,0.884,
25,-943.603,120,0,1,500,0.9161,,0.917,
26,-840.671,107,0,1,500,0.9129,,0.922,
27,-660.466,82,0,1,500,0.9097,,0.967,
28,-450.023,56,0,1,500,0.9065,,1.017,
29,-705.355,88,0,1,500,0.9033,,0.883,
30,-571.151,73,0,1,500,0.9002,,0.92,
31,-650.461,82,0,1,500,0.897,,0.8,
32,-683.318,87,0,1,500,0.8939,,0.85,
33,-674.641,86,0,1,500,0.8907,,0.866,
34,-704.525,89,0,1,500,0.8876,,0.817,
35,-593.604,75,0,1,500,0.8845,,0.7,
36,-837.781,106,0,1,500,0.8814,,0.7,
37,-408.25,51,0,1,500,0.8783,,0.666,
38,-900.418,115,0,1,500,0.8753,,0.683,
39,-797.218,99,0,1,500,0.8722,,0.617,
40,-592.257,74,0,1,500,0.8691,,0.65,
41,-837.564,107,0,1,500,0.8661,,0.682,
42,-435.791,56,0,1,500,0.8631,,0.674,
43,-381.904,49,0,1,500,0.8601,,0.667,
44,-657.587,83,0,1,500,0.857,,0.633,
45,-761.108,96,0,1,500,0.854,,0.611,
46,-659.968,83,0,1,500,0.8511,,0.65,
47,-748.041,97,0,1,500,0.8481,,0.666,
48,-519.073,66,0,1,500,0.8451,,0.684,
49,-953.931,121,0,1,500,0.8421,,0.65,
50,-756.015,96,0,1,500,0.8392,,0.666,
51,-770.383,98,0,1,500,0.8363,,0.767,
52,-653.857,82,0,1,500,0.8333,,0.749,
53,-746.402,94,0,1,500,0.8304,,0.633,
54,-738.242,94,0,1,500,0.8275,,0.644,
55,-925.936,118,0,1,500,0.8246,,0.587,
56,-688.342,88,0,1,500,0.8217,,0.617,
57,-817.593,104,0,1,500,0.8189,,0.6,
58,-707.713,90,0,1,500,0.816,,0.6,
59,-434.736,56,0,1,500,0.8131,,0.699,
60,-738.609,94,0,1,500,0.8103,,0.667,
61,-484.64,62,0,1,500,0.8074,,0.618,
62,-555.257,71,0,1,500,0.8046,,0.699,
63,-697.302,88,0,1,500,0.8018,,0.879,
64,-662.643,84,0,1,500,0.799,,0.65,
65,-672.221,86,0,1,500,0.7962,,0.618,
66,-685.082,87,0,1,500,0.7934,,0.612,
67,-641.939,82,0,1,500,0.7906,,0.667,
68,-679.999,87,0,1,500,0.7879,,0.65,
69,-649.887,83,0,1,500,0.7851,,0.665,
70,-766.161,98,0,1,500,0.7824,,0.6,
71,-609.963,78,0,1,500,0.7796,,0.65,
72,-553.55,71,0,1,500,0.7769,,0.6,
73,-37.175,73,1,0,337,0.7742,0.418,0.418,
74,-600.588,77,0,1,500,0.7715,,0.65,
75,-746.382,95,0,1,500,0.7688,,0.617,
76,-866.313,110,0,1,500,0.7661,,0.621,
77,-620.857,79,0,1,500,0.7634,,0.65,
78,-748.424,95,0,1,500,0.7607,,0.65,
79,-626.2,80,0,1,500,0.7581,,0.617,
80,-702.451,90,0,1,500,0.7554,,0.633,
81,-546.938,70,0,1,500,0.7528,,0.683,
82,-637.314,81,0,1,500,0.7501,,0.633,
83,-561.148,72,0,1,500,0.7475,,0.7,
84,-562.667,72,0,1,500,0.7449,,0.6,
85,-650.99,83,0,1,500,0.7423,,0.6,
86,-653.057,84,0,1,500,0.7397,,0.617,
87,-609.339,78,0,1,500,0.7371,,0.6,
88,-651.67,83,0,1,500,0.7345,,0.65,
89,-732.771,93,0,1,500,0.7319,,0.735,
90,-812.359,103,0,1,500,0.7294,,0.649,
91,-599.952,77,0,1,500,0.7268,,0.617,
92,71.153,59,1,0,402,0.7243,0.517,0.517,
93,-589.743,75,0,1,500,0.7218,,0.7,
94,-522.307,67,0,1,500,0.7192,,0.633,
95,-541.584,69,0,1,500,0.7167,,0.65,
96,-458.493,59,0,1,500,0.7142,,0.683,
97,-551.217,71,0,1,500,0.7117,,0.634,
98,-539.559,69,0,1,500,0.7092,,0.632,
99,-530.527,68,0,1,500,0.7067,,0.633,
100,-513.594,65,0,1,500,0.7043,,0.672,
101,-693.899,88,0,1,500,0.7018,,0.615,
102,-488.943,63,0,1,500,0.6993,,0.641,
103,-532.329,68,0,1,500,0.6969,,0.667,
104,-512.099,66,0,1,500,0.6944,,0.616,
105,-411.102,53,0,1,500,0.692,,0.717,
106,-565.122,73,0,1,500,0.6896,,0.615,
107,-412.226,53,0,1,500,0.6872,,0.6,
108,-469.512,60,0,1,500,0.6848,,0.633,
109,-600.039,77,0,1,500,0.6824,,0.633,
110,-538.595,69,0,1,500,0.68,,0.633,
111,-554.79,71,0,1,500,0.6776,,0.617,
112,-569.673,73,0,1,500,0.6752,,0.635,
113,-615.726,79,0,1,500,0.6729,,0.613,
114,-624.133,80,0,1,500,0.6705,,0.75,
115,-371.86,48,0,1,500,0.6682,,0.651,
116,-650.862,83,0,1,500,0.6658,,0.599,
117,-587.839,75,0,1,500,0.6635,,0.6,
118,13.941,66,1,0,449,0.6612,0.556,0.556,
119,-681.805,87,0,1,500,0.6589,,0.59,
120,-607.708,77,0,1,500,0.6566,,0.625,
121,-404.149,52,0,1,500,0.6543,,0.633,
122,-492.387,63,0,1,500,0.652,,0.634,
123,-457.891,59,0,1,500,0.6497,,0.641,
124,-635.725,81,0,1,500,0.6474,,0.617,
125,-561.31,72,0,1,500,0.6452,,0.617,
126,-570.184,73,0,1,500,0.6429,,0.632,
127,137.632,51,1,0,345,0.6406,0.433,0.433,
128,-394.805,51,0,1,500,0.6384,,0.633,
129,-418.454,54,0,1,500,0.6362,,0.634,
130,-781.932,100,0,1,500,0.6339,,0.601,
131,-624.449,80,0,1,500,0.6317,,0.632,
132,-575.813,73,0,1,500,0.6295,,0.616,
133,-503.533,65,0,1,500,0.6273,,0.636,
134,-437.774,57,0,1,500,0.6251,,0.7,
135,-433.51,56,0,1,500,0.6229,,0.615,
136,-613.731,79,0,1,500,0.6207,,0.633,
137,-443.696,57,0,1,500,0.6186,,0.634,
138,-481.703,62,0,1,500,0.6164,,0.749,
139,-426.23,55,0,1,500,0.6142,,0.633,
140,365.054,23,1,0,254,0.6121,0.333,0.333,
141,-595.098,76,0,1,500,0.61,,0.616,
142,-605.321,77,0,1,500,0.6078,,0.584,
143,-635.156,81,0,1,500,0.6057,,0.6,
144,-555.089,71,0,1,500,0.6036,,0.666,
145,-509.289,65,0,1,500,0.6015,,0.65,
146,-587.405,74,0,1,500,0.5994,,0.617,
147,-484.868,62,0,1,500,0.5973,,0.617,
148,200.961,43,1,0,346,0.5952,0.433,0.433,
149,-470.687,60,0,1,500,0.5931,,0.633,
150,-268.357,35,0,1,500,0.591,,0.651,
151,-432.015,56,0,1,500,0.5889,,0.621,
152,-436.879,56,0,1,500,0.5869,,0.606,
153,-484.075,62,0,1,500,0.5848,,0.6,
154,-363.107,47,0,1,500,0.5828,,0.6,
155,-228.426,30,0,1,500,0.5807,,0.601,
156,-369.144,48,0,1,500,0.5787,,0.595,
157,-401.775,52,0,1,500,0.5767,,0.607,
158,-568.11,73,0,1,500,0.5747,,0.576,
159,-534.466,69,0,1,500,0.5727,,0.583,
160,-360.686,46,0,1,500,0.5706,,0.583,
161,-260.206,34,0,1,500,0.5687,,0.567,
162,-331.08,43,0,1,500,0.5667,,0.6,
163,-464.626,60,0,1,500,0.5647,,0.583,
164,-379.552,49,0,1,500,0.5627,,0.58,
165,-423.979,55,0,1,500,0.5607,,0.566,
166,-444.507,57,0,1,500,0.5588,,0.583,
167,-440.78,56,0,1,500,0.5568,,0.568,
168,-560.323,72,0,1,500,0.5549,,0.617,
169,-242.793,32,0,1,500,0.5529,,0.601,
170,-385.624,50,0,1,500,0.551,,0.601,
171,-426.524,55,0,1,500,0.5491,,0.632,
172,-358.577,46,0,1,500,0.5471,,0.584,
173,-396.004,51,0,1,500,0.5452,,0.582,
174,-363.008,47,0,1,500,0.5433,,0.588,
175,-403.996,52,0,1,500,0.5414,,0.588,
176,-316.197,41,0,1,500,0.5395,,0.595,
177,-419.552,54,0,1,500,0.5376,,0.565,
178,-338.677,44,0,1,500,0.5357,,0.567,
179,-300.912,39,0,1,500,0.5339,,0.574,
180,-424.194,55,0,1,500,0.532,,0.568,
181,-537.465,69,0,1,500,0.5301,,0.567,
182,-380.239,49,0,1,500,0.5283,,0.566,
183,-501.628,64,0,1,500,0.5264,,0.569,
184,-431.219,56,0,1,500,0.5246,,0.561,
185,-393.971,51,0,1,500,0.5228,,0.583,
186,-401.919,52,0,1,500,0.5209,,0.566,
187,155.741,48,1,0,462,0.5191,0.533,0.533,
188,-426.41,55,0,1,500,0.5173,,0.601,
189,-269.399,35,0,1,500,0.5155,,0.584,
190,-353.435,46,0,1,500,0.5137,,0.6,
191,-558.051,72,0,1,500,0.5119,,0.583,
192,-550.578,71,0,1,500,0.5101,,0.585,
193,-297.128,39,0,1,500,0.5083,,0.578,
194,-347.443,45,0,1,500,0.5065,,0.551,
195,-423.459,54,0,1,500,0.5047,,0.6,
196,-448.523,58,0,1,500,0.503,,0.6,
197,-513.72,66,0,1,500,0.5012,,0.583,
198,-481.438,62,0,1,500,0.4995,,0.583,
199,-399.996,51,0,1,500,0.4977,,0.599,
200,-457.417,59,0,1,500,0.496,,0.567,
201,-347.217,45,0,1,500,0.4942,,0.601,
202,-272.147,36,0,1,500,0.4925,,0.599,
203,-499.428,64,0,1,500,0.4908,,0.585,
204,-308.971,40,0,1,500,0.4891,,0.581,
205,-575.726,73,0,1,500,0.4874,,0.566,
206,-604.284,77,0,1,500,0.4857,,0.55,
207,-297.826,39,0,1,500,0.484,,0.6,
208,-444.865,57,0,1,500,0.4823,,0.589,
209,-345.936,44,0,1,500,0.4806,,0.566,
210,-516.627,66,0,1,500,0.4789,,0.567,
211,-377.701,49,0,1,500,0.4772,,0.6,
212,-543.468,70,0,1,500,0.4755,,0.559,
213,-262.154,34,0,1,500,0.4739,,0.6,
214,-331.308,43,0,1,500,0.4722,,0.567,
215,-308.606,40,0,1,500,0.4706,,0.599,
216,-386.125,50,0,1,500,0.4689,,0.6,
217,-322.545,42,0,1,500,0.4673,,0.568,
218,-313.321,41,0,1,500,0.4656,,0.583,
219,-364.279,47,0,1,500,0.464,,0.583,
220,-452.647,58,0,1,500,0.4624,,0.6,
221,-315.707,41,0,1,500,0.4608,,0.617,
222,-326.471,42,0,1,500,0.4592,,0.585,
223,-362.507,47,0,1,500,0.4576,,0.567,
224,-294.815,38,0,1,500,0.4559,,0.583,
225,-318.332,41,0,1,500,0.4544,,0.567,
226,234.872,38,1,0,468,0.4528,0.567,0.567,
227,-314.248,41,0,1,500,0.4512,,0.6,
228,-476.068,61,0,1,500,0.4496,,0.567,
229,-358.859,46,0,1,500,0.448,,0.583,
230,-419.011,54,0,1,500,0.4465,,0.567,
231,170.355,46,1,0,495,0.4449,0.569,0.569,
232,-352.965,46,0,1,500,0.4433,,0.583,
233,-297.843,39,0,1,500,0.4418,,0.585,
234,-289.271,38,0,1,500,0.4402,,0.599,
235,-345.661,45,0,1,500,0.4387,,0.567,
236,-319.674,42,0,1,500,0.4372,,0.587,
237,-346.35,45,0,1,500,0.4356,,0.564,
238,-403.379,52,0,1,500,0.4341,,0.567,
239,-245.384,32,0,1,500,0.4326,,0.6,
240,-362.953,47,0,1,500,0.4311,,0.583,
241,-297.762,39,0,1,500,0.4296,,0.567,
242,-417.34,54,0,1,500,0.4281,,0.6,
243,-296.363,39,0,1,500,0.4266,,0.6,
244,-282.773,37,0,1,500,0.4251,,0.6,
245,-335.751,44,0,1,500,0.4236,,0.566,
246,-287.924,38,0,1,500,0.4221,,0.584,
247,-282.853,37,0,1,500,0.4206,,0.6,
248,-417.862,54,0,1,500,0.4192,,0.583,
249,-265.512,35,0,1,500,0.4177,,0.602,
250,-378.975,49,0,1,500,0.4162,,0.562,
251,-334.273,43,0,1,500,0.4148,,0.6,
252,-210.815,28,0,1,500,0.4133,,0.583,
253,-306.685,40,0,1,500,0.4119,,0.605,
254,-449.104,57,0,1,500,0.4104,,0.592,
255,214.205,41,1,0,399,0.409,0.467,0.467,
256,-419.449,54,0,1,500,0.4076,,0.617,
257,-367.986,48,0,1,500,0.4061,,0.6,
258,-516.54,66,0,1,500,0.4047,,0.582,
259,-306.808,40,0,1,500,0.4033,,0.567,
260,-320.634,42,0,1,500,0.4019,,0.56,
261,-307.101,40,0,1,500,0.4005,,0.553,
262,-339.793,44,0,1,500,0.3991,,0.568,
263,-290.034,38,0,1,500,0.3977,,0.551,
264,-390.266,50,0,1,500,0.3963,,0.601,
265,-329.084,43,0,1,500,0.3949,,0.583,
266,-407.215,53,0,1,500,0.3935,,0.537,
267,-240.728,32,0,1,500,0.3921,,0.6,
268,-194.742,26,0,1,500,0.3908,,0.561,
269,-441.572,57,0,1,500,0.3894,,0.539,
270,-244.64,32,0,1,500,0.388,,0.6,
271,-324.059,42,0,1,500,0.3867,,0.591,
272,-356.159,46,0,1,500,0.3853,,0.576,
273,-396.318,51,0,1,500,0.384,,0.589,
274,-172.77,23,0,1,500,0.3826,,0.6,
275,-176.55,24,0,1,500,0.3813,,0.582,
276,-267.232,35,0,1,500,0.38,,0.55,
277,-320.739,42,0,1,500,0.3786,,0.634,
278,-188.889,25,0,1,500,0.3773,,0.601,
279,-361.855,47,0,1,500,0.376,,0.617,
280,-222.523,29,0,1,500,0.3747,,0.552,
281,-236.158,31,0,1,500,0.3734,,0.578,
282,-512.588,66,0,1,500,0.372,,0.55,
283,-205.815,27,0,1,500,0.3707,,0.584,
284,-370.082,48,0,1,500,0.3694,,0.566,
285,-288.985,38,0,1,500,0.3682,,0.6,
286,-361.645,47,0,1,500,0.3669,,0.55,
287,-318.452,41,0,1,500,0.3656,,0.568,
288,-227.185,30,0,1,500,0.3643,,0.583,
289,-242.981,32,0,1,500,0.363,,0.533,
290,-284.014,37,0,1,500,0.3618,,0.55,
291,-458.768,59,0,1,500,0.3605,,0.567,
292,-218.555,29,0,1,500,0.3592,,0.6,
293,-267.299,35,0,1,500,0.358,,0.583,
294,-276.206,36,0,1,500,0.3567,,0.567,
295,-211.962,28,0,1,500,0.3555,,0.604,
296,-329.937,43,0,1,500,0.3542,,0.55,
297,-425.695,55,0,1,500,0.353,,0.567,
298,-337.328,44,0,1,500,0.3518,,0.566,
299,-141.102,19,0,1,500,0.3505,,0.55,
300,-282.279,37,0,1,500,0.3493,,0.566,
301,-278.644,36,0,1,500,0.3481,,0.583,
302,-276.928,36,0,1,500,0.3469,,0.55,
303,-290.553,38,0,1,500,0.3456,,0.544,
304,-270.1,35,0,1,500,0.3444,,0.589,
305,-312.567,41,0,1,500,0.3432,,0.562,
306,-323.123,42,0,1,500,0.342,,0.568,
307,-313.945,41,0,1,500,0.3408,,0.598,
308,-332.068,43,0,1,500,0.3396,,0.55,
309,-296.695,38,0,1,500,0.3384,,0.567,
310,-293.252,38,0,1,500,0.3373,,0.533,
311,-294.589,38,0,1,500,0.3361,,0.566,
312,-321.192,41,0,1,500,0.3349,,0.568,
313,-371.993,48,0,1,500,0.3337,,0.583,
314,-261.127,34,0,1,500,0.3326,,0.565,
315,-285.634,37,0,1,500,0.3314,,0.565,
316,-189.547,25,0,1,500,0.3302,,0.55,
317,-215.635,28,0,1,500,0.3291,,0.596,
318,-207.238,27,0,1,500,0.3279,,0.601,
319,-252.904,33,0,1,500,0.3268,,0.583,
320,-261.641,34,0,1,500,0.3256,,0.567,
321,-253.704,33,0,1,500,0.3245,,0.583,
322,-244.953,32,0,1,500,0.3234,,0.55,
323,-278.449,36,0,1,500,0.3222,,0.567,
324,-261.521,34,0,1,500,0.3211,,0.567,
325,-301.071,39,0,1,500,0.32,,0.601,
326,-223.038,29,0,1,500,0.3189,,0.6,
327,-325.79,42,0,1,500,0.3177,,0.55,
328,-403.241,52,0,1,500,0.3166,,0.534,
329,-410.529,53,0,1,500,0.3155,,0.55,
330,-294.65,38,0,1,500,0.3144,,0.55,
331,-205.404,27,0,1,500,0.3133,,0.55,
332,-169.905,22,0,1,500,0.3122,,0.567,
333,-200.298,26,0,1,500,0.3111,,0.549,
334,-243.844,32,0,1,500,0.31,,0.583,
335,-316.829,41,0,1,500,0.309,,0.568,
336,-195.309,26,0,1,500,0.3079,,0.601,
337,-333.753,43,0,1,500,0.3068,,0.55,
338,-260.897,34,0,1,500,0.3057,,0.583,
339,-246.415,32,0,1,500,0.3047,,0.6,
340,-336.158,43,0,1,500,0.3036,,0.567,
341,-205.212,27,0,1,500,0.3025,,0.583,
342,-349.895,45,0,1,500,0.3015,,0.568,
343,-196.002,26,0,1,500,0.3004,,0.665,
344,-266.21,35,0,1,500,0.2994,,0.583,
345,-251.483,33,0,1,500,0.2983,,0.652,
346,-213.394,28,0,1,500,0.2973,,0.601,
347,-190.6,25,0,1,500,0.2962,,0.58,
348,-247.285,32,0,1,500,0.2952,,0.567,
349,-277.124,36,0,1,500,0.2942,,0.555,
350,-388.452,50,0,1,500,0.2931,,0.572,
351,-333.718,43,0,1,500,0.2921,,0.544,
352,-372.035,48,0,1,500,0.2911,,0.567,
353,-262.426,34,0,1,500,0.2901,,0.565,
354,-357.092,46,0,1,500,0.289,,0.533,
355,-294.428,38,0,1,500,0.288,,0.567,
356,-333.386,43,0,1,500,0.287,,0.55,
357,-239.698,31,0,1,500,0.286,,0.516,
358,-162.909,22,0,1,500,0.285,,0.6,
359,-214.452,28,0,1,500,0.284,,0.533,
360,-269.532,35,0,1,500,0.283,,0.567,
361,-237.982,31,0,1,500,0.282,,0.533,
362,-173.355,23,0,1,500,0.2811,,0.551,
363,-204.61,27,0,1,500,0.2801,,0.542,
364,-261.304,34,0,1,500,0.2791,,0.539,
365,-284.298,36,0,1,500,0.2781,,0.533,
366,-236.949,31,0,1,500,0.2771,,0.533,
367,-256.109,33,0,1,500,0.2762,,0.6,
368,-342.85,44,0,1,500,0.2752,,0.533,
369,-205.677,27,0,1,500,0.2742,,0.55,
370,-340.223,44,0,1,500,0.2733,,0.55,
371,-210.275,28,0,1,500,0.2723,,0.566,
372,-201.819,27,0,1,500,0.2714,,0.567,
373,-204.708,27,0,1,500,0.2704,,0.566,
374,-231.701,30,0,1,500,0.2695,,0.583,
375,-253.213,33,0,1,500,0.2685,,0.583,
376,-215.507,28,0,1,500,0.2676,,0.583,
377,-199.624,26,0,1,500,0.2667,,0.6,
378,-207.449,27,0,1,500,0.2657,,0.566,
379,-185.809,25,0,1,500,0.2648,,0.6,
