episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1253.952,155,0,1,500,0.9965,,1.041,
2,-906.573,114,0,1,500,0.993,,0.9,
3,-1200.637,148,0,1,500,0.9895,,0.85,
4,-961.196,121,0,1,500,0.9861,,0.8,
5,-764.068,97,0,1,500,0.9826,,0.903,
6,-884.317,112,0,1,500,0.9792,,0.85,
7,-788.341,98,0,1,500,0.9758,,0.808,
8,-1073.527,133,0,1,500,0.9723,,0.851,
9,-669.725,85,0,1,500,0.9689,,0.848,
10,-883.698,112,0,1,500,0.9655,,0.817,
11,-773.183,94,0,1,500,0.9622,,1.017,
12,-935.284,119,0,1,500,0.9588,,1.13,
13,-1091.157,137,0,1,500,0.9554,,1.787,
14,-937.746,118,0,1,500,0.9521,,2.539,
15,-945.379,119,0,1,500,0.9488,,2.567,
16,-946.261,120,0,1,500,0.9454,,3.515,
17,-898.91,115,0,1,500,0.9421,,3.19,
18,-589.043,74,0,1,500,0.9388,,3.117,
19,-878.621,112,0,1,500,0.9356,,3.34,
20,-668.952,84,0,1,500,0.9323,,4.288,
21,-678.732,87,0,1,500,0.929,,2.772,
22,-824.296,105,0,1,500,0.9258,,1.978,
23,-1018.946,129,0,1,500,0.9225,,2.052,
24,-1145.257,141,0,1,500,0.9193,,2.01,
25,-676.721,86,0,1,500,0.9161,,2.01,
26,-597.877,76,0,1,500,0.9129,,2.08,
27,-956.07,119,0,1,500,0.9097,,2.635,
28,-1322.211,164,0,1,500,0.9065,,3.328,
29,-654.629,82,0,1,500,0.9033,,3.946,
30,-661.696,82,0,1,500,0.9002,,3.252,
31,-768.619,98,0,1,500,0.897,,2.505,
32,-605.304,77,0,1,500,0.8939,,3.31,
33,-581.312,73,0,1,500,0.8907,,3.559,
34,-732.214,92,0,1,500,0.8876,,3.716,
35,-595.297,75,0,1,500,0.8845,,3.167,
36,-658.249,83,0,1,500,0.8814,,3.16,
37,-821.852,105,0,1,500,0.8783,,4.204,
38,-809.797,103,0,1,500,0.8753,,2.862,
39,-600.623,76,0,1,500,0.8722,,2.043,
40,-694.083,88,0,1,500,0.8691,,2.14,
41,-583.156,74,0,1,500,0.8661,,2.045,
42,-862.998,110,0,1,500,0.8631,,2.557,
43,-674.633,86,0,1,500,0.8601,,2.16,
44,-761.291,97,0,1,500,0.857,,3.251,
45,-592.864,75,0,1,500,0.854,,2.004,
46,-568.287,72,0,1,500,0.8511,,2.052,
47,-780.56,99,0,1,500,0.8481,,1.987,
48,-684.766,87,0,1,500,0.8451,,2.189,
49,-642.551,82,0,1,500,0.8421,,2.085,
50,-826.385,105,0,1,500,0.8392,,2.046,
51,-735.109,94,0,1,500,0.8363,,3.818,
52,-846.613,107,0,1,500,0.8333,,2.423,
53,-744.597,95,0,1,500,0.8304,,2.11,
54,-672.795,86,0,1,500,0.8275,,2.235,
55,-722.355,92,0,1,500,0.8246,,2.65,
56,-638.407,81,0,1,500,0.8217,,2.205,
57,-643.705,82,0,1,500,0.8189,,2.03,
58,-722.692,92,0,1,500,0.816,,2.214,
59,-647.232,82,0,1,500,0.8131,,2.316,
60,-841.305,107,0,1,500,0.8103,,2.183,
61,-664.575,85,0,1,500,0.8074,,2.024,
62,-653.127,83,0,1,500,0.8046,,2.606,
63,-538.978,69,0,1,500,0.8018,,3.871,
64,-764.552,97,0,1,500,0.799,,3.474,
65,-503.218,64,0,1,500,0.7962,,2.143,
66,-581.878,75,0,1,500,0.7934,,3.39,
67,-603.772,77,0,1,500,0.7906,,3.436,
68,-504.98,65,0,1,500,0.7879,,2.247,
69,-561.066,72,0,1,500,0.7851,,3.284,
70,-607.997,78,0,1,500,0.7824,,2.188,
71,-601.503,77,0,1,500,0.7796,,3.382,
72,-569.168,73,0,1,500,0.7769,,2.308,
73,-561.97,72,0,1,500,0.7742,,2.118,
