trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-03 10:58:13,Q-Learning,Z-maze,71,2.418,0,1,
2,2026-04-03 10:58:15,Q-Learning,Z-maze,90,2.313,0,1,
3,2026-04-03 10:58:18,Q-Learning,Z-maze,165,2.182,0,1,
4,2026-04-03 10:58:20,Q-Learning,Z-maze,136,2.265,0,1,
5,2026-04-03 10:58:22,Q-Learning,Z-maze,147,2.234,0,1,
6,2026-04-03 10:58:24,Q-Learning,Z-maze,92,2.294,0,1,
7,2026-04-03 10:58:27,Q-Learning,Z-maze,89,2.265,0,1,
8,2026-04-03 10:58:29,Q-Learning,Z-maze,143,2.162,0,1,
9,2026-04-03 10:58:31,Q-Learning,Z-maze,99,2.244,0,1,
10,2026-04-03 10:58:33,Q-Learning,Z-maze,94,2.2,0,1,
11,2026-04-03 10:58:36,Q-Learning,Z-maze,107,2.239,0,1,
12,2026-04-03 10:58:38,Q-Learning,Z-maze,123,2.248,0,1,
13,2026-04-03 10:58:40,Q-Learning,Z-maze,119,2.253,0,1,
14,2026-04-03 10:58:42,Q-Learning,Z-maze,80,2.34,0,1,
15,2026-04-03 10:58:45,Q-Learning,Z-maze,134,2.216,0,1,
16,2026-04-03 10:58:47,Q-Learning,Z-maze,86,2.292,0,1,
17,2026-04-03 10:58:49,Q-Learning,Z-maze,103,2.202,0,1,
18,2026-04-03 10:58:51,Q-Learning,Z-maze,76,2.266,0,1,
19,2026-04-03 10:58:54,Q-Learning,Z-maze,86,2.221,0,1,
20,2026-04-03 10:58:56,Q-Learning,Z-maze,90,2.177,0,1,
21,2026-04-03 10:58:58,Q-Learning,Z-maze,69,2.25,0,1,
22,2026-04-03 10:59:00,Q-Learning,Z-maze,103,2.21,0,1,
23,2026-04-03 10:59:03,Q-Learning,Z-maze,145,2.176,0,1,
24,2026-04-03 10:59:05,Q-Learning,Z-maze,109,2.219,0,1,
25,2026-04-03 10:59:07,Q-Learning,Z-maze,94,2.28,0,1,
26,2026-04-03 10:59:09,Q-Learning,Z-maze,81,2.249,0,1,
27,2026-04-03 10:59:12,Q-Learning,Z-maze,79,2.517,0,1,
28,2026-04-03 10:59:14,Q-Learning,Z-maze,101,2.216,0,1,
29,2026-04-03 10:59:16,Q-Learning,Z-maze,85,2.225,0,1,
30,2026-04-03 10:59:19,Q-Learning,Z-maze,71,2.282,0,1,
31,2026-04-03 10:59:21,Q-Learning,Z-maze,100,2.334,0,1,
32,2026-04-03 10:59:23,Q-Learning,Z-maze,81,2.267,0,1,
