episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1103.277,137,0,1,500,0.9965,,1.051,
2,-861.755,108,0,1,500,0.993,,0.877,
3,-958.299,121,0,1,500,0.9895,,0.88,
4,-1152.148,143,0,1,500,0.9861,,0.864,
5,-744.663,92,0,1,500,0.9826,,2.712,
6,-1121.896,140,0,1,500,0.9792,,2.568,
7,-1028.096,128,0,1,500,0.9758,,2.242,
8,-1004.254,127,0,1,500,0.9723,,2.985,
9,-1064.122,133,0,1,500,0.9689,,3.486,
10,-681.822,84,0,1,500,0.9655,,4.086,
11,-981.406,123,0,1,500,0.9622,,3.138,
12,-813.351,102,0,1,500,0.9588,,2.406,
13,-736.99,91,0,1,500,0.9554,,3.299,
14,-848.372,105,0,1,500,0.9521,,2.36,
15,-802.174,102,0,1,500,0.9488,,3.484,
16,-663.294,83,0,1,500,0.9454,,3.437,
17,-757.571,93,0,1,500,0.9421,,2.116,
18,-701.516,87,0,1,500,0.9388,,2.077,
19,-569.946,70,0,1,500,0.9356,,2.212,
20,-441.599,56,0,1,500,0.9323,,1.95,
21,-678.773,84,0,1,500,0.929,,2.533,
22,-756.368,95,0,1,500,0.9258,,4.111,
23,-645.747,82,0,1,500,0.9225,,2.054,
24,-674.22,86,0,1,500,0.9193,,2.271,
25,-713.978,91,0,1,500,0.9161,,2.071,
26,-940.307,119,0,1,500,0.9129,,3.444,
27,-618.031,79,0,1,500,0.9097,,3.811,
28,-795.72,101,0,1,500,0.9065,,3.786,
29,-815.606,104,0,1,500,0.9033,,3.204,
30,-446.105,57,0,1,500,0.9002,,2.188,
31,-573.818,73,0,1,500,0.897,,2.004,
32,-645.548,82,0,1,500,0.8939,,2.065,
33,-773.276,98,0,1,500,0.8907,,2.515,
34,-630.243,80,0,1,500,0.8876,,4.022,
35,-528.412,66,0,1,500,0.8845,,2.744,
36,-774.245,97,0,1,500,0.8814,,2.04,
37,-695.82,88,0,1,500,0.8783,,2.138,
38,-796.555,100,0,1,500,0.8753,,2.033,
39,-575.875,73,0,1,500,0.8722,,2.077,
40,-788.475,100,0,1,500,0.8691,,2.042,
41,-629.43,78,0,1,500,0.8661,,2.06,
42,-732.254,93,0,1,500,0.8631,,2.033,
43,-631.918,80,0,1,500,0.8601,,2.12,
44,-855.887,109,0,1,500,0.857,,1.948,
45,-804.187,102,0,1,500,0.854,,2.921,
46,-783.342,97,0,1,500,0.8511,,2.362,
47,-660.92,84,0,1,500,0.8481,,2.228,
48,-547.847,70,0,1,500,0.8451,,2.058,
49,-852.149,107,0,1,500,0.8421,,1.995,
50,-621.016,79,0,1,500,0.8392,,2.069,
51,-586.57,75,0,1,500,0.8363,,2.247,
52,-814.511,103,0,1,500,0.8333,,1.932,
53,-456.297,59,0,1,500,0.8304,,2.015,
54,-811.059,104,0,1,500,0.8275,,3.29,
55,-763.8,97,0,1,500,0.8246,,2.438,
56,-726.992,93,0,1,500,0.8217,,1.952,
57,-591.511,75,0,1,500,0.8189,,2.146,
58,-868.413,109,0,1,500,0.816,,2.04,
59,-777.21,99,0,1,500,0.8131,,1.96,
60,-673.866,85,0,1,500,0.8103,,2.13,
61,-531.505,68,0,1,500,0.8074,,2.034,
62,-633.924,81,0,1,500,0.8046,,1.977,
63,-817.825,104,0,1,500,0.8018,,2.365,
64,-689.991,88,0,1,500,0.799,,2.897,
65,-858.239,109,0,1,500,0.7962,,1.86,
66,-467.104,60,0,1,500,0.7934,,1.993,
67,-690.506,88,0,1,500,0.7906,,2.019,
68,-583.44,74,0,1,500,0.7879,,2.231,
69,-438.489,56,0,1,500,0.7851,,3.699,
70,-732.217,93,0,1,500,0.7824,,3.105,
71,-657.727,84,0,1,500,0.7796,,2.29,
72,-893.214,113,0,1,500,0.7769,,1.838,
73,-663.305,84,0,1,500,0.7742,,1.922,
74,-558.746,71,0,1,500,0.7715,,2.664,
75,-708.596,90,0,1,500,0.7688,,2.877,
76,-710.853,90,0,1,500,0.7661,,1.973,
77,-572.935,73,0,1,500,0.7634,,2.21,
78,-687.813,88,0,1,500,0.7607,,2.065,
79,-686.058,88,0,1,500,0.7581,,1.934,
80,-736.446,94,0,1,500,0.7554,,2.044,
81,-548.957,70,0,1,500,0.7528,,2.025,
82,-579.573,74,0,1,500,0.7501,,2.07,
83,-350.103,45,0,1,500,0.7475,,2.16,
84,-625.426,80,0,1,500,0.7449,,2.491,
85,-685.639,87,0,1,500,0.7423,,4.163,
86,-592.845,76,0,1,500,0.7397,,3.836,
87,-723.536,92,0,1,500,0.7371,,2.139,
88,-534.657,68,0,1,500,0.7345,,2.309,
89,-579.929,74,0,1,500,0.7319,,2.013,
90,-624.556,80,0,1,500,0.7294,,1.967,
91,-666.71,85,0,1,500,0.7268,,1.469,
92,-449.682,58,0,1,500,0.7243,,2.81,
93,-566.825,73,0,1,500,0.7218,,2.218,
94,-530.531,66,0,1,500,0.7192,,2.031,
95,-528.335,68,0,1,500,0.7167,,2.564,
96,-628.397,80,0,1,500,0.7142,,2.444,
97,-435.355,56,0,1,500,0.7117,,3.876,
98,-642.407,82,0,1,500,0.7092,,2.509,
99,-613.302,78,0,1,500,0.7067,,2.075,
100,-504.363,65,0,1,500,0.7043,,1.982,
101,-772.705,98,0,1,500,0.7018,,1.968,
102,-510.025,65,0,1,500,0.6993,,2.133,
103,-405.37,52,0,1,500,0.6969,,2.221,
104,-603.327,77,0,1,500,0.6944,,2.772,
105,-627.904,80,0,1,500,0.692,,2.085,
106,-481.536,62,0,1,500,0.6896,,2.231,
107,-807.794,103,0,1,500,0.6872,,1.936,
108,-611.957,78,0,1,500,0.6848,,1.997,
109,-596.502,76,0,1,500,0.6824,,3.432,
110,-536.422,69,0,1,500,0.68,,2.989,
111,-740.108,97,0,1,500,0.6776,,1.728,
112,-525.067,67,0,1,500,0.6752,,3.266,
113,-661.316,85,0,1,500,0.6729,,2.751,
114,-681.608,87,0,1,500,0.6705,,2.811,
115,-499.878,64,0,1,500,0.6682,,2.37,
116,-523.07,67,0,1,500,0.6658,,2.079,
117,-745.896,95,0,1,500,0.6635,,2.014,
118,-535.128,68,0,1,500,0.6612,,1.995,
119,-436.55,56,0,1,500,0.6589,,1.949,
120,-511.974,66,0,1,500,0.6566,,1.853,
121,-694.619,88,0,1,500,0.6543,,2.177,
122,-480.811,62,0,1,500,0.652,,1.955,
123,-499.374,64,0,1,500,0.6497,,2.021,
124,-576.205,74,0,1,500,0.6474,,1.852,
