episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1186.515,147,0,1,500,0.9965,,2.186,
2,-959.953,118,0,1,500,0.993,,2.218,
3,-769.471,96,0,1,500,0.9895,,2.174,
4,-1156.524,146,0,1,500,0.9861,,2.124,
5,-1061.932,132,0,1,500,0.9826,,2.185,
6,-1167.514,144,0,1,500,0.9792,,2.199,
7,-1080.779,137,0,1,500,0.9758,,2.149,
8,-694.495,85,0,1,500,0.9723,,2.182,
9,-715.224,88,0,1,500,0.9689,,2.181,
10,-1198.575,149,0,1,500,0.9655,,2.332,
11,-827.445,105,0,1,500,0.9622,,2.208,
12,-1228.583,152,0,1,500,0.9588,,2.141,
13,-620.498,77,0,1,500,0.9554,,2.208,
14,-907.887,114,0,1,500,0.9521,,2.317,
15,-1140.851,142,0,1,500,0.9488,,2.156,
16,-935.152,118,0,1,500,0.9454,,2.218,
17,-914.467,113,0,1,500,0.9421,,2.474,
18,-910.311,116,0,1,500,0.9388,,2.294,
19,-718.022,91,0,1,500,0.9356,,2.274,
20,-803.277,102,0,1,500,0.9323,,2.224,
21,-804.475,101,0,1,500,0.929,,2.306,
22,-725.328,92,0,1,500,0.9258,,2.256,
23,-769.663,98,0,1,500,0.9225,,2.248,
24,-608.071,77,0,1,500,0.9193,,2.234,
25,-998.434,124,0,1,500,0.9161,,2.223,
26,-573.244,71,0,1,500,0.9129,,2.252,
27,-822.023,104,0,1,500,0.9097,,2.249,
28,-796.549,97,0,1,500,0.9065,,2.27,
29,-1018.132,129,0,1,500,0.9033,,2.168,
30,-743.703,95,0,1,500,0.9002,,2.231,
31,-483.527,60,0,1,500,0.897,,2.232,
32,-462.115,59,0,1,500,0.8939,,2.249,
33,-736.931,91,0,1,500,0.8907,,2.215,
34,-770.941,98,0,1,500,0.8876,,2.152,
35,-918.608,117,0,1,500,0.8845,,2.282,
36,-489.762,61,0,1,500,0.8814,,2.333,
37,-543.832,69,0,1,500,0.8783,,2.279,
38,-861.163,110,0,1,500,0.8753,,2.239,
39,-822.979,104,0,1,500,0.8722,,2.247,
40,-662.199,84,0,1,500,0.8691,,2.23,
