trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-03 13:45:18,Q-Learning,Z-maze,154,1.027,0,1,
2,2026-04-03 13:45:18,Q-Learning,Z-maze,104,0.8,0,1,
3,2026-04-03 13:45:19,Q-Learning,Z-maze,68,0.9,0,1,
4,2026-04-03 13:45:20,Q-Learning,Z-maze,97,0.904,0,1,
5,2026-04-03 13:45:21,Q-Learning,Z-maze,164,0.858,0,1,
6,2026-04-03 13:45:22,Q-Learning,Z-maze,129,0.986,0,1,
7,2026-04-03 13:45:23,Q-Learning,Z-maze,93,0.902,0,1,
8,2026-04-03 13:45:24,Q-Learning,Z-maze,185,0.848,0,1,
9,2026-04-03 13:45:25,Q-Learning,Z-maze,147,0.883,0,1,
10,2026-04-03 13:45:26,Q-Learning,Z-maze,106,0.842,0,1,
11,2026-04-03 13:45:27,Q-Learning,Z-maze,94,0.933,0,1,
12,2026-04-03 13:45:28,Q-Learning,Z-maze,120,1.033,0,1,
13,2026-04-03 13:45:28,Q-Learning,Z-maze,97,0.8,0,1,
14,2026-04-03 13:45:29,Q-Learning,Z-maze,89,0.811,0,1,
15,2026-04-03 13:45:30,Q-Learning,Z-maze,99,0.901,0,1,
16,2026-04-03 13:45:31,Q-Learning,Z-maze,117,0.891,0,1,
17,2026-04-03 13:45:32,Q-Learning,Z-maze,73,0.842,0,1,
18,2026-04-03 13:45:33,Q-Learning,Z-maze,78,0.905,0,1,
19,2026-04-03 13:45:34,Q-Learning,Z-maze,86,0.864,0,1,
20,2026-04-03 13:45:34,Q-Learning,Z-maze,91,0.828,0,1,
21,2026-04-03 13:45:35,Q-Learning,Z-maze,118,0.917,0,1,
22,2026-04-03 13:45:36,Q-Learning,Z-maze,118,0.874,0,1,
23,2026-04-03 13:45:37,Q-Learning,Z-maze,112,0.867,0,1,
24,2026-04-03 13:45:38,Q-Learning,Z-maze,95,0.94,0,1,
25,2026-04-03 13:45:39,Q-Learning,Z-maze,91,0.9,0,1,
26,2026-04-03 13:45:40,Q-Learning,Z-maze,56,0.826,0,1,
27,2026-04-03 13:45:41,Q-Learning,Z-maze,130,0.82,0,1,
28,2026-04-03 13:45:41,Q-Learning,Z-maze,84,0.849,0,1,
29,2026-04-03 13:45:42,Q-Learning,Z-maze,75,0.862,0,1,
30,2026-04-03 13:45:43,Q-Learning,Z-maze,80,0.865,0,1,
31,2026-04-03 13:45:44,Q-Learning,Z-maze,86,0.821,0,1,
32,2026-04-03 13:45:45,Q-Learning,Z-maze,105,0.823,0,1,
33,2026-04-03 13:45:46,Q-Learning,Z-maze,74,0.869,0,1,
34,2026-04-03 13:45:47,Q-Learning,Z-maze,67,0.887,0,1,
35,2026-04-03 13:45:47,Q-Learning,Z-maze,90,0.834,0,1,
36,2026-04-03 13:45:48,Q-Learning,Z-maze,70,0.8,0,1,
37,2026-04-03 13:45:49,Q-Learning,Z-maze,100,0.818,0,1,
38,2026-04-03 13:45:50,Q-Learning,Z-maze,94,0.886,0,1,
39,2026-04-03 13:45:51,Q-Learning,Z-maze,74,0.841,0,1,
40,2026-04-03 13:45:52,Q-Learning,Z-maze,80,0.844,0,1,
41,2026-04-03 13:45:53,Q-Learning,Z-maze,104,0.856,0,1,
42,2026-04-03 13:45:53,Q-Learning,Z-maze,71,0.91,0,1,
43,2026-04-03 13:45:54,Q-Learning,Z-maze,67,0.808,0,1,
44,2026-04-03 13:45:55,Q-Learning,Z-maze,79,0.883,0,1,
45,2026-04-03 13:45:56,Q-Learning,Z-maze,83,0.851,0,1,
46,2026-04-03 13:45:57,Q-Learning,Z-maze,84,0.939,0,1,
47,2026-04-03 13:45:58,Q-Learning,Z-maze,101,0.815,0,1,
48,2026-04-03 13:45:58,Q-Learning,Z-maze,100,0.635,0,1,
49,2026-04-03 13:45:59,Q-Learning,Z-maze,43,0.667,0,1,
50,2026-04-03 13:46:00,Q-Learning,Z-maze,88,0.6,0,1,
51,2026-04-03 13:46:00,Q-Learning,Z-maze,90,0.6,0,1,
52,2026-04-03 13:46:01,Q-Learning,Z-maze,98,0.6,0,1,
53,2026-04-03 13:46:02,Q-Learning,Z-maze,71,0.667,0,1,
54,2026-04-03 13:46:02,Q-Learning,Z-maze,80,0.687,0,1,
55,2026-04-03 13:46:03,Q-Learning,Z-maze,90,0.841,0,1,
56,2026-04-03 13:46:04,Q-Learning,Z-maze,101,0.683,0,1,
57,2026-04-03 13:46:04,Q-Learning,Z-maze,100,0.6,0,1,
58,2026-04-03 13:46:05,Q-Learning,Z-maze,66,0.583,0,1,
59,2026-04-03 13:46:06,Q-Learning,Z-maze,87,0.599,0,1,
60,2026-04-03 13:46:06,Q-Learning,Z-maze,86,0.617,0,1,
61,2026-04-03 13:46:07,Q-Learning,Z-maze,83,0.583,0,1,
62,2026-04-03 13:46:07,Q-Learning,Z-maze,96,0.583,0,1,
63,2026-04-03 13:46:08,Q-Learning,Z-maze,69,0.617,0,1,
64,2026-04-03 13:46:09,Q-Learning,Z-maze,74,0.6,0,1,
65,2026-04-03 13:46:09,Q-Learning,Z-maze,80,0.6,0,1,
66,2026-04-03 13:46:10,Q-Learning,Z-maze,63,0.6,0,1,
67,2026-04-03 13:46:10,Q-Learning,Z-maze,99,0.617,0,1,
68,2026-04-03 13:46:11,Q-Learning,Z-maze,75,0.633,0,1,
69,2026-04-03 13:46:12,Q-Learning,Z-maze,86,0.582,0,1,
70,2026-04-03 13:46:12,Q-Learning,Z-maze,99,0.584,0,1,
71,2026-04-03 13:46:13,Q-Learning,Z-maze,88,0.616,0,1,
72,2026-04-03 13:46:13,Q-Learning,Z-maze,67,0.58,0,1,
73,2026-04-03 13:46:14,Q-Learning,Z-maze,53,0.634,0,1,
74,2026-04-03 13:46:15,Q-Learning,Z-maze,90,0.583,0,1,
75,2026-04-03 13:46:15,Q-Learning,Z-maze,87,0.599,0,1,
76,2026-04-03 13:46:16,Q-Learning,Z-maze,67,0.617,0,1,
77,2026-04-03 13:46:16,Q-Learning,Z-maze,88,0.6,0,1,
78,2026-04-03 13:46:17,Q-Learning,Z-maze,76,0.613,0,1,
79,2026-04-03 13:46:18,Q-Learning,Z-maze,82,0.584,0,1,
80,2026-04-03 13:46:18,Q-Learning,Z-maze,84,0.617,0,1,
81,2026-04-03 13:46:19,Q-Learning,Z-maze,68,0.617,0,1,
82,2026-04-03 13:46:20,Q-Learning,Z-maze,101,0.617,0,1,
83,2026-04-03 13:46:20,Q-Learning,Z-maze,84,0.599,0,1,
