episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-929.849,114,0,1,500,0.9965,,1.33,
2,-997.599,122,0,1,500,0.993,,1.263,
3,-1222.038,150,0,1,500,0.9895,,1.293,
4,-1152.843,145,0,1,500,0.9861,,1.273,
5,-1122.413,142,0,1,500,0.9826,,1.267,
6,-1116.037,137,0,1,500,0.9792,,1.332,
7,-989.24,121,0,1,500,0.9758,,1.302,
8,-1073.853,132,0,1,500,0.9723,,1.368,
9,-1152.468,144,0,1,500,0.9689,,1.186,
10,-1233.385,154,0,1,500,0.9655,,1.209,
11,-872.255,110,0,1,500,0.9622,,1.218,
12,-882.643,111,0,1,500,0.9588,,1.232,
13,-1088.787,134,0,1,500,0.9554,,1.2,
14,-1160.357,146,0,1,500,0.9521,,1.2,
15,-1104.959,136,0,1,500,0.9488,,1.217,
16,-1020.663,125,0,1,500,0.9454,,1.227,
17,-972.199,119,0,1,500,0.9421,,1.2,
18,-295.377,103,1,0,441,0.9388,1.084,1.084,
19,-1216.002,150,0,1,500,0.9356,,1.214,
20,-915.214,112,0,1,500,0.9323,,1.183,
21,-1075.52,132,0,1,500,0.929,,1.217,
22,-891.718,109,0,1,500,0.9258,,1.2,
23,-1187.567,146,0,1,500,0.9225,,1.234,
24,-952.473,119,0,1,500,0.9193,,1.216,
25,-972.083,119,0,1,500,0.9161,,1.266,
26,-867.622,110,0,1,500,0.9129,,1.266,
27,-1112.521,137,0,1,500,0.9097,,1.217,
28,-944.312,117,0,1,500,0.9065,,1.217,
29,-1009.075,124,0,1,500,0.9033,,1.223,
30,-1026.692,126,0,1,500,0.9002,,1.211,
31,-939.377,115,0,1,500,0.897,,1.25,
32,-971.189,119,0,1,500,0.8939,,1.217,
33,-1057.863,130,0,1,500,0.8907,,1.318,
34,-891.665,109,0,1,500,0.8876,,1.245,
35,-1064.811,135,0,1,500,0.8845,,1.201,
36,-340.007,109,1,0,376,0.8814,0.9,0.9,
37,-822.282,102,0,1,500,0.8783,,1.2,
38,-1052.454,129,0,1,500,0.8753,,1.217,
39,-886.661,108,0,1,500,0.8722,,1.221,
40,-1019.3,125,0,1,500,0.8691,,1.211,
41,-1050.593,129,0,1,500,0.8661,,1.233,
42,-882.683,108,0,1,500,0.8631,,1.183,
43,-939.587,115,0,1,500,0.8601,,1.185,
44,-961.828,118,0,1,500,0.857,,1.233,
45,29.932,63,1,0,285,0.854,0.702,0.702,
46,-343.947,109,1,0,463,0.8511,1.098,1.098,
47,-1010.98,124,0,1,500,0.8481,,1.2,
48,-963.093,118,0,1,500,0.8451,,1.2,
49,-746.829,91,0,1,500,0.8421,,1.2,
50,-1020.476,125,0,1,500,0.8392,,1.233,
51,-955.365,117,0,1,500,0.8363,,1.217,
52,-1088.524,134,0,1,500,0.8333,,1.2,
53,-834.267,102,0,1,500,0.8304,,1.183,
54,-1009.055,124,0,1,500,0.8275,,1.2,
55,-897.987,110,0,1,500,0.8246,,1.2,
56,-867.854,106,0,1,500,0.8217,,1.233,
57,-947.189,116,0,1,500,0.8189,,1.2,
58,-961.343,118,0,1,500,0.816,,1.25,
59,-854.106,104,0,1,500,0.8131,,1.217,
60,-925.426,113,0,1,500,0.8103,,1.2,
61,-945.634,116,0,1,500,0.8074,,1.202,
62,-891.566,109,0,1,500,0.8046,,1.2,
63,-766.294,93,0,1,500,0.8018,,1.2,
64,-916.331,117,0,1,500,0.799,,1.186,
65,-885.551,108,0,1,500,0.7962,,1.2,
66,-909.153,111,0,1,500,0.7934,,1.267,
67,-615.818,74,0,1,500,0.7906,,1.208,
68,-740.778,90,0,1,500,0.7879,,1.208,
69,-215.673,93,1,0,437,0.7851,1.048,1.048,
