episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1238.302,152,0,1,500,0.9965,,1.295,
2,-1138.721,140,0,1,500,0.993,,1.184,
3,-1140.324,140,0,1,500,0.9895,,1.227,
4,-1019.56,125,0,1,500,0.9861,,1.196,
5,-1028.594,126,0,1,500,0.9826,,1.197,
6,-1163.597,143,0,1,500,0.9792,,1.204,
7,-1330.516,164,0,1,500,0.9758,,1.191,
8,-1172.31,146,0,1,500,0.9723,,1.204,
9,-917.525,116,0,1,500,0.9689,,1.244,
10,-1165.534,143,0,1,500,0.9655,,1.192,
11,-1159.614,143,0,1,500,0.9622,,1.186,
12,-1004.656,123,0,1,500,0.9588,,1.199,
13,-1185.769,146,0,1,500,0.9554,,1.209,
14,-1028.406,126,0,1,500,0.9521,,1.205,
15,-839.112,105,0,1,500,0.9488,,1.201,
16,-947.971,116,0,1,500,0.9454,,1.207,
17,-877.571,111,0,1,500,0.9421,,1.251,
18,-1186.371,146,0,1,500,0.9388,,1.184,
19,-1234.507,152,0,1,500,0.9356,,1.203,
20,-913.696,116,0,1,500,0.9323,,1.192,
21,-1010.923,124,0,1,500,0.929,,1.179,
22,-1046.477,130,0,1,500,0.9258,,1.215,
23,-963.193,118,0,1,500,0.9225,,1.179,
24,-1044.333,128,0,1,500,0.9193,,1.189,
25,-929.97,116,0,1,500,0.9161,,1.212,
26,-1097.888,135,0,1,500,0.9129,,1.25,
27,-1247.606,154,0,1,500,0.9097,,1.233,
28,-1009.048,124,0,1,500,0.9065,,1.18,
29,-1025.114,126,0,1,500,0.9033,,1.222,
30,-859.823,105,0,1,500,0.9002,,1.223,
31,-1072.732,132,0,1,500,0.897,,1.216,
32,-824.417,105,0,1,500,0.8939,,1.209,
33,-1215.832,150,0,1,500,0.8907,,1.222,
34,-892.27,112,0,1,500,0.8876,,1.31,
35,-977.797,123,0,1,500,0.8845,,1.175,
36,-1117.572,137,0,1,500,0.8814,,1.185,
37,-1033.041,127,0,1,500,0.8783,,1.175,
38,-1107.349,136,0,1,500,0.8753,,1.195,
39,-1025.03,126,0,1,500,0.8722,,1.193,
40,-1064.769,131,0,1,500,0.8691,,1.205,
41,-978.122,120,0,1,500,0.8661,,1.177,
42,-1009.106,124,0,1,500,0.8631,,1.216,
43,-849.091,107,0,1,500,0.8601,,1.195,
44,-820.048,100,0,1,500,0.857,,1.202,
45,-872.966,108,0,1,500,0.854,,1.181,
46,-844.127,103,0,1,500,0.8511,,1.177,
47,-1056.758,130,0,1,500,0.8481,,1.215,
48,-843.923,107,0,1,500,0.8451,,1.193,
49,-917.146,112,0,1,500,0.8421,,1.212,
50,-796.425,97,0,1,500,0.8392,,1.239,
51,-1066.539,131,0,1,500,0.8363,,1.228,
52,-858.799,105,0,1,500,0.8333,,1.206,
53,-901.57,110,0,1,500,0.8304,,1.203,
54,-813.967,99,0,1,500,0.8275,,1.184,
55,-947.235,116,0,1,500,0.8246,,1.192,
56,-962.47,118,0,1,500,0.8217,,1.217,
57,-866.737,106,0,1,500,0.8189,,1.206,
58,-734.355,89,0,1,500,0.816,,1.22,
59,-1012.627,124,0,1,500,0.8131,,1.234,
60,-838.329,104,0,1,500,0.8103,,1.2,
61,-230.06,95,1,0,403,0.8074,0.977,0.979,
62,37.927,62,1,0,285,0.8046,0.675,0.675,
63,-134.457,83,1,0,398,0.8018,0.941,0.941,
64,-873.916,107,0,1,500,0.799,,1.2,
65,-177.404,88,1,0,469,0.7962,1.12,1.12,
66,-869.747,106,0,1,500,0.7934,,1.189,
67,-966.189,118,0,1,500,0.7906,,1.193,
68,-932.361,116,0,1,500,0.7879,,1.217,
69,-866.01,106,0,1,500,0.7851,,1.195,
70,-707.038,86,0,1,500,0.7824,,1.201,
71,-788.426,96,0,1,500,0.7796,,1.216,
72,-883.857,111,0,1,500,0.7769,,1.185,
73,-939.326,115,0,1,500,0.7742,,1.206,
74,-936.391,117,0,1,500,0.7715,,1.239,
75,-838.781,102,0,1,500,0.7688,,1.216,
76,-781.22,100,0,1,500,0.7661,,1.291,
77,-810.314,99,0,1,500,0.7634,,1.199,
78,-226.062,94,1,0,492,0.7607,1.198,1.198,
79,-257.309,98,1,0,477,0.7581,1.15,1.15,
80,-803.495,98,0,1,500,0.7554,,1.222,
81,-218.448,93,1,0,497,0.7528,1.174,1.174,
82,-804.53,98,0,1,500,0.7501,,1.203,
83,-54.604,73,1,0,398,0.7475,0.95,0.95,
84,324.259,27,1,0,114,0.7449,0.269,0.269,
85,-762.57,93,0,1,500,0.7423,,1.221,
86,-9.456,68,1,0,278,0.7397,0.691,0.691,
87,-750.322,91,0,1,500,0.7371,,1.212,
88,-804.065,98,0,1,500,0.7345,,1.201,
89,-748.499,91,0,1,500,0.7319,,1.176,
90,-826.918,101,0,1,500,0.7294,,1.173,
91,-746.735,91,0,1,500,0.7268,,1.182,
92,-668.944,81,0,1,500,0.7243,,1.203,
93,-766.385,93,0,1,500,0.7218,,1.199,
94,84.171,56,1,0,316,0.7192,0.761,0.761,
95,-699.09,85,0,1,500,0.7167,,1.21,
96,210.365,41,1,0,168,0.7142,0.409,0.409,
97,-764.902,93,0,1,500,0.7117,,1.184,
98,-597.408,72,0,1,500,0.7092,,1.209,
99,248.223,36,1,0,210,0.7067,0.506,0.506,
100,-690.703,87,0,1,500,0.7043,,1.185,
101,-69.571,75,1,0,374,0.7018,0.974,0.974,
102,183.353,44,1,0,235,0.6993,0.59,0.59,
103,224.02,39,1,0,217,0.6969,0.534,0.534,
104,180.144,44,1,0,306,0.6944,0.749,0.749,
105,168.434,46,1,0,216,0.692,0.517,0.517,
106,257.435,35,1,0,184,0.6896,0.444,0.444,
107,242.054,37,1,0,172,0.6872,0.435,0.435,
108,216.698,40,1,0,203,0.6848,0.496,0.496,
109,93.895,55,1,0,278,0.6824,0.675,0.675,
110,153.535,48,1,0,194,0.68,0.473,0.473,
111,273.381,33,1,0,182,0.6776,0.432,0.432,
112,192.472,43,1,0,213,0.6752,0.5,0.5,
113,369.242,21,1,0,171,0.6729,0.414,0.414,
114,353.183,23,1,0,175,0.6705,0.431,0.431,
115,135.635,50,1,0,235,0.6682,0.573,0.573,
116,160.235,47,1,0,220,0.6658,0.537,0.537,
117,249.455,36,1,0,184,0.6635,0.433,0.433,
118,420.444,16,1,0,133,0.6612,0.326,0.326,
119,315.37,28,1,0,135,0.6589,0.336,0.337,
120,185.623,44,1,0,186,0.6566,0.452,0.452,
121,281.595,32,1,0,176,0.6543,0.42,0.42,
122,282.944,32,1,0,146,0.652,0.345,0.345,
123,224.907,39,1,0,197,0.6497,0.492,0.492,
124,315.28,28,1,0,135,0.6474,0.323,0.323,
125,282.509,32,1,0,157,0.6452,0.375,0.375,
126,313.763,28,1,0,169,0.6429,0.401,0.401,
127,219.13,40,1,0,152,0.6406,0.349,0.349,
128,234.58,38,1,0,160,0.6384,0.384,0.384,
129,337.677,25,1,0,167,0.6362,0.407,0.407,
130,274.233,33,1,0,163,0.6339,0.421,0.421,
131,396.209,18,1,0,107,0.6317,0.258,0.258,
132,283.501,32,1,0,135,0.6295,0.319,0.319,
133,273.785,33,1,0,172,0.6273,0.417,0.417,
134,373.802,21,1,0,111,0.6251,0.264,0.264,
135,322.087,27,1,0,161,0.6229,0.375,0.375,
136,331.513,26,1,0,130,0.6207,0.321,0.321,
137,226.466,39,1,0,164,0.6186,0.402,0.402,
138,306.37,29,1,0,156,0.6164,0.363,0.363,
139,365.716,23,1,0,114,0.6142,0.275,0.275,
140,397.678,18,1,0,110,0.6121,0.259,0.259,
141,291.263,31,1,0,140,0.61,0.333,0.333,
142,398.297,18,1,0,97,0.6078,0.254,0.254,
143,363.169,22,1,0,132,0.6057,0.324,0.324,
144,323.639,27,1,0,128,0.6036,0.305,0.305,
145,191.73,43,1,0,227,0.6015,0.555,0.555,
146,266.423,34,1,0,161,0.5994,0.4,0.4,
147,299.402,30,1,0,135,0.5973,0.332,0.332,
148,283.332,32,1,0,140,0.5952,0.334,0.334,
149,413.593,16,1,0,110,0.5931,0.267,0.267,
150,370.29,21,1,0,150,0.591,0.354,0.354,
151,209.944,41,1,0,177,0.5889,0.433,0.433,
152,337.789,25,1,0,164,0.5869,0.383,0.383,
153,427.758,14,1,0,112,0.5848,0.331,0.331,
154,330.987,26,1,0,140,0.5828,0.332,0.332,
155,396.489,18,1,0,101,0.5807,0.246,0.248,
156,340.002,25,1,0,119,0.5787,0.283,0.283,
157,382.132,20,1,0,103,0.5767,0.254,0.255,
158,402.63,17,1,0,138,0.5747,0.325,0.325,
159,355.211,23,1,0,133,0.5727,0.312,0.312,
160,314.69,28,1,0,148,0.5706,0.382,0.382,
161,396.534,18,1,0,100,0.5687,0.238,0.238,
162,413.699,16,1,0,108,0.5667,0.243,0.243,
163,307.24,29,1,0,138,0.5647,0.344,0.344,
164,266.898,34,1,0,151,0.5627,0.373,0.373,
165,306.787,29,1,0,148,0.5607,0.343,0.343,
166,348.004,24,1,0,117,0.5588,0.276,0.276,
