episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1007.871,125,0,1,500,0.9965,,1.228,
2,-941.468,115,0,1,500,0.993,,1.246,
3,-1112.58,136,0,1,500,0.9895,,1.25,
4,-917.367,112,0,1,500,0.9861,,1.222,
5,-1479.932,183,0,1,500,0.9826,,1.234,
6,-863.348,109,0,1,500,0.9792,,1.29,
7,-809.971,99,0,1,500,0.9758,,1.365,
8,-857.062,106,0,1,500,0.9723,,1.313,
9,-859.934,105,0,1,500,0.9689,,1.349,
10,-1257.533,156,0,1,500,0.9655,,1.334,
11,-977.549,119,0,1,500,0.9622,,1.299,
12,-1467.412,181,0,1,500,0.9588,,1.299,
13,-1076.484,132,0,1,500,0.9554,,1.281,
14,-881.066,111,0,1,500,0.9521,,1.2,
15,-1034.774,127,0,1,500,0.9488,,1.229,
16,-919.874,113,0,1,500,0.9454,,1.251,
17,-1027.196,126,0,1,500,0.9421,,1.245,
18,-1030.587,130,0,1,500,0.9388,,1.268,
19,-1049.59,129,0,1,500,0.9356,,1.262,
20,47.368,61,1,0,254,0.9323,0.666,0.666,
21,-1184.096,146,0,1,500,0.929,,1.234,
22,-980.984,123,0,1,500,0.9258,,1.233,
23,-923.443,113,0,1,500,0.9225,,1.267,
24,-953.563,117,0,1,500,0.9193,,1.226,
25,-929.037,113,0,1,500,0.9161,,1.258,
26,-1115.975,137,0,1,500,0.9129,,1.232,
27,-1062.013,130,0,1,500,0.9097,,1.332,
28,-846.259,103,0,1,500,0.9065,,1.216,
29,-1134.58,143,0,1,500,0.9033,,1.217,
30,-977.406,120,0,1,500,0.9002,,1.217,
31,-116.017,81,1,0,344,0.897,0.85,0.85,
32,-139.56,84,1,0,339,0.8939,0.834,0.834,
33,-1115.897,137,0,1,500,0.8907,,1.216,
34,-1153.532,142,0,1,500,0.8876,,1.216,
35,-1082.369,133,0,1,500,0.8845,,1.267,
36,-921.374,116,0,1,500,0.8814,,1.216,
37,-415.908,118,1,0,468,0.8783,1.151,1.151,
38,-977.379,120,0,1,500,0.8753,,1.216,
39,-800.772,102,0,1,500,0.8722,,1.217,
