episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1295.722,160,0,1,500,0.9965,,1.102,
2,-997.655,122,0,1,500,0.993,,1.083,
3,-1050.611,129,0,1,500,0.9895,,1.083,
4,-1141.125,140,0,1,500,0.9861,,1.065,
5,-1128.749,139,0,1,500,0.9826,,1.098,
6,-1101.051,135,0,1,500,0.9792,,1.083,
7,-1271.449,158,0,1,500,0.9758,,1.067,
8,-1068.145,131,0,1,500,0.9723,,1.116,
9,-1065.649,132,0,1,500,0.9689,,1.066,
10,-1040.956,128,0,1,500,0.9655,,1.05,
11,-973.754,122,0,1,500,0.9622,,1.051,
12,-1005.598,123,0,1,500,0.9588,,1.067,
13,-967.145,121,0,1,500,0.9554,,1.101,
14,-1009.289,124,0,1,500,0.9521,,1.084,
15,-1001.973,123,0,1,500,0.9488,,1.081,
16,-1028.562,126,0,1,500,0.9454,,1.103,
17,-964.684,118,0,1,500,0.9421,,1.111,
18,-1102.628,138,0,1,500,0.9388,,1.075,
19,-1253.494,155,0,1,500,0.9356,,1.084,
20,-1084.143,133,0,1,500,0.9323,,1.088,
21,-915.525,112,0,1,500,0.929,,1.078,
22,-972.947,119,0,1,500,0.9258,,1.084,
23,-873.419,110,0,1,500,0.9225,,1.083,
24,-400.768,116,1,0,480,0.9193,1.109,1.109,
25,-941.33,115,0,1,500,0.9161,,1.068,
26,-1044.372,128,0,1,500,0.9129,,1.067,
27,-17.863,69,1,0,288,0.9097,0.6,0.6,
28,-978.211,125,0,1,500,0.9065,,1.059,
29,-825.339,103,0,1,500,0.9033,,1.076,
30,-920.649,115,0,1,500,0.9002,,1.05,
31,-1156.945,142,0,1,500,0.897,,1.051,
32,-1139.834,140,0,1,500,0.8939,,1.051,
33,-520.419,131,1,0,489,0.8907,1.05,1.05,
34,-1003.058,123,0,1,500,0.8876,,1.101,
35,-955.35,117,0,1,500,0.8845,,1.149,
36,-892.638,112,0,1,500,0.8814,,1.101,
37,-1065.016,131,0,1,500,0.8783,,1.066,
38,-897.941,110,0,1,500,0.8753,,1.033,
39,-1163.652,143,0,1,500,0.8722,,1.05,
40,-1161.864,143,0,1,500,0.8691,,1.067,
41,-843.896,103,0,1,500,0.8661,,1.083,
42,-991.331,123,0,1,500,0.8631,,1.067,
43,-1038.121,127,0,1,500,0.8601,,1.116,
44,-980.976,120,0,1,500,0.857,,1.066,
45,-859.766,105,0,1,500,0.854,,1.091,
46,-985.229,121,0,1,500,0.8511,,1.059,
47,-909.159,111,0,1,500,0.8481,,1.2,
48,-858.125,105,0,1,500,0.8451,,1.102,
49,-901.413,110,0,1,500,0.8421,,1.067,
