trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-29 23:54:05,Q-Learning,U-maze,141,1.267,0,1,
2,2026-03-29 23:54:06,Q-Learning,U-maze,136,1.267,0,1,
3,2026-03-29 23:54:07,Q-Learning,U-maze,127,1.233,0,1,
4,2026-03-29 23:54:08,Q-Learning,U-maze,130,1.217,0,1,
5,2026-03-29 23:54:10,Q-Learning,U-maze,107,1.219,0,1,
6,2026-03-29 23:54:11,Q-Learning,U-maze,127,1.217,0,1,
7,2026-03-29 23:54:12,Q-Learning,U-maze,121,1.2,0,1,
8,2026-03-29 23:54:13,Q-Learning,U-maze,143,1.233,0,1,
9,2026-03-29 23:54:15,Q-Learning,U-maze,135,1.283,0,1,
10,2026-03-29 23:54:16,Q-Learning,U-maze,104,1.232,0,1,
11,2026-03-29 23:54:17,Q-Learning,U-maze,130,1.217,0,1,
12,2026-03-29 23:54:18,Q-Learning,U-maze,107,1.211,0,1,
13,2026-03-29 23:54:19,Q-Learning,U-maze,165,1.287,0,1,
14,2026-03-29 23:54:21,Q-Learning,U-maze,141,1.209,0,1,
15,2026-03-29 23:54:22,Q-Learning,U-maze,149,1.167,0,1,
16,2026-03-29 23:54:23,Q-Learning,U-maze,139,1.199,0,1,
17,2026-03-29 23:54:24,Q-Learning,U-maze,125,1.233,0,1,
18,2026-03-29 23:54:25,Q-Learning,U-maze,134,1.183,0,1,
19,2026-03-29 23:54:27,Q-Learning,U-maze,134,1.215,0,1,
20,2026-03-29 23:54:28,Q-Learning,U-maze,148,1.191,0,1,
21,2026-03-29 23:54:29,Q-Learning,U-maze,135,1.224,0,1,
22,2026-03-29 23:54:30,Q-Learning,U-maze,123,1.189,0,1,
23,2026-03-29 23:54:32,Q-Learning,U-maze,139,1.211,0,1,
24,2026-03-29 23:54:33,Q-Learning,U-maze,126,1.198,0,1,
25,2026-03-29 23:54:34,Q-Learning,U-maze,129,1.233,0,1,
26,2026-03-29 23:54:35,Q-Learning,U-maze,138,1.215,0,1,
27,2026-03-29 23:54:36,Q-Learning,U-maze,102,1.201,0,1,
28,2026-03-29 23:54:38,Q-Learning,U-maze,134,1.2,0,1,
29,2026-03-29 23:54:39,Q-Learning,U-maze,125,1.2,0,1,
30,2026-03-29 23:54:40,Q-Learning,U-maze,122,1.217,0,1,
31,2026-03-29 23:54:41,Q-Learning,U-maze,121,1.199,0,1,
32,2026-03-29 23:54:43,Q-Learning,U-maze,146,1.432,0,1,
33,2026-03-29 23:54:44,Q-Learning,U-maze,116,1.317,0,1,
34,2026-03-29 23:54:45,Q-Learning,U-maze,113,1.233,0,1,
35,2026-03-29 23:54:46,Q-Learning,U-maze,121,1.217,0,1,
36,2026-03-29 23:54:48,Q-Learning,U-maze,95,1.196,0,1,
37,2026-03-29 23:54:49,Q-Learning,U-maze,95,1.182,0,1,
38,2026-03-29 23:54:50,Q-Learning,U-maze,105,1.217,0,1,
39,2026-03-29 23:54:51,Q-Learning,U-maze,113,1.233,0,1,
40,2026-03-29 23:54:52,Q-Learning,U-maze,91,1.216,0,1,
41,2026-03-29 23:54:54,Q-Learning,U-maze,137,1.317,0,1,
42,2026-03-29 23:54:55,Q-Learning,U-maze,144,1.216,0,1,
43,2026-03-29 23:54:56,Q-Learning,U-maze,105,1.184,0,1,
44,2026-03-29 23:54:57,Q-Learning,U-maze,112,1.233,0,1,
45,2026-03-29 23:54:59,Q-Learning,U-maze,123,1.217,0,1,
46,2026-03-29 23:55:00,Q-Learning,U-maze,105,1.236,0,1,
47,2026-03-29 23:55:01,Q-Learning,U-maze,108,1.213,0,1,
48,2026-03-29 23:55:02,Q-Learning,U-maze,103,1.203,0,1,
49,2026-03-29 23:55:04,Q-Learning,U-maze,117,1.25,0,1,
50,2026-03-29 23:55:05,Q-Learning,U-maze,80,1.232,0,1,
51,2026-03-29 23:55:05,Q-Learning,U-maze,66,0.649,1,0,
52,2026-03-29 23:55:07,Q-Learning,U-maze,134,1.2,0,1,
53,2026-03-29 23:55:08,Q-Learning,U-maze,113,1.298,0,1,
54,2026-03-29 23:55:09,Q-Learning,U-maze,106,1.102,1,0,
55,2026-03-29 23:55:10,Q-Learning,U-maze,113,1.181,0,1,
