trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-30 01:17:32,Q-Learning,U-maze,151,1.236,0,1,
2,2026-03-30 01:17:33,Q-Learning,U-maze,138,1.23,0,1,
3,2026-03-30 01:17:34,Q-Learning,U-maze,139,1.233,0,1,
4,2026-03-30 01:17:35,Q-Learning,U-maze,139,1.201,0,1,
5,2026-03-30 01:17:37,Q-Learning,U-maze,130,1.199,0,1,
6,2026-03-30 01:17:38,Q-Learning,U-maze,119,1.183,0,1,
7,2026-03-30 01:17:39,Q-Learning,U-maze,139,1.2,0,1,
8,2026-03-30 01:17:40,Q-Learning,U-maze,113,1.183,0,1,
9,2026-03-30 01:17:41,Q-Learning,U-maze,130,1.216,0,1,
10,2026-03-30 01:17:42,Q-Learning,U-maze,113,1.2,0,1,
11,2026-03-30 01:17:44,Q-Learning,U-maze,126,1.2,0,1,
12,2026-03-30 01:17:45,Q-Learning,U-maze,120,1.227,0,1,
13,2026-03-30 01:17:46,Q-Learning,U-maze,118,1.185,0,1,
14,2026-03-30 01:17:47,Q-Learning,U-maze,139,1.214,0,1,
15,2026-03-30 01:17:49,Q-Learning,U-maze,114,1.2,0,1,
16,2026-03-30 01:17:50,Q-Learning,U-maze,129,1.2,0,1,
17,2026-03-30 01:17:51,Q-Learning,U-maze,125,1.233,0,1,
18,2026-03-30 01:17:52,Q-Learning,U-maze,137,1.215,0,1,
19,2026-03-30 01:17:53,Q-Learning,U-maze,128,1.2,0,1,
20,2026-03-30 01:17:55,Q-Learning,U-maze,112,1.218,0,1,
21,2026-03-30 01:17:56,Q-Learning,U-maze,124,1.215,0,1,
22,2026-03-30 01:17:57,Q-Learning,U-maze,108,1.184,1,0,
23,2026-03-30 01:17:58,Q-Learning,U-maze,123,1.1,1,0,
24,2026-03-30 01:17:59,Q-Learning,U-maze,119,1.184,0,1,
25,2026-03-30 01:18:01,Q-Learning,U-maze,127,1.217,0,1,
26,2026-03-30 01:18:02,Q-Learning,U-maze,108,1.201,0,1,
27,2026-03-30 01:18:03,Q-Learning,U-maze,119,1.216,0,1,
28,2026-03-30 01:18:04,Q-Learning,U-maze,117,1.202,0,1,
29,2026-03-30 01:18:05,Q-Learning,U-maze,128,1.199,0,1,
30,2026-03-30 01:18:07,Q-Learning,U-maze,114,1.2,0,1,
31,2026-03-30 01:18:07,Q-Learning,U-maze,77,0.9,1,0,
32,2026-03-30 01:18:09,Q-Learning,U-maze,105,1.217,0,1,
33,2026-03-30 01:18:10,Q-Learning,U-maze,134,1.202,0,1,
34,2026-03-30 01:18:11,Q-Learning,U-maze,123,1.222,0,1,
35,2026-03-30 01:18:12,Q-Learning,U-maze,126,1.208,0,1,
36,2026-03-30 01:18:14,Q-Learning,U-maze,97,1.2,0,1,
37,2026-03-30 01:18:15,Q-Learning,U-maze,112,1.281,0,1,
38,2026-03-30 01:18:16,Q-Learning,U-maze,125,1.183,0,1,
39,2026-03-30 01:18:17,Q-Learning,U-maze,116,1.183,0,1,
40,2026-03-30 01:18:18,Q-Learning,U-maze,106,1.199,0,1,
41,2026-03-30 01:18:20,Q-Learning,U-maze,121,1.216,0,1,
42,2026-03-30 01:18:21,Q-Learning,U-maze,115,1.167,0,1,
43,2026-03-30 01:18:22,Q-Learning,U-maze,98,1.166,0,1,
44,2026-03-30 01:18:23,Q-Learning,U-maze,75,0.784,1,0,
45,2026-03-30 01:18:24,Q-Learning,U-maze,114,1.217,0,1,
46,2026-03-30 01:18:25,Q-Learning,U-maze,96,1.186,0,1,
47,2026-03-30 01:18:26,Q-Learning,U-maze,105,1.201,0,1,
48,2026-03-30 01:18:28,Q-Learning,U-maze,96,1.167,0,1,
49,2026-03-30 01:18:29,Q-Learning,U-maze,109,1.183,0,1,
50,2026-03-30 01:18:30,Q-Learning,U-maze,131,1.2,0,1,
51,2026-03-30 01:18:31,Q-Learning,U-maze,82,0.966,1,0,
52,2026-03-30 01:18:32,Q-Learning,U-maze,78,1.2,0,1,
53,2026-03-30 01:18:33,Q-Learning,U-maze,87,1.184,0,1,
54,2026-03-30 01:18:35,Q-Learning,U-maze,102,1.214,0,1,
55,2026-03-30 01:18:35,Q-Learning,U-maze,55,0.633,1,0,
56,2026-03-30 01:18:36,Q-Learning,U-maze,117,1.169,0,1,
57,2026-03-30 01:18:38,Q-Learning,U-maze,106,1.2,0,1,
58,2026-03-30 01:18:39,Q-Learning,U-maze,111,1.2,0,1,
59,2026-03-30 01:18:40,Q-Learning,U-maze,99,1.2,0,1,
60,2026-03-30 01:18:41,Q-Learning,U-maze,101,1.219,0,1,
61,2026-03-30 01:18:42,Q-Learning,U-maze,95,1.185,0,1,
62,2026-03-30 01:18:43,Q-Learning,U-maze,77,0.852,1,0,
63,2026-03-30 01:18:44,Q-Learning,U-maze,88,1.233,0,1,
64,2026-03-30 01:18:46,Q-Learning,U-maze,101,1.186,0,1,
65,2026-03-30 01:18:47,Q-Learning,U-maze,105,1.216,0,1,
66,2026-03-30 01:18:48,Q-Learning,U-maze,120,1.2,0,1,
67,2026-03-30 01:18:49,Q-Learning,U-maze,106,1.166,1,0,
