episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1224.429,152,0,1,500,0.9965,,1.283,
2,-1063.969,132,0,1,500,0.993,,1.261,
3,-864.94,107,0,1,500,0.9895,,1.236,
4,-1249.379,154,0,1,500,0.9861,,1.225,
5,-1116.24,137,0,1,500,0.9826,,1.241,
6,-1191.439,147,0,1,500,0.9792,,1.233,
7,-1071.476,131,0,1,500,0.9758,,1.217,
8,-917.489,113,0,1,500,0.9723,,1.232,
9,-1383.184,171,0,1,500,0.9689,,1.283,
10,-1019.842,130,0,1,500,0.9655,,1.201,
11,-977.651,122,0,1,500,0.9622,,1.217,
12,-928.748,117,0,1,500,0.9588,,1.234,
13,-874.014,111,0,1,500,0.9554,,1.233,
14,-870.172,108,0,1,500,0.9521,,1.233,
15,-1318.596,162,0,1,500,0.9488,,1.234,
16,-1123.987,139,0,1,500,0.9454,,1.231,
17,-980.857,120,0,1,500,0.9421,,1.264,
18,-1225.398,151,0,1,500,0.9388,,1.25,
19,-1279.348,158,0,1,500,0.9356,,1.254,
20,-221.085,94,1,0,382,0.9323,0.946,0.946,
21,-988.782,122,0,1,500,0.929,,1.25,
22,-1090.451,134,0,1,500,0.9258,,1.225,
23,-959.135,117,0,1,500,0.9225,,1.25,
24,-1140.302,140,0,1,500,0.9193,,1.243,
25,-922.7,113,0,1,500,0.9161,,1.27,
26,-972.966,122,0,1,500,0.9129,,1.281,
27,-973.01,119,0,1,500,0.9097,,1.251,
28,-907.398,115,0,1,500,0.9065,,1.434,
29,-900.112,113,0,1,500,0.9033,,1.438,
30,-1009.04,127,0,1,500,0.9002,,1.228,
31,-1058.575,130,0,1,500,0.897,,1.283,
32,-1044.326,128,0,1,500,0.8939,,1.216,
33,-1058.495,130,0,1,500,0.8907,,1.233,
34,-905.805,111,0,1,500,0.8876,,1.2,
35,-897.835,110,0,1,500,0.8845,,1.227,
36,-1146.007,141,0,1,500,0.8814,,1.221,
37,-986.987,121,0,1,500,0.8783,,1.238,
38,-873.469,107,0,1,500,0.8753,,1.227,
39,-831.549,101,0,1,500,0.8722,,1.286,
40,-901.413,110,0,1,500,0.8691,,1.233,
41,-742.287,90,0,1,500,0.8661,,1.264,
42,-1152.245,142,0,1,500,0.8631,,1.212,
43,-1044.794,130,0,1,500,0.8601,,1.2,
44,-960.152,119,0,1,500,0.857,,1.25,
45,-71.249,75,1,0,407,0.854,1.0,1.0,
46,-818.387,100,0,1,500,0.8511,,1.267,
47,-978.796,121,0,1,500,0.8481,,1.2,
48,-833.807,105,0,1,500,0.8451,,1.233,
49,-1154.008,142,0,1,500,0.8421,,1.267,
50,-841.638,106,0,1,500,0.8392,,1.234,
51,-901.834,110,0,1,500,0.8363,,1.216,
52,-1122.126,138,0,1,500,0.8333,,1.233,
53,-797.907,97,0,1,500,0.8304,,1.234,
54,-38.561,71,1,0,391,0.8275,0.95,0.95,
55,-240.744,96,1,0,463,0.8246,1.133,1.133,
56,-891.001,110,0,1,500,0.8217,,1.234,
57,-858.483,105,0,1,500,0.8189,,1.283,
58,-933.156,114,0,1,500,0.816,,1.217,
59,-264.012,99,1,0,451,0.8131,1.133,1.133,
60,-794.962,100,0,1,500,0.8103,,1.234,
61,-879.173,107,0,1,500,0.8074,,1.214,
62,68.768,58,1,0,304,0.8046,0.75,0.75,
63,-221.659,94,1,0,395,0.8018,0.967,0.967,
64,-826.208,101,0,1,500,0.799,,1.233,
65,-256.829,98,1,0,467,0.7962,1.165,1.165,
66,-925.264,113,0,1,500,0.7934,,1.331,
67,-20.682,69,1,0,347,0.7906,0.858,0.86,
68,-861.606,105,0,1,500,0.7879,,1.222,
69,-874.909,107,0,1,500,0.7851,,1.217,
70,-137.516,83,1,0,462,0.7824,1.117,1.117,
71,-836.128,102,0,1,500,0.7796,,1.199,
72,-135.746,83,1,0,429,0.7769,1.05,1.05,
73,-786.527,96,0,1,500,0.7742,,1.216,
74,-109.405,80,1,0,374,0.7715,0.917,0.917,
75,-859.833,105,0,1,500,0.7688,,1.317,
76,-794.957,97,0,1,500,0.7661,,1.2,
77,-818.423,100,0,1,500,0.7634,,1.216,
78,-860.079,105,0,1,500,0.7607,,1.201,
79,258.334,35,1,0,162,0.7581,0.401,0.401,
80,-770.613,94,0,1,500,0.7554,,1.216,
81,-708.557,90,0,1,500,0.7528,,1.218,
82,-107.664,80,1,0,339,0.7501,0.816,0.816,
83,-929.643,114,0,1,500,0.7475,,1.233,
84,-956.911,117,0,1,500,0.7449,,1.251,
85,120.775,52,1,0,215,0.7423,0.533,0.533,
86,-843.834,103,0,1,500,0.7397,,1.283,
87,-121.253,81,1,0,457,0.7371,1.183,1.183,
88,-5.102,67,1,0,353,0.7345,0.867,0.867,
89,-722.874,88,0,1,500,0.7319,,1.217,
90,-706.723,89,0,1,500,0.7294,,1.25,
91,-837.755,102,0,1,500,0.7268,,1.218,
92,-668.923,81,0,1,500,0.7243,,1.25,
93,-826.238,101,0,1,500,0.7218,,1.282,
94,-852.281,104,0,1,500,0.7192,,1.233,
95,32.525,62,1,0,400,0.7167,0.983,0.983,
96,179.347,44,1,0,322,0.7142,0.783,0.783,
97,112.67,53,1,0,218,0.7117,0.517,0.517,
98,282.221,32,1,0,163,0.7092,0.385,0.385,
99,218.109,40,1,0,173,0.7067,0.432,0.432,
100,-730.876,89,0,1,500,0.7043,,1.247,
101,-47.607,72,1,0,413,0.7018,1.05,1.05,
102,-635.417,77,0,1,500,0.6993,,1.25,
103,181.108,44,1,0,284,0.6969,0.698,0.698,
104,-78.487,76,1,0,397,0.6944,1.016,1.016,
105,207.595,41,1,0,227,0.692,0.566,0.566,
106,305.461,29,1,0,175,0.6896,0.416,0.416,
107,-30.269,70,1,0,383,0.6872,0.921,0.921,
108,-47.567,72,1,0,413,0.6848,1.002,1.002,
109,-17.596,68,1,0,454,0.6824,1.117,1.117,
110,44.768,61,1,0,311,0.68,0.75,0.75,
111,231.954,38,1,0,216,0.6776,0.55,0.55,
112,210.097,41,1,0,174,0.6752,0.417,0.417,
113,245.883,36,1,0,260,0.6729,0.652,0.652,
114,275.91,33,1,0,129,0.6705,0.314,0.314,
115,229.591,38,1,0,268,0.6682,0.651,0.651,
116,273.342,33,1,0,181,0.6658,0.435,0.435,
117,17.75,64,1,0,377,0.6635,0.997,0.997,
118,215.119,40,1,0,236,0.6612,0.567,0.567,
119,170.772,46,1,0,166,0.6589,0.417,0.417,
120,168.383,46,1,0,216,0.6566,0.55,0.55,
121,322.687,27,1,0,148,0.6543,0.35,0.35,
122,168.328,46,1,0,217,0.652,0.532,0.532,
123,226.4,39,1,0,167,0.6497,0.4,0.4,
124,194.088,43,1,0,177,0.6474,0.417,0.417,
125,248.84,36,1,0,196,0.6452,0.467,0.467,
126,242.258,37,1,0,166,0.6429,0.417,0.417,
127,340.236,25,1,0,113,0.6406,0.267,0.267,
128,248.794,36,1,0,198,0.6384,0.483,0.483,
129,258.561,35,1,0,160,0.6362,0.4,0.4,
130,242.364,37,1,0,166,0.6339,0.401,0.401,
131,358.299,23,1,0,103,0.6317,0.249,0.249,
132,403.935,17,1,0,112,0.6295,0.283,0.283,
133,242.97,37,1,0,151,0.6273,0.367,0.367,
134,381.566,20,1,0,115,0.6251,0.288,0.288,
135,194.969,43,1,0,156,0.6229,0.38,0.38,
136,330.826,26,1,0,145,0.6207,0.349,0.349,
137,347.647,24,1,0,125,0.6186,0.3,0.3,
138,430.141,14,1,0,96,0.6164,0.236,0.236,
139,428.59,14,1,0,94,0.6142,0.22,0.22,
140,299.105,30,1,0,141,0.6121,0.359,0.359,
141,201.461,42,1,0,190,0.61,0.466,0.466,
142,354.94,23,1,0,139,0.6078,0.35,0.35,
143,249.285,36,1,0,185,0.6057,0.45,0.45,
144,414.221,16,1,0,97,0.6036,0.234,0.234,
145,380.396,20,1,0,104,0.6015,0.233,0.233,
146,363.434,22,1,0,127,0.5994,0.3,0.3,
147,362.754,22,1,0,142,0.5973,0.376,0.376,
148,347.367,24,1,0,131,0.5952,0.321,0.321,
149,323.748,27,1,0,125,0.5931,0.3,0.3,
150,306.056,29,1,0,162,0.591,0.4,0.4,
151,404.26,17,1,0,105,0.5889,0.25,0.25,
152,291.033,31,1,0,146,0.5869,0.366,0.366,
153,355.559,23,1,0,126,0.5848,0.316,0.316,
154,454.528,11,1,0,85,0.5828,0.201,0.201,
155,356.322,23,1,0,110,0.5807,0.266,0.266,
156,347.95,24,1,0,119,0.5787,0.283,0.283,
157,362.685,22,1,0,142,0.5767,0.35,0.35,
158,288.33,31,1,0,203,0.5747,0.516,0.516,
159,347.239,24,1,0,132,0.5727,0.317,0.317,
160,250.477,36,1,0,161,0.5706,0.384,0.384,
161,420.724,15,1,0,93,0.5687,0.234,0.234,
162,200.896,42,1,0,200,0.5667,0.482,0.482,
163,179.444,45,1,0,149,0.5647,0.367,0.367,
164,315.607,28,1,0,128,0.5627,0.317,0.317,
165,463.009,10,1,0,74,0.5607,0.183,0.183,
166,436.357,13,1,0,99,0.5588,0.248,0.248,
167,314.787,28,1,0,146,0.5568,0.35,0.35,
168,405.306,17,1,0,117,0.5549,0.284,0.284,168.0
169,419.292,15,1,0,124,0.5529,0.316,0.316,168.0
170,389.536,19,1,0,114,0.551,0.283,0.283,168.0
171,379.518,20,1,0,123,0.5491,0.317,0.317,168.0
172,363.419,22,1,0,128,0.5471,0.322,0.322,168.0
173,355.663,23,1,0,124,0.5452,0.328,0.328,168.0
174,347.483,24,1,0,129,0.5433,0.318,0.318,168.0
175,371.41,21,1,0,127,0.5414,0.328,0.328,168.0
176,314.191,28,1,0,158,0.5395,0.386,0.386,168.0
177,339.299,25,1,0,131,0.5376,0.329,0.329,168.0
