trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-30 01:13:39,Q-Learning,U-maze,127,1.238,0,1,
2,2026-03-30 01:13:40,Q-Learning,U-maze,132,1.209,0,1,
3,2026-03-30 01:13:41,Q-Learning,U-maze,150,1.25,0,1,
4,2026-03-30 01:13:43,Q-Learning,U-maze,152,1.2,0,1,
5,2026-03-30 01:13:44,Q-Learning,U-maze,110,1.246,0,1,
6,2026-03-30 01:13:45,Q-Learning,U-maze,133,1.25,0,1,
7,2026-03-30 01:13:46,Q-Learning,U-maze,141,1.234,0,1,
8,2026-03-30 01:13:47,Q-Learning,U-maze,128,1.233,0,1,
9,2026-03-30 01:13:49,Q-Learning,U-maze,129,1.233,0,1,
10,2026-03-30 01:13:50,Q-Learning,U-maze,124,1.217,0,1,
11,2026-03-30 01:13:51,Q-Learning,U-maze,130,1.233,0,1,
12,2026-03-30 01:13:53,Q-Learning,U-maze,138,1.406,0,1,
13,2026-03-30 01:13:54,Q-Learning,U-maze,132,1.37,0,1,
14,2026-03-30 01:13:55,Q-Learning,U-maze,132,1.519,0,1,
15,2026-03-30 01:13:57,Q-Learning,U-maze,114,1.533,0,1,
16,2026-03-30 01:13:59,Q-Learning,U-maze,128,1.5,0,1,
17,2026-03-30 01:14:00,Q-Learning,U-maze,115,1.499,0,1,
18,2026-03-30 01:14:02,Q-Learning,U-maze,129,1.568,0,1,
19,2026-03-30 01:14:03,Q-Learning,U-maze,113,1.55,0,1,
20,2026-03-30 01:14:05,Q-Learning,U-maze,138,1.599,0,1,
21,2026-03-30 01:14:06,Q-Learning,U-maze,116,1.677,0,1,
22,2026-03-30 01:14:08,Q-Learning,U-maze,128,1.739,0,1,
23,2026-03-30 01:14:10,Q-Learning,U-maze,91,1.7,0,1,
24,2026-03-30 01:14:12,Q-Learning,U-maze,113,1.683,1,0,
25,2026-03-30 01:14:13,Q-Learning,U-maze,120,1.867,0,1,
26,2026-03-30 01:14:15,Q-Learning,U-maze,114,1.891,0,1,
27,2026-03-30 01:14:17,Q-Learning,U-maze,121,1.919,0,1,
28,2026-03-30 01:14:19,Q-Learning,U-maze,141,1.936,0,1,
29,2026-03-30 01:14:21,Q-Learning,U-maze,123,1.923,0,1,
30,2026-03-30 01:14:23,Q-Learning,U-maze,102,2.0,0,1,
31,2026-03-30 01:14:25,Q-Learning,U-maze,118,2.01,0,1,
32,2026-03-30 01:14:27,Q-Learning,U-maze,129,1.954,0,1,
33,2026-03-30 01:14:29,Q-Learning,U-maze,119,1.96,0,1,
34,2026-03-30 01:14:31,Q-Learning,U-maze,128,1.958,0,1,
35,2026-03-30 01:14:33,Q-Learning,U-maze,121,1.98,0,1,
36,2026-03-30 01:14:35,Q-Learning,U-maze,128,2.015,0,1,
37,2026-03-30 01:14:37,Q-Learning,U-maze,136,1.811,0,1,
38,2026-03-30 01:14:38,Q-Learning,U-maze,98,1.5,0,1,
39,2026-03-30 01:14:39,Q-Learning,U-maze,93,0.967,1,0,
40,2026-03-30 01:14:41,Q-Learning,U-maze,124,1.234,0,1,
41,2026-03-30 01:14:42,Q-Learning,U-maze,146,1.25,0,1,
42,2026-03-30 01:14:43,Q-Learning,U-maze,121,1.25,0,1,
43,2026-03-30 01:14:44,Q-Learning,U-maze,89,1.249,0,1,
44,2026-03-30 01:14:45,Q-Learning,U-maze,69,0.783,1,0,
45,2026-03-30 01:14:46,Q-Learning,U-maze,114,1.35,0,1,
46,2026-03-30 01:14:48,Q-Learning,U-maze,125,1.243,0,1,
47,2026-03-30 01:14:49,Q-Learning,U-maze,106,1.24,0,1,
48,2026-03-30 01:14:50,Q-Learning,U-maze,94,1.073,1,0,
49,2026-03-30 01:14:51,Q-Learning,U-maze,130,1.25,0,1,
50,2026-03-30 01:14:53,Q-Learning,U-maze,96,1.25,0,1,
51,2026-03-30 01:14:54,Q-Learning,U-maze,122,1.301,0,1,
52,2026-03-30 01:14:55,Q-Learning,U-maze,63,0.648,1,0,
53,2026-03-30 01:14:56,Q-Learning,U-maze,105,1.234,0,1,
54,2026-03-30 01:14:57,Q-Learning,U-maze,93,1.233,0,1,
55,2026-03-30 01:14:58,Q-Learning,U-maze,117,1.233,0,1,
56,2026-03-30 01:14:59,Q-Learning,U-maze,117,1.234,0,1,
57,2026-03-30 01:15:01,Q-Learning,U-maze,129,1.233,0,1,
58,2026-03-30 01:15:02,Q-Learning,U-maze,100,1.033,1,0,
59,2026-03-30 01:15:03,Q-Learning,U-maze,110,1.328,0,1,
60,2026-03-30 01:15:04,Q-Learning,U-maze,86,1.016,1,0,
61,2026-03-30 01:15:05,Q-Learning,U-maze,108,1.255,0,1,
62,2026-03-30 01:15:07,Q-Learning,U-maze,87,1.209,0,1,
63,2026-03-30 01:15:08,Q-Learning,U-maze,89,1.238,0,1,
64,2026-03-30 01:15:08,Q-Learning,U-maze,45,0.507,1,0,
65,2026-03-30 01:15:10,Q-Learning,U-maze,109,1.241,0,1,
66,2026-03-30 01:15:10,Q-Learning,U-maze,62,0.588,1,0,
67,2026-03-30 01:15:11,Q-Learning,U-maze,73,0.934,1,0,
68,2026-03-30 01:15:12,Q-Learning,U-maze,89,1.26,0,1,
69,2026-03-30 01:15:14,Q-Learning,U-maze,108,1.214,0,1,
70,2026-03-30 01:15:15,Q-Learning,U-maze,81,0.991,1,0,
71,2026-03-30 01:15:15,Q-Learning,U-maze,55,0.629,1,0,
72,2026-03-30 01:15:16,Q-Learning,U-maze,60,0.847,1,0,
73,2026-03-30 01:15:17,Q-Learning,U-maze,54,0.698,1,0,
74,2026-03-30 01:15:17,Q-Learning,U-maze,44,0.61,1,0,
75,2026-03-30 01:15:18,Q-Learning,U-maze,50,0.501,1,0,
76,2026-03-30 01:15:19,Q-Learning,U-maze,92,1.126,1,0,
77,2026-03-30 01:15:20,Q-Learning,U-maze,53,0.668,1,0,
78,2026-03-30 01:15:21,Q-Learning,U-maze,97,1.25,0,1,
79,2026-03-30 01:15:22,Q-Learning,U-maze,62,0.634,1,0,
80,2026-03-30 01:15:22,Q-Learning,U-maze,76,0.933,1,0,
81,2026-03-30 01:15:23,Q-Learning,U-maze,67,0.884,1,0,
82,2026-03-30 01:15:24,Q-Learning,U-maze,72,1.167,1,0,
83,2026-03-30 01:15:25,Q-Learning,U-maze,42,0.517,1,0,
84,2026-03-30 01:15:26,Q-Learning,U-maze,62,0.55,1,0,
85,2026-03-30 01:15:26,Q-Learning,U-maze,62,0.884,1,0,
86,2026-03-30 01:15:27,Q-Learning,U-maze,36,0.433,1,0,
87,2026-03-30 01:15:27,Q-Learning,U-maze,48,0.567,1,0,
88,2026-03-30 01:15:28,Q-Learning,U-maze,29,0.466,1,0,
89,2026-03-30 01:15:28,Q-Learning,U-maze,29,0.35,1,0,
90,2026-03-30 01:15:29,Q-Learning,U-maze,31,0.383,1,0,
91,2026-03-30 01:15:29,Q-Learning,U-maze,34,0.617,1,0,
92,2026-03-30 01:15:30,Q-Learning,U-maze,69,0.983,1,0,
93,2026-03-30 01:15:31,Q-Learning,U-maze,43,0.516,1,0,
94,2026-03-30 01:15:31,Q-Learning,U-maze,27,0.383,1,0,
95,2026-03-30 01:15:32,Q-Learning,U-maze,53,0.486,1,0,
96,2026-03-30 01:15:32,Q-Learning,U-maze,39,0.416,1,0,
97,2026-03-30 01:15:32,Q-Learning,U-maze,38,0.353,1,0,
98,2026-03-30 01:15:33,Q-Learning,U-maze,36,0.5,1,0,
99,2026-03-30 01:15:33,Q-Learning,U-maze,52,0.46,1,0,
100,2026-03-30 01:15:34,Q-Learning,U-maze,36,0.35,1,0,
101,2026-03-30 01:15:34,Q-Learning,U-maze,44,0.529,1,0,
102,2026-03-30 01:15:35,Q-Learning,U-maze,38,0.4,1,0,
103,2026-03-30 01:15:35,Q-Learning,U-maze,53,0.667,1,0,
104,2026-03-30 01:15:36,Q-Learning,U-maze,43,0.55,1,0,
105,2026-03-30 01:15:36,Q-Learning,U-maze,35,0.467,1,0,
106,2026-03-30 01:15:37,Q-Learning,U-maze,25,0.365,1,0,
107,2026-03-30 01:15:37,Q-Learning,U-maze,43,0.452,1,0,
108,2026-03-30 01:15:38,Q-Learning,U-maze,38,0.398,1,0,
109,2026-03-30 01:15:38,Q-Learning,U-maze,35,0.35,1,0,
110,2026-03-30 01:15:38,Q-Learning,U-maze,41,0.418,1,0,
111,2026-03-30 01:15:39,Q-Learning,U-maze,41,0.468,1,0,
112,2026-03-30 01:15:39,Q-Learning,U-maze,50,0.462,1,0,
113,2026-03-30 01:15:40,Q-Learning,U-maze,15,0.421,1,0,
114,2026-03-30 01:15:40,Q-Learning,U-maze,24,0.32,1,0,
115,2026-03-30 01:15:40,Q-Learning,U-maze,20,0.253,1,0,
116,2026-03-30 01:15:41,Q-Learning,U-maze,40,0.412,1,0,
117,2026-03-30 01:15:41,Q-Learning,U-maze,31,0.36,1,0,
118,2026-03-30 01:15:42,Q-Learning,U-maze,50,0.554,1,0,
119,2026-03-30 01:15:42,Q-Learning,U-maze,37,0.431,1,0,
120,2026-03-30 01:15:42,Q-Learning,U-maze,17,0.251,1,0,
