trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-30 00:49:19,Q-Learning,U-maze,125,1.1,0,1,
2,2026-03-30 00:49:20,Q-Learning,U-maze,148,1.042,0,1,
3,2026-03-30 00:49:21,Q-Learning,U-maze,164,1.067,0,1,
4,2026-03-30 00:49:22,Q-Learning,U-maze,155,1.082,0,1,
5,2026-03-30 00:49:23,Q-Learning,U-maze,154,1.067,0,1,
6,2026-03-30 00:49:25,Q-Learning,U-maze,121,1.1,0,1,
7,2026-03-30 00:49:26,Q-Learning,U-maze,137,1.067,0,1,
8,2026-03-30 00:49:27,Q-Learning,U-maze,151,1.066,0,1,
9,2026-03-30 00:49:28,Q-Learning,U-maze,130,1.084,0,1,
10,2026-03-30 00:49:29,Q-Learning,U-maze,140,1.083,0,1,
11,2026-03-30 00:49:30,Q-Learning,U-maze,119,1.068,0,1,
12,2026-03-30 00:49:31,Q-Learning,U-maze,130,1.072,0,1,
13,2026-03-30 00:49:32,Q-Learning,U-maze,125,1.092,0,1,
14,2026-03-30 00:49:33,Q-Learning,U-maze,151,1.068,0,1,
15,2026-03-30 00:49:34,Q-Learning,U-maze,130,1.117,0,1,
16,2026-03-30 00:49:35,Q-Learning,U-maze,171,1.074,0,1,
17,2026-03-30 00:49:36,Q-Learning,U-maze,125,1.067,0,1,
18,2026-03-30 00:49:38,Q-Learning,U-maze,122,1.081,0,1,
19,2026-03-30 00:49:39,Q-Learning,U-maze,131,1.067,0,1,
20,2026-03-30 00:49:40,Q-Learning,U-maze,151,1.067,0,1,
21,2026-03-30 00:49:41,Q-Learning,U-maze,106,1.066,0,1,
22,2026-03-30 00:49:42,Q-Learning,U-maze,134,1.099,0,1,
23,2026-03-30 00:49:43,Q-Learning,U-maze,113,1.066,0,1,
24,2026-03-30 00:49:44,Q-Learning,U-maze,89,1.099,0,1,
25,2026-03-30 00:49:45,Q-Learning,U-maze,115,1.1,0,1,
26,2026-03-30 00:49:46,Q-Learning,U-maze,133,1.067,0,1,
27,2026-03-30 00:49:47,Q-Learning,U-maze,141,1.066,0,1,
28,2026-03-30 00:49:48,Q-Learning,U-maze,119,1.083,0,1,
29,2026-03-30 00:49:49,Q-Learning,U-maze,115,1.055,0,1,
30,2026-03-30 00:49:51,Q-Learning,U-maze,140,1.099,0,1,
31,2026-03-30 00:49:52,Q-Learning,U-maze,155,1.13,0,1,
32,2026-03-30 00:49:53,Q-Learning,U-maze,131,1.098,0,1,
33,2026-03-30 00:49:54,Q-Learning,U-maze,153,1.164,0,1,
34,2026-03-30 00:49:55,Q-Learning,U-maze,105,1.083,0,1,
35,2026-03-30 00:49:56,Q-Learning,U-maze,117,1.092,0,1,
36,2026-03-30 00:49:57,Q-Learning,U-maze,116,0.988,1,0,
37,2026-03-30 00:49:58,Q-Learning,U-maze,121,1.075,0,1,
38,2026-03-30 00:49:59,Q-Learning,U-maze,113,1.036,1,0,
39,2026-03-30 00:50:00,Q-Learning,U-maze,118,1.19,0,1,
40,2026-03-30 00:50:01,Q-Learning,U-maze,116,1.055,0,1,
41,2026-03-30 00:50:03,Q-Learning,U-maze,112,1.084,0,1,
42,2026-03-30 00:50:04,Q-Learning,U-maze,93,1.049,0,1,
43,2026-03-30 00:50:05,Q-Learning,U-maze,110,1.083,0,1,
44,2026-03-30 00:50:06,Q-Learning,U-maze,121,1.023,0,1,
