trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-30 00:25:29,Q-Learning,U-maze,121,1.167,0,1,
2,2026-03-30 00:25:30,Q-Learning,U-maze,157,1.083,0,1,
3,2026-03-30 00:25:31,Q-Learning,U-maze,157,1.133,0,1,
4,2026-03-30 00:25:32,Q-Learning,U-maze,147,1.068,0,1,
5,2026-03-30 00:25:33,Q-Learning,U-maze,149,1.032,1,0,
6,2026-03-30 00:25:34,Q-Learning,U-maze,105,1.084,0,1,
7,2026-03-30 00:25:35,Q-Learning,U-maze,144,1.066,0,1,
8,2026-03-30 00:25:36,Q-Learning,U-maze,132,1.066,0,1,
9,2026-03-30 00:25:37,Q-Learning,U-maze,143,1.117,0,1,
10,2026-03-30 00:25:38,Q-Learning,U-maze,140,1.05,0,1,
11,2026-03-30 00:25:39,Q-Learning,U-maze,121,1.167,0,1,
12,2026-03-30 00:25:41,Q-Learning,U-maze,141,1.119,0,1,
13,2026-03-30 00:25:42,Q-Learning,U-maze,113,1.067,0,1,
14,2026-03-30 00:25:43,Q-Learning,U-maze,127,1.05,0,1,
15,2026-03-30 00:25:44,Q-Learning,U-maze,164,1.099,0,1,
16,2026-03-30 00:25:45,Q-Learning,U-maze,128,1.05,0,1,
17,2026-03-30 00:25:46,Q-Learning,U-maze,143,1.1,0,1,
18,2026-03-30 00:25:47,Q-Learning,U-maze,119,1.066,0,1,
19,2026-03-30 00:25:48,Q-Learning,U-maze,113,1.05,0,1,
20,2026-03-30 00:25:49,Q-Learning,U-maze,121,1.07,0,1,
21,2026-03-30 00:25:50,Q-Learning,U-maze,128,1.149,0,1,
22,2026-03-30 00:25:51,Q-Learning,U-maze,101,1.165,0,1,
23,2026-03-30 00:25:53,Q-Learning,U-maze,123,1.083,0,1,
24,2026-03-30 00:25:54,Q-Learning,U-maze,115,1.1,0,1,
25,2026-03-30 00:25:55,Q-Learning,U-maze,112,1.071,0,1,
26,2026-03-30 00:25:56,Q-Learning,U-maze,123,1.09,0,1,
27,2026-03-30 00:25:57,Q-Learning,U-maze,152,1.092,0,1,
28,2026-03-30 00:25:58,Q-Learning,U-maze,113,1.049,0,1,
29,2026-03-30 00:25:59,Q-Learning,U-maze,120,1.083,0,1,
30,2026-03-30 00:26:00,Q-Learning,U-maze,123,1.117,0,1,
31,2026-03-30 00:26:01,Q-Learning,U-maze,128,1.168,0,1,
32,2026-03-30 00:26:02,Q-Learning,U-maze,94,1.05,1,0,
33,2026-03-30 00:26:03,Q-Learning,U-maze,94,1.083,1,0,
34,2026-03-30 00:26:05,Q-Learning,U-maze,130,1.183,0,1,
35,2026-03-30 00:26:06,Q-Learning,U-maze,118,1.165,0,1,
36,2026-03-30 00:26:07,Q-Learning,U-maze,110,1.149,0,1,
37,2026-03-30 00:26:08,Q-Learning,U-maze,119,1.134,0,1,
38,2026-03-30 00:26:09,Q-Learning,U-maze,135,1.083,0,1,
39,2026-03-30 00:26:10,Q-Learning,U-maze,128,1.033,0,1,
40,2026-03-30 00:26:11,Q-Learning,U-maze,120,1.067,0,1,
41,2026-03-30 00:26:12,Q-Learning,U-maze,99,1.05,0,1,
42,2026-03-30 00:26:13,Q-Learning,U-maze,109,1.051,0,1,
43,2026-03-30 00:26:14,Q-Learning,U-maze,81,0.749,1,0,
44,2026-03-30 00:26:15,Q-Learning,U-maze,113,1.067,0,1,
45,2026-03-30 00:26:16,Q-Learning,U-maze,106,1.083,0,1,
46,2026-03-30 00:26:17,Q-Learning,U-maze,108,1.067,0,1,
47,2026-03-30 00:26:18,Q-Learning,U-maze,133,1.05,1,0,
48,2026-03-30 00:26:19,Q-Learning,U-maze,113,1.033,0,1,
