trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-30 01:09:47,Q-Learning,U-maze,142,1.268,0,1,
2,2026-03-30 01:09:48,Q-Learning,U-maze,141,1.211,0,1,
3,2026-03-30 01:09:49,Q-Learning,U-maze,121,1.334,0,1,
4,2026-03-30 01:09:50,Q-Learning,U-maze,122,1.251,0,1,
5,2026-03-30 01:09:52,Q-Learning,U-maze,143,1.233,0,1,
6,2026-03-30 01:09:53,Q-Learning,U-maze,125,1.234,0,1,
7,2026-03-30 01:09:54,Q-Learning,U-maze,117,1.279,0,1,
8,2026-03-30 01:09:55,Q-Learning,U-maze,149,1.281,0,1,
9,2026-03-30 01:09:57,Q-Learning,U-maze,113,1.183,0,1,
10,2026-03-30 01:09:58,Q-Learning,U-maze,143,1.183,0,1,
11,2026-03-30 01:09:59,Q-Learning,U-maze,121,1.179,0,1,
12,2026-03-30 01:10:00,Q-Learning,U-maze,135,1.199,0,1,
13,2026-03-30 01:10:01,Q-Learning,U-maze,138,1.2,0,1,
14,2026-03-30 01:10:03,Q-Learning,U-maze,136,1.184,0,1,
15,2026-03-30 01:10:04,Q-Learning,U-maze,153,1.251,0,1,
16,2026-03-30 01:10:05,Q-Learning,U-maze,118,1.2,0,1,
17,2026-03-30 01:10:06,Q-Learning,U-maze,121,1.183,0,1,
18,2026-03-30 01:10:08,Q-Learning,U-maze,102,1.2,0,1,
19,2026-03-30 01:10:09,Q-Learning,U-maze,126,1.201,0,1,
20,2026-03-30 01:10:10,Q-Learning,U-maze,119,1.182,0,1,
21,2026-03-30 01:10:11,Q-Learning,U-maze,156,1.217,0,1,
22,2026-03-30 01:10:12,Q-Learning,U-maze,116,1.216,0,1,
23,2026-03-30 01:10:14,Q-Learning,U-maze,143,1.2,0,1,
24,2026-03-30 01:10:15,Q-Learning,U-maze,138,1.251,0,1,
25,2026-03-30 01:10:16,Q-Learning,U-maze,114,1.202,0,1,
26,2026-03-30 01:10:17,Q-Learning,U-maze,101,1.184,0,1,
27,2026-03-30 01:10:18,Q-Learning,U-maze,112,1.2,0,1,
28,2026-03-30 01:10:20,Q-Learning,U-maze,114,1.192,0,1,
29,2026-03-30 01:10:21,Q-Learning,U-maze,120,1.208,0,1,
30,2026-03-30 01:10:22,Q-Learning,U-maze,103,1.2,0,1,
31,2026-03-30 01:10:23,Q-Learning,U-maze,116,1.215,0,1,
32,2026-03-30 01:10:24,Q-Learning,U-maze,120,1.25,0,1,
33,2026-03-30 01:10:26,Q-Learning,U-maze,117,1.184,0,1,
34,2026-03-30 01:10:27,Q-Learning,U-maze,97,1.199,0,1,
35,2026-03-30 01:10:28,Q-Learning,U-maze,99,1.184,0,1,
36,2026-03-30 01:10:29,Q-Learning,U-maze,95,1.216,0,1,
37,2026-03-30 01:10:30,Q-Learning,U-maze,113,1.199,0,1,
38,2026-03-30 01:10:32,Q-Learning,U-maze,104,1.167,0,1,
39,2026-03-30 01:10:33,Q-Learning,U-maze,111,1.183,0,1,
40,2026-03-30 01:10:34,Q-Learning,U-maze,94,1.266,0,1,
41,2026-03-30 01:10:35,Q-Learning,U-maze,118,1.233,0,1,
42,2026-03-30 01:10:37,Q-Learning,U-maze,122,1.217,0,1,
43,2026-03-30 01:10:38,Q-Learning,U-maze,103,1.216,0,1,
44,2026-03-30 01:10:39,Q-Learning,U-maze,104,1.183,0,1,
45,2026-03-30 01:10:40,Q-Learning,U-maze,112,1.2,0,1,
46,2026-03-30 01:10:41,Q-Learning,U-maze,89,1.217,0,1,
47,2026-03-30 01:10:43,Q-Learning,U-maze,83,1.192,0,1,
48,2026-03-30 01:10:44,Q-Learning,U-maze,107,1.291,0,1,
49,2026-03-30 01:10:45,Q-Learning,U-maze,101,1.218,0,1,
50,2026-03-30 01:10:46,Q-Learning,U-maze,67,0.814,1,0,
51,2026-03-30 01:10:47,Q-Learning,U-maze,111,1.185,0,1,
52,2026-03-30 01:10:48,Q-Learning,U-maze,110,1.183,0,1,
53,2026-03-30 01:10:49,Q-Learning,U-maze,121,1.182,0,1,
54,2026-03-30 01:10:51,Q-Learning,U-maze,109,1.195,0,1,
55,2026-03-30 01:10:52,Q-Learning,U-maze,128,1.185,0,1,
56,2026-03-30 01:10:53,Q-Learning,U-maze,99,1.167,0,1,
57,2026-03-30 01:10:54,Q-Learning,U-maze,107,1.25,0,1,
58,2026-03-30 01:10:56,Q-Learning,U-maze,126,1.217,0,1,
59,2026-03-30 01:10:57,Q-Learning,U-maze,110,1.203,0,1,
60,2026-03-30 01:10:58,Q-Learning,U-maze,116,1.197,0,1,
61,2026-03-30 01:10:59,Q-Learning,U-maze,92,1.201,0,1,
62,2026-03-30 01:11:00,Q-Learning,U-maze,86,0.961,1,0,
63,2026-03-30 01:11:01,Q-Learning,U-maze,93,1.002,1,0,
64,2026-03-30 01:11:02,Q-Learning,U-maze,113,1.223,0,1,
65,2026-03-30 01:11:04,Q-Learning,U-maze,97,1.209,0,1,
66,2026-03-30 01:11:05,Q-Learning,U-maze,118,1.25,0,1,
67,2026-03-30 01:11:06,Q-Learning,U-maze,74,1.026,1,0,
68,2026-03-30 01:11:07,Q-Learning,U-maze,87,1.14,1,0,
69,2026-03-30 01:11:08,Q-Learning,U-maze,63,0.917,1,0,
70,2026-03-30 01:11:09,Q-Learning,U-maze,106,1.203,0,1,
71,2026-03-30 01:11:10,Q-Learning,U-maze,89,1.177,0,1,
72,2026-03-30 01:11:11,Q-Learning,U-maze,50,0.45,1,0,
73,2026-03-30 01:11:12,Q-Learning,U-maze,109,1.679,0,1,
74,2026-03-30 01:11:13,Q-Learning,U-maze,75,0.88,1,0,
75,2026-03-30 01:11:14,Q-Learning,U-maze,93,1.0,1,0,
76,2026-03-30 01:11:15,Q-Learning,U-maze,75,0.783,1,0,
77,2026-03-30 01:11:16,Q-Learning,U-maze,61,0.833,1,0,
78,2026-03-30 01:11:16,Q-Learning,U-maze,31,0.4,1,0,
79,2026-03-30 01:11:17,Q-Learning,U-maze,106,1.166,0,1,
80,2026-03-30 01:11:18,Q-Learning,U-maze,49,0.434,1,0,
81,2026-03-30 01:11:19,Q-Learning,U-maze,46,0.665,1,0,
82,2026-03-30 01:11:19,Q-Learning,U-maze,40,0.517,1,0,
83,2026-03-30 01:11:20,Q-Learning,U-maze,52,0.55,1,0,
84,2026-03-30 01:11:21,Q-Learning,U-maze,95,1.183,0,1,
85,2026-03-30 01:11:21,Q-Learning,U-maze,39,0.48,1,0,
86,2026-03-30 01:11:23,Q-Learning,U-maze,86,1.189,0,1,
87,2026-03-30 01:11:23,Q-Learning,U-maze,49,0.648,1,0,
88,2026-03-30 01:11:24,Q-Learning,U-maze,86,1.225,0,1,
89,2026-03-30 01:11:26,Q-Learning,U-maze,103,1.175,0,1,
90,2026-03-30 01:11:26,Q-Learning,U-maze,53,0.551,1,0,
91,2026-03-30 01:11:27,Q-Learning,U-maze,70,0.715,1,0,
92,2026-03-30 01:11:28,Q-Learning,U-maze,104,1.216,0,1,
93,2026-03-30 01:11:29,Q-Learning,U-maze,68,0.85,1,0,
94,2026-03-30 01:11:30,Q-Learning,U-maze,88,1.201,0,1,
95,2026-03-30 01:11:31,Q-Learning,U-maze,87,1.067,1,0,
96,2026-03-30 01:11:32,Q-Learning,U-maze,41,0.593,1,0,
97,2026-03-30 01:11:33,Q-Learning,U-maze,75,1.039,1,0,
98,2026-03-30 01:11:33,Q-Learning,U-maze,37,0.533,1,0,
99,2026-03-30 01:11:34,Q-Learning,U-maze,44,0.701,1,0,
100,2026-03-30 01:11:35,Q-Learning,U-maze,97,1.201,0,1,
101,2026-03-30 01:11:36,Q-Learning,U-maze,78,1.083,1,0,
102,2026-03-30 01:11:38,Q-Learning,U-maze,89,1.116,1,0,
103,2026-03-30 01:11:38,Q-Learning,U-maze,54,0.533,1,0,
104,2026-03-30 01:11:39,Q-Learning,U-maze,43,0.671,1,0,
105,2026-03-30 01:11:39,Q-Learning,U-maze,36,0.36,1,0,
106,2026-03-30 01:11:39,Q-Learning,U-maze,32,0.333,1,0,
107,2026-03-30 01:11:40,Q-Learning,U-maze,67,0.684,1,0,
108,2026-03-30 01:11:41,Q-Learning,U-maze,47,0.553,1,0,
109,2026-03-30 01:11:41,Q-Learning,U-maze,25,0.35,1,0,
110,2026-03-30 01:11:41,Q-Learning,U-maze,36,0.367,1,0,
111,2026-03-30 01:11:42,Q-Learning,U-maze,33,0.416,1,0,
112,2026-03-30 01:11:42,Q-Learning,U-maze,24,0.235,1,0,
113,2026-03-30 01:11:42,Q-Learning,U-maze,27,0.3,1,0,
114,2026-03-30 01:11:43,Q-Learning,U-maze,33,0.386,1,0,
115,2026-03-30 01:11:43,Q-Learning,U-maze,35,0.533,1,0,
116,2026-03-30 01:11:44,Q-Learning,U-maze,25,0.357,1,0,
117,2026-03-30 01:11:44,Q-Learning,U-maze,47,0.61,1,0,
118,2026-03-30 01:11:45,Q-Learning,U-maze,26,0.384,1,0,
119,2026-03-30 01:11:45,Q-Learning,U-maze,28,0.334,1,0,
120,2026-03-30 01:11:45,Q-Learning,U-maze,41,0.417,1,0,
121,2026-03-30 01:11:46,Q-Learning,U-maze,56,0.486,1,0,
122,2026-03-30 01:11:46,Q-Learning,U-maze,38,0.417,1,0,
123,2026-03-30 01:11:47,Q-Learning,U-maze,36,0.45,1,0,
124,2026-03-30 01:11:47,Q-Learning,U-maze,31,0.374,1,0,
125,2026-03-30 01:11:48,Q-Learning,U-maze,31,0.342,1,0,
126,2026-03-30 01:11:48,Q-Learning,U-maze,49,0.45,1,0,
127,2026-03-30 01:11:49,Q-Learning,U-maze,54,0.733,1,0,
128,2026-03-30 01:11:49,Q-Learning,U-maze,41,0.416,1,0,
129,2026-03-30 01:11:49,Q-Learning,U-maze,25,0.348,1,0,
130,2026-03-30 01:11:50,Q-Learning,U-maze,32,0.401,1,0,
131,2026-03-30 01:11:50,Q-Learning,U-maze,41,0.39,1,0,
132,2026-03-30 01:11:51,Q-Learning,U-maze,32,0.418,1,0,
133,2026-03-30 01:11:51,Q-Learning,U-maze,19,0.282,1,0,
134,2026-03-30 01:11:51,Q-Learning,U-maze,27,0.3,1,0,
135,2026-03-30 01:11:52,Q-Learning,U-maze,38,0.469,1,0,
