episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1030.844,129,0,1,500,0.9965,,1.373,
2,-1215.837,150,0,1,500,0.993,,1.334,
3,-1114.366,137,0,1,500,0.9895,,1.335,
4,-1040.415,127,0,1,500,0.9861,,1.236,
5,-1046.255,130,0,1,500,0.9826,,1.267,
6,-990.836,121,0,1,500,0.9792,,1.283,
7,-1091.483,136,0,1,500,0.9758,,1.25,
8,-1273.302,157,0,1,500,0.9723,,1.349,
9,-1216.019,150,0,1,500,0.9689,,1.384,
10,-1163.86,143,0,1,500,0.9655,,1.333,
11,-1052.567,132,0,1,500,0.9622,,1.263,
12,-1026.712,126,0,1,500,0.9588,,1.235,
13,-1152.323,142,0,1,500,0.9554,,1.307,
14,-1053.101,132,0,1,500,0.9521,,1.223,
15,-1074.575,132,0,1,500,0.9488,,1.233,
16,-1079.896,132,0,1,500,0.9454,,1.217,
17,-1264.107,157,0,1,500,0.9421,,1.219,
18,-1074.174,132,0,1,500,0.9388,,1.256,
19,-861.575,105,0,1,500,0.9356,,1.242,
20,-883.807,108,0,1,500,0.9323,,1.217,
21,-954.578,117,0,1,500,0.929,,1.217,
22,-809.156,100,0,1,500,0.9258,,1.234,
23,-909.295,111,0,1,500,0.9225,,1.216,
24,-868.174,106,0,1,500,0.9193,,1.217,
25,-835.987,102,0,1,500,0.9161,,1.25,
26,-1201.75,148,0,1,500,0.9129,,1.28,
27,-1100.111,135,0,1,500,0.9097,,1.217,
28,-947.316,116,0,1,500,0.9065,,1.221,
29,-1128.571,139,0,1,500,0.9033,,1.226,
30,-941.123,115,0,1,500,0.9002,,1.201,
31,-1083.071,133,0,1,500,0.897,,1.234,
32,-1035.631,129,0,1,500,0.8939,,1.216,
33,-873.975,107,0,1,500,0.8907,,1.22,
34,-221.08,94,1,0,379,0.8876,0.931,0.931,
35,-971.841,119,0,1,500,0.8845,,1.25,
36,-1002.968,123,0,1,500,0.8814,,1.228,
37,-1026.97,126,0,1,500,0.8783,,1.25,
38,-883.608,108,0,1,500,0.8753,,1.235,
39,-977.273,120,0,1,500,0.8722,,1.215,
40,-963.061,118,0,1,500,0.8691,,1.25,
41,-1048.947,129,0,1,500,0.8661,,1.25,
42,-761.926,96,0,1,500,0.8631,,1.233,
43,-1005.095,123,0,1,500,0.8601,,1.298,
44,-969.578,119,0,1,500,0.857,,1.233,
45,-923.461,113,0,1,500,0.854,,1.218,
46,-750.627,91,0,1,500,0.8511,,1.245,
47,-835.162,102,0,1,500,0.8481,,1.203,
48,-416.829,118,1,0,484,0.8451,1.214,1.214,
49,-1058.511,130,0,1,500,0.8421,,1.25,
50,-1111.035,136,0,1,500,0.8392,,1.235,
51,-826.484,103,0,1,500,0.8363,,1.269,
52,-780.345,95,0,1,500,0.8333,,1.285,
53,-833.664,107,0,1,500,0.8304,,1.282,
54,-828.623,101,0,1,500,0.8275,,1.231,
55,-979.08,120,0,1,500,0.8246,,1.217,
56,-957.651,117,0,1,500,0.8217,,1.197,
57,-724.713,88,0,1,500,0.8189,,1.201,
58,61.472,59,1,0,291,0.816,0.7,0.7,
59,-462.987,124,1,0,457,0.8131,1.166,1.166,
60,-687.53,83,0,1,500,0.8103,,1.217,
61,-794.585,97,0,1,500,0.8074,,1.217,
62,-834.251,102,0,1,500,0.8046,,1.217,
63,-969.465,119,0,1,500,0.8018,,1.25,
64,-1010.772,124,0,1,500,0.799,,1.216,
65,-746.787,91,0,1,500,0.7962,,1.251,
66,-875.69,107,0,1,500,0.7934,,1.25,
67,-257.291,98,1,0,477,0.7906,1.215,1.215,
68,-762.597,93,0,1,500,0.7879,,1.217,
69,100.058,54,1,0,316,0.7851,0.766,0.766,
70,-901.218,110,0,1,500,0.7824,,1.244,
71,-730.889,89,0,1,500,0.7796,,1.203,
72,-836.168,103,0,1,500,0.7769,,1.267,
73,12.862,65,1,0,310,0.7742,0.782,0.782,
74,-684.865,83,0,1,500,0.7715,,1.217,
75,-748.694,91,0,1,500,0.7688,,1.249,
76,-119.251,81,1,0,416,0.7661,1.051,1.051,
77,2.918,66,1,0,351,0.7634,0.866,0.866,
