trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-30 00:45:28,Q-Learning,U-maze,125,1.283,0,1,
2,2026-03-30 00:45:30,Q-Learning,U-maze,115,1.304,0,1,
3,2026-03-30 00:45:31,Q-Learning,U-maze,132,1.347,0,1,
4,2026-03-30 00:45:32,Q-Learning,U-maze,120,1.294,0,1,
5,2026-03-30 00:45:34,Q-Learning,U-maze,139,1.332,0,1,
6,2026-03-30 00:45:35,Q-Learning,U-maze,142,1.283,0,1,
7,2026-03-30 00:45:36,Q-Learning,U-maze,168,1.283,0,1,
8,2026-03-30 00:45:37,Q-Learning,U-maze,110,1.25,0,1,
9,2026-03-30 00:45:39,Q-Learning,U-maze,128,1.233,0,1,
10,2026-03-30 00:45:40,Q-Learning,U-maze,131,1.25,0,1,
11,2026-03-30 00:45:41,Q-Learning,U-maze,145,1.252,0,1,
12,2026-03-30 00:45:42,Q-Learning,U-maze,104,1.286,0,1,
13,2026-03-30 00:45:44,Q-Learning,U-maze,141,1.361,0,1,
14,2026-03-30 00:45:45,Q-Learning,U-maze,166,1.289,0,1,
15,2026-03-30 00:45:46,Q-Learning,U-maze,163,1.367,0,1,
16,2026-03-30 00:45:48,Q-Learning,U-maze,128,1.333,0,1,
17,2026-03-30 00:45:49,Q-Learning,U-maze,116,1.266,0,1,
18,2026-03-30 00:45:50,Q-Learning,U-maze,136,1.379,0,1,
19,2026-03-30 00:45:52,Q-Learning,U-maze,126,1.25,0,1,
20,2026-03-30 00:45:53,Q-Learning,U-maze,112,1.233,0,1,
21,2026-03-30 00:45:54,Q-Learning,U-maze,136,1.332,0,1,
22,2026-03-30 00:45:55,Q-Learning,U-maze,88,0.967,1,0,
23,2026-03-30 00:45:56,Q-Learning,U-maze,152,1.233,0,1,
24,2026-03-30 00:45:58,Q-Learning,U-maze,101,1.257,0,1,
25,2026-03-30 00:45:59,Q-Learning,U-maze,123,1.28,0,1,
26,2026-03-30 00:46:00,Q-Learning,U-maze,111,1.221,0,1,
27,2026-03-30 00:46:01,Q-Learning,U-maze,116,1.233,0,1,
28,2026-03-30 00:46:03,Q-Learning,U-maze,102,1.233,0,1,
29,2026-03-30 00:46:04,Q-Learning,U-maze,105,1.217,0,1,
30,2026-03-30 00:46:05,Q-Learning,U-maze,134,1.233,0,1,
31,2026-03-30 00:46:06,Q-Learning,U-maze,125,1.217,0,1,
32,2026-03-30 00:46:08,Q-Learning,U-maze,124,1.233,0,1,
33,2026-03-30 00:46:09,Q-Learning,U-maze,96,1.133,1,0,
34,2026-03-30 00:46:10,Q-Learning,U-maze,116,1.25,0,1,
35,2026-03-30 00:46:11,Q-Learning,U-maze,115,1.216,0,1,
36,2026-03-30 00:46:12,Q-Learning,U-maze,124,1.217,0,1,
37,2026-03-30 00:46:14,Q-Learning,U-maze,143,1.234,0,1,
38,2026-03-30 00:46:15,Q-Learning,U-maze,98,1.24,0,1,
39,2026-03-30 00:46:16,Q-Learning,U-maze,117,1.2,0,1,
40,2026-03-30 00:46:17,Q-Learning,U-maze,113,1.233,0,1,
41,2026-03-30 00:46:18,Q-Learning,U-maze,112,1.217,0,1,
42,2026-03-30 00:46:20,Q-Learning,U-maze,91,1.2,0,1,
43,2026-03-30 00:46:21,Q-Learning,U-maze,76,0.866,1,0,
44,2026-03-30 00:46:22,Q-Learning,U-maze,102,1.067,1,0,
45,2026-03-30 00:46:23,Q-Learning,U-maze,104,1.242,0,1,
46,2026-03-30 00:46:24,Q-Learning,U-maze,87,1.239,0,1,
47,2026-03-30 00:46:25,Q-Learning,U-maze,75,0.883,1,0,
48,2026-03-30 00:46:26,Q-Learning,U-maze,109,1.216,0,1,
49,2026-03-30 00:46:27,Q-Learning,U-maze,114,1.233,0,1,
50,2026-03-30 00:46:29,Q-Learning,U-maze,98,1.233,0,1,
51,2026-03-30 00:46:30,Q-Learning,U-maze,109,1.232,0,1,
52,2026-03-30 00:46:31,Q-Learning,U-maze,101,1.233,0,1,
53,2026-03-30 00:46:32,Q-Learning,U-maze,100,1.233,0,1,
54,2026-03-30 00:46:34,Q-Learning,U-maze,120,1.234,0,1,
55,2026-03-30 00:46:35,Q-Learning,U-maze,117,1.249,0,1,
56,2026-03-30 00:46:36,Q-Learning,U-maze,107,1.219,0,1,
57,2026-03-30 00:46:37,Q-Learning,U-maze,94,1.233,0,1,
58,2026-03-30 00:46:39,Q-Learning,U-maze,102,1.25,0,1,
59,2026-03-30 00:46:40,Q-Learning,U-maze,108,1.256,0,1,
60,2026-03-30 00:46:41,Q-Learning,U-maze,91,1.225,0,1,
61,2026-03-30 00:46:42,Q-Learning,U-maze,114,1.25,0,1,
62,2026-03-30 00:46:44,Q-Learning,U-maze,107,1.267,0,1,
63,2026-03-30 00:46:45,Q-Learning,U-maze,129,1.272,0,1,
64,2026-03-30 00:46:46,Q-Learning,U-maze,58,0.825,1,0,
65,2026-03-30 00:46:47,Q-Learning,U-maze,101,1.298,0,1,
66,2026-03-30 00:46:48,Q-Learning,U-maze,37,0.567,1,0,
67,2026-03-30 00:46:49,Q-Learning,U-maze,105,1.225,0,1,
68,2026-03-30 00:46:50,Q-Learning,U-maze,77,0.709,1,0,
69,2026-03-30 00:46:50,Q-Learning,U-maze,60,0.967,1,0,
70,2026-03-30 00:46:52,Q-Learning,U-maze,97,1.233,0,1,
71,2026-03-30 00:46:53,Q-Learning,U-maze,93,1.233,0,1,
72,2026-03-30 00:46:54,Q-Learning,U-maze,112,1.267,0,1,
73,2026-03-30 00:46:55,Q-Learning,U-maze,100,1.216,0,1,
74,2026-03-30 00:46:57,Q-Learning,U-maze,107,1.217,0,1,
75,2026-03-30 00:46:58,Q-Learning,U-maze,86,1.216,0,1,
76,2026-03-30 00:46:59,Q-Learning,U-maze,79,0.774,1,0,
77,2026-03-30 00:47:00,Q-Learning,U-maze,97,1.225,0,1,
78,2026-03-30 00:47:01,Q-Learning,U-maze,86,1.055,1,0,
79,2026-03-30 00:47:01,Q-Learning,U-maze,42,0.492,1,0,
80,2026-03-30 00:47:03,Q-Learning,U-maze,93,1.249,0,1,
81,2026-03-30 00:47:03,Q-Learning,U-maze,48,0.767,1,0,
82,2026-03-30 00:47:05,Q-Learning,U-maze,99,1.246,0,1,
83,2026-03-30 00:47:06,Q-Learning,U-maze,86,1.217,0,1,
84,2026-03-30 00:47:07,Q-Learning,U-maze,82,1.083,1,0,
85,2026-03-30 00:47:08,Q-Learning,U-maze,67,0.733,1,0,
86,2026-03-30 00:47:09,Q-Learning,U-maze,57,0.8,1,0,
87,2026-03-30 00:47:09,Q-Learning,U-maze,54,0.651,1,0,
88,2026-03-30 00:47:10,Q-Learning,U-maze,57,0.716,1,0,
89,2026-03-30 00:47:11,Q-Learning,U-maze,98,1.233,0,1,
90,2026-03-30 00:47:12,Q-Learning,U-maze,42,0.55,1,0,
91,2026-03-30 00:47:13,Q-Learning,U-maze,110,1.254,0,1,
92,2026-03-30 00:47:14,Q-Learning,U-maze,39,0.699,1,0,
