trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-03-30 00:37:12,Q-Learning,U-maze,129,1.373,0,1,
2,2026-03-30 00:37:13,Q-Learning,U-maze,150,1.334,0,1,
3,2026-03-30 00:37:15,Q-Learning,U-maze,137,1.335,0,1,
4,2026-03-30 00:37:16,Q-Learning,U-maze,127,1.236,0,1,
5,2026-03-30 00:37:17,Q-Learning,U-maze,130,1.267,0,1,
6,2026-03-30 00:37:19,Q-Learning,U-maze,121,1.283,0,1,
7,2026-03-30 00:37:20,Q-Learning,U-maze,136,1.25,0,1,
8,2026-03-30 00:37:21,Q-Learning,U-maze,157,1.349,0,1,
9,2026-03-30 00:37:23,Q-Learning,U-maze,150,1.384,0,1,
10,2026-03-30 00:37:24,Q-Learning,U-maze,143,1.333,0,1,
11,2026-03-30 00:37:25,Q-Learning,U-maze,132,1.263,0,1,
12,2026-03-30 00:37:26,Q-Learning,U-maze,126,1.235,0,1,
13,2026-03-30 00:37:28,Q-Learning,U-maze,142,1.307,0,1,
14,2026-03-30 00:37:29,Q-Learning,U-maze,132,1.223,0,1,
15,2026-03-30 00:37:30,Q-Learning,U-maze,132,1.233,0,1,
16,2026-03-30 00:37:31,Q-Learning,U-maze,132,1.217,0,1,
17,2026-03-30 00:37:33,Q-Learning,U-maze,157,1.219,0,1,
18,2026-03-30 00:37:34,Q-Learning,U-maze,132,1.256,0,1,
19,2026-03-30 00:37:35,Q-Learning,U-maze,105,1.242,0,1,
20,2026-03-30 00:37:36,Q-Learning,U-maze,108,1.217,0,1,
21,2026-03-30 00:37:38,Q-Learning,U-maze,117,1.217,0,1,
22,2026-03-30 00:37:39,Q-Learning,U-maze,100,1.234,0,1,
23,2026-03-30 00:37:40,Q-Learning,U-maze,111,1.216,0,1,
24,2026-03-30 00:37:41,Q-Learning,U-maze,106,1.217,0,1,
25,2026-03-30 00:37:43,Q-Learning,U-maze,102,1.25,0,1,
26,2026-03-30 00:37:44,Q-Learning,U-maze,148,1.28,0,1,
27,2026-03-30 00:37:45,Q-Learning,U-maze,135,1.217,0,1,
28,2026-03-30 00:37:46,Q-Learning,U-maze,116,1.221,0,1,
29,2026-03-30 00:37:48,Q-Learning,U-maze,139,1.226,0,1,
30,2026-03-30 00:37:49,Q-Learning,U-maze,115,1.201,0,1,
31,2026-03-30 00:37:50,Q-Learning,U-maze,133,1.234,0,1,
32,2026-03-30 00:37:51,Q-Learning,U-maze,129,1.216,0,1,
33,2026-03-30 00:37:52,Q-Learning,U-maze,107,1.22,0,1,
34,2026-03-30 00:37:53,Q-Learning,U-maze,94,0.931,1,0,
35,2026-03-30 00:37:55,Q-Learning,U-maze,119,1.25,0,1,
36,2026-03-30 00:37:56,Q-Learning,U-maze,123,1.228,0,1,
37,2026-03-30 00:37:57,Q-Learning,U-maze,126,1.25,0,1,
38,2026-03-30 00:37:58,Q-Learning,U-maze,108,1.235,0,1,
39,2026-03-30 00:38:00,Q-Learning,U-maze,120,1.215,0,1,
40,2026-03-30 00:38:01,Q-Learning,U-maze,118,1.25,0,1,
