episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-597.458,73,0,1,500,,,0.871,
2,-1181.431,147,0,1,500,,,0.838,
3,-1937.307,243,0,1,500,,,0.898,
4,-1184.193,150,0,1,500,,,0.865,
5,-2029.111,252,0,1,500,,,0.835,
6,-1891.82,235,0,1,500,,,0.89,
7,-1938.343,241,0,1,500,,,0.865,
8,-1524.715,189,0,1,500,,,0.914,
9,-1476.246,183,0,1,500,,,0.783,
10,-1162.136,149,0,1,500,,,0.938,
11,-777.05,97,0,1,500,,,0.842,
12,-811.387,100,0,1,500,,,0.836,
13,-989.488,121,0,1,500,,,0.83,
14,-1355.646,170,0,1,500,,,0.833,
15,-1750.03,217,0,1,500,,,0.934,
16,-2774.862,349,0,1,500,,,0.966,
17,-3412.377,429,0,1,500,,,0.836,
18,-3209.17,403,0,1,500,,,0.859,
19,-2901.985,365,0,1,500,,,0.945,
20,-2115.018,266,0,1,500,,,0.95,
21,-628.922,79,0,1,500,,,0.822,
22,-1124.985,141,0,1,500,,,0.873,
23,-1222.19,155,0,1,500,,,0.849,
24,-719.659,90,0,1,500,,,0.879,
25,-992.325,122,0,1,500,,,0.909,
26,-986.612,124,0,1,500,,,0.906,
27,-713.019,89,0,1,500,,,0.86,
28,-2027.888,252,0,1,500,,,1.135,
29,-1192.781,148,0,1,500,,,0.902,
30,-1208.614,150,0,1,500,,,0.991,
31,-837.56,102,0,1,500,,,1.038,
32,-2043.355,255,0,1,500,,,1.34,
33,-2467.031,309,0,1,500,,,1.753,
34,-1294.592,163,0,1,500,,,1.41,
35,-1397.88,174,0,1,500,,,1.064,
36,-740.662,94,0,1,500,,,1.191,
37,-1403.22,176,0,1,500,,,1.087,
38,-710.567,88,0,1,500,,,1.255,
39,-796.207,98,0,1,500,,,1.328,
40,-821.239,103,0,1,500,,,1.304,
41,-1018.248,128,0,1,500,,,1.243,
42,-758.089,95,0,1,500,,,1.162,
43,-1339.608,169,0,1,500,,,1.199,
44,-819.599,103,0,1,500,,,1.069,
45,-1358.911,170,0,1,500,,,1.067,
46,-573.156,72,0,1,500,,,1.197,
47,-1819.803,228,0,1,500,,,1.111,
48,-831.42,103,0,1,500,,,1.136,
49,-1057.171,130,0,1,500,,,0.979,
50,-1735.071,215,0,1,500,,,1.053,
51,-1036.056,130,0,1,500,,,1.295,
52,-870.929,110,0,1,500,,,1.16,
53,-1452.345,180,0,1,500,,,1.102,
54,-1230.787,153,0,1,500,,,1.114,
55,-1673.285,209,0,1,500,,,1.226,
56,-794.417,98,0,1,500,,,1.142,
57,-1076.349,134,0,1,500,,,1.104,
58,-1249.609,155,0,1,500,,,1.271,
59,-938.665,119,0,1,500,,,1.076,
60,-1231.618,152,0,1,500,,,1.138,
61,-1154.874,142,0,1,500,,,1.165,
62,-906.93,114,0,1,500,,,1.128,
63,-813.885,103,0,1,500,,,1.207,
64,-1418.312,176,0,1,500,,,1.307,
65,-749.753,94,0,1,500,,,1.138,
66,-1169.714,148,0,1,500,,,1.255,
67,-958.111,120,0,1,500,,,1.184,
68,-804.57,99,0,1,500,,,1.196,
69,-986.547,125,0,1,500,,,1.063,
70,-870.605,110,0,1,500,,,1.149,
71,-1305.488,161,0,1,500,,,1.439,
72,-629.057,79,0,1,500,,,1.38,
73,-1169.78,145,0,1,500,,,1.154,
74,-754.915,94,0,1,500,,,1.911,
75,-805.923,100,0,1,500,,,1.101,
76,-916.667,116,0,1,500,,,1.156,
77,-1277.035,161,0,1,500,,,1.147,
78,-936.791,118,0,1,500,,,1.037,
79,-906.976,112,0,1,500,,,1.092,
80,-1110.568,140,0,1,500,,,1.169,
81,-1046.442,129,0,1,500,,,1.278,
82,-1145.095,141,0,1,500,,,1.123,
83,-713.628,89,0,1,500,,,1.127,
84,-930.299,115,0,1,500,,,1.124,
85,-988.364,122,0,1,500,,,1.169,
86,-1064.837,135,0,1,500,,,1.101,
87,-902.528,114,0,1,500,,,1.128,
88,-1437.024,179,0,1,500,,,1.066,
89,-865.58,109,0,1,500,,,1.11,
90,-982.411,124,0,1,500,,,1.114,
91,-1081.888,137,0,1,500,,,1.137,
92,-1339.985,169,0,1,500,,,1.083,
93,-1012.361,124,0,1,500,,,1.103,
94,-1128.169,139,0,1,500,,,1.174,
95,-938.288,115,0,1,500,,,1.136,
96,-832.68,102,0,1,500,,,1.052,
97,-1141.739,141,0,1,500,,,1.065,
98,-995.994,123,0,1,500,,,1.192,
99,-958.139,118,0,1,500,,,1.04,
100,-982.234,121,0,1,500,,,1.157,
101,-706.395,87,0,1,500,,,1.069,
102,-2550.158,319,0,1,500,,,1.306,
103,-2528.044,316,0,1,500,,,1.201,
104,-2289.533,286,0,1,500,,,1.225,
105,-927.68,115,0,1,500,,,1.371,
106,-665.419,82,0,1,500,,,1.382,
107,-666.891,82,0,1,500,,,1.324,
108,-655.827,80,0,1,500,,,1.302,
109,-1066.782,135,0,1,500,,,1.281,
110,-772.096,95,0,1,500,,,1.365,
111,-928.767,115,0,1,500,,,1.303,
