trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-07 11:37:24,PPO,Z-maze,126,1.304,0,1,
2,2026-04-07 11:37:25,PPO,Z-maze,151,1.621,0,1,
3,2026-04-07 11:37:27,PPO,Z-maze,146,1.266,0,1,
4,2026-04-07 11:37:28,PPO,Z-maze,141,1.223,0,1,
5,2026-04-07 11:37:29,PPO,Z-maze,202,1.318,0,1,
6,2026-04-07 11:37:31,PPO,Z-maze,151,1.405,0,1,
7,2026-04-07 11:37:32,PPO,Z-maze,390,1.38,0,1,
8,2026-04-07 11:37:33,PPO,Z-maze,375,1.393,0,1,
9,2026-04-07 11:37:35,PPO,Z-maze,342,1.352,0,1,
10,2026-04-07 11:37:36,PPO,Z-maze,238,1.475,0,1,
11,2026-04-07 11:37:38,PPO,Z-maze,146,1.404,0,1,
12,2026-04-07 11:37:39,PPO,Z-maze,177,1.349,0,1,
13,2026-04-07 11:37:41,PPO,Z-maze,155,1.448,0,1,
14,2026-04-07 11:37:42,PPO,Z-maze,190,1.347,0,1,
15,2026-04-07 11:37:43,PPO,Z-maze,403,1.381,0,1,
16,2026-04-07 11:37:45,PPO,Z-maze,289,1.593,0,1,
17,2026-04-07 11:37:46,PPO,Z-maze,209,1.278,0,1,
18,2026-04-07 11:37:47,PPO,Z-maze,151,1.231,0,1,
19,2026-04-07 11:37:49,PPO,Z-maze,105,1.327,0,1,
20,2026-04-07 11:37:50,PPO,Z-maze,157,1.365,0,1,
21,2026-04-07 11:37:51,PPO,Z-maze,224,1.318,0,1,
22,2026-04-07 11:37:53,PPO,Z-maze,160,1.352,0,1,
23,2026-04-07 11:37:54,PPO,Z-maze,157,1.374,0,1,
24,2026-04-07 11:37:56,PPO,Z-maze,103,1.405,0,1,
25,2026-04-07 11:37:57,PPO,Z-maze,125,1.332,0,1,
26,2026-04-07 11:37:58,PPO,Z-maze,125,1.38,0,1,
27,2026-04-07 11:38:00,PPO,Z-maze,112,1.369,0,1,
