trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-06 17:54:33,PPO,Z-maze,96,2.635,0,1,
2,2026-04-06 17:54:36,PPO,Z-maze,133,2.999,0,1,
3,2026-04-06 17:54:39,PPO,Z-maze,144,2.866,0,1,
4,2026-04-06 17:54:42,PPO,Z-maze,103,3.004,0,1,
5,2026-04-06 17:54:45,PPO,Z-maze,88,3.069,0,1,
6,2026-04-06 17:54:48,PPO,Z-maze,145,2.194,0,1,
7,2026-04-06 17:54:50,PPO,Z-maze,107,2.243,0,1,
8,2026-04-06 17:54:52,PPO,Z-maze,257,2.079,0,1,
9,2026-04-06 17:54:55,PPO,Z-maze,144,2.626,0,1,
10,2026-04-06 17:54:57,PPO,Z-maze,220,2.692,0,1,
11,2026-04-06 17:55:00,PPO,Z-maze,104,2.867,0,1,
12,2026-04-06 17:55:03,PPO,Z-maze,154,2.769,0,1,
13,2026-04-06 17:55:06,PPO,Z-maze,159,2.997,0,1,
14,2026-04-06 17:55:08,PPO,Z-maze,239,2.298,0,1,
15,2026-04-06 17:55:11,PPO,Z-maze,220,2.833,0,1,
16,2026-04-06 17:55:14,PPO,Z-maze,339,2.808,0,1,
17,2026-04-06 17:55:17,PPO,Z-maze,287,3.123,0,1,
18,2026-04-06 17:55:20,PPO,Z-maze,247,3.068,0,1,
19,2026-04-06 17:55:23,PPO,Z-maze,145,2.968,0,1,
20,2026-04-06 17:55:26,PPO,Z-maze,86,2.832,0,1,
21,2026-04-06 17:55:29,PPO,Z-maze,161,2.659,0,1,
22,2026-04-06 17:55:31,PPO,Z-maze,99,2.757,0,1,
23,2026-04-06 17:55:34,PPO,Z-maze,87,2.903,0,1,
24,2026-04-06 17:55:37,PPO,Z-maze,134,2.827,0,1,
25,2026-04-06 17:55:40,PPO,Z-maze,145,2.779,0,1,
26,2026-04-06 17:55:43,PPO,Z-maze,107,2.718,0,1,
27,2026-04-06 17:55:45,PPO,Z-maze,194,2.635,0,1,
28,2026-04-06 17:55:48,PPO,Z-maze,116,3.078,0,1,
29,2026-04-06 17:55:51,PPO,Z-maze,166,2.546,0,1,
30,2026-04-06 17:55:53,PPO,Z-maze,152,2.226,0,1,
31,2026-04-06 17:55:56,PPO,Z-maze,170,2.513,0,1,
32,2026-04-06 17:55:58,PPO,Z-maze,173,2.473,0,1,
33,2026-04-06 17:56:00,PPO,Z-maze,317,2.156,0,1,
34,2026-04-06 17:56:02,PPO,Z-maze,385,1.947,0,1,
35,2026-04-06 17:56:05,PPO,Z-maze,392,2.371,0,1,
36,2026-04-06 17:56:07,PPO,Z-maze,389,2.883,0,1,
37,2026-04-06 17:56:10,PPO,Z-maze,302,2.876,0,1,
38,2026-04-06 17:56:13,PPO,Z-maze,134,2.807,0,1,
39,2026-04-06 17:56:16,PPO,Z-maze,110,2.917,0,1,
40,2026-04-06 17:56:19,PPO,Z-maze,99,2.562,0,1,
41,2026-04-06 17:56:21,PPO,Z-maze,80,2.131,0,1,
42,2026-04-06 17:56:23,PPO,Z-maze,115,2.339,0,1,
43,2026-04-06 17:56:26,PPO,Z-maze,94,2.381,0,1,
44,2026-04-06 17:56:27,PPO,Z-maze,131,1.828,0,1,
45,2026-04-06 17:56:29,PPO,Z-maze,71,1.657,0,1,
46,2026-04-06 17:56:31,PPO,Z-maze,151,1.636,0,1,
47,2026-04-06 17:56:32,PPO,Z-maze,148,1.642,0,1,
48,2026-04-06 17:56:34,PPO,Z-maze,114,1.78,0,1,
49,2026-04-06 17:56:36,PPO,Z-maze,163,1.655,0,1,
50,2026-04-06 17:56:38,PPO,Z-maze,82,1.732,0,1,
51,2026-04-06 17:56:40,PPO,Z-maze,123,2.481,0,1,
52,2026-04-06 17:56:43,PPO,Z-maze,114,2.989,0,1,
53,2026-04-06 17:56:46,PPO,Z-maze,155,2.896,0,1,
54,2026-04-06 17:56:49,PPO,Z-maze,119,2.916,0,1,
55,2026-04-06 17:56:51,PPO,Z-maze,94,1.934,0,1,
56,2026-04-06 17:56:53,PPO,Z-maze,205,1.843,0,1,
57,2026-04-06 17:56:55,PPO,Z-maze,98,2.469,0,1,
58,2026-04-06 17:56:57,PPO,Z-maze,162,2.393,0,1,
59,2026-04-06 17:57:00,PPO,Z-maze,87,2.283,0,1,
60,2026-04-06 17:57:02,PPO,Z-maze,119,2.585,0,1,
61,2026-04-06 17:57:05,PPO,Z-maze,97,2.215,0,1,
62,2026-04-06 17:57:07,PPO,Z-maze,107,2.436,0,1,
63,2026-04-06 17:57:09,PPO,Z-maze,132,2.466,0,1,
64,2026-04-06 17:57:12,PPO,Z-maze,96,2.548,0,1,
65,2026-04-06 17:57:14,PPO,Z-maze,155,2.41,0,1,
66,2026-04-06 17:57:17,PPO,Z-maze,90,2.612,0,1,
67,2026-04-06 17:57:20,PPO,Z-maze,81,2.444,0,1,
68,2026-04-06 17:57:22,PPO,Z-maze,154,2.303,0,1,
69,2026-04-06 17:57:24,PPO,Z-maze,92,2.366,0,1,
70,2026-04-06 17:57:27,PPO,Z-maze,85,2.361,0,1,
71,2026-04-06 17:57:29,PPO,Z-maze,86,2.412,0,1,
72,2026-04-06 17:57:31,PPO,Z-maze,105,2.312,0,1,
73,2026-04-06 17:57:33,PPO,Z-maze,79,1.62,0,1,
74,2026-04-06 17:57:35,PPO,Z-maze,80,1.904,0,1,
75,2026-04-06 17:57:37,PPO,Z-maze,90,2.282,0,1,
76,2026-04-06 17:57:40,PPO,Z-maze,86,2.556,0,1,
77,2026-04-06 17:57:42,PPO,Z-maze,168,2.49,0,1,
78,2026-04-06 17:57:45,PPO,Z-maze,113,2.35,0,1,
79,2026-04-06 17:57:47,PPO,Z-maze,125,2.662,0,1,
80,2026-04-06 17:57:50,PPO,Z-maze,121,2.616,0,1,
81,2026-04-06 17:57:52,PPO,Z-maze,67,2.412,0,1,
82,2026-04-06 17:57:54,PPO,Z-maze,136,2.186,0,1,
83,2026-04-06 17:57:57,PPO,Z-maze,270,2.488,0,1,
84,2026-04-06 17:57:59,PPO,Z-maze,238,2.466,0,1,
85,2026-04-06 17:58:02,PPO,Z-maze,111,2.435,0,1,
