episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1189.841,151,0,1,500,,,2.473,
2,-1177.167,148,0,1,500,,,2.587,
3,-1071.924,133,0,1,500,,,2.455,
4,-2082.461,259,0,1,500,,,2.657,
5,-1139.028,143,0,1,500,,,2.352,
6,-656.148,82,0,1,500,,,2.678,
7,-1180.708,146,0,1,500,,,3.165,
8,-1054.611,131,0,1,500,,,3.215,
9,-1000.265,126,0,1,500,,,3.264,
10,-2076.523,259,0,1,500,,,3.286,
11,-1073.827,135,0,1,500,,,3.263,
12,-1162.971,147,0,1,500,,,3.25,
13,-1596.292,198,0,1,500,,,3.04,
14,-783.634,98,0,1,500,,,2.641,
15,-913.362,116,0,1,500,,,2.569,
16,-1337.672,165,0,1,500,,,3.071,
17,-2976.483,371,0,1,500,,,3.221,
18,-2159.21,269,0,1,500,,,3.265,
19,-1439.898,178,0,1,500,,,1.957,
20,-1820.947,226,0,1,500,,,1.22,
21,-980.877,122,0,1,500,,,1.304,
22,-1787.61,226,0,1,500,,,1.171,
23,-1201.772,152,0,1,500,,,1.753,
24,-1360.794,172,0,1,500,,,1.937,
25,-2242.249,279,0,1,500,,,2.855,
26,-1919.252,238,0,1,500,,,2.727,
27,-994.445,126,0,1,500,,,2.676,
28,-519.22,65,0,1,500,,,2.567,
29,-1260.894,156,0,1,500,,,2.939,
30,-617.979,76,0,1,500,,,3.005,
31,-826.626,102,0,1,500,,,3.148,
32,-956.729,120,0,1,500,,,3.009,
33,-845.882,105,0,1,500,,,2.936,
34,-908.572,115,0,1,500,,,3.263,
35,-2120.12,264,0,1,500,,,3.263,
36,-1701.748,211,0,1,500,,,3.284,
37,-717.382,88,0,1,500,,,3.179,
38,-2809.488,350,0,1,500,,,2.879,
39,-2590.005,323,0,1,500,,,3.17,
40,-2331.074,290,0,1,500,,,3.277,
41,-1963.82,245,0,1,500,,,3.232,
42,-2238.384,280,0,1,500,,,1.935,
43,-1248.463,156,0,1,500,,,1.95,
44,-995.46,126,0,1,500,,,2.155,
45,-1089.892,138,0,1,500,,,1.762,
46,-980.894,123,0,1,500,,,2.15,
47,-796.5,101,0,1,500,,,2.435,
48,-821.137,103,0,1,500,,,3.07,
49,-1147.539,141,0,1,500,,,2.918,
50,-1060.828,131,0,1,500,,,2.703,
51,-688.669,85,0,1,500,,,3.177,
52,-725.863,91,0,1,500,,,3.048,
53,-710.991,89,0,1,500,,,3.2,
54,-906.187,111,0,1,500,,,3.069,
55,-923.073,113,0,1,500,,,3.222,
56,-956.211,121,0,1,500,,,3.143,
57,-841.639,104,0,1,500,,,3.224,
58,-1169.228,147,0,1,500,,,3.292,
59,-1439.438,181,0,1,500,,,3.204,
60,-793.455,100,0,1,500,,,3.222,
61,-1872.748,234,0,1,500,,,3.276,
62,-1099.455,138,0,1,500,,,3.13,
63,-992.892,123,0,1,500,,,3.1,
64,-2568.095,323,0,1,500,,,2.996,
65,-2545.956,320,0,1,500,,,2.999,
66,-1099.602,138,0,1,500,,,3.221,
67,-1000.498,123,0,1,500,,,3.17,
68,-1182.5,148,0,1,500,,,3.009,
69,-853.009,108,0,1,500,,,2.959,
70,-1190.918,148,0,1,500,,,2.896,
71,-779.645,96,0,1,500,,,2.959,
72,-766.952,95,0,1,500,,,3.202,
73,-862.83,109,0,1,500,,,3.047,
74,-906.322,112,0,1,500,,,3.212,
75,-895.676,111,0,1,500,,,2.888,
76,-787.089,97,0,1,500,,,3.153,
77,-614.454,77,0,1,500,,,3.218,
78,-1078.572,137,0,1,500,,,3.043,
79,-994.588,125,0,1,500,,,3.133,
80,-1026.725,126,0,1,500,,,3.195,
81,-659.141,82,0,1,500,,,2.879,
82,-2033.55,254,0,1,500,,,3.286,
83,-884.873,111,0,1,500,,,2.899,
84,-2682.394,334,0,1,500,,,3.205,
85,-1321.97,166,0,1,500,,,3.197,
86,-853.875,106,0,1,500,,,3.037,
87,-994.554,126,0,1,500,,,3.292,
88,-1296.323,161,0,1,500,,,3.275,
89,-1002.521,123,0,1,500,,,3.153,
90,-1120.981,141,0,1,500,,,3.254,
91,-684.213,87,0,1,500,,,3.119,
92,-845.806,105,0,1,500,,,3.278,
93,-750.061,92,0,1,500,,,3.237,
94,-1031.375,131,0,1,500,,,3.065,
95,-928.587,118,0,1,500,,,3.083,
96,-857.212,109,0,1,500,,,3.126,
97,-700.429,92,0,1,500,,,3.03,
98,-850.993,105,0,1,500,,,2.882,
99,-640.983,79,0,1,500,,,3.031,
100,-928.343,116,0,1,500,,,3.131,
101,-1301.497,163,0,1,500,,,3.188,
102,-883.474,111,0,1,500,,,3.021,
