episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-913.833,116,0,1,500,,,1.38,
2,-1349.897,171,0,1,500,,,1.047,
3,-1097.844,139,0,1,500,,,1.009,
4,-1364.371,171,0,1,500,,,1.314,
5,-1316.327,164,0,1,500,,,1.253,
6,-1193.558,148,0,1,500,,,1.386,
7,-1184.682,147,0,1,500,,,1.381,
8,-1735.115,215,0,1,500,,,1.236,
9,-902.21,111,0,1,500,,,1.236,
10,-2115.054,263,0,1,500,,,1.363,
11,-1585.151,197,0,1,500,,,1.474,
12,-1039.937,132,0,1,500,,,1.762,
13,-1077.404,135,0,1,500,,,1.823,
14,-1862.816,231,0,1,500,,,2.094,
15,-3060.535,382,0,1,500,,,1.69,
16,-2555.146,318,0,1,500,,,1.396,
17,-1814.118,225,0,1,500,,,1.496,
18,-1067.436,134,0,1,500,,,1.596,
19,-1362.948,168,0,1,500,,,1.488,
20,-961.158,122,0,1,500,,,1.552,
21,-709.114,87,0,1,500,,,1.373,
22,-971.045,123,0,1,500,,,1.231,
23,-497.035,62,0,1,500,,,1.316,
24,-703.682,88,0,1,500,,,1.274,
25,-961.649,122,0,1,500,,,1.329,
26,-1240.645,157,0,1,500,,,1.346,
27,-1097.95,135,0,1,500,,,1.263,
28,-807.723,100,0,1,500,,,1.253,
29,-959.475,120,0,1,500,,,1.45,
30,-984.411,124,0,1,500,,,1.277,
31,-925.689,117,0,1,500,,,1.219,
32,-1132.831,141,0,1,500,,,1.635,
33,-930.905,118,0,1,500,,,1.163,
34,-1177.067,149,0,1,500,,,1.217,
35,-968.89,120,0,1,500,,,1.24,
36,-1230.657,156,0,1,500,,,1.193,
37,-915.697,114,0,1,500,,,1.218,
38,-1089.7,135,0,1,500,,,1.316,
39,-1113.226,138,0,1,500,,,1.249,
40,-786.805,98,0,1,500,,,1.242,
41,-717.909,91,0,1,500,,,1.212,
42,-874.042,111,0,1,500,,,1.207,
43,-1101.815,137,0,1,500,,,1.165,
44,-811.252,104,0,1,500,,,1.416,
45,-1025.795,126,0,1,500,,,1.259,
46,-1023.346,126,0,1,500,,,1.231,
47,-1239.85,155,0,1,500,,,1.207,
48,-723.941,89,0,1,500,,,1.309,
49,-761.869,94,0,1,500,,,1.147,
50,-438.156,55,0,1,500,,,1.246,
51,-830.734,106,0,1,500,,,1.245,
52,-632.902,78,0,1,500,,,1.197,
53,-664.357,83,0,1,500,,,1.146,
54,-1226.045,152,0,1,500,,,1.227,
55,-823.636,102,0,1,500,,,1.22,
56,-873.108,108,0,1,500,,,1.216,
57,-909.142,113,0,1,500,,,1.206,
58,-1523.589,193,0,1,500,,,1.245,
59,-1330.008,167,0,1,500,,,1.216,
60,-766.285,96,0,1,500,,,1.287,
61,-1555.991,193,0,1,500,,,1.182,
62,-708.355,90,0,1,500,,,1.243,
63,-1014.223,128,0,1,500,,,1.273,
64,-1143.244,144,0,1,500,,,1.333,
65,-1076.986,136,0,1,500,,,1.217,
66,-1748.46,221,0,1,500,,,1.284,
67,-1225.618,155,0,1,500,,,1.214,
68,-1197.666,152,0,1,500,,,1.184,
69,-740.022,91,0,1,500,,,1.253,
70,-818.57,102,0,1,500,,,1.167,
71,-887.555,109,0,1,500,,,1.196,
72,-824.195,105,0,1,500,,,1.181,
73,-1199.274,149,0,1,500,,,1.218,
74,-549.677,66,0,1,500,,,1.285,
75,-688.354,87,0,1,500,,,1.122,
76,-802.735,100,0,1,500,,,1.333,
77,-1193.551,151,0,1,500,,,1.28,
78,-701.943,89,0,1,500,,,1.18,
79,-1043.912,131,0,1,500,,,1.248,
80,-1560.288,194,0,1,500,,,1.34,
81,-1729.73,216,0,1,500,,,1.194,
82,-1232.031,152,0,1,500,,,1.317,
83,-1282.034,159,0,1,500,,,1.273,
84,-1270.463,157,0,1,500,,,1.224,
85,-1087.705,135,0,1,500,,,1.249,
86,-908.657,114,0,1,500,,,1.256,
87,-725.366,89,0,1,500,,,1.23,
88,-835.871,103,0,1,500,,,1.271,
89,-968.331,120,0,1,500,,,1.191,
90,-951.446,121,0,1,500,,,1.282,
91,-642.679,78,0,1,500,,,1.244,
92,-491.575,60,0,1,500,,,1.266,
93,-769.102,96,0,1,500,,,1.285,
94,-666.507,82,0,1,500,,,1.177,
95,-874.987,109,0,1,500,,,1.431,
96,-1002.031,124,0,1,500,,,1.262,
97,-986.533,125,0,1,500,,,1.244,
98,-1108.832,141,0,1,500,,,1.269,
99,-919.353,116,0,1,500,,,1.185,
100,-1214.028,150,0,1,500,,,1.19,
101,-998.978,127,0,1,500,,,1.264,
102,-1173.654,145,0,1,500,,,1.158,
103,-904.205,115,0,1,500,,,1.265,
104,-858.714,109,0,1,500,,,1.259,
105,-866.951,107,0,1,500,,,1.187,
106,-939.555,116,0,1,500,,,1.196,
107,-856.022,106,0,1,500,,,1.22,
108,-851.306,107,0,1,500,,,1.148,
109,-801.698,102,0,1,500,,,1.157,
110,-772.514,97,0,1,500,,,1.187,
111,-764.92,95,0,1,500,,,1.217,
112,-932.724,117,0,1,500,,,1.182,
113,-1027.202,130,0,1,500,,,1.181,
114,-1054.741,134,0,1,500,,,1.243,
115,-602.165,75,0,1,500,,,1.162,
116,-638.456,80,0,1,500,,,1.158,
117,-1348.75,171,0,1,500,,,1.225,
118,-1144.254,145,0,1,500,,,1.181,
119,-722.649,92,0,1,500,,,1.131,
120,-932.372,118,0,1,500,,,1.155,
121,-1011.271,125,0,1,500,,,1.211,
122,-578.386,73,0,1,500,,,1.185,
123,-620.629,76,0,1,500,,,1.209,
124,-860.409,109,0,1,500,,,1.258,
125,-645.966,80,0,1,500,,,1.311,
126,-758.97,96,0,1,500,,,1.214,
127,-1049.934,130,0,1,500,,,1.361,
128,-785.644,97,0,1,500,,,1.225,
129,-846.781,107,0,1,500,,,1.125,
130,-851.807,105,0,1,500,,,1.289,
