episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-758.937,96,0,1,500,,,2.635,
2,-1053.55,133,0,1,500,,,2.999,
3,-1143.526,144,0,1,500,,,2.866,
4,-819.654,103,0,1,500,,,3.004,
5,-701.391,88,0,1,500,,,3.069,
6,-1155.264,145,0,1,500,,,2.194,
7,-878.175,107,0,1,500,,,2.243,
8,-2066.434,257,0,1,500,,,2.079,
9,-1139.764,144,0,1,500,,,2.626,
10,-1767.269,220,0,1,500,,,2.692,
11,-846.203,104,0,1,500,,,2.867,
12,-1225.009,154,0,1,500,,,2.769,
13,-1266.26,159,0,1,500,,,2.997,
14,-1914.284,239,0,1,500,,,2.298,
15,-1773.491,220,0,1,500,,,2.833,
16,-2722.188,339,0,1,500,,,2.808,
17,-2307.419,287,0,1,500,,,3.123,
18,-1983.411,247,0,1,500,,,3.068,
19,-1163.769,145,0,1,500,,,2.968,
20,-678.352,86,0,1,500,,,2.832,
21,-1292.564,161,0,1,500,,,2.659,
22,-803.396,99,0,1,500,,,2.757,
23,-707.958,87,0,1,500,,,2.903,
24,-1073.12,134,0,1,500,,,2.827,
25,-1176.014,145,0,1,500,,,2.779,
26,-864.62,107,0,1,500,,,2.718,
27,-1542.738,194,0,1,500,,,2.635,
28,-924.411,116,0,1,500,,,3.078,
29,-1320.172,166,0,1,500,,,2.546,
30,-1234.365,152,0,1,500,,,2.226,
31,-1355.393,170,0,1,500,,,2.513,
32,-1384.536,173,0,1,500,,,2.473,
33,-2520.343,317,0,1,500,,,2.156,
34,-3060.926,385,0,1,500,,,1.947,
35,-3106.387,392,0,1,500,,,2.371,
36,-3092.719,389,0,1,500,,,2.883,
37,-2386.193,302,0,1,500,,,2.876,
38,-1079.735,134,0,1,500,,,2.807,
39,-899.218,110,0,1,500,,,2.917,
40,-780.0,99,0,1,500,,,2.562,
41,-640.67,80,0,1,500,,,2.131,
42,-923.733,115,0,1,500,,,2.339,
43,-757.864,94,0,1,500,,,2.381,
44,-1030.621,131,0,1,500,,,1.828,
45,-575.106,71,0,1,500,,,1.657,
46,-1223.073,151,0,1,500,,,1.636,
47,-1192.367,148,0,1,500,,,1.642,
48,-905.934,114,0,1,500,,,1.78,
49,-1312.961,163,0,1,500,,,1.655,
50,-667.193,82,0,1,500,,,1.732,
51,-1002.505,123,0,1,500,,,2.481,
52,-925.443,114,0,1,500,,,2.989,
53,-1257.241,155,0,1,500,,,2.896,
54,-942.34,119,0,1,500,,,2.916,
55,-769.192,94,0,1,500,,,1.934,
56,-1651.231,205,0,1,500,,,1.843,
57,-796.343,98,0,1,500,,,2.469,
58,-1277.294,162,0,1,500,,,2.393,
59,-691.591,87,0,1,500,,,2.283,
60,-942.591,119,0,1,500,,,2.585,
61,-782.281,97,0,1,500,,,2.215,
62,-843.032,107,0,1,500,,,2.436,
63,-1051.913,132,0,1,500,,,2.466,
64,-774.321,96,0,1,500,,,2.548,
65,-1221.949,155,0,1,500,,,2.41,
66,-720.657,90,0,1,500,,,2.612,
67,-660.584,81,0,1,500,,,2.444,
68,-1211.078,154,0,1,500,,,2.303,
69,-722.061,92,0,1,500,,,2.366,
70,-692.177,85,0,1,500,,,2.361,
71,-692.78,86,0,1,500,,,2.412,
72,-852.192,105,0,1,500,,,2.312,
73,-632.66,79,0,1,500,,,1.62,
74,-636.838,80,0,1,500,,,1.904,
75,-707.535,90,0,1,500,,,2.282,
76,-691.331,86,0,1,500,,,2.556,
77,-1337.639,168,0,1,500,,,2.49,
78,-885.038,113,0,1,500,,,2.35,
79,-1013.8,125,0,1,500,,,2.662,
80,-952.522,121,0,1,500,,,2.616,
81,-524.398,67,0,1,500,,,2.412,
82,-1081.753,136,0,1,500,,,2.186,
83,-2160.6,270,0,1,500,,,2.488,
84,-1907.788,238,0,1,500,,,2.466,
85,-896.901,111,0,1,500,,,2.435,
86,-1159.324,143,0,1,500,,,2.38,
87,-897.618,114,0,1,500,,,2.56,
88,-1296.981,160,0,1,500,,,2.623,
89,-1557.85,195,0,1,500,,,2.48,
90,-833.369,105,0,1,500,,,2.604,
91,-628.177,80,0,1,500,,,2.554,
