trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-06 12:41:37,PPO,Z-maze,139,1.711,0,1,
2,2026-04-06 12:41:39,PPO,Z-maze,131,1.85,0,1,
3,2026-04-06 12:41:41,PPO,Z-maze,96,1.852,0,1,
4,2026-04-06 12:41:43,PPO,Z-maze,92,1.988,0,1,
5,2026-04-06 12:41:45,PPO,Z-maze,157,2.076,0,1,
6,2026-04-06 12:41:47,PPO,Z-maze,135,2.287,0,1,
7,2026-04-06 12:41:49,PPO,Z-maze,228,2.277,0,1,
8,2026-04-06 12:41:51,PPO,Z-maze,106,2.222,0,1,
9,2026-04-06 12:41:54,PPO,Z-maze,101,2.196,0,1,
10,2026-04-06 12:41:56,PPO,Z-maze,108,2.439,0,1,
11,2026-04-06 12:41:58,PPO,Z-maze,111,2.309,0,1,
12,2026-04-06 12:42:01,PPO,Z-maze,117,2.342,0,1,
13,2026-04-06 12:42:03,PPO,Z-maze,182,2.249,0,1,
14,2026-04-06 12:42:04,PPO,Z-maze,320,1.037,0,1,
15,2026-04-06 12:42:05,PPO,Z-maze,284,1.096,0,1,
16,2026-04-06 12:42:06,PPO,Z-maze,260,1.1,0,1,
17,2026-04-06 12:42:07,PPO,Z-maze,234,1.014,0,1,
18,2026-04-06 12:42:08,PPO,Z-maze,265,1.022,0,1,
19,2026-04-06 12:42:09,PPO,Z-maze,211,1.135,0,1,
20,2026-04-06 12:42:11,PPO,Z-maze,240,1.044,0,1,
21,2026-04-06 12:42:12,PPO,Z-maze,97,1.009,0,1,
22,2026-04-06 12:42:13,PPO,Z-maze,137,1.034,0,1,
23,2026-04-06 12:42:14,PPO,Z-maze,137,1.131,0,1,
24,2026-04-06 12:42:15,PPO,Z-maze,108,1.017,0,1,
25,2026-04-06 12:42:16,PPO,Z-maze,125,1.042,0,1,
26,2026-04-06 12:42:17,PPO,Z-maze,50,0.999,0,1,
27,2026-04-06 12:42:18,PPO,Z-maze,110,1.08,0,1,
28,2026-04-06 12:42:19,PPO,Z-maze,313,1.302,0,1,
29,2026-04-06 12:42:20,PPO,Z-maze,157,1.094,0,1,
30,2026-04-06 12:42:21,PPO,Z-maze,120,1.051,0,1,
31,2026-04-06 12:42:22,PPO,Z-maze,107,1.049,0,1,
32,2026-04-06 12:42:23,PPO,Z-maze,143,1.022,0,1,
33,2026-04-06 12:42:24,PPO,Z-maze,297,1.063,0,1,
34,2026-04-06 12:42:26,PPO,Z-maze,188,1.035,0,1,
35,2026-04-06 12:42:27,PPO,Z-maze,149,1.083,0,1,
36,2026-04-06 12:42:28,PPO,Z-maze,132,1.076,0,1,
37,2026-04-06 12:42:29,PPO,Z-maze,137,1.099,0,1,
38,2026-04-06 12:42:30,PPO,Z-maze,125,1.034,0,1,
39,2026-04-06 12:42:31,PPO,Z-maze,72,1.026,0,1,
40,2026-04-06 12:42:32,PPO,Z-maze,117,1.034,0,1,
41,2026-04-06 12:42:33,PPO,Z-maze,137,1.097,0,1,
42,2026-04-06 12:42:34,PPO,Z-maze,95,1.015,0,1,
43,2026-04-06 12:42:35,PPO,Z-maze,121,1.017,0,1,
44,2026-04-06 12:42:36,PPO,Z-maze,105,1.032,0,1,
45,2026-04-06 12:42:37,PPO,Z-maze,145,1.083,0,1,
46,2026-04-06 12:42:38,PPO,Z-maze,98,1.058,0,1,
47,2026-04-06 12:42:39,PPO,Z-maze,112,1.086,0,1,
48,2026-04-06 12:42:40,PPO,Z-maze,117,1.083,0,1,
49,2026-04-06 12:42:41,PPO,Z-maze,110,1.05,0,1,
50,2026-04-06 12:42:43,PPO,Z-maze,241,1.134,0,1,
51,2026-04-06 12:42:44,PPO,Z-maze,203,1.054,0,1,
52,2026-04-06 12:42:45,PPO,Z-maze,154,1.059,0,1,
53,2026-04-06 12:42:46,PPO,Z-maze,123,1.012,0,1,
54,2026-04-06 12:42:47,PPO,Z-maze,102,0.968,0,1,
55,2026-04-06 12:42:48,PPO,Z-maze,178,1.036,0,1,
56,2026-04-06 12:42:49,PPO,Z-maze,123,1.096,0,1,
57,2026-04-06 12:42:50,PPO,Z-maze,136,1.0,0,1,
