episode,ep_reward,collisions,success,timeout,steps,epsilon,completion_time_s,elapsed_s,episodes_to_converge
1,-1105.556,139,0,1,500,,,1.711,
2,-1051.135,131,0,1,500,,,1.85,
3,-776.173,96,0,1,500,,,1.852,
4,-733.638,92,0,1,500,,,1.988,
5,-1264.295,157,0,1,500,,,2.076,
6,-1100.707,135,0,1,500,,,2.287,
7,-1837.038,228,0,1,500,,,2.277,
8,-848.622,106,0,1,500,,,2.222,
9,-792.204,101,0,1,500,,,2.196,
10,-879.476,108,0,1,500,,,2.439,
11,-893.467,111,0,1,500,,,2.309,
12,-956.256,117,0,1,500,,,2.342,
13,-1447.382,182,0,1,500,,,2.249,
14,-2570.053,320,0,1,500,,,1.037,
15,-2281.974,284,0,1,500,,,1.096,
16,-2093.118,260,0,1,500,,,1.1,
17,-1885.022,234,0,1,500,,,1.014,
18,-2126.378,265,0,1,500,,,1.022,
19,-1701.834,211,0,1,500,,,1.135,
20,-1924.039,240,0,1,500,,,1.044,
21,-787.422,97,0,1,500,,,1.009,
22,-1101.899,137,0,1,500,,,1.034,
23,-1106.187,137,0,1,500,,,1.131,
24,-848.399,108,0,1,500,,,1.017,
25,-1010.013,125,0,1,500,,,1.042,
26,-412.362,50,0,1,500,,,0.999,
27,-889.143,110,0,1,500,,,1.08,
28,-2500.596,313,0,1,500,,,1.302,
29,-1253.941,157,0,1,500,,,1.094,
30,-946.661,120,0,1,500,,,1.051,
31,-841.313,107,0,1,500,,,1.049,
32,-1137.455,143,0,1,500,,,1.022,
33,-2385.401,297,0,1,500,,,1.063,
34,-1518.961,188,0,1,500,,,1.035,
35,-1192.137,149,0,1,500,,,1.083,
36,-1062.771,132,0,1,500,,,1.076,
37,-1100.213,137,0,1,500,,,1.099,
38,-1015.498,125,0,1,500,,,1.034,
39,-576.792,72,0,1,500,,,1.026,
40,-920.75,117,0,1,500,,,1.034,
41,-1113.867,137,0,1,500,,,1.097,
42,-745.186,95,0,1,500,,,1.015,
43,-964.244,121,0,1,500,,,1.017,
44,-835.318,105,0,1,500,,,1.032,
45,-1170.87,145,0,1,500,,,1.083,
46,-788.665,98,0,1,500,,,1.058,
47,-912.124,112,0,1,500,,,1.086,
48,-926.05,117,0,1,500,,,1.083,
49,-890.942,110,0,1,500,,,1.05,
50,-1916.323,241,0,1,500,,,1.134,
51,-1615.876,203,0,1,500,,,1.054,
52,-1214.933,154,0,1,500,,,1.059,
53,-1002.925,123,0,1,500,,,1.012,
54,-809.991,102,0,1,500,,,0.968,
55,-1431.29,178,0,1,500,,,1.036,
56,-969.542,123,0,1,500,,,1.096,
57,-1093.153,136,0,1,500,,,1.0,
58,-968.546,120,0,1,500,,,1.069,
59,-883.187,112,0,1,500,,,1.079,
60,-1380.2,171,0,1,500,,,1.034,
61,-1156.85,145,0,1,500,,,1.082,
62,-592.634,74,0,1,500,,,1.064,
63,-648.786,81,0,1,500,,,1.049,
64,-1052.744,130,0,1,500,,,1.006,
65,-1000.156,124,0,1,500,,,1.055,
66,-914.075,116,0,1,500,,,1.062,
67,-679.778,84,0,1,500,,,1.083,
68,-1109.198,139,0,1,500,,,1.019,
69,-1429.299,178,0,1,500,,,1.049,
70,-559.133,70,0,1,500,,,0.951,
71,-835.565,105,0,1,500,,,1.084,
72,-858.533,105,0,1,500,,,1.149,
73,-1154.507,143,0,1,500,,,1.049,
74,-1161.792,147,0,1,500,,,1.085,
75,-1392.182,176,0,1,500,,,1.033,
76,-1348.942,171,0,1,500,,,1.159,
77,-1070.257,139,0,1,500,,,1.021,
78,-2134.336,268,0,1,500,,,1.217,
79,-1526.692,192,0,1,500,,,1.076,
80,-1291.9,160,0,1,500,,,1.067,
81,-790.48,97,0,1,500,,,1.259,
82,-895.167,113,0,1,500,,,1.137,
83,-1278.811,158,0,1,500,,,1.163,
84,-833.645,103,0,1,500,,,1.101,
85,-550.112,68,0,1,500,,,1.209,
86,-792.57,100,0,1,500,,,1.181,
87,-726.493,91,0,1,500,,,1.139,
88,-790.49,100,0,1,500,,,1.15,
89,-891.09,110,0,1,500,,,1.13,
90,-1072.69,133,0,1,500,,,1.182,
91,-988.627,122,0,1,500,,,1.142,
92,-609.177,75,0,1,500,,,1.2,
93,-1000.925,123,0,1,500,,,1.218,
94,-768.061,95,0,1,500,,,1.134,
95,-637.595,81,0,1,500,,,1.128,
96,-832.705,104,0,1,500,,,1.068,
97,-723.667,89,0,1,500,,,1.035,
98,-1493.473,189,0,1,500,,,1.157,
99,-1127.533,143,0,1,500,,,1.074,
100,-1404.069,174,0,1,500,,,1.05,
101,-1159.443,146,0,1,500,,,1.218,
102,-935.236,118,0,1,500,,,1.215,
103,-573.99,74,0,1,500,,,1.054,
104,-1298.935,162,0,1,500,,,1.05,
105,-782.641,99,0,1,500,,,1.083,
106,-1391.877,176,0,1,500,,,1.019,
107,-873.076,111,0,1,500,,,0.949,
108,-1082.433,137,0,1,500,,,1.191,
109,-925.567,117,0,1,500,,,1.218,
110,-1086.27,136,0,1,500,,,1.151,
111,-1116.379,141,0,1,500,,,1.146,
112,-819.45,101,0,1,500,,,1.05,
113,-686.421,88,0,1,500,,,1.138,
114,-1049.609,133,0,1,500,,,1.224,
115,-1122.183,142,0,1,500,,,1.104,
116,-761.955,94,0,1,500,,,1.115,
117,-668.379,83,0,1,500,,,1.133,
118,-485.751,62,0,1,500,,,1.1,
119,-675.395,86,0,1,500,,,1.224,
120,-692.689,87,0,1,500,,,1.1,
121,-808.425,101,0,1,500,,,1.038,
122,-715.553,90,0,1,500,,,1.154,
123,-767.021,94,0,1,500,,,1.074,
124,-853.167,109,0,1,500,,,1.087,
125,-1145.292,144,0,1,500,,,0.983,
126,-2148.61,271,0,1,500,,,1.001,
127,-693.971,86,0,1,500,,,1.008,
128,-988.698,125,0,1,500,,,0.975,
129,-1013.913,125,0,1,500,,,0.939,
130,-924.346,117,0,1,500,,,0.99,
131,-983.854,124,0,1,500,,,0.951,
132,-619.769,77,0,1,500,,,1.048,
133,-494.725,62,0,1,500,,,1.068,
134,-511.901,63,0,1,500,,,0.957,
135,-813.566,100,0,1,500,,,1.114,
136,-1081.968,137,0,1,500,,,1.113,
137,-867.126,107,0,1,500,,,0.961,
138,-778.095,96,0,1,500,,,1.026,
139,-1079.238,136,0,1,500,,,0.959,
140,-826.162,102,0,1,500,,,0.955,
141,-1033.422,128,0,1,500,,,0.98,
142,-979.816,121,0,1,500,,,1.007,
143,-930.296,117,0,1,500,,,1.063,
144,-966.314,122,0,1,500,,,0.931,
145,-1121.957,141,0,1,500,,,2.473,
146,-578.053,72,0,1,500,,,11.449,
147,-724.121,91,0,1,500,,,2.535,
148,-644.884,81,0,1,500,,,1.764,
149,-692.035,85,0,1,500,,,1.856,
150,-794.967,100,0,1,500,,,1.373,
151,-920.437,116,0,1,500,,,1.275,
152,-671.793,83,0,1,500,,,1.439,
153,-589.699,73,0,1,500,,,1.266,
154,-740.074,93,0,1,500,,,2.234,
155,-942.276,119,0,1,500,,,2.463,
156,-592.63,74,0,1,500,,,2.676,
157,-792.433,101,0,1,500,,,2.647,
158,-784.338,98,0,1,500,,,2.586,
159,-642.798,79,0,1,500,,,2.707,
160,-796.4,99,0,1,500,,,2.695,
161,-573.329,72,0,1,500,,,2.067,
162,-1089.592,135,0,1,500,,,2.396,
163,-1153.26,143,0,1,500,,,2.856,
164,-801.469,99,0,1,500,,,2.607,
165,-581.284,71,0,1,500,,,1.716,
166,-688.602,85,0,1,500,,,1.68,
167,-599.172,73,0,1,500,,,1.544,
168,-773.533,97,0,1,500,,,1.555,
169,-467.476,58,0,1,500,,,1.597,
170,-981.072,122,0,1,500,,,1.635,
171,-658.594,81,0,1,500,,,1.65,
172,-638.503,80,0,1,500,,,1.933,
173,-734.643,91,0,1,500,,,2.398,
174,-556.147,69,0,1,500,,,2.634,
175,-729.469,91,0,1,500,,,2.62,
176,-1058.787,132,0,1,500,,,2.777,
177,-735.601,93,0,1,500,,,2.732,
178,-880.392,112,0,1,500,,,2.775,
