trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-07 11:12:41,PPO,Z-maze,116,1.38,0,1,
2,2026-04-07 11:12:42,PPO,Z-maze,171,1.047,0,1,
3,2026-04-07 11:12:43,PPO,Z-maze,139,1.009,0,1,
4,2026-04-07 11:12:44,PPO,Z-maze,171,1.314,0,1,
5,2026-04-07 11:12:45,PPO,Z-maze,164,1.253,0,1,
6,2026-04-07 11:12:47,PPO,Z-maze,148,1.386,0,1,
7,2026-04-07 11:12:48,PPO,Z-maze,147,1.381,0,1,
8,2026-04-07 11:12:49,PPO,Z-maze,215,1.236,0,1,
9,2026-04-07 11:12:51,PPO,Z-maze,111,1.236,0,1,
10,2026-04-07 11:12:52,PPO,Z-maze,263,1.363,0,1,
11,2026-04-07 11:12:53,PPO,Z-maze,197,1.474,0,1,
12,2026-04-07 11:12:55,PPO,Z-maze,132,1.762,0,1,
13,2026-04-07 11:12:57,PPO,Z-maze,135,1.823,0,1,
14,2026-04-07 11:12:59,PPO,Z-maze,231,2.094,0,1,
15,2026-04-07 11:13:01,PPO,Z-maze,382,1.69,0,1,
16,2026-04-07 11:13:02,PPO,Z-maze,318,1.396,0,1,
17,2026-04-07 11:13:04,PPO,Z-maze,225,1.496,0,1,
18,2026-04-07 11:13:05,PPO,Z-maze,134,1.596,0,1,
19,2026-04-07 11:13:07,PPO,Z-maze,168,1.488,0,1,
20,2026-04-07 11:13:08,PPO,Z-maze,122,1.552,0,1,
21,2026-04-07 11:13:10,PPO,Z-maze,87,1.373,0,1,
22,2026-04-07 11:13:11,PPO,Z-maze,123,1.231,0,1,
23,2026-04-07 11:13:12,PPO,Z-maze,62,1.316,0,1,
24,2026-04-07 11:13:14,PPO,Z-maze,88,1.274,0,1,
25,2026-04-07 11:13:15,PPO,Z-maze,122,1.329,0,1,
26,2026-04-07 11:13:16,PPO,Z-maze,157,1.346,0,1,
27,2026-04-07 11:13:18,PPO,Z-maze,135,1.263,0,1,
28,2026-04-07 11:13:19,PPO,Z-maze,100,1.253,0,1,
29,2026-04-07 11:13:20,PPO,Z-maze,120,1.45,0,1,
30,2026-04-07 11:13:22,PPO,Z-maze,124,1.277,0,1,
31,2026-04-07 11:13:23,PPO,Z-maze,117,1.219,0,1,
32,2026-04-07 11:13:24,PPO,Z-maze,141,1.635,0,1,
33,2026-04-07 11:13:26,PPO,Z-maze,118,1.163,0,1,
34,2026-04-07 11:13:27,PPO,Z-maze,149,1.217,0,1,
35,2026-04-07 11:13:28,PPO,Z-maze,120,1.24,0,1,
36,2026-04-07 11:13:29,PPO,Z-maze,156,1.193,0,1,
37,2026-04-07 11:13:30,PPO,Z-maze,114,1.218,0,1,
38,2026-04-07 11:13:32,PPO,Z-maze,135,1.316,0,1,
39,2026-04-07 11:13:33,PPO,Z-maze,138,1.249,0,1,
40,2026-04-07 11:13:34,PPO,Z-maze,98,1.242,0,1,
41,2026-04-07 11:13:35,PPO,Z-maze,91,1.212,0,1,
42,2026-04-07 11:13:37,PPO,Z-maze,111,1.207,0,1,
43,2026-04-07 11:13:38,PPO,Z-maze,137,1.165,0,1,
44,2026-04-07 11:13:39,PPO,Z-maze,104,1.416,0,1,
45,2026-04-07 11:13:41,PPO,Z-maze,126,1.259,0,1,
46,2026-04-07 11:13:42,PPO,Z-maze,126,1.231,0,1,
47,2026-04-07 11:13:43,PPO,Z-maze,155,1.207,0,1,
48,2026-04-07 11:13:44,PPO,Z-maze,89,1.309,0,1,
