trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-07 12:31:41,PPO,Z-maze,120,1.107,0,1,
2,2026-04-07 12:31:42,PPO,Z-maze,119,1.184,0,1,
3,2026-04-07 12:31:43,PPO,Z-maze,256,1.166,0,1,
4,2026-04-07 12:31:44,PPO,Z-maze,254,1.173,0,1,
5,2026-04-07 12:31:46,PPO,Z-maze,153,1.218,0,1,
6,2026-04-07 12:31:47,PPO,Z-maze,193,1.171,0,1,
7,2026-04-07 12:31:48,PPO,Z-maze,145,1.132,0,1,
8,2026-04-07 12:31:49,PPO,Z-maze,169,1.192,0,1,
9,2026-04-07 12:31:50,PPO,Z-maze,145,1.045,0,1,
10,2026-04-07 12:31:51,PPO,Z-maze,189,1.136,0,1,
11,2026-04-07 12:31:52,PPO,Z-maze,123,1.139,0,1,
12,2026-04-07 12:31:54,PPO,Z-maze,126,1.142,0,1,
13,2026-04-07 12:31:55,PPO,Z-maze,172,1.159,0,1,
14,2026-04-07 12:31:56,PPO,Z-maze,185,1.181,0,1,
15,2026-04-07 12:31:57,PPO,Z-maze,264,1.312,0,1,
16,2026-04-07 12:31:59,PPO,Z-maze,231,1.213,0,1,
17,2026-04-07 12:32:00,PPO,Z-maze,138,1.183,0,1,
18,2026-04-07 12:32:01,PPO,Z-maze,91,1.713,0,1,
19,2026-04-07 12:32:03,PPO,Z-maze,174,1.319,0,1,
20,2026-04-07 12:32:04,PPO,Z-maze,191,1.284,0,1,
21,2026-04-07 12:32:05,PPO,Z-maze,137,1.231,0,1,
22,2026-04-07 12:32:07,PPO,Z-maze,150,1.27,0,1,
23,2026-04-07 12:32:08,PPO,Z-maze,109,1.252,0,1,
24,2026-04-07 12:32:09,PPO,Z-maze,142,1.23,0,1,
25,2026-04-07 12:32:10,PPO,Z-maze,88,1.253,0,1,
26,2026-04-07 12:32:11,PPO,Z-maze,128,1.183,0,1,
27,2026-04-07 12:32:13,PPO,Z-maze,144,1.227,0,1,
28,2026-04-07 12:32:14,PPO,Z-maze,118,1.388,0,1,
29,2026-04-07 12:32:16,PPO,Z-maze,115,1.419,0,1,
30,2026-04-07 12:32:17,PPO,Z-maze,184,1.589,0,1,
31,2026-04-07 12:32:18,PPO,Z-maze,229,1.284,0,1,
32,2026-04-07 12:32:20,PPO,Z-maze,131,1.217,0,1,
33,2026-04-07 12:32:21,PPO,Z-maze,152,1.192,0,1,
34,2026-04-07 12:32:22,PPO,Z-maze,145,1.242,0,1,
35,2026-04-07 12:32:23,PPO,Z-maze,171,1.27,0,1,
36,2026-04-07 12:32:25,PPO,Z-maze,127,1.266,0,1,
37,2026-04-07 12:32:26,PPO,Z-maze,209,1.227,0,1,
38,2026-04-07 12:32:27,PPO,Z-maze,156,1.218,0,1,
39,2026-04-07 12:32:28,PPO,Z-maze,103,1.216,0,1,
40,2026-04-07 12:32:29,PPO,Z-maze,164,1.23,0,1,
41,2026-04-07 12:32:31,PPO,Z-maze,110,1.294,0,1,
42,2026-04-07 12:32:32,PPO,Z-maze,133,1.409,0,1,
43,2026-04-07 12:32:33,PPO,Z-maze,90,1.161,0,1,
44,2026-04-07 12:32:35,PPO,Z-maze,97,1.227,1,0,
45,2026-04-07 12:32:36,PPO,Z-maze,156,1.243,0,1,
46,2026-04-07 12:32:37,PPO,Z-maze,227,1.211,0,1,
47,2026-04-07 12:32:38,PPO,Z-maze,134,1.24,0,1,
48,2026-04-07 12:32:40,PPO,Z-maze,119,1.24,0,1,
49,2026-04-07 12:32:41,PPO,Z-maze,97,1.224,0,1,
50,2026-04-07 12:32:42,PPO,Z-maze,115,1.317,0,1,
51,2026-04-07 12:32:43,PPO,Z-maze,149,1.191,0,1,
52,2026-04-07 12:32:45,PPO,Z-maze,175,1.254,0,1,
53,2026-04-07 12:32:46,PPO,Z-maze,124,1.252,0,1,
54,2026-04-07 12:32:47,PPO,Z-maze,107,1.299,0,1,
55,2026-04-07 12:32:48,PPO,Z-maze,143,1.265,0,1,
56,2026-04-07 12:32:50,PPO,Z-maze,108,1.335,0,1,
57,2026-04-07 12:32:51,PPO,Z-maze,87,1.231,0,1,
58,2026-04-07 12:32:52,PPO,Z-maze,96,1.233,0,1,
59,2026-04-07 12:32:53,PPO,Z-maze,166,1.27,0,1,
60,2026-04-07 12:32:55,PPO,Z-maze,167,1.338,0,1,
61,2026-04-07 12:32:56,PPO,Z-maze,197,1.224,0,1,
62,2026-04-07 12:32:57,PPO,Z-maze,152,1.349,0,1,
63,2026-04-07 12:32:59,PPO,Z-maze,173,1.273,0,1,
64,2026-04-07 12:33:00,PPO,Z-maze,94,1.19,0,1,
65,2026-04-07 12:33:01,PPO,Z-maze,97,1.3,0,1,
66,2026-04-07 12:33:02,PPO,Z-maze,172,1.242,0,1,
67,2026-04-07 12:33:04,PPO,Z-maze,186,1.219,0,1,
68,2026-04-07 12:33:05,PPO,Z-maze,120,1.244,0,1,
69,2026-04-07 12:33:06,PPO,Z-maze,79,1.269,0,1,
70,2026-04-07 12:33:07,PPO,Z-maze,147,1.231,0,1,
71,2026-04-07 12:33:09,PPO,Z-maze,138,1.381,0,1,
72,2026-04-07 12:33:10,PPO,Z-maze,121,1.336,0,1,
73,2026-04-07 12:33:11,PPO,Z-maze,96,1.261,0,1,
74,2026-04-07 12:33:13,PPO,Z-maze,135,1.308,0,1,
75,2026-04-07 12:33:14,PPO,Z-maze,136,1.239,0,1,
76,2026-04-07 12:33:15,PPO,Z-maze,128,1.302,0,1,
77,2026-04-07 12:33:17,PPO,Z-maze,137,1.304,0,1,
78,2026-04-07 12:33:18,PPO,Z-maze,96,1.345,0,1,
79,2026-04-07 12:33:19,PPO,Z-maze,241,1.25,0,1,
80,2026-04-07 12:33:20,PPO,Z-maze,76,1.315,0,1,
81,2026-04-07 12:33:22,PPO,Z-maze,85,1.343,0,1,
82,2026-04-07 12:33:23,PPO,Z-maze,73,1.316,0,1,
83,2026-04-07 12:33:24,PPO,Z-maze,84,1.201,0,1,
84,2026-04-07 12:33:26,PPO,Z-maze,105,1.264,0,1,
85,2026-04-07 12:33:27,PPO,Z-maze,107,1.367,0,1,
86,2026-04-07 12:33:28,PPO,Z-maze,107,1.337,0,1,
87,2026-04-07 12:33:30,PPO,Z-maze,129,1.198,0,1,
88,2026-04-07 12:33:31,PPO,Z-maze,117,1.245,0,1,
89,2026-04-07 12:33:32,PPO,Z-maze,107,1.235,0,1,
90,2026-04-07 12:33:33,PPO,Z-maze,96,1.353,0,1,
91,2026-04-07 12:33:35,PPO,Z-maze,80,1.321,0,1,
92,2026-04-07 12:33:36,PPO,Z-maze,91,1.332,0,1,
93,2026-04-07 12:33:37,PPO,Z-maze,81,1.281,0,1,
94,2026-04-07 12:33:39,PPO,Z-maze,90,1.338,0,1,
95,2026-04-07 12:33:40,PPO,Z-maze,77,1.349,0,1,
96,2026-04-07 12:33:41,PPO,Z-maze,123,1.317,0,1,
97,2026-04-07 12:33:43,PPO,Z-maze,89,1.244,0,1,
98,2026-04-07 12:33:44,PPO,Z-maze,117,1.316,0,1,
99,2026-04-07 12:33:45,PPO,Z-maze,124,1.231,0,1,
100,2026-04-07 12:33:46,PPO,Z-maze,135,1.297,0,1,
101,2026-04-07 12:33:48,PPO,Z-maze,130,1.354,0,1,
102,2026-04-07 12:33:49,PPO,Z-maze,61,1.269,0,1,
103,2026-04-07 12:33:50,PPO,Z-maze,105,1.289,0,1,
104,2026-04-07 12:33:52,PPO,Z-maze,58,1.201,0,1,
105,2026-04-07 12:33:53,PPO,Z-maze,71,1.305,0,1,
106,2026-04-07 12:33:54,PPO,Z-maze,97,1.266,0,1,
107,2026-04-07 12:33:55,PPO,Z-maze,144,1.247,0,1,
108,2026-04-07 12:33:57,PPO,Z-maze,264,1.372,0,1,
109,2026-04-07 12:33:58,PPO,Z-maze,141,1.238,0,1,
110,2026-04-07 12:33:59,PPO,Z-maze,104,1.26,0,1,
111,2026-04-07 12:34:01,PPO,Z-maze,67,1.215,0,1,
112,2026-04-07 12:34:02,PPO,Z-maze,114,1.234,0,1,
113,2026-04-07 12:34:03,PPO,Z-maze,125,1.232,0,1,
114,2026-04-07 12:34:04,PPO,Z-maze,111,1.193,0,1,
115,2026-04-07 12:34:05,PPO,Z-maze,94,1.294,0,1,
116,2026-04-07 12:34:07,PPO,Z-maze,177,1.27,0,1,
117,2026-04-07 12:34:08,PPO,Z-maze,112,1.225,0,1,
118,2026-04-07 12:34:09,PPO,Z-maze,120,1.27,0,1,
119,2026-04-07 12:34:11,PPO,Z-maze,66,1.258,0,1,
120,2026-04-07 12:34:12,PPO,Z-maze,80,1.202,0,1,
121,2026-04-07 12:34:13,PPO,Z-maze,104,1.269,0,1,
122,2026-04-07 12:34:14,PPO,Z-maze,107,1.27,0,1,
123,2026-04-07 12:34:15,PPO,Z-maze,129,1.189,0,1,
124,2026-04-07 12:34:17,PPO,Z-maze,99,1.279,0,1,
125,2026-04-07 12:34:18,PPO,Z-maze,93,1.233,0,1,
126,2026-04-07 12:34:19,PPO,Z-maze,74,1.257,0,1,
127,2026-04-07 12:34:21,PPO,Z-maze,176,1.27,0,1,
128,2026-04-07 12:34:22,PPO,Z-maze,111,1.245,0,1,
129,2026-04-07 12:34:23,PPO,Z-maze,77,1.25,0,1,
130,2026-04-07 12:34:24,PPO,Z-maze,101,1.283,0,1,
131,2026-04-07 12:34:26,PPO,Z-maze,111,1.232,0,1,
132,2026-04-07 12:34:27,PPO,Z-maze,78,1.335,0,1,
133,2026-04-07 12:34:28,PPO,Z-maze,65,1.181,0,1,
134,2026-04-07 12:34:29,PPO,Z-maze,88,1.202,0,1,
135,2026-04-07 12:34:31,PPO,Z-maze,96,1.368,0,1,
136,2026-04-07 12:34:33,PPO,Z-maze,121,1.836,0,1,
137,2026-04-07 12:34:34,PPO,Z-maze,115,1.238,0,1,
138,2026-04-07 12:34:35,PPO,Z-maze,82,1.213,0,1,
139,2026-04-07 12:34:36,PPO,Z-maze,58,1.156,0,1,
140,2026-04-07 12:34:37,PPO,Z-maze,159,1.26,0,1,
141,2026-04-07 12:34:39,PPO,Z-maze,109,1.214,0,1,
142,2026-04-07 12:34:40,PPO,Z-maze,130,1.203,0,1,
143,2026-04-07 12:34:41,PPO,Z-maze,121,1.222,0,1,
144,2026-04-07 12:34:42,PPO,Z-maze,257,1.185,0,1,
145,2026-04-07 12:34:44,PPO,Z-maze,164,1.401,0,1,
146,2026-04-07 12:34:45,PPO,Z-maze,84,1.766,0,1,
147,2026-04-07 12:34:47,PPO,Z-maze,135,1.751,0,1,
148,2026-04-07 12:34:49,PPO,Z-maze,135,1.655,0,1,
149,2026-04-07 12:34:50,PPO,Z-maze,89,1.199,0,1,
150,2026-04-07 12:34:52,PPO,Z-maze,133,1.685,0,1,
151,2026-04-07 12:34:53,PPO,Z-maze,138,1.492,0,1,
152,2026-04-07 12:34:54,PPO,Z-maze,187,1.27,0,1,
153,2026-04-07 12:34:56,PPO,Z-maze,213,1.234,0,1,
154,2026-04-07 12:34:57,PPO,Z-maze,204,1.296,0,1,
155,2026-04-07 12:34:59,PPO,Z-maze,217,1.569,0,1,
156,2026-04-07 12:35:00,PPO,Z-maze,183,1.641,0,1,
157,2026-04-07 12:35:01,PPO,Z-maze,193,1.239,0,1,
158,2026-04-07 12:35:03,PPO,Z-maze,174,1.435,0,1,
159,2026-04-07 12:35:04,PPO,Z-maze,131,1.383,0,1,
160,2026-04-07 12:35:06,PPO,Z-maze,115,1.315,0,1,
161,2026-04-07 12:35:07,PPO,Z-maze,120,1.246,0,1,
162,2026-04-07 12:35:08,PPO,Z-maze,137,1.305,0,1,
163,2026-04-07 12:35:10,PPO,Z-maze,104,1.577,0,1,
164,2026-04-07 12:35:11,PPO,Z-maze,88,1.413,0,1,
165,2026-04-07 12:35:12,PPO,Z-maze,82,1.229,0,1,
166,2026-04-07 12:35:14,PPO,Z-maze,134,1.264,0,1,
167,2026-04-07 12:35:15,PPO,Z-maze,124,1.406,0,1,
168,2026-04-07 12:35:17,PPO,Z-maze,103,1.692,0,1,
169,2026-04-07 12:35:18,PPO,Z-maze,105,1.21,0,1,
170,2026-04-07 12:35:19,PPO,Z-maze,97,1.269,0,1,
171,2026-04-07 12:35:20,PPO,Z-maze,94,1.221,0,1,
172,2026-04-07 12:35:22,PPO,Z-maze,197,1.275,0,1,
173,2026-04-07 12:35:23,PPO,Z-maze,118,1.29,0,1,
174,2026-04-07 12:35:25,PPO,Z-maze,116,1.66,0,1,
175,2026-04-07 12:35:26,PPO,Z-maze,87,1.194,0,1,
176,2026-04-07 12:35:27,PPO,Z-maze,113,1.264,0,1,
177,2026-04-07 12:35:28,PPO,Z-maze,110,1.281,0,1,
178,2026-04-07 12:35:30,PPO,Z-maze,116,1.723,0,1,
179,2026-04-07 12:35:31,PPO,Z-maze,92,1.291,0,1,
180,2026-04-07 12:35:33,PPO,Z-maze,166,1.402,0,1,
181,2026-04-07 12:35:34,PPO,Z-maze,119,1.448,0,1,
182,2026-04-07 12:35:36,PPO,Z-maze,112,1.271,0,1,
183,2026-04-07 12:35:37,PPO,Z-maze,106,1.31,0,1,
184,2026-04-07 12:35:38,PPO,Z-maze,95,1.241,0,1,
185,2026-04-07 12:35:39,PPO,Z-maze,123,1.256,0,1,
186,2026-04-07 12:35:41,PPO,Z-maze,116,1.271,0,1,
187,2026-04-07 12:35:42,PPO,Z-maze,104,1.204,0,1,
188,2026-04-07 12:35:43,PPO,Z-maze,82,1.453,0,1,
189,2026-04-07 12:35:45,PPO,Z-maze,96,1.24,0,1,
190,2026-04-07 12:35:46,PPO,Z-maze,82,1.196,0,1,
191,2026-04-07 12:35:47,PPO,Z-maze,94,1.306,0,1,
192,2026-04-07 12:35:48,PPO,Z-maze,57,1.213,0,1,
193,2026-04-07 12:35:50,PPO,Z-maze,160,1.214,0,1,
194,2026-04-07 12:35:51,PPO,Z-maze,97,1.179,0,1,
195,2026-04-07 12:35:52,PPO,Z-maze,62,1.161,0,1,
196,2026-04-07 12:35:53,PPO,Z-maze,99,1.152,0,1,
197,2026-04-07 12:35:54,PPO,Z-maze,113,1.234,0,1,
198,2026-04-07 12:35:56,PPO,Z-maze,114,1.273,0,1,
199,2026-04-07 12:35:57,PPO,Z-maze,107,1.274,0,1,
200,2026-04-07 12:35:58,PPO,Z-maze,87,1.289,0,1,
