trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-06 13:23:51,PPO,Z-maze,151,2.473,0,1,
2,2026-04-06 13:23:54,PPO,Z-maze,148,2.587,0,1,
3,2026-04-06 13:23:56,PPO,Z-maze,133,2.455,0,1,
4,2026-04-06 13:23:59,PPO,Z-maze,259,2.657,0,1,
5,2026-04-06 13:24:01,PPO,Z-maze,143,2.352,0,1,
6,2026-04-06 13:24:04,PPO,Z-maze,82,2.678,0,1,
7,2026-04-06 13:24:07,PPO,Z-maze,146,3.165,0,1,
8,2026-04-06 13:24:10,PPO,Z-maze,131,3.215,0,1,
9,2026-04-06 13:24:13,PPO,Z-maze,126,3.264,0,1,
10,2026-04-06 13:24:17,PPO,Z-maze,259,3.286,0,1,
11,2026-04-06 13:24:20,PPO,Z-maze,135,3.263,0,1,
12,2026-04-06 13:24:23,PPO,Z-maze,147,3.25,0,1,
13,2026-04-06 13:24:26,PPO,Z-maze,198,3.04,0,1,
14,2026-04-06 13:24:29,PPO,Z-maze,98,2.641,0,1,
15,2026-04-06 13:24:32,PPO,Z-maze,116,2.569,0,1,
16,2026-04-06 13:24:35,PPO,Z-maze,165,3.071,0,1,
17,2026-04-06 13:24:38,PPO,Z-maze,371,3.221,0,1,
18,2026-04-06 13:24:41,PPO,Z-maze,269,3.265,0,1,
19,2026-04-06 13:24:43,PPO,Z-maze,178,1.957,0,1,
20,2026-04-06 13:24:44,PPO,Z-maze,226,1.22,0,1,
21,2026-04-06 13:24:46,PPO,Z-maze,122,1.304,0,1,
22,2026-04-06 13:24:47,PPO,Z-maze,226,1.171,0,1,
23,2026-04-06 13:24:49,PPO,Z-maze,152,1.753,0,1,
24,2026-04-06 13:24:51,PPO,Z-maze,172,1.937,0,1,
25,2026-04-06 13:24:53,PPO,Z-maze,279,2.855,0,1,
26,2026-04-06 13:24:56,PPO,Z-maze,238,2.727,0,1,
27,2026-04-06 13:24:59,PPO,Z-maze,126,2.676,0,1,
28,2026-04-06 13:25:01,PPO,Z-maze,65,2.567,0,1,
29,2026-04-06 13:25:04,PPO,Z-maze,156,2.939,0,1,
30,2026-04-06 13:25:07,PPO,Z-maze,76,3.005,0,1,
31,2026-04-06 13:25:10,PPO,Z-maze,102,3.148,0,1,
32,2026-04-06 13:25:14,PPO,Z-maze,120,3.009,0,1,
33,2026-04-06 13:25:16,PPO,Z-maze,105,2.936,0,1,
34,2026-04-06 13:25:20,PPO,Z-maze,115,3.263,0,1,
35,2026-04-06 13:25:23,PPO,Z-maze,264,3.263,0,1,
36,2026-04-06 13:25:26,PPO,Z-maze,211,3.284,0,1,
37,2026-04-06 13:25:29,PPO,Z-maze,88,3.179,0,1,
38,2026-04-06 13:25:32,PPO,Z-maze,350,2.879,0,1,
39,2026-04-06 13:25:36,PPO,Z-maze,323,3.17,0,1,
40,2026-04-06 13:25:39,PPO,Z-maze,290,3.277,0,1,
41,2026-04-06 13:25:42,PPO,Z-maze,245,3.232,0,1,
42,2026-04-06 13:25:44,PPO,Z-maze,280,1.935,0,1,
43,2026-04-06 13:25:46,PPO,Z-maze,156,1.95,0,1,
44,2026-04-06 13:25:48,PPO,Z-maze,126,2.155,0,1,
45,2026-04-06 13:25:50,PPO,Z-maze,138,1.762,0,1,
46,2026-04-06 13:25:52,PPO,Z-maze,123,2.15,0,1,
47,2026-04-06 13:25:55,PPO,Z-maze,101,2.435,0,1,
48,2026-04-06 13:25:58,PPO,Z-maze,103,3.07,0,1,
49,2026-04-06 13:26:01,PPO,Z-maze,141,2.918,0,1,
50,2026-04-06 13:26:03,PPO,Z-maze,131,2.703,0,1,
51,2026-04-06 13:26:06,PPO,Z-maze,85,3.177,0,1,
52,2026-04-06 13:26:09,PPO,Z-maze,91,3.048,0,1,
53,2026-04-06 13:26:13,PPO,Z-maze,89,3.2,0,1,
54,2026-04-06 13:26:16,PPO,Z-maze,111,3.069,0,1,
55,2026-04-06 13:26:19,PPO,Z-maze,113,3.222,0,1,
56,2026-04-06 13:26:22,PPO,Z-maze,121,3.143,0,1,
57,2026-04-06 13:26:25,PPO,Z-maze,104,3.224,0,1,
58,2026-04-06 13:26:29,PPO,Z-maze,147,3.292,0,1,
59,2026-04-06 13:26:32,PPO,Z-maze,181,3.204,0,1,
60,2026-04-06 13:26:35,PPO,Z-maze,100,3.222,0,1,
61,2026-04-06 13:26:38,PPO,Z-maze,234,3.276,0,1,
62,2026-04-06 13:26:42,PPO,Z-maze,138,3.13,0,1,
63,2026-04-06 13:26:45,PPO,Z-maze,123,3.1,0,1,
64,2026-04-06 13:26:48,PPO,Z-maze,323,2.996,0,1,
65,2026-04-06 13:26:51,PPO,Z-maze,320,2.999,0,1,
66,2026-04-06 13:26:54,PPO,Z-maze,138,3.221,0,1,
67,2026-04-06 13:26:57,PPO,Z-maze,123,3.17,0,1,
68,2026-04-06 13:27:00,PPO,Z-maze,148,3.009,0,1,
69,2026-04-06 13:27:03,PPO,Z-maze,108,2.959,0,1,
70,2026-04-06 13:27:06,PPO,Z-maze,148,2.896,0,1,
71,2026-04-06 13:27:09,PPO,Z-maze,96,2.959,0,1,
72,2026-04-06 13:27:12,PPO,Z-maze,95,3.202,0,1,
73,2026-04-06 13:27:15,PPO,Z-maze,109,3.047,0,1,
74,2026-04-06 13:27:18,PPO,Z-maze,112,3.212,0,1,
75,2026-04-06 13:27:21,PPO,Z-maze,111,2.888,0,1,
76,2026-04-06 13:27:25,PPO,Z-maze,97,3.153,0,1,
77,2026-04-06 13:27:28,PPO,Z-maze,77,3.218,0,1,
78,2026-04-06 13:27:31,PPO,Z-maze,137,3.043,0,1,
79,2026-04-06 13:27:34,PPO,Z-maze,125,3.133,0,1,
80,2026-04-06 13:27:37,PPO,Z-maze,126,3.195,0,1,
81,2026-04-06 13:27:40,PPO,Z-maze,82,2.879,0,1,
82,2026-04-06 13:27:43,PPO,Z-maze,254,3.286,0,1,
83,2026-04-06 13:27:46,PPO,Z-maze,111,2.899,0,1,
84,2026-04-06 13:27:50,PPO,Z-maze,334,3.205,0,1,
85,2026-04-06 13:27:53,PPO,Z-maze,166,3.197,0,1,
86,2026-04-06 13:27:56,PPO,Z-maze,106,3.037,0,1,
87,2026-04-06 13:27:59,PPO,Z-maze,126,3.292,0,1,
88,2026-04-06 13:28:02,PPO,Z-maze,161,3.275,0,1,
89,2026-04-06 13:28:06,PPO,Z-maze,123,3.153,0,1,
90,2026-04-06 13:28:09,PPO,Z-maze,141,3.254,0,1,
91,2026-04-06 13:28:12,PPO,Z-maze,87,3.119,0,1,
92,2026-04-06 13:28:15,PPO,Z-maze,105,3.278,0,1,
93,2026-04-06 13:28:18,PPO,Z-maze,92,3.237,0,1,
94,2026-04-06 13:28:22,PPO,Z-maze,131,3.065,0,1,
95,2026-04-06 13:28:25,PPO,Z-maze,118,3.083,0,1,
96,2026-04-06 13:28:28,PPO,Z-maze,109,3.126,0,1,
97,2026-04-06 13:28:31,PPO,Z-maze,92,3.03,0,1,
98,2026-04-06 13:28:34,PPO,Z-maze,105,2.882,0,1,
99,2026-04-06 13:28:37,PPO,Z-maze,79,3.031,0,1,
100,2026-04-06 13:28:40,PPO,Z-maze,116,3.131,0,1,
101,2026-04-06 13:28:43,PPO,Z-maze,163,3.188,0,1,
102,2026-04-06 13:28:46,PPO,Z-maze,111,3.021,0,1,
103,2026-04-06 13:28:49,PPO,Z-maze,105,3.267,0,1,
104,2026-04-06 13:28:52,PPO,Z-maze,63,3.096,0,1,
105,2026-04-06 13:28:55,PPO,Z-maze,91,2.872,0,1,
106,2026-04-06 13:28:58,PPO,Z-maze,146,3.088,0,1,
107,2026-04-06 13:29:02,PPO,Z-maze,114,3.133,0,1,
108,2026-04-06 13:29:05,PPO,Z-maze,110,3.03,0,1,
109,2026-04-06 13:29:07,PPO,Z-maze,62,2.741,0,1,
110,2026-04-06 13:29:10,PPO,Z-maze,78,2.926,0,1,
111,2026-04-06 13:29:13,PPO,Z-maze,108,3.051,0,1,
112,2026-04-06 13:29:16,PPO,Z-maze,68,2.989,0,1,
113,2026-04-06 13:29:19,PPO,Z-maze,129,2.988,0,1,
114,2026-04-06 13:29:22,PPO,Z-maze,120,2.963,0,1,
115,2026-04-06 13:29:25,PPO,Z-maze,61,2.957,0,1,
116,2026-04-06 13:29:28,PPO,Z-maze,123,3.071,0,1,
117,2026-04-06 13:29:32,PPO,Z-maze,108,3.197,0,1,
118,2026-04-06 13:29:35,PPO,Z-maze,79,3.094,0,1,
119,2026-04-06 13:29:38,PPO,Z-maze,119,3.241,0,1,
120,2026-04-06 13:29:41,PPO,Z-maze,121,3.147,0,1,
121,2026-04-06 13:29:44,PPO,Z-maze,67,2.814,0,1,
122,2026-04-06 13:29:47,PPO,Z-maze,74,3.173,0,1,
123,2026-04-06 13:29:50,PPO,Z-maze,100,3.14,0,1,
124,2026-04-06 13:29:53,PPO,Z-maze,141,3.134,0,1,
125,2026-04-06 13:29:56,PPO,Z-maze,87,2.673,0,1,
126,2026-04-06 13:29:59,PPO,Z-maze,93,2.516,0,1,
127,2026-04-06 13:30:01,PPO,Z-maze,98,2.416,0,1,
128,2026-04-06 13:30:04,PPO,Z-maze,88,2.558,0,1,
129,2026-04-06 13:30:06,PPO,Z-maze,97,2.371,0,1,
130,2026-04-06 13:30:08,PPO,Z-maze,129,1.711,0,1,
