trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-06 12:17:57,PPO,Z-maze,104,1.059,0,1,
2,2026-04-06 12:17:58,PPO,Z-maze,155,1.065,0,1,
3,2026-04-06 12:17:59,PPO,Z-maze,103,1.004,0,1,
4,2026-04-06 12:18:00,PPO,Z-maze,122,1.009,0,1,
5,2026-04-06 12:18:01,PPO,Z-maze,114,0.939,0,1,
6,2026-04-06 12:18:02,PPO,Z-maze,107,0.965,0,1,
7,2026-04-06 12:18:03,PPO,Z-maze,162,1.008,0,1,
8,2026-04-06 12:18:04,PPO,Z-maze,138,1.12,0,1,
9,2026-04-06 12:18:05,PPO,Z-maze,217,0.942,0,1,
10,2026-04-06 12:18:06,PPO,Z-maze,260,1.057,0,1,
11,2026-04-06 12:18:07,PPO,Z-maze,119,0.924,0,1,
12,2026-04-06 12:18:08,PPO,Z-maze,115,1.017,0,1,
13,2026-04-06 12:18:09,PPO,Z-maze,184,0.981,0,1,
14,2026-04-06 12:18:10,PPO,Z-maze,96,1.0,0,1,
15,2026-04-06 12:18:11,PPO,Z-maze,116,0.917,0,1,
16,2026-04-06 12:18:12,PPO,Z-maze,133,1.083,0,1,
17,2026-04-06 12:18:13,PPO,Z-maze,95,0.998,0,1,
18,2026-04-06 12:18:14,PPO,Z-maze,107,0.947,0,1,
19,2026-04-06 12:18:15,PPO,Z-maze,106,0.957,0,1,
20,2026-04-06 12:18:16,PPO,Z-maze,123,1.04,0,1,
21,2026-04-06 12:18:17,PPO,Z-maze,168,1.079,0,1,
22,2026-04-06 12:18:18,PPO,Z-maze,105,0.95,0,1,
23,2026-04-06 12:18:19,PPO,Z-maze,134,1.082,0,1,
24,2026-04-06 12:18:20,PPO,Z-maze,146,1.092,0,1,
25,2026-04-06 12:18:21,PPO,Z-maze,83,1.0,0,1,
26,2026-04-06 12:18:22,PPO,Z-maze,126,1.032,0,1,
27,2026-04-06 12:18:23,PPO,Z-maze,129,1.047,0,1,
28,2026-04-06 12:18:24,PPO,Z-maze,199,0.925,0,1,
29,2026-04-06 12:18:25,PPO,Z-maze,84,1.018,0,1,
30,2026-04-06 12:18:26,PPO,Z-maze,103,0.99,0,1,
31,2026-04-06 12:18:27,PPO,Z-maze,90,1.29,0,1,
32,2026-04-06 12:18:28,PPO,Z-maze,147,0.991,0,1,
33,2026-04-06 12:18:29,PPO,Z-maze,231,1.082,0,1,
34,2026-04-06 12:18:30,PPO,Z-maze,205,0.942,0,1,
35,2026-04-06 12:18:31,PPO,Z-maze,177,1.034,0,1,
36,2026-04-06 12:18:32,PPO,Z-maze,136,0.925,0,1,
37,2026-04-06 12:18:33,PPO,Z-maze,128,0.995,0,1,
38,2026-04-06 12:18:34,PPO,Z-maze,145,0.953,0,1,
39,2026-04-06 12:18:35,PPO,Z-maze,186,1.115,0,1,
40,2026-04-06 12:18:36,PPO,Z-maze,160,0.928,0,1,
41,2026-04-06 12:18:37,PPO,Z-maze,145,1.016,0,1,
42,2026-04-06 12:18:38,PPO,Z-maze,120,0.931,0,1,
43,2026-04-06 12:18:39,PPO,Z-maze,169,1.038,0,1,
44,2026-04-06 12:18:40,PPO,Z-maze,108,0.983,0,1,
45,2026-04-06 12:18:41,PPO,Z-maze,111,0.983,0,1,
46,2026-04-06 12:18:42,PPO,Z-maze,133,0.925,0,1,
47,2026-04-06 12:18:43,PPO,Z-maze,155,1.017,0,1,
48,2026-04-06 12:18:44,PPO,Z-maze,123,1.024,0,1,
49,2026-04-06 12:18:45,PPO,Z-maze,134,1.033,0,1,
50,2026-04-06 12:18:46,PPO,Z-maze,219,1.014,0,1,
51,2026-04-06 12:18:47,PPO,Z-maze,113,0.95,0,1,
