trial,timestamp,algorithm,maze,collisions,completion_time_s,goal_reached,timeout,notes
1,2026-04-06 16:54:19,PPO,Z-maze,120,1.237,0,1,
2,2026-04-06 16:54:21,PPO,Z-maze,111,1.045,0,1,
3,2026-04-06 16:54:22,PPO,Z-maze,101,1.032,0,1,
4,2026-04-06 16:54:23,PPO,Z-maze,158,0.974,0,1,
5,2026-04-06 16:54:24,PPO,Z-maze,131,0.96,0,1,
6,2026-04-06 16:54:24,PPO,Z-maze,104,0.915,0,1,
7,2026-04-06 16:54:26,PPO,Z-maze,160,1.035,0,1,
8,2026-04-06 16:54:26,PPO,Z-maze,260,0.971,0,1,
9,2026-04-06 16:54:27,PPO,Z-maze,230,0.968,0,1,
10,2026-04-06 16:54:28,PPO,Z-maze,210,0.966,0,1,
11,2026-04-06 16:54:29,PPO,Z-maze,274,1.035,0,1,
12,2026-04-06 16:54:31,PPO,Z-maze,280,1.054,0,1,
13,2026-04-06 16:54:32,PPO,Z-maze,219,1.041,0,1,
14,2026-04-06 16:54:33,PPO,Z-maze,245,1.008,0,1,
15,2026-04-06 16:54:34,PPO,Z-maze,132,1.026,0,1,
16,2026-04-06 16:54:35,PPO,Z-maze,286,0.993,0,1,
17,2026-04-06 16:54:36,PPO,Z-maze,213,0.927,0,1,
18,2026-04-06 16:54:37,PPO,Z-maze,196,1.156,0,1,
19,2026-04-06 16:54:38,PPO,Z-maze,168,1.049,0,1,
20,2026-04-06 16:54:39,PPO,Z-maze,105,0.937,0,1,
21,2026-04-06 16:54:40,PPO,Z-maze,99,0.968,0,1,
22,2026-04-06 16:54:41,PPO,Z-maze,139,1.0,0,1,
23,2026-04-06 16:54:42,PPO,Z-maze,109,1.086,0,1,
24,2026-04-06 16:54:43,PPO,Z-maze,238,1.051,0,1,
25,2026-04-06 16:54:44,PPO,Z-maze,85,0.945,0,1,
26,2026-04-06 16:54:45,PPO,Z-maze,90,1.052,0,1,
27,2026-04-06 16:54:46,PPO,Z-maze,119,0.997,0,1,
28,2026-04-06 16:54:47,PPO,Z-maze,116,1.184,0,1,
29,2026-04-06 16:54:48,PPO,Z-maze,142,1.166,0,1,
30,2026-04-06 16:54:49,PPO,Z-maze,109,1.112,0,1,
31,2026-04-06 16:54:50,PPO,Z-maze,120,1.0,0,1,
32,2026-04-06 16:54:51,PPO,Z-maze,103,1.031,0,1,
33,2026-04-06 16:54:52,PPO,Z-maze,135,0.95,0,1,
34,2026-04-06 16:54:53,PPO,Z-maze,188,1.134,0,1,
35,2026-04-06 16:54:54,PPO,Z-maze,114,0.997,0,1,
36,2026-04-06 16:54:55,PPO,Z-maze,172,0.982,0,1,
37,2026-04-06 16:54:57,PPO,Z-maze,88,1.104,0,1,
38,2026-04-06 16:54:57,PPO,Z-maze,199,0.934,0,1,
39,2026-04-06 16:54:58,PPO,Z-maze,70,0.957,0,1,
40,2026-04-06 16:54:59,PPO,Z-maze,137,0.978,0,1,
41,2026-04-06 16:55:00,PPO,Z-maze,155,1.003,0,1,
42,2026-04-06 16:55:01,PPO,Z-maze,144,1.009,0,1,
43,2026-04-06 16:55:02,PPO,Z-maze,411,0.967,0,1,
44,2026-04-06 16:55:03,PPO,Z-maze,345,0.961,0,1,
45,2026-04-06 16:55:04,PPO,Z-maze,389,1.058,0,1,
46,2026-04-06 16:55:05,PPO,Z-maze,352,0.928,0,1,
47,2026-04-06 16:55:06,PPO,Z-maze,324,0.988,0,1,
48,2026-04-06 16:55:07,PPO,Z-maze,353,1.017,0,1,
49,2026-04-06 16:55:08,PPO,Z-maze,412,1.043,0,1,
50,2026-04-06 16:55:09,PPO,Z-maze,330,1.093,0,1,
51,2026-04-06 16:55:11,PPO,Z-maze,180,1.009,0,1,
52,2026-04-06 16:55:11,PPO,Z-maze,113,0.948,0,1,
53,2026-04-06 16:55:12,PPO,Z-maze,148,1.033,0,1,
54,2026-04-06 16:55:13,PPO,Z-maze,115,0.956,0,1,
55,2026-04-06 16:55:14,PPO,Z-maze,89,0.936,0,1,
56,2026-04-06 16:55:15,PPO,Z-maze,86,0.952,0,1,
57,2026-04-06 16:55:16,PPO,Z-maze,83,0.999,0,1,
58,2026-04-06 16:55:17,PPO,Z-maze,102,1.018,0,1,
59,2026-04-06 16:55:18,PPO,Z-maze,80,0.99,0,1,
60,2026-04-06 16:55:19,PPO,Z-maze,118,1.038,0,1,
61,2026-04-06 16:55:20,PPO,Z-maze,119,0.984,0,1,
62,2026-04-06 16:55:21,PPO,Z-maze,87,0.968,0,1,
63,2026-04-06 16:55:22,PPO,Z-maze,133,0.965,0,1,
64,2026-04-06 16:55:23,PPO,Z-maze,99,0.984,0,1,
65,2026-04-06 16:55:24,PPO,Z-maze,87,0.987,0,1,
66,2026-04-06 16:55:25,PPO,Z-maze,107,0.945,0,1,
67,2026-04-06 16:55:26,PPO,Z-maze,136,0.932,0,1,
68,2026-04-06 16:55:27,PPO,Z-maze,127,1.1,0,1,
69,2026-04-06 16:55:28,PPO,Z-maze,101,1.144,0,1,
70,2026-04-06 16:55:30,PPO,Z-maze,203,1.112,0,1,
71,2026-04-06 16:55:31,PPO,Z-maze,191,1.064,0,1,
72,2026-04-06 16:55:32,PPO,Z-maze,94,1.021,0,1,
73,2026-04-06 16:55:33,PPO,Z-maze,132,0.964,0,1,
74,2026-04-06 16:55:34,PPO,Z-maze,128,0.971,0,1,
75,2026-04-06 16:55:35,PPO,Z-maze,108,0.938,0,1,
76,2026-04-06 16:55:36,PPO,Z-maze,104,0.98,0,1,
77,2026-04-06 16:55:37,PPO,Z-maze,85,1.012,0,1,
78,2026-04-06 16:55:37,PPO,Z-maze,170,0.943,0,1,
79,2026-04-06 16:55:38,PPO,Z-maze,178,0.968,0,1,
80,2026-04-06 16:55:39,PPO,Z-maze,131,1.025,0,1,
81,2026-04-06 16:55:40,PPO,Z-maze,130,1.017,0,1,
82,2026-04-06 16:55:42,PPO,Z-maze,79,1.016,0,1,
83,2026-04-06 16:55:42,PPO,Z-maze,107,0.969,0,1,
84,2026-04-06 16:55:44,PPO,Z-maze,126,1.023,0,1,
85,2026-04-06 16:55:44,PPO,Z-maze,101,0.92,0,1,
86,2026-04-06 16:55:45,PPO,Z-maze,111,0.942,0,1,
87,2026-04-06 16:55:46,PPO,Z-maze,88,0.987,0,1,
88,2026-04-06 16:55:47,PPO,Z-maze,168,1.086,0,1,
89,2026-04-06 16:55:48,PPO,Z-maze,54,0.938,0,1,
90,2026-04-06 16:55:49,PPO,Z-maze,71,0.982,0,1,
91,2026-04-06 16:55:50,PPO,Z-maze,100,0.951,0,1,
92,2026-04-06 16:55:51,PPO,Z-maze,129,1.026,0,1,
93,2026-04-06 16:55:52,PPO,Z-maze,92,0.968,0,1,
94,2026-04-06 16:55:53,PPO,Z-maze,72,0.967,0,1,
95,2026-04-06 16:55:54,PPO,Z-maze,113,1.006,0,1,
96,2026-04-06 16:55:55,PPO,Z-maze,86,1.03,0,1,
97,2026-04-06 16:55:57,PPO,Z-maze,145,1.146,0,1,
98,2026-04-06 16:55:58,PPO,Z-maze,239,1.146,0,1,
99,2026-04-06 16:55:59,PPO,Z-maze,171,0.925,0,1,
100,2026-04-06 16:56:00,PPO,Z-maze,173,1.034,0,1,
101,2026-04-06 16:56:01,PPO,Z-maze,102,0.966,0,1,
102,2026-04-06 16:56:02,PPO,Z-maze,95,0.95,0,1,
103,2026-04-06 16:56:02,PPO,Z-maze,105,0.94,0,1,
104,2026-04-06 16:56:04,PPO,Z-maze,108,1.045,0,1,
105,2026-04-06 16:56:05,PPO,Z-maze,86,1.007,0,1,
106,2026-04-06 16:56:06,PPO,Z-maze,165,0.982,0,1,
107,2026-04-06 16:56:07,PPO,Z-maze,126,1.109,0,1,
108,2026-04-06 16:56:08,PPO,Z-maze,140,0.962,0,1,
109,2026-04-06 16:56:09,PPO,Z-maze,138,0.993,0,1,
110,2026-04-06 16:56:10,PPO,Z-maze,108,0.915,0,1,
111,2026-04-06 16:56:11,PPO,Z-maze,133,1.052,0,1,
112,2026-04-06 16:56:12,PPO,Z-maze,92,0.942,0,1,
